implementation,workload,request_rate,seed,offered_rate,achieved_throughput,goodput,total_requests,completed_requests,failed_requests,joint_slo,ttft_slo,tpot_slo,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max,migration_count,migration_decisions_logged,migration_success,migration_failed,migration_latency_is_submission_only,migration_latency_mean,migration_latency_p50,migration_latency_p95,migration_latency_p99,migration_latency_max,migration_total_time,migration_weight_bytes,migration_kv_bytes,migration_total_bytes,migration_bandwidth,migration_bandwidth_p50,migration_paths,service_downtime_mean,service_downtime_p50,service_downtime_p95,service_downtime_p99,admitted_requests,deferred_requests,requeued_requests,shed_requests,deadline_violations,alg2_rounds,alg2_eligible,alg2_pathological_rounds,queue_length_mean,queue_length_max,activations,deactivations,idle_evictions,alg1_cycles,alg1_placement_decisions,alg1_migrate_decisions,activation_count,activation_total_s,deactivation_count,deactivation_total_s,weight_transfer_total_s,weight_transfer_mean_gbps,weight_transfers,p2p_weight_transfers,page_locked_transfers,alg1_suppressed_by_tau,alg1_rejected_by_memory,alg1_convergence_gap_mean
paper-faithful-v6,bursty,20,0,19.533333333333335,13.88,0.3,5860,4164,1696,0.015358361774744027,0.442320819112628,0.01962457337883959,2128.393727008479,219.46430206298828,8760.672080516813,32976.169283390045,57942.70157814026,186.6364075510848,130.7496999863111,537.0510026812553,1258.013405721389,1916.9350200229221,23242.295180951587,15561.79878837429,67900.72867167182,85559.12798438454,91669.95624289848,6,12,6,0,0,1728.7801504135132,1742.661476135254,2317.9189562797546,2356.6295981407166,2366.307258605957,52.29448175430298,34566564864,7108075520,41674640384,11.604934842034694,13.106646935505838,gpu-to-gpu-p2p;host-to-device + helper-gpu-p2p,6986.21129989624,3701.568126678467,19205.07562160492,21871.46594524384,,,,,,,,,,,,,,55,273,6,16,46.63778591156006,11,20.58863091468811,12.40265535726212,10.840634806504017,16,4,16,78,0,0.38181818181818183
paper-faithful-v6,bursty,20,42,20.32,3.756666666666667,0.03666666666666667,6096,1127,4969,0.0018044619422572178,0.14583333333333334,0.0022965879265091863,375.309091600149,138.71383666992188,952.657723426821,5787.245497703554,10966.035842895508,84.57167521931574,74.90111763278644,154.720344474493,228.75342160463336,255.07313013076782,12487.569015363013,7960.311479168013,37059.22321151012,50356.90090110991,53301.502716960385,3,6,3,0,0,1399.6397654215496,1437.3204708099365,1447.7212190628052,1448.6457300186157,1448.8768577575684,13.388857126235962,12788137984,61800448,12849938432,12.31676657239318,15.398173436103917,gpu-to-gpu-p2p;host-to-device + helper-gpu-p2p,3062.730391820272,4200.64902305603,4303.342223167419,4312.470507621765,,,,,,,,,,,,,,28,164,3,7,12.518038272857666,4,4.07211709022522,9.187629812397063,11.169367184152748,10,2,10,40,0,0.21428571428571427
