Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r8_s2.pkl
[PRISM_DIRECT] 3365 requests, span 419.8s
Starting TP benchmark: released-prototype_bursty_rate8_seed2
Generated 3365 requests
Request model_3#0 arrives at 1585077.585778069, sleeping for 0.15798576991073787 seconds
Request model_4#0 arrives at 1585077.744077627, sleeping for 0.15829216386191547 seconds
Request model_4#1 arrives at 1585077.903666275, sleeping for 0.03776441840454936 seconds
Request model_4#2 arrives at 1585077.941878678, sleeping for 0.18045040406286716 seconds
Request model_1#0 arrives at 1585078.12319357, sleeping for 0.011236173333600163 seconds
Request model_3#1 arrives at 1585078.135240302, sleeping for 0.0967972930520773 seconds
Request model_1#1 arrives at 1585078.233311631, sleeping for 0.07042113598436117 seconds
Request model_1#2 arrives at 1585078.304984506, sleeping for 0.05355072719976306 seconds
Request model_1#3 arrives at 1585078.359671108, sleeping for 0.3291071478743106 seconds
Request model_3#2 arrives at 1585078.689896508, sleeping for 0.4219659650698304 seconds
Request model_1#4 arrives at 1585079.112546769, sleeping for 0.0681183347478509 seconds
Request model_3#3 arrives at 1585079.181955205, sleeping for 0.1808547186665237 seconds
Request model_1#5 arrives at 1585079.36370686, sleeping for 0.2342620266135782 seconds
Request model_1#6 arrives at 1585079.598623545, sleeping for 0.1505833799019456 seconds
Request model_1#7 arrives at 1585079.749730231, sleeping for 0.0705648132134229 seconds
Request model_1#8 arrives at 1585079.820972523, sleeping for 0.2027124057058245 seconds
Request model_3#4 arrives at 1585080.024185019, sleeping for 0.07917273719795048 seconds
Request model_4#3 arrives at 1585080.104354977, sleeping for 0.14399434719234705 seconds
Request model_1#9 arrives at 1585080.249004708, sleeping for 0.011369455140084028 seconds
Request model_4#4 arrives at 1585080.260722817, sleeping for 0.16126376832835376 seconds
Request model_1#10 arrives at 1585080.422528514, sleeping for 0.49779919092543423 seconds
Request model_4#5 arrives at 1585080.921214455, sleeping for 0.02983334707096219 seconds
Request model_3#5 arrives at 1585080.951470931, sleeping for 0.05351495090872049 seconds
Request model_1#11 arrives at 1585081.00581444, sleeping for 0.09292209544219077 seconds
