timestamp,gpu_id,gpu_utilization,memory_used_mib
1787318942.3773212,0,29,33802
1787318942.3773212,1,42,33822
1787318942.3773212,2,0,0
1787318942.3773212,3,0,0
1787318945.1920688,0,0,33804
1787318945.1920688,1,0,33860
1787318945.1920688,2,0,0
1787318945.1920688,3,0,0
1787318947.481965,0,22,33804
1787318947.481965,1,33,33878
1787318947.481965,2,0,0
1787318947.481965,3,0,0
1787318949.9397619,0,34,33872
1787318949.9397619,1,51,33994
1787318949.9397619,2,0,0
1787318949.9397619,3,0,0
1787318952.319571,0,33,34018
1787318952.319571,1,26,34194
1787318952.319571,2,0,0
1787318952.319571,3,0,0
1787318954.6688335,0,38,34068
1787318954.6688335,1,39,34196
1787318954.6688335,2,0,0
1787318954.6688335,3,0,0
1787318957.2337394,0,59,34068
1787318957.2337394,1,66,34340
1787318957.2337394,2,0,0
1787318957.2337394,3,0,0
1787318959.8037655,0,11,34186
1787318959.8037655,1,24,34340
1787318959.8037655,2,0,0
1787318959.8037655,3,0,0
1787318962.6268709,0,40,34306
1787318962.6268709,1,26,34340
1787318962.6268709,2,0,0
1787318962.6268709,3,0,0
1787318965.2730525,0,44,34306
1787318965.2730525,1,47,34340
1787318965.2730525,2,0,0
1787318965.2730525,3,0,0
1787318967.635022,0,33,34528
1787318967.635022,1,39,34454
1787318967.635022,2,0,0
1787318967.635022,3,0,0
1787318969.9250178,0,39,34528
1787318969.9250178,1,52,34566
1787318969.9250178,2,0,0
1787318969.9250178,3,0,0
1787318972.4275436,0,48,34528
1787318972.4275436,1,35,34566
1787318972.4275436,2,0,0
1787318972.4275436,3,0,0
1787318974.7500012,0,45,34528
1787318974.7500012,1,48,34566
1787318974.7500012,2,0,0
1787318974.7500012,3,0,0
1787318977.1312258,0,39,34528
1787318977.1312258,1,48,34772
1787318977.1312258,2,0,0
1787318977.1312258,3,0,0
1787318979.48551,0,43,34572
1787318979.48551,1,40,34996
1787318979.48551,2,0,0
1787318979.48551,3,0,0
1787318981.81498,0,39,34572
1787318981.81498,1,39,35108
1787318981.81498,2,0,0
1787318981.81498,3,0,0
1787318984.1904547,0,35,34700
1787318984.1904547,1,55,35332
1787318984.1904547,2,0,0
1787318984.1904547,3,0,0
1787318986.659589,0,40,34700
1787318986.659589,1,48,35332
1787318986.659589,2,0,0
1787318986.659589,3,0,0
1787318988.9474683,0,37,34700
1787318988.9474683,1,36,35332
1787318988.9474683,2,0,0
1787318988.9474683,3,0,0
1787318991.3254337,0,53,34748
1787318991.3254337,1,44,35332
1787318991.3254337,2,0,0
1787318991.3254337,3,0,0
1787318993.709684,0,38,34748
1787318993.709684,1,62,35332
1787318993.709684,2,0,0
1787318993.709684,3,0,0
1787318996.0339386,0,42,34748
1787318996.0339386,1,35,35522
1787318996.0339386,2,0,0
1787318996.0339386,3,0,0
1787318998.3659315,0,63,35038
1787318998.3659315,1,48,35648
1787318998.3659315,2,0,0
1787318998.3659315,3,0,0
1787319000.7056167,0,44,35166
1787319000.7056167,1,44,35648
1787319000.7056167,2,0,0
1787319000.7056167,3,0,0
1787319003.086905,0,67,35166
1787319003.086905,1,52,35536
1787319003.086905,2,0,0
1787319003.086905,3,0,0
1787319005.4000642,0,70,35166
1787319005.4000642,1,100,35536
1787319005.4000642,2,0,0
1787319005.4000642,3,0,0
1787319007.7040563,0,99,35166
1787319007.7040563,1,87,35536
1787319007.7040563,2,0,0
1787319007.7040563,3,0,0
1787319010.0103896,0,76,35328
1787319010.0103896,1,100,35536
1787319010.0103896,2,0,0
1787319010.0103896,3,0,0
1787319012.2771616,0,99,35456
1787319012.2771616,1,100,35536
1787319012.2771616,2,0,0
1787319012.2771616,3,0,0
1787319014.613237,0,100,35456
1787319014.613237,1,99,35536
1787319014.613237,2,0,0
1787319014.613237,3,0,0
1787319016.8957675,0,48,35584
1787319016.8957675,1,100,35424
1787319016.8957675,2,0,0
1787319016.8957675,3,0,0
1787319019.2208607,0,95,35584
1787319019.2208607,1,76,35558
1787319019.2208607,2,0,0
1787319019.2208607,3,0,0
1787319021.558773,0,99,35584
1787319021.558773,1,99,35558
1787319021.558773,2,0,0
1787319021.558773,3,0,0
1787319023.8738544,0,82,35584
1787319023.8738544,1,61,35558
1787319023.8738544,2,0,0
1787319023.8738544,3,0,0
1787319026.2129562,0,99,35584
1787319026.2129562,1,99,35558
1787319026.2129562,2,0,0
1787319026.2129562,3,0,0
1787319028.5479493,0,76,35584
1787319028.5479493,1,100,35700
1787319028.5479493,2,0,0
1787319028.5479493,3,0,0
1787319030.8688016,0,98,35584
1787319030.8688016,1,100,35700
1787319030.8688016,2,0,0
1787319030.8688016,3,0,0
1787319033.1337438,0,62,35584
1787319033.1337438,1,99,35700
1787319033.1337438,2,0,0
1787319033.1337438,3,0,0
1787319035.3844163,0,38,35584
1787319035.3844163,1,70,35700
1787319035.3844163,2,0,0
1787319035.3844163,3,0,0
1787319037.8429744,0,44,35584
1787319037.8429744,1,59,35700
1787319037.8429744,2,0,0
1787319037.8429744,3,0,0
1787319040.2258415,0,55,35584
1787319040.2258415,1,38,35700
1787319040.2258415,2,0,0
1787319040.2258415,3,0,0
1787319042.497567,0,24,35584
1787319042.497567,1,65,35700
1787319042.497567,2,0,0
1787319042.497567,3,0,0
1787319044.818754,0,60,35584
1787319044.818754,1,46,35700
1787319044.818754,2,0,0
1787319044.818754,3,0,0
1787319047.1179352,0,39,35584
1787319047.1179352,1,16,35700
1787319047.1179352,2,0,0
1787319047.1179352,3,0,0
1787319049.5420098,0,44,35584
1787319049.5420098,1,33,35700
1787319049.5420098,2,0,0
1787319049.5420098,3,0,0
1787319051.8978417,0,72,35584
1787319051.8978417,1,51,35700
1787319051.8978417,2,0,0
1787319051.8978417,3,0,0
1787319054.2371583,0,47,35456
1787319054.2371583,1,20,35700
1787319054.2371583,2,0,0
1787319054.2371583,3,0,0
1787319056.6258984,0,39,35456
1787319056.6258984,1,40,35700
1787319056.6258984,2,0,0
1787319056.6258984,3,0,0
1787319058.939757,0,53,35456
1787319058.939757,1,28,35700
1787319058.939757,2,0,0
1787319058.939757,3,0,0
1787319061.299645,0,30,35456
1787319061.299645,1,51,35700
1787319061.299645,2,0,0
1787319061.299645,3,0,0
1787319063.6057997,0,39,35456
1787319063.6057997,1,39,35588
1787319063.6057997,2,0,0
1787319063.6057997,3,0,0
1787319066.0278957,0,25,35456
1787319066.0278957,1,46,35588
1787319066.0278957,2,0,0
1787319066.0278957,3,0,0
1787319068.3532605,0,19,35456
1787319068.3532605,1,35,35588
1787319068.3532605,2,0,0
1787319068.3532605,3,0,0
1787319070.7507737,0,12,35456
1787319070.7507737,1,40,35588
1787319070.7507737,2,0,0
1787319070.7507737,3,0,0
1787319073.181692,0,59,35456
1787319073.181692,1,51,35588
1787319073.181692,2,0,0
1787319073.181692,3,0,0
1787319075.4503694,0,51,35456
1787319075.4503694,1,51,35588
1787319075.4503694,2,0,0
1787319075.4503694,3,0,0
1787319077.7837613,0,47,35456
1787319077.7837613,1,48,35588
1787319077.7837613,2,0,0
1787319077.7837613,3,0,0
1787319080.147122,0,24,35328
1787319080.147122,1,43,35588
1787319080.147122,2,0,0
1787319080.147122,3,0,0
1787319082.5387018,0,52,35328
1787319082.5387018,1,28,35588
1787319082.5387018,2,0,0
1787319082.5387018,3,0,0
1787319084.9706855,0,39,35690
1787319084.9706855,1,47,35588
1787319084.9706855,2,0,0
1787319084.9706855,3,0,0
1787319087.4095347,0,38,35690
1787319087.4095347,1,42,35588
1787319087.4095347,2,0,0
1787319087.4095347,3,0,0
1787319089.8362734,0,50,35690
1787319089.8362734,1,28,35588
1787319089.8362734,2,0,0
1787319089.8362734,3,0,0
1787319092.3222535,0,39,35690
1787319092.3222535,1,47,35588
1787319092.3222535,2,0,0
1787319092.3222535,3,0,0
1787319094.7293477,0,60,35818
1787319094.7293477,1,38,35588
