timestamp,gpu_id,gpu_utilization,memory_used_mib
1787313922.8103201,0,9,33720
1787313922.8103201,1,7,33736
1787313922.8103201,2,0,0
1787313922.8103201,3,0,0
1787313925.5972817,0,17,33804
1787313925.5972817,1,0,34532
1787313925.5972817,2,0,0
1787313925.5972817,3,0,0
1787313928.019519,0,0,33894
1787313928.019519,1,26,34826
1787313928.019519,2,0,0
1787313928.019519,3,0,0
1787313931.1962276,0,12,34506
1787313931.1962276,1,34,35226
1787313931.1962276,2,0,0
1787313931.1962276,3,0,0
1787313934.0341175,0,21,34506
1787313934.0341175,1,33,35226
1787313934.0341175,2,0,0
1787313934.0341175,3,0,0
1787313936.3955855,0,20,34580
1787313936.3955855,1,45,35542
1787313936.3955855,2,0,0
1787313936.3955855,3,0,0
1787313938.6986675,0,28,34580
1787313938.6986675,1,46,35968
1787313938.6986675,2,0,0
1787313938.6986675,3,0,0
1787313941.0677233,0,15,34788
1787313941.0677233,1,43,36440
1787313941.0677233,2,0,0
1787313941.0677233,3,0,0
1787313943.554843,0,17,34788
1787313943.554843,1,33,36626
1787313943.554843,2,0,0
1787313943.554843,3,0,0
1787313945.8905432,0,18,35008
1787313945.8905432,1,51,37098
1787313945.8905432,2,0,0
1787313945.8905432,3,0,0
1787313948.2259333,0,23,35008
1787313948.2259333,1,22,37658
1787313948.2259333,2,0,0
1787313948.2259333,3,0,0
1787313950.6821265,0,29,35008
1787313950.6821265,1,97,37660
1787313950.6821265,2,0,0
1787313950.6821265,3,0,0
1787313953.054738,0,44,35136
1787313953.054738,1,31,37756
1787313953.054738,2,0,0
1787313953.054738,3,0,0
1787313955.3942316,0,66,35136
1787313955.3942316,1,51,37952
1787313955.3942316,2,0,0
1787313955.3942316,3,0,0
1787313957.7649195,0,37,35136
1787313957.7649195,1,100,37952
1787313957.7649195,2,0,0
1787313957.7649195,3,0,0
1787313960.17075,0,19,35264
1787313960.17075,1,16,38376
1787313960.17075,2,0,0
1787313960.17075,3,0,0
1787313962.464112,0,19,35520
1787313962.464112,1,51,38700
1787313962.464112,2,0,0
1787313962.464112,3,0,0
1787313964.8911643,0,100,35620
1787313964.8911643,1,100,39032
1787313964.8911643,2,0,0
1787313964.8911643,3,0,0
1787313967.3461947,0,100,37128
1787313967.3461947,1,100,39032
1787313967.3461947,2,0,0
1787313967.3461947,3,0,0
1787313969.6789875,0,27,38316
1787313969.6789875,1,49,39032
1787313969.6789875,2,0,0
1787313969.6789875,3,0,0
1787313972.0276377,0,15,39678
1787313972.0276377,1,20,39032
1787313972.0276377,2,0,0
1787313972.0276377,3,0,0
1787313974.4672108,0,22,40252
1787313974.4672108,1,29,39032
1787313974.4672108,2,0,0
1787313974.4672108,3,0,0
1787313976.7519033,0,60,41264
1787313976.7519033,1,52,39032
1787313976.7519033,2,0,0
1787313976.7519033,3,0,0
1787313979.1511722,0,48,41264
1787313979.1511722,1,10,39032
1787313979.1511722,2,0,0
1787313979.1511722,3,0,0
1787313981.5842364,0,45,41468
1787313981.5842364,1,26,37576
