Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Starting TP benchmark: released-prototype_bursty_rate8_seed1
Generated 3387 requests
Request model_5#0 arrives at 1583516.327283965, sleeping for 0.19896379602141678 seconds
Request model_2#0 arrives at 1583516.526640045, sleeping for 0.17810068791732192 seconds
Request model_2#1 arrives at 1583516.705235756, sleeping for 0.035647751996293664 seconds
Request model_2#2 arrives at 1583516.741341415, sleeping for 0.08896782202646136 seconds
Request model_5#1 arrives at 1583516.831431991, sleeping for 0.08245411445386708 seconds
Request model_2#3 arrives at 1583516.915012751, sleeping for 0.1320576153229922 seconds
Request model_2#4 arrives at 1583517.048419758, sleeping for 0.09772945707663894 seconds
Request model_5#2 arrives at 1583517.146799404, sleeping for 0.06669423636049032 seconds
Request model_2#5 arrives at 1583517.214284548, sleeping for 0.032217021100223064 seconds
Request model_2#6 arrives at 1583517.247816188, sleeping for 0.2520920161623508 seconds
Request model_2#7 arrives at 1583517.501471778, sleeping for 0.3883371502161026 seconds
Request model_5#3 arrives at 1583517.891320785, sleeping for 0.14801013143733144 seconds
Request model_2#8 arrives at 1583518.039899831, sleeping for 0.135622164234519 seconds
Request model_3#0 arrives at 1583518.1764312, sleeping for 0.700954265659675 seconds
Request model_5#4 arrives at 1583518.878777149, sleeping for 0.04532269714400172 seconds
Request model_3#1 arrives at 1583518.925000391, sleeping for 0.011581175494939089 seconds
Request model_3#2 arrives at 1583518.937734532, sleeping for 0.044525889214128256 seconds
Request model_2#9 arrives at 1583518.982424893, sleeping for 0.206484061665833 seconds
Request model_5#5 arrives at 1583519.190419825, sleeping for 0.13813092303462327 seconds
Request model_2#10 arrives at 1583519.329296512, sleeping for 0.11937346705235541 seconds
Request model_2#11 arrives at 1583519.450088409, sleeping for 0.06373038329184055 seconds
Request model_2#12 arrives at 1583519.514815733, sleeping for 0.04670485598035157 seconds
Request model_2#13 arrives at 1583519.56185463, sleeping for 0.16234324197284877 seconds
Request model_2#14 arrives at 1583519.724700469, sleeping for 0.04344202158972621 seconds
Request model_2#15 arrives at 1583519.768494983, sleeping for 0.06215013703331351 seconds
Request model_3#3 arrives at 1583519.831376384, sleeping for 0.0376928576733917 seconds
Request model_3#4 arrives at 1583519.870096162, sleeping for 0.2112307755742222 seconds
Request model_2#16 arrives at 1583520.082035503, sleeping for 0.08700038492679596 seconds
Request model_2#17 arrives at 1583520.170947521, sleeping for 0 seconds
Request model_2#18 arrives at 1583520.171276053, sleeping for 0.0020214496180415154 seconds
Request model_5#6 arrives at 1583520.174257845, sleeping for 0.37582140997983515 seconds
Request model_2#19 arrives at 1583520.551198, sleeping for 0.08070490998215973 seconds
Request model_2#20 arrives at 1583520.632758215, sleeping for 0.3304601009003818 seconds
Request model_2#21 arrives at 1583520.964558576, sleeping for 0.05361597705632448 seconds
Request model_2#22 arrives at 1583521.018625384, sleeping for 0.024551381589844823 seconds
Request model_2#23 arrives at 1583521.043403122, sleeping for 0.0910849953070283 seconds
Request model_6#0 arrives at 1583521.135036839, sleeping for 0.152152398834005 seconds
Request model_2#24 arrives at 1583521.288020877, sleeping for 0.3106684060767293 seconds
Request model_2#25 arrives at 1583521.600359979, sleeping for 0.1141285749617964 seconds
Request model_2#26 arrives at 1583521.715323594, sleeping for 0.26073647080920637 seconds
