Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s3.pkl
[PRISM_DIRECT] 3372 requests, span 419.5s
Request model_3#45 arrives at 188659.323697697, sleeping for 0.05361852815258317 seconds
Request model_3#46 arrives at 188659.378277433, sleeping for 0.11202344941557385 seconds
Request model_3#47 arrives at 188659.49227383, sleeping for 0.1114342875953298 seconds
Request model_6#39 arrives at 188659.60399511, sleeping for 0.15925094537669793 seconds
Request model_6#40 arrives at 188659.763742826, sleeping for 0.32129791675833985 seconds
Request model_3#48 arrives at 188660.087054047, sleeping for 0.18087005044799298 seconds
Request model_3#49 arrives at 188660.2690355, sleeping for 0.4043081811105367 seconds
Request model_6#41 arrives at 188660.675183082, sleeping for 0.1495850403152872 seconds
Request model_6#42 arrives at 188660.825972652, sleeping for 0.13445768054225482 seconds
Request model_3#50 arrives at 188660.96229665, sleeping for 0.04491706893895753 seconds
Request model_3#51 arrives at 188661.00744254, sleeping for 0.331829083384946 seconds
Request model_6#43 arrives at 188661.34027606, sleeping for 0.039448475203244016 seconds
Request model_3#52 arrives at 188661.380131576, sleeping for 0.04073901250376366 seconds
Request model_3#53 arrives at 188661.42171648, sleeping for 0.13537722048931755 seconds
Request model_1#24 arrives at 188661.557406085, sleeping for 0.273469203064451 seconds
Request model_6#44 arrives at 188661.831086972, sleeping for 0.2300641328038182 seconds
Request model_3#54 arrives at 188662.062095162, sleeping for 0.08462423575110734 seconds
Request model_1#25 arrives at 188662.147165976, sleeping for 0.010638487263349816 seconds
Request model_6#45 arrives at 188662.158905757, sleeping for 0.11915105942171067 seconds
Request model_1#26 arrives at 188662.278528229, sleeping for 0.006154028611490503 seconds
Request model_6#46 arrives at 188662.285304811, sleeping for 0.13577387577970512 seconds
Request model_2#9 arrives at 188662.421618851, sleeping for 0.005320795375155285 seconds
Request model_3#55 arrives at 188662.42733919, sleeping for 0.013382899109274149 seconds
Request model_1#27 arrives at 188662.442342306, sleeping for 0.4879612119984813 seconds
Request model_3#56 arrives at 188662.9312023, sleeping for 0.0818588956608437 seconds
Request model_1#28 arrives at 188663.014049231, sleeping for 0.09683846359257586 seconds
Request model_5#4 arrives at 188663.11169485, sleeping for 0.25562847167020664 seconds
Request model_6#47 arrives at 188663.368135664, sleeping for 0.06003909485298209 seconds
Request model_6#48 arrives at 188663.428914475, sleeping for 0.1899997201107908 seconds
Request model_1#29 arrives at 188663.619714737, sleeping for 0.05223769537406042 seconds
Request model_3#57 arrives at 188663.672868286, sleeping for 0.29139216465409845 seconds
Request model_5#5 arrives at 188663.964524365, sleeping for 0.1250244852853939 seconds
Request model_6#49 arrives at 188664.089815159, sleeping for 0.16093479478149675 seconds
Request model_6#50 arrives at 188664.251613487, sleeping for 0.04609661959693767 seconds
Request model_6#51 arrives at 188664.298317719, sleeping for 0.07436913723358884 seconds
Request model_3#58 arrives at 188664.372990374, sleeping for 0.020382805523695424 seconds
Request model_3#59 arrives at 188664.393652865, sleeping for 0.028843994019553065 seconds
Request model_2#10 arrives at 188664.423209916, sleeping for 0.2139039910689462 seconds
Request model_3#60 arrives at 188664.637935365, sleeping for 0.29539089323952794 seconds
Request model_6#52 arrives at 188664.933975461, sleeping for 0.04474145590211265 seconds
Request model_3#61 arrives at 188664.97964018, sleeping for 0.02937705779913813 seconds
Request model_6#53 arrives at 188665.009192773, sleeping for 0.14337185706244782 seconds
Request model_3#62 arrives at 188665.153626899, sleeping for 0.05912228595116176 seconds
Request model_6#54 arrives at 188665.213391113, sleeping for 0.05308447603601962 seconds
Request model_5#6 arrives at 188665.266946224, sleeping for 0.2102310587069951 seconds
Request model_3#63 arrives at 188665.477661637, sleeping for 0.08843361691106111 seconds
Request model_5#7 arrives at 188665.566326948, sleeping for 0.2905113050073851 seconds
Request model_3#64 arrives at 188665.858935889, sleeping for 0.18673637820756994 seconds
Request model_1#30 arrives at 188666.0465339, sleeping for 0.632452912745066 seconds
Request model_5#8 arrives at 188666.67930337, sleeping for 0.20445626170840114 seconds
Request model_2#11 arrives at 188666.885516296, sleeping for 0.1588168804300949 seconds
Request model_3#65 arrives at 188667.045455958, sleeping for 0.013711150852032006 seconds
Request model_5#9 arrives at 188667.060188052, sleeping for 0.08517478904104792 seconds
Request model_1#31 arrives at 188667.145865448, sleeping for 0.003026966325705871 seconds
Request model_2#12 arrives at 188667.149540054, sleeping for 0.22115839266916737 seconds
Request model_6#55 arrives at 188667.371334185, sleeping for 0.025172633701004088 seconds
Request model_3#66 arrives at 188667.396991604, sleeping for 0.04146378141012974 seconds
Request model_6#56 arrives at 188667.439584402, sleeping for 0.13235792954219505 seconds
Request model_3#67 arrives at 188667.572673858, sleeping for 0.10181882447795942 seconds
Request model_3#68 arrives at 188667.675371079, sleeping for 0.07160484429914504 seconds
Request model_3#69 arrives at 188667.748991658, sleeping for 0.052065464202314615 seconds
Request model_6#57 arrives at 188667.802054208, sleeping for 0.36854262006818317 seconds
Request model_6#58 arrives at 188668.171038863, sleeping for 0.027634979283902794 seconds
Request model_3#70 arrives at 188668.199097413, sleeping for 0.06985694044851698 seconds
Request model_3#71 arrives at 188668.269700632, sleeping for 0.09655080773518421 seconds
Request model_6#59 arrives at 188668.367330782, sleeping for 0.23488543613348156 seconds
Request model_5#10 arrives at 188668.603390635, sleeping for 0.15619453613180667 seconds
Request model_3#72 arrives at 188668.760176423, sleeping for 0.016538722964469343 seconds
Request model_3#73 arrives at 188668.777789877, sleeping for 0.08645307319238782 seconds
Request model_6#60 arrives at 188668.866391821, sleeping for 0.021154669084353372 seconds
Request model_3#74 arrives at 188668.888345861, sleeping for 0.504213653417537 seconds
Request model_3#75 arrives at 188669.393408669, sleeping for 0.2119214738777373 seconds
Request model_6#61 arrives at 188669.605671704, sleeping for 0.019668285560328513 seconds
Request model_1#32 arrives at 188669.625837968, sleeping for 0.13766705559100956 seconds
Request model_3#76 arrives at 188669.763961254, sleeping for 0.1429411193530541 seconds
Request model_6#62 arrives at 188669.907665791, sleeping for 0.10904098878381774 seconds
Request model_3#77 arrives at 188670.017636503, sleeping for 0.13352479750756174 seconds
Request model_3#78 arrives at 188670.153329895, sleeping for 0.06725293985800818 seconds
Request model_6#63 arrives at 188670.222064178, sleeping for 0.1803222048038151 seconds
Request model_6#64 arrives at 188670.403531501, sleeping for 0.05404956129495986 seconds
Request model_6#65 arrives at 188670.458224957, sleeping for 0.059196228510700166 seconds
Request model_6#66 arrives at 188670.519479056, sleeping for 0.005233017960563302 seconds
Request model_6#67 arrives at 188670.525133072, sleeping for 0.04665465260040946 seconds
Request model_6#68 arrives at 188670.572764419, sleeping for 0.37489449183340184 seconds
Request model_2#13 arrives at 188670.947805453, sleeping for 0.583692770160269 seconds
Request model_3#79 arrives at 188671.531774826, sleeping for 0.10055430929060094 seconds
Request model_6#69 arrives at 188671.632531318, sleeping for 0.4833572031056974 seconds
Request model_1#33 arrives at 188672.116136964, sleeping for 0.005588715401245281 seconds
Request model_6#70 arrives at 188672.122169902, sleeping for 0.019150341948261485 seconds
Request model_6#71 arrives at 188672.14226809, sleeping for 0.09544259496033192 seconds
Request model_3#80 arrives at 188672.237909492, sleeping for 0.0489954816584941 seconds
Request model_5#11 arrives at 188672.287496175, sleeping for 0.012273581436602399 seconds
Request model_3#81 arrives at 188672.30004939, sleeping for 0.06739720911718905 seconds
Request model_6#72 arrives at 188672.368618537, sleeping for 0.039711441146209836 seconds
Request model_6#73 arrives at 188672.409425592, sleeping for 0.03117403032956645 seconds
Request model_1#34 arrives at 188672.441102263, sleeping for 0.047912433627061546 seconds
Request model_3#82 arrives at 188672.489686261, sleeping for 0.16962075568153523 seconds
Request model_3#83 arrives at 188672.659705713, sleeping for 0.0568502371897921 seconds
Request model_5#12 arrives at 188672.716742142, sleeping for 0.29055334674194455 seconds
Request model_1#35 arrives at 188673.008157786, sleeping for 0.04561369729344733 seconds
Request model_3#84 arrives at 188673.054211595, sleeping for 0.10785681923152879 seconds
Request model_3#85 arrives at 188673.162435637, sleeping for 0.32693461576127447 seconds
Request model_3#86 arrives at 188673.489639285, sleeping for 0.11156697326805443 seconds
Request model_3#87 arrives at 188673.602108047, sleeping for 0.006029521115124226 seconds
Request model_3#88 arrives at 188673.60878242, sleeping for 0.016173220879863948 seconds
Request model_6#74 arrives at 188673.625532526, sleeping for 0.06335053837392479 seconds
Request model_3#89 arrives at 188673.689167909, sleeping for 0.05341832069098018 seconds
Request model_6#75 arrives at 188673.744342375, sleeping for 0.06483488858793862 seconds
Request model_3#90 arrives at 188673.810080576, sleeping for 1.092164275876712 seconds
Request model_6#76 arrives at 188674.902754973, sleeping for 0.26040272176032886 seconds
Request model_6#77 arrives at 188675.16404284, sleeping for 0.0022288501786533743 seconds
Request model_3#91 arrives at 188675.166860992, sleeping for 0.2269178761926014 seconds
Request model_3#92 arrives at 188675.394570081, sleeping for 0.08125230376026593 seconds
Request model_3#93 arrives at 188675.476315335, sleeping for 0.01743731219903566 seconds
Request model_3#94 arrives at 188675.493919772, sleeping for 0.10539400079869665 seconds
Request model_6#78 arrives at 188675.599625446, sleeping for 0.006404961401131004 seconds
Request model_3#95 arrives at 188675.606350323, sleeping for 0.00322089358814992 seconds
Request model_3#96 arrives at 188675.60995553, sleeping for 0.2909772435959894 seconds
Request model_6#79 arrives at 188675.901929847, sleeping for 0.03085646196268499 seconds
Request model_3#97 arrives at 188675.933877338, sleeping for 0.04140290172654204 seconds
Request model_6#80 arrives at 188675.975697307, sleeping for 0.17179499709163792 seconds
Request model_3#98 arrives at 188676.148674359, sleeping for 0.03117013451992534 seconds
Request model_6#81 arrives at 188676.180284957, sleeping for 0.015617434430168942 seconds
Request model_6#82 arrives at 188676.196937323, sleeping for 0.05948175548110157 seconds
Request model_3#99 arrives at 188676.257612321, sleeping for 0.19012517272494733 seconds
Request model_6#83 arrives at 188676.448042429, sleeping for 0.006591564480913803 seconds
Request model_3#100 arrives at 188676.45569404, sleeping for 0.15493015191168524 seconds
Request model_1#36 arrives at 188676.611244003, sleeping for 0.09703829407226294 seconds
Request model_3#101 arrives at 188676.7092398, sleeping for 0.1397309310559649 seconds
Request model_3#102 arrives at 188676.849994892, sleeping for 0.2420292988535948 seconds
Request model_3#103 arrives at 188677.092620006, sleeping for 0.012277713394723833 seconds
Request model_3#104 arrives at 188677.105315264, sleeping for 0.12545927771134302 seconds
Request model_6#84 arrives at 188677.231453215, sleeping for 0.04927269564359449 seconds
Request model_6#85 arrives at 188677.281856216, sleeping for 0.1294934553152416 seconds
Request model_3#105 arrives at 188677.411754732, sleeping for 0.33167161626624875 seconds
Request model_5#13 arrives at 188677.743963495, sleeping for 0.06832013503299095 seconds
Request model_3#106 arrives at 188677.813075396, sleeping for 0.0547275151766371 seconds
Request model_3#107 arrives at 188677.868699283, sleeping for 0.030490763223497197 seconds
Request model_3#108 arrives at 188677.900287139, sleeping for 0.07795228430768475 seconds
Request model_2#14 arrives at 188677.979627396, sleeping for 0.10014687498915009 seconds
Request model_3#109 arrives at 188678.08058502, sleeping for 0.10923697124235332 seconds
Request model_6#86 arrives at 188678.190302233, sleeping for 0.020866123639279976 seconds
Request model_6#87 arrives at 188678.212010288, sleeping for 0.07367846998386085 seconds
Request model_6#88 arrives at 188678.286675128, sleeping for 0.3307884850073606 seconds
Request model_2#15 arrives at 188678.617744766, sleeping for 0.1339126788370777 seconds
Request model_5#14 arrives at 188678.751808523, sleeping for 0.031009337631985545 seconds
Request model_1#37 arrives at 188678.783532001, sleeping for 0.06509496585931629 seconds
Request model_2#16 arrives at 188678.849258601, sleeping for 0.5390758919820655 seconds
Request model_3#110 arrives at 188679.389181256, sleeping for 0 seconds
Request model_1#38 arrives at 188679.389558304, sleeping for 0.007932811364298686 seconds
Request model_1#39 arrives at 188679.398281495, sleeping for 0.022207443602383137 seconds
Request model_1#40 arrives at 188679.420872915, sleeping for 0.019504705676808953 seconds
Request model_1#41 arrives at 188679.441154532, sleeping for 0.13052754089585505 seconds
Request model_6#89 arrives at 188679.572365695, sleeping for 0.20342525356682017 seconds
Request model_3#111 arrives at 188679.776439945, sleeping for 0.04126382671529427 seconds
Request model_2#17 arrives at 188679.818364929, sleeping for 0.04639130926807411 seconds
Request model_3#112 arrives at 188679.865202527, sleeping for 0.21227659896248952 seconds
Request model_2#18 arrives at 188680.077954125, sleeping for 0.08292901009554043 seconds
Request model_6#90 arrives at 188680.161870273, sleeping for 0.08821650358731858 seconds
Request model_6#91 arrives at 188680.252096691, sleeping for 0.1732626039593015 seconds
Request model_1#42 arrives at 188680.425796389, sleeping for 0.17964223847957328 seconds
Request model_3#113 arrives at 188680.605860528, sleeping for 0.01685754509526305 seconds
Request model_3#114 arrives at 188680.623733731, sleeping for 0.029207969550043344 seconds
Request model_6#92 arrives at 188680.653520597, sleeping for 0.03338809896376915 seconds
Request model_6#93 arrives at 188680.687311337, sleeping for 0.011924666439881548 seconds
Request model_1#43 arrives at 188680.699685741, sleeping for 0.04566155050997622 seconds
Request model_1#44 arrives at 188680.745523541, sleeping for 0.07853652347694151 seconds
Request model_6#94 arrives at 188680.824778709, sleeping for 0.22857745102373883 seconds
Request model_3#115 arrives at 188681.054367876, sleeping for 0.14194958543521352 seconds
Request model_6#95 arrives at 188681.198367008, sleeping for 0.13175504570244811 seconds
Request model_3#116 arrives at 188681.330515834, sleeping for 0.17565013270359486 seconds
Request model_1#45 arrives at 188681.50709111, sleeping for 0.07229649359942414 seconds
Request model_3#117 arrives at 188681.580699426, sleeping for 0.04800262124626897 seconds
Request model_3#118 arrives at 188681.628828353, sleeping for 0.08606597530888394 seconds
Request model_2#19 arrives at 188681.715415531, sleeping for 0.1747749396308791 seconds
Request model_3#119 arrives at 188681.891268741, sleeping for 0.1115811898780521 seconds
Request model_6#96 arrives at 188682.003161388, sleeping for 0.2919806312129367 seconds
Request model_6#97 arrives at 188682.29572281, sleeping for 0.024115700914990157 seconds
Request model_3#120 arrives at 188682.320297357, sleeping for 0.012035121413646266 seconds
Request model_6#98 arrives at 188682.33337945, sleeping for 0.2643367981072515 seconds
Request model_1#46 arrives at 188682.598786525, sleeping for 0.06288809460238554 seconds
Request model_1#47 arrives at 188682.661859047, sleeping for 0.21766375916195102 seconds
Request model_3#121 arrives at 188682.880450555, sleeping for 0.10050146101275459 seconds
Request model_3#122 arrives at 188682.981277637, sleeping for 0.12056343897711486 seconds
Request model_5#15 arrives at 188683.102125124, sleeping for 0.0940770915185567 seconds
Request model_6#99 arrives at 188683.196925611, sleeping for 0.053891263756668195 seconds
Request model_6#100 arrives at 188683.251052109, sleeping for 0.15963055999600329 seconds
Request model_3#123 arrives at 188683.411285243, sleeping for 0.1262828855542466 seconds
Request model_3#124 arrives at 188683.537941793, sleeping for 0.3982162796892226 seconds
Request model_1#48 arrives at 188683.937080963, sleeping for 0.5237864624650683 seconds
Request model_2#20 arrives at 188684.461314283, sleeping for 0.05065630446188152 seconds
Request model_6#101 arrives at 188684.512302617, sleeping for 0.07655926095321774 seconds
Request model_1#49 arrives at 188684.589282078, sleeping for 0.1711175854143221 seconds
Request model_6#102 arrives at 188684.760970977, sleeping for 0.05000226228730753 seconds
Request model_3#125 arrives at 188684.811529426, sleeping for 0.14665387160493992 seconds
Request model_3#126 arrives at 188684.959004005, sleeping for 0.4173156582401134 seconds
Request model_1#50 arrives at 188685.376864126, sleeping for 0.08713871089275926 seconds
Request model_6#103 arrives at 188685.465452866, sleeping for 0.14341030319337733 seconds
Request model_1#51 arrives at 188685.609222103, sleeping for 0.1600026076193899 seconds
Request model_3#127 arrives at 188685.76987867, sleeping for 0.22853469281108119 seconds
Request model_6#104 arrives at 188685.998734189, sleeping for 0.01534157182322815 seconds
Request model_3#128 arrives at 188686.014254721, sleeping for 0.1337020398932509 seconds
Request model_5#16 arrives at 188686.149170535, sleeping for 0.012387818977003917 seconds
Request model_3#129 arrives at 188686.161845415, sleeping for 0.05448429309763014 seconds
Request model_3#130 arrives at 188686.216471377, sleeping for 0.04712478304281831 seconds
Request model_6#105 arrives at 188686.264062388, sleeping for 0.2248582289321348 seconds
Request model_6#106 arrives at 188686.489897361, sleeping for 0.035929703910369426 seconds
Request model_1#52 arrives at 188686.527551617, sleeping for 0.8689953383000102 seconds
Request model_3#131 arrives at 188687.396741575, sleeping for 0.19038984016515315 seconds
Request model_6#107 arrives at 188687.58798095, sleeping for 0.41839411779074 seconds
Request model_6#108 arrives at 188688.006622265, sleeping for 0.05449827850679867 seconds
Request model_5#17 arrives at 188688.061618922, sleeping for 0.1901898525247816 seconds
Request model_5#18 arrives at 188688.253342131, sleeping for 0.08543447271222249 seconds
Request model_3#132 arrives at 188688.339006163, sleeping for 0.0754204940458294 seconds
Request model_3#133 arrives at 188688.416257395, sleeping for 0.11579042472294532 seconds
Request model_5#19 arrives at 188688.532914593, sleeping for 0.07604181754868478 seconds
Request model_5#20 arrives at 188688.609130632, sleeping for 0.045682977681281045 seconds
Request model_2#21 arrives at 188688.655923697, sleeping for 0.09262613370083272 seconds
Request model_2#22 arrives at 188688.749631815, sleeping for 0.22496714448789135 seconds
Request model_5#21 arrives at 188688.975668621, sleeping for 0.0716949297930114 seconds
Request model_5#22 arrives at 188689.048733332, sleeping for 0.3725896642135922 seconds
Request model_3#134 arrives at 188689.422314186, sleeping for 0.10948557071969844 seconds
Request model_3#135 arrives at 188689.532842839, sleeping for 0.08632761635817587 seconds
Request model_5#23 arrives at 188689.619479068, sleeping for 0.04854717358830385 seconds
Request model_3#136 arrives at 188689.66903294, sleeping for 0.0345370079157874 seconds
Request model_2#23 arrives at 188689.704600446, sleeping for 0.328966860572109 seconds
Request model_5#24 arrives at 188690.034074231, sleeping for 0.2847940870851744 seconds
Request model_5#25 arrives at 188690.319931586, sleeping for 0.22335002993349917 seconds
Request model_2#24 arrives at 188690.544127117, sleeping for 0.00986878594267182 seconds
Request model_5#26 arrives at 188690.554962655, sleeping for 0.22897154273232445 seconds
Request model_2#25 arrives at 188690.78588681, sleeping for 0.13437338452786207 seconds
Request model_2#26 arrives at 188690.922208283, sleeping for 0.05680241686059162 seconds
Request model_5#27 arrives at 188690.979801082, sleeping for 0.2899242127605248 seconds
