Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Request model_6#18 arrives at 1595181.984056668, sleeping for 0.21614039223641157 seconds
Request model_2#169 arrives at 1595182.200872709, sleeping for 0.17120647174306214 seconds
Request model_2#170 arrives at 1595182.37278184, sleeping for 0.008879673667252064 seconds
Request model_2#171 arrives at 1595182.382032252, sleeping for 0.012389732291921973 seconds
Request model_3#25 arrives at 1595182.394702521, sleeping for 0.19879418052732944 seconds
Request model_2#172 arrives at 1595182.594419958, sleeping for 0.272418973967433 seconds
Request model_2#173 arrives at 1595182.86772363, sleeping for 0.07861912762746215 seconds
Request model_2#174 arrives at 1595182.947495512, sleeping for 0.02532545616850257 seconds
Request model_5#35 arrives at 1595182.973164573, sleeping for 0.04587997356429696 seconds
Request model_2#175 arrives at 1595183.019880007, sleeping for 0.04041701019741595 seconds
Request model_6#19 arrives at 1595183.060994377, sleeping for 0.24961229087784886 seconds
Request model_2#176 arrives at 1595183.311191329, sleeping for 0.14754597563296556 seconds
Request model_2#177 arrives at 1595183.459860489, sleeping for 0.4299306054599583 seconds
Request model_2#178 arrives at 1595183.890760509, sleeping for 0.08787591173313558 seconds
Request model_2#179 arrives at 1595183.980112967, sleeping for 0.059492281870916486 seconds
Request model_2#180 arrives at 1595184.040426907, sleeping for 0.3483575831633061 seconds
Request model_5#36 arrives at 1595184.390483737, sleeping for 0.0914994755294174 seconds
Request model_2#181 arrives at 1595184.482590826, sleeping for 0.11573956138454378 seconds
Request model_2#182 arrives at 1595184.59850947, sleeping for 0.0009786996524780989 seconds
Request model_2#183 arrives at 1595184.600188973, sleeping for 0.1549113793298602 seconds
Request model_2#184 arrives at 1595184.755696756, sleeping for 0.15263533359393477 seconds
Request model_2#185 arrives at 1595184.908991861, sleeping for 0.08026012219488621 seconds
Request model_2#186 arrives at 1595184.989683621, sleeping for 0.032221213448792696 seconds
Request model_2#187 arrives at 1595185.022339675, sleeping for 0.13075134833343327 seconds
Request model_2#188 arrives at 1595185.154071783, sleeping for 0.07553907530382276 seconds
Request model_2#189 arrives at 1595185.229881944, sleeping for 0.4326389313209802 seconds
Request model_5#37 arrives at 1595185.663364276, sleeping for 0.31308093667030334 seconds
Request model_5#38 arrives at 1595185.977270064, sleeping for 0.06205989560112357 seconds
Request model_2#190 arrives at 1595186.040316356, sleeping for 0.15908388723619282 seconds
Request model_2#191 arrives at 1595186.1998846, sleeping for 0.39500069338828325 seconds
Request model_2#192 arrives at 1595186.595469885, sleeping for 0.021943231346085668 seconds
Request model_6#20 arrives at 1595186.618420074, sleeping for 0.038166063372045755 seconds
Request model_2#193 arrives at 1595186.657217207, sleeping for 0.1610951495822519 seconds
Request model_2#194 arrives at 1595186.81919666, sleeping for 0.02911393973045051 seconds
Request model_3#26 arrives at 1595186.848519419, sleeping for 0.009520039660856128 seconds
Request model_3#27 arrives at 1595186.859495465, sleeping for 0.08685068949125707 seconds
Request model_2#195 arrives at 1595186.947042688, sleeping for 0.1954168218653649 seconds
Request model_2#196 arrives at 1595187.1434969, sleeping for 0.09880527923814952 seconds
Request model_2#197 arrives at 1595187.243598981, sleeping for 0.033565491903573275 seconds
Request model_2#198 arrives at 1595187.277972619, sleeping for 0.008785134879872203 seconds
Request model_2#199 arrives at 1595187.288836294, sleeping for 0.06281833280809224 seconds
Request model_5#39 arrives at 1595187.352689081, sleeping for 0.20060847722925246 seconds
Request model_2#200 arrives at 1595187.553836451, sleeping for 0.056613179855048656 seconds
Request model_2#201 arrives at 1595187.61139192, sleeping for 0.09541376726701856 seconds
Request model_2#202 arrives at 1595187.707301567, sleeping for 0.18361440603621304 seconds
Request model_2#203 arrives at 1595187.891322893, sleeping for 0.0955291970167309 seconds
Request model_2#204 arrives at 1595187.987235461, sleeping for 0.06417670589871705 seconds
Request model_2#205 arrives at 1595188.052072286, sleeping for 0.06714000878855586 seconds
Request model_5#40 arrives at 1595188.120908463, sleeping for 0.44919296889565885 seconds
Request model_2#206 arrives at 1595188.570748852, sleeping for 0.04574568220414221 seconds
Request model_2#207 arrives at 1595188.617464276, sleeping for 0.12327925697900355 seconds
Request model_2#208 arrives at 1595188.741242162, sleeping for 0.2580931573174894 seconds
Request model_2#209 arrives at 1595188.99992499, sleeping for 0.007139111869037151 seconds
Request model_6#21 arrives at 1595189.007906912, sleeping for 0.08826844114810228 seconds
Request model_2#210 arrives at 1595189.096639024, sleeping for 0.0028153674211353064 seconds
Request model_2#211 arrives at 1595189.099864099, sleeping for 0.11854242929257452 seconds
Request model_2#212 arrives at 1595189.219860235, sleeping for 0.02662538061849773 seconds
Request model_5#41 arrives at 1595189.248150196, sleeping for 0.011533042415976524 seconds
Request model_2#213 arrives at 1595189.26022957, sleeping for 0.05208023893646896 seconds
Request model_2#214 arrives at 1595189.314258901, sleeping for 0.05480495351366699 seconds
Request model_2#215 arrives at 1595189.369883285, sleeping for 0.26200080453418195 seconds
Request model_2#216 arrives at 1595189.632417433, sleeping for 0.14099058974534273 seconds
Request model_2#217 arrives at 1595189.774093488, sleeping for 0.2800479189027101 seconds
Request model_2#218 arrives at 1595190.054821187, sleeping for 0.019104725681245327 seconds
Request model_1#0 arrives at 1595190.075036415, sleeping for 0.42342212586663663 seconds
Request model_1#1 arrives at 1595190.498971362, sleeping for 0.1380399011541158 seconds
Request model_1#2 arrives at 1595190.637873645, sleeping for 0.11948347720317543 seconds
Request model_1#3 arrives at 1595190.759186731, sleeping for 0.24181206710636616 seconds
Request model_4#0 arrives at 1595191.001443531, sleeping for 0.17719864915125072 seconds
Request model_5#42 arrives at 1595191.178925435, sleeping for 0.0029188841581344604 seconds
Request model_4#1 arrives at 1595191.182631844, sleeping for 0.11201941384933889 seconds
Request model_1#4 arrives at 1595191.295369683, sleeping for 0.36897790245711803 seconds
Request model_4#2 arrives at 1595191.664627563, sleeping for 0.1913417426403612 seconds
Request model_5#43 arrives at 1595191.85647244, sleeping for 0.013801463646814227 seconds
Request model_5#44 arrives at 1595191.871311695, sleeping for 0.01114577311091125 seconds
Request model_4#3 arrives at 1595191.882982806, sleeping for 0.027888824231922626 seconds
Request model_5#45 arrives at 1595191.911566609, sleeping for 1.010674319928512 seconds
Request model_5#46 arrives at 1595192.924164987, sleeping for 0.005494029726833105 seconds
Request model_5#47 arrives at 1595192.930595317, sleeping for 0.027482088189572096 seconds
Request model_1#5 arrives at 1595192.958320504, sleeping for 0.06840436044149101 seconds
Request model_5#48 arrives at 1595193.02709048, sleeping for 0.11405841144733131 seconds
Request model_4#4 arrives at 1595193.143272406, sleeping for 0.20321947755292058 seconds
Request model_4#5 arrives at 1595193.347427008, sleeping for 0.008409994654357433 seconds
Request model_5#49 arrives at 1595193.356304398, sleeping for 0.12458776263520122 seconds
Request model_4#6 arrives at 1595193.481151502, sleeping for 0.20929008768871427 seconds
Request model_5#50 arrives at 1595193.691038699, sleeping for 0.0060333735309541225 seconds
Request model_5#51 arrives at 1595193.697415578, sleeping for 0.13699827808886766 seconds
Request model_1#6 arrives at 1595193.835371975, sleeping for 0.011331157060340047 seconds
Request model_1#7 arrives at 1595193.847058636, sleeping for 0.048328363336622715 seconds
Request model_5#52 arrives at 1595193.895852026, sleeping for 0.04895218485035002 seconds
Request model_4#7 arrives at 1595193.945537794, sleeping for 0.0009675712790340185 seconds
Request model_3#28 arrives at 1595193.946634802, sleeping for 0.12786883511580527 seconds
Request model_1#8 arrives at 1595194.075603468, sleeping for 0.06287225894629955 seconds
Request model_5#53 arrives at 1595194.13870051, sleeping for 0.2409714253153652 seconds
Request model_5#54 arrives at 1595194.380557337, sleeping for 0.011694913730025291 seconds
Request model_5#55 arrives at 1595194.393252146, sleeping for 0.06006625760346651 seconds
Request model_1#9 arrives at 1595194.454165011, sleeping for 0.10751793417148292 seconds
Request model_5#56 arrives at 1595194.562261224, sleeping for 0.07624788582324982 seconds
