implementation,workload,request_rate,seed,offered_rate,achieved_throughput,goodput,total_requests,completed_requests,failed_requests,joint_slo,ttft_slo,tpot_slo,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max,migration_count,migration_decisions_logged,migration_success,migration_failed,migration_latency_is_submission_only,migration_latency_mean,migration_latency_p50,migration_latency_p95,migration_latency_p99,migration_latency_max,migration_total_time,migration_weight_bytes,migration_kv_bytes,migration_total_bytes,migration_bandwidth,migration_bandwidth_p50,migration_paths,service_downtime_mean,service_downtime_p50,service_downtime_p95,service_downtime_p99,admitted_requests,deferred_requests,requeued_requests,shed_requests,deadline_violations,alg2_rounds,alg2_eligible,alg2_pathological_rounds,queue_length_mean,queue_length_max,activations,deactivations,idle_evictions,alg1_cycles,alg1_placement_decisions,alg1_migrate_decisions,activation_count,activation_total_s,deactivation_count,deactivation_total_s,weight_transfer_total_s,weight_transfer_mean_gbps,weight_transfers,p2p_weight_transfers,page_locked_transfers,alg1_suppressed_by_tau,alg1_rejected_by_memory,alg1_convergence_gap_mean
released-prototype,bursty,14,2,13.86,13.86,1.4466666666666668,4158,4158,0,0.10437710437710437,0.8386243386243386,0.11159211159211159,368.21125630520464,126.8153190612793,1420.1525568962093,5817.930433750162,7742.996454238892,79.46226162881229,58.39446892863826,194.50554964797826,313.4724807739258,443.81795823574066,12126.297831818454,7543.6113375471905,40860.45200198417,59751.078728221,77412.97221602872,4,4,4,0,1,5.204677581787109,5.488753318786621,5.893266201019287,5.916697978973389,5.922555923461914,0.02135467529296875,29825168384,0,29825168384,6.418922155688552,5.960731803896918,host-to-device + helper-gpu-p2p,5.204677581787109,5.488753318786621,5.893266201019287,5.916697978973389,,,,,,,,,,,,,,0,0,0,13,0.06586146354675293,13,0.07020354270935059,21.628785592038184,7.052422731995603,19,0,0,,,
released-prototype,bursty,14,3,14.146666666666667,14.146666666666667,0.5,4244,4244,0,0.0353440150801131,0.7554194156456173,0.04029217719132894,542.5344749962127,150.69973468780518,3239.1054511070247,4913.081328868844,7332.051515579224,151.39717622462712,80.55579914527476,526.0492309771084,1368.216970268335,2178.0980825424194,17384.48239270221,12823.88456305489,55280.55931458948,74661.05756785488,84471.31023509428,5,5,5,0,1,8.171510696411133,7.54857063293457,12.069988250732422,12.767276763916016,12.941598892211914,0.04131746292114258,40278704128,0,40278704128,8.24201396643497,8.382304657322218,host-to-device + helper-gpu-p2p,8.171510696411133,7.54857063293457,12.069988250732422,12.767276763916016,,,,,,,,,,,,,,0,0,0,11,0.07220077514648438,12,0.07528424263000488,19.734129632357508,7.26471808938919,17,0,0,,,
released-prototype,bursty,20,1,20.186666666666667,20.186666666666667,0.31333333333333335,6056,6056,0,0.015521796565389696,0.672886393659181,0.01799867899603699,415.1053618014725,181.4206838607788,1603.2401323318481,2722.4215269088745,8776.293277740479,200.1622622742846,128.6798559203105,624.9474063515663,1290.6803499375048,2168.1133657693863,24041.480990540025,15308.28864860814,76671.66869109496,91804.00477994696,103896.41156489961,6,6,6,0,1,5.573272705078125,4.914760589599609,8.447110652923584,9.199798107147217,9.387969970703125,0.033959388732910156,59868337152,0,59868337152,7.8625716669124985,7.35599787299952,host-to-device + helper-gpu-p2p,5.573272705078125,4.914760589599609,8.447110652923584,9.199798107147217,,,,,,,,,,,,,,0,0,0,12,0.05507993698120117,13,0.05670022964477539,22.777683600084856,7.1568107666197465,18,0,0,,,
released-prototype,bursty,20,2,19.51,19.51,1.2866666666666666,5853,5853,0,0.06594908593883479,0.7235605672304801,0.07397915598838202,574.5693409155724,156.45217895507812,2565.5393600463867,7259.898948669429,9450.355291366577,176.18454796733891,88.42247520280404,595.2711385685005,1495.2223756578187,2979.043483734131,20018.3200444766,11887.587615987286,67428.97495655341,92563.84301572102,104831.02214499377,3,3,3,0,1,5.139589309692383,5.215644836425781,5.541586875915527,5.570559501647949,5.577802658081055,0.015892982482910156,26270992384,0,26270992384,5.78666251291217,4.891212267355289,host-to-device + helper-gpu-p2p,5.139589309692383,5.215644836425781,5.541586875915527,5.570559501647949,,,,,,,,,,,,,,0,0,0,12,0.05870556831359863,12,0.6745486259460449,21.848673875443637,6.8669944044802,18,0,0,,,
released-prototype,bursty,20,3,19.976666666666667,17.253333333333334,0.34,5993,5176,817,0.017019856499249125,0.5664942432838311,0.019022192557984315,1192.4834867257055,172.90127277374268,6602.31614112854,7591.485679149628,8723.533630371094,154.69173709008882,99.0316776941854,373.1260147174429,1306.406170129776,2238.021492958069,19628.82316138145,14004.889655974694,60763.58319155406,74627.22200830467,86869.87228295766,4,4,4,0,1,9.08440351486206,8.069992065429688,13.817131519317625,14.572584629058836,14.76144790649414,113.97832322120667,29267957760,0,29267957760,6.846012665677504,6.1226532325804435,host-to-device + helper-gpu-p2p,6.967902183532715,6.555080413818359,13.698327541351317,14.548823833465574,,,,,,,,,,,,,,0,0,0,8,0.05781102180480957,9,0.05947399139404297,18.40547875338234,6.464531743583235,14,0,0,,,
released-prototype,steady,4,1,4.08,4.08,0.42,1224,1224,0,0.10294117647058823,0.9550653594771242,0.10702614379084967,116.56455296316958,104.3705940246582,219.6377396583557,309.0660953521727,691.5898323059082,43.14807916967201,42.364549143670715,58.660158477455575,67.5332724443239,102.26863973280963,7373.420238031114,5358.896515448578,19055.37460307823,21971.118920354635,23090.288229985163,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,9.321102644084021,5.231641912694493,6,0,0,,,
released-prototype,steady,4,2,4.1466666666666665,4.1466666666666665,0.33,1244,1244,0,0.07958199356913183,0.9413183279742765,0.08279742765273312,119.11825639258628,107.48445987701416,225.59781074523917,342.61090517044016,852.4839878082275,43.49048323774019,43.15450632323821,58.781752735376344,69.70173991152218,108.3964854478836,7331.1466918518945,5087.720733019523,19332.673515263014,21312.469439131673,23788.1131330505,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,8.903500641230494,5.416332335489648,6,0,0,,,
released-prototype,steady,8,1,8.04,8.04,0.32,2412,2412,0,0.03980099502487562,0.9523217247097844,0.0406301824212272,124.38306049327946,108.27910900115967,240.9880876541135,430.77004671096785,1242.2621250152588,51.4772569585839,49.87298889506248,74.02628846602006,93.05312071855236,227.49227285385132,8700.483283795034,6159.680382465012,23229.2060974054,27308.688980157014,29812.746479175985,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,9.359701470006257,5.348113549727863,6,0,0,,,
released-prototype,steady,8,2,8.093333333333334,8.093333333333334,0.33,2428,2428,0,0.04077429983525535,0.9349258649093904,0.04365733113673806,120.90909520326768,108.2066297531128,241.76656007766726,354.79707241058355,625.5695819854736,49.0716360991482,48.81011091527485,67.0397213837607,79.19259399175644,106.96150362491608,8363.501075589918,5855.783350998536,22473.744498379532,24582.285696384497,25753.765075001866,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,9.404624041868374,5.454399907983725,6,0,0,,,
released-prototype,steady,8,3,8.083333333333334,8.083333333333334,0.31333333333333335,2425,2425,0,0.03876288659793815,0.9587628865979382,0.04082474226804124,128.32405542589956,114.82739448547363,245.8387851715087,411.1094856262183,1359.2445850372314,53.45720041241454,53.14759082264371,74.44537816903528,95.40170133113861,162.21604347229004,8961.376751124973,6734.524958068505,24361.143293790512,26930.268802903585,28576.99032803066,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,8.684652935015038,5.698622360916171,6,0,0,,,
released-prototype,steady,20,1,20.04,20.04,0.18333333333333332,6012,6012,0,0.009148369926813041,0.9126746506986028,0.010146373918829008,163.18380340923886,135.4902982711792,340.59048891067505,802.6470327377343,2290.802478790283,106.7195110550568,74.44352635906802,237.90697453728131,323.01990446798976,545.9094941616058,17311.49160324611,9237.146055558696,73752.24256195361,85929.7535671061,92090.093848994,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,8.98076556995511,5.531544272734127,6,0,0,,,
released-prototype,steady,20,2,19.82,19.82,0.25,5946,5946,0,0.012613521695257316,0.9105280861083082,0.014295324587958291,144.9480863921457,124.28557872772217,290.1824116706848,591.301262378693,1691.1895275115967,78.39421799140199,68.4826189870233,128.71577256676682,161.2553204099338,311.6534948348999,13102.964052254343,8202.060135430656,41942.7694210317,47403.58555326239,52230.5527839344,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,8.770128956995904,5.6849931241647305,6,0,0,,,
released-prototype,steady,20,3,20.10333333333333,1.32,0.0033333333333333335,6031,396,5635,0.000165809981760902,0.027524456972309732,0.000165809981760902,567.137067366128,273.98812770843506,2183.1910014152527,3190.850734710695,3539.65425491333,189.9462226217793,130.09844720363617,519.5577326320832,846.843454986811,960.1887464523315,15146.015255563807,9751.238313969225,46909.474877407774,60842.41933214945,69753.99379711598,0,0,0,0,1,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,0,0,0,0,0,0,0,8.941515457816422,5.510793000905356,6,0,0,,,
