implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
released-prototype,steady,20,3,model_1,467,85,0.0033333333333333335,0.0021413276231263384,198.41766357421875,1234.9853515625,1357.966480255127,104.29949791003497,139.24820848873682,199.31238293647766,15928.52819012478,40004.46600895375,41833.29046705738
released-prototype,steady,20,3,model_2,591,103,0.0,0.0,161.6690158843994,1033.572697639465,1103.0729150772097,114.05852700577302,152.32621107185093,194.6991898616156,8633.70074518025,46516.63510296493,47408.98766696453
released-prototype,steady,20,3,model_3,857,2,0.0,0.0,215.9637212753296,314.8276925086975,323.61560106277466,131.88017159700394,133.96460339426994,134.1498862206936,2332.423014449887,2465.434117510449,2477.257326671388
released-prototype,steady,20,3,model_4,956,173,0.0,0.0,343.97435188293457,2552.739906311037,3395.348892211914,194.48641141255695,529.7718217295987,728.3400510339177,7206.165002193302,56869.127266900614,65068.12197686174
released-prototype,steady,20,3,model_5,1291,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
released-prototype,steady,20,3,model_6,1869,33,0.0,0.0,1085.9086513519287,3151.1332988739014,3279.4128608703613,408.41011703014374,901.1245936155318,954.9648427963257,12135.501694167033,18067.99236233346,19598.415784081444
released-prototype,steady,4,1,model_1,100,100,0.02,0.06,84.00869369506836,189.50546979904175,210.4601669311526,32.650649168512274,43.01235425201329,44.81781661510487,2593.6978770187125,13841.280300391372,14427.509817904795
released-prototype,steady,4,1,model_2,180,180,0.043333333333333335,0.07222222222222222,94.66397762298584,190.32329320907584,218.36140155792242,38.12693145384654,49.25006842923218,67.83683493733409,4425.980729050934,15381.810434104407,16514.622379723005
released-prototype,steady,4,1,model_3,273,273,0.07666666666666666,0.08424908424908426,94.30742263793945,192.39816665649414,229.3677997589109,41.57106578350067,51.75144770788768,65.10438917434377,5481.204217998311,16843.240583222356,17755.23001489228
released-prototype,steady,4,1,model_4,124,124,0.08666666666666667,0.20967741935483872,104.1860580444336,214.897608757019,256.35758399963373,41.0080311092274,48.62711386345211,54.37265396902434,4061.6002979222685,16914.04726288747,18286.882528176066
released-prototype,steady,4,1,model_5,351,351,0.15333333333333332,0.13105413105413105,118.33882331848145,276.0390043258667,498.9851713180542,49.61174248374082,63.588914950134864,78.75951650467786,6225.21871002391,21083.94262008369,22874.754719086923
released-prototype,steady,4,1,model_6,196,196,0.04,0.061224489795918366,114.59648609161377,227.7335524559021,269.4557547569279,48.04731616761566,55.52940354460762,61.59229259128157,7109.89862808492,19413.14685047837,19722.856037796013
released-prototype,steady,4,2,model_1,166,166,0.016666666666666666,0.030120481927710843,81.50720596313477,210.1169228553772,248.85876178741452,33.82922051418008,43.899072236136384,58.63153114914894,5312.247297493741,13611.315556743648,15621.416430023964
released-prototype,steady,4,2,model_2,104,104,0.02666666666666667,0.07692307692307693,80.93881607055664,178.1824231147766,245.58651924133295,38.28605920350625,51.02134785942128,60.06192994227103,2115.5286490684375,15044.752133882137,17038.686350812204
released-prototype,steady,4,2,model_3,231,231,0.08,0.1038961038961039,108.11758041381836,202.98075675964355,351.47027969360266,40.66940579548418,54.31886349514032,65.12290524399795,3689.783290028572,16526.773348916322,17403.66200285498
released-prototype,steady,4,2,model_4,186,186,0.09333333333333334,0.15053763440860216,100.15249252319336,202.9605507850647,328.86351346969633,42.0935272610388,52.843202361646966,72.57648868405307,6012.190781417303,16962.624151376076,18207.298724504653
released-prototype,steady,4,2,model_5,270,270,0.056666666666666664,0.06296296296296296,111.77587509155273,238.89729976654047,329.4000458717346,48.78925966719787,56.23358810484525,70.42264514735767,7693.390331114642,20389.060088410042,21243.28411821043
released-prototype,steady,4,2,model_6,287,287,0.056666666666666664,0.059233449477351915,125.68092346191406,247.72427082061768,427.53199100493964,49.48730766773224,61.87998671562243,74.09635484218596,5101.795579073951,21143.141831271347,23465.96486377995
released-prototype,steady,8,1,model_1,168,168,0.023333333333333334,0.041666666666666664,72.91650772094727,193.9140319824219,225.90453147888186,33.527581952512264,47.274353232694004,56.0514809191228,2600.2465315395966,13292.019194422755,13813.604655675594
released-prototype,steady,8,1,model_2,356,356,0.043333333333333335,0.03651685393258427,83.8085412979126,183.98618698120117,213.64487409591675,42.03927659949336,53.466375917196274,65.90567082166669,5595.168246538378,17379.76728414651,18567.40793314529
released-prototype,steady,8,1,model_3,553,553,0.07333333333333333,0.039783001808318265,103.57928276062012,239.09225463867185,424.8891735076906,49.26166421658284,60.978000029376936,70.72122395038606,6273.159448057413,20502.278315927833,21489.20369753614
released-prototype,steady,8,1,model_4,265,265,0.10666666666666667,0.12075471698113208,102.48899459838867,202.97155380249023,275.22342681884766,43.49824582326684,53.01471021440293,57.83300958775186,5557.519388152286,17299.67242926359,18498.115395559
released-prototype,steady,8,1,model_5,687,687,0.05,0.021834061135371178,127.8848648071289,312.403893470764,770.2837133407589,64.73464315587823,86.60159558057785,120.46432300066543,7314.831370022148,26717.376231215894,28802.62251946609
