Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Request model_2#27 arrives at 1584146.274702661, sleeping for 0.0427352674305439 seconds
Request model_2#28 arrives at 1584146.317989173, sleeping for 0.23605141276493669 seconds
Request model_3#5 arrives at 1584146.554631712, sleeping for 0.22199226124212146 seconds
Request model_3#6 arrives at 1584146.777095005, sleeping for 0.0951251380611211 seconds
Request model_2#29 arrives at 1584146.873130009, sleeping for 0.038672612281516194 seconds
Request model_2#30 arrives at 1584146.912913785, sleeping for 0.1054944759234786 seconds
Request model_3#7 arrives at 1584147.018724861, sleeping for 0.06219416717067361 seconds
Request model_2#31 arrives at 1584147.081148705, sleeping for 0.07192383660003543 seconds
Request model_2#32 arrives at 1584147.155052975, sleeping for 0.02301165577955544 seconds
Request model_5#7 arrives at 1584147.178890352, sleeping for 0.018734287470579147 seconds
Request model_2#33 arrives at 1584147.198637869, sleeping for 0.005233588628470898 seconds
Request model_6#1 arrives at 1584147.204317491, sleeping for 0.09182682121172547 seconds
Request model_2#34 arrives at 1584147.297118771, sleeping for 0.08662826777435839 seconds
Request model_2#35 arrives at 1584147.385030664, sleeping for 0.07439584680832922 seconds
Request model_2#36 arrives at 1584147.460065792, sleeping for 0.27517347875982523 seconds
Request model_6#2 arrives at 1584147.736499827, sleeping for 0.19337444193661213 seconds
Request model_2#37 arrives at 1584147.9306783, sleeping for 0.26383057958446443 seconds
Request model_2#38 arrives at 1584148.195143416, sleeping for 0.059045469388365746 seconds
Request model_2#39 arrives at 1584148.254398216, sleeping for 0.12908606696873903 seconds
Request model_2#40 arrives at 1584148.384607024, sleeping for 0.03608278604224324 seconds
Request model_2#41 arrives at 1584148.422786068, sleeping for 0.021213297033682466 seconds
Request model_5#8 arrives at 1584148.444823212, sleeping for 0.027913564583286643 seconds
Request model_2#42 arrives at 1584148.473679156, sleeping for 0.02004401432350278 seconds
Request model_2#43 arrives at 1584148.494937144, sleeping for 0.08269994426518679 seconds
Request model_2#44 arrives at 1584148.578740517, sleeping for 0.11574280355125666 seconds
Request model_5#9 arrives at 1584148.695552086, sleeping for 0.06868236721493304 seconds
Request model_2#45 arrives at 1584148.765333264, sleeping for 0.21286538150161505 seconds
Request model_2#46 arrives at 1584148.979212374, sleeping for 0.02510582166723907 seconds
Request model_5#10 arrives at 1584149.004907265, sleeping for 0.07209858763962984 seconds
Request model_2#47 arrives at 1584149.078636413, sleeping for 0.1378824831917882 seconds
Request model_2#48 arrives at 1584149.217087322, sleeping for 0.06397139234468341 seconds
Request model_5#11 arrives at 1584149.282021715, sleeping for 0.006401378661394119 seconds
Request model_5#12 arrives at 1584149.289566501, sleeping for 0.2119391926098615 seconds
Request model_5#13 arrives at 1584149.502960278, sleeping for 0.09441332053393126 seconds
Request model_3#8 arrives at 1584149.598551888, sleeping for 0.05579093168489635 seconds
Request model_2#49 arrives at 1584149.655464361, sleeping for 0.14186776871792972 seconds
Request model_2#50 arrives at 1584149.797549917, sleeping for 0.04731737682595849 seconds
Request model_6#3 arrives at 1584149.845280622, sleeping for 0.12087715370580554 seconds
Request model_2#51 arrives at 1584149.967051057, sleeping for 0.015179161680862308 seconds
Request model_2#52 arrives at 1584149.982772944, sleeping for 0.05459941574372351 seconds
Request model_2#53 arrives at 1584150.038457228, sleeping for 0.11016759392805398 seconds
Request model_2#54 arrives at 1584150.149347052, sleeping for 0.18822089745663106 seconds
Request model_5#14 arrives at 1584150.338332117, sleeping for 0.10166055895388126 seconds
Request model_3#9 arrives at 1584150.44095266, sleeping for 0.0552169072907418 seconds
Request model_6#4 arrives at 1584150.497338229, sleeping for 0.017553163459524512 seconds
Request model_2#55 arrives at 1584150.515631895, sleeping for 0.0203472338616848 seconds
Request model_6#5 arrives at 1584150.537088064, sleeping for 0.28726236103102565 seconds
Request model_2#56 arrives at 1584150.826310015, sleeping for 0.001490974798798561 seconds
Request model_3#10 arrives at 1584150.828739263, sleeping for 0.10398466535843909 seconds
Request model_5#15 arrives at 1584150.93469753, sleeping for 0.1409097919240594 seconds
Request model_3#11 arrives at 1584151.076312323, sleeping for 0.04577426053583622 seconds
Request model_2#57 arrives at 1584151.12298372, sleeping for 0.041684447322040796 seconds
Request model_2#58 arrives at 1584151.165712398, sleeping for 0.027810492319986224 seconds
Request model_6#6 arrives at 1584151.194417871, sleeping for 0.05994207295589149 seconds
Request model_5#16 arrives at 1584151.25616484, sleeping for 0.1645518655423075 seconds
Request model_5#17 arrives at 1584151.421670051, sleeping for 0.13507746858522296 seconds
Request model_2#59 arrives at 1584151.557805723, sleeping for 0.34900325583294034 seconds
Request model_2#60 arrives at 1584151.9072803, sleeping for 0.0872737339232117 seconds
Request model_2#61 arrives at 1584151.996616645, sleeping for 0.005870333407074213 seconds
Request model_2#62 arrives at 1584152.003377105, sleeping for 0.02346251462586224 seconds
Request model_3#12 arrives at 1584152.027074961, sleeping for 0.15591866639442742 seconds
Request model_3#13 arrives at 1584152.183983537, sleeping for 0.02696531219407916 seconds
Request model_2#63 arrives at 1584152.21261007, sleeping for 0.04475859156809747 seconds
Request model_2#64 arrives at 1584152.25831292, sleeping for 0.20888264966197312 seconds
Request model_2#65 arrives at 1584152.469037126, sleeping for 0.06854261411353946 seconds
Request model_2#66 arrives at 1584152.54084124, sleeping for 0.15875838603824377 seconds
Request model_5#18 arrives at 1584152.700085684, sleeping for 0.15665303193964064 seconds
Request model_2#67 arrives at 1584152.857774716, sleeping for 0.0871792989782989 seconds
Request model_2#68 arrives at 1584152.946176334, sleeping for 0.16646744031459093 seconds
Request model_6#7 arrives at 1584153.113010804, sleeping for 0.06477405759505928 seconds
Request model_3#14 arrives at 1584153.178523641, sleeping for 0.156853549182415 seconds
Request model_2#69 arrives at 1584153.335998682, sleeping for 0.11379541270434856 seconds
Request model_2#70 arrives at 1584153.450995377, sleeping for 0.07234659418463707 seconds
Request model_2#71 arrives at 1584153.525200268, sleeping for 0.016461509745568037 seconds
Request model_2#72 arrives at 1584153.542403666, sleeping for 0.41213733376935124 seconds
Request model_2#73 arrives at 1584153.955062874, sleeping for 0.25611725682392716 seconds
Request model_2#74 arrives at 1584154.21136659, sleeping for 0.08491776906885207 seconds
Request model_2#75 arrives at 1584154.296951216, sleeping for 0.36087457765825093 seconds
Request model_2#76 arrives at 1584154.658590904, sleeping for 0.19095678278245032 seconds
Request model_2#77 arrives at 1584154.850011407, sleeping for 0.13162810169160366 seconds
Request model_2#78 arrives at 1584154.982241431, sleeping for 0.062267622677609324 seconds
Request model_2#79 arrives at 1584155.045002427, sleeping for 0.1340988038573414 seconds
Request model_2#80 arrives at 1584155.180114272, sleeping for 0.05954411020502448 seconds
Request model_5#19 arrives at 1584155.241406607, sleeping for 0.21203836682252586 seconds
Request model_2#81 arrives at 1584155.454418631, sleeping for 0.15179780730977654 seconds
Request model_2#82 arrives at 1584155.606708173, sleeping for 0.13777751591987908 seconds
Request model_2#83 arrives at 1584155.745113802, sleeping for 0.17193188495002687 seconds
Request model_3#15 arrives at 1584155.917684185, sleeping for 0.35585952433757484 seconds
Request model_2#84 arrives at 1584156.27470469, sleeping for 0.3347956878133118 seconds
Request model_2#85 arrives at 1584156.610149744, sleeping for 0.257650934625417 seconds
Request model_6#8 arrives at 1584156.868654476, sleeping for 0.06465093931183219 seconds
Request model_2#86 arrives at 1584156.934188273, sleeping for 0.06372792785987258 seconds
Request model_2#87 arrives at 1584156.999032245, sleeping for 0.04033678327687085 seconds
Request model_2#88 arrives at 1584157.039734967, sleeping for 0.22452940489165485 seconds
Request model_2#89 arrives at 1584157.26462128, sleeping for 0.03617351921275258 seconds
Request model_2#90 arrives at 1584157.302812804, sleeping for 0.04631521203555167 seconds
Request model_5#20 arrives at 1584157.349551311, sleeping for 0.10952058644033968 seconds
Request model_3#16 arrives at 1584157.459340077, sleeping for 0.00719790649600327 seconds
Request model_2#91 arrives at 1584157.467236086, sleeping for 0.14823815855197608 seconds
Request model_2#92 arrives at 1584157.616540836, sleeping for 0.01029363484121859 seconds
Request model_6#9 arrives at 1584157.627765889, sleeping for 0.030255660647526383 seconds
Request model_5#21 arrives at 1584157.659214133, sleeping for 0.08633202803321183 seconds
Request model_5#22 arrives at 1584157.74612054, sleeping for 0.07109683053568006 seconds
Request model_3#17 arrives at 1584157.818912101, sleeping for 0.3931525235529989 seconds
Request model_2#93 arrives at 1584158.213067171, sleeping for 0.10205372632481158 seconds
Request model_2#94 arrives at 1584158.316088858, sleeping for 0.1534124759491533 seconds
Request model_5#23 arrives at 1584158.470510406, sleeping for 0.4391396774444729 seconds
Request model_2#95 arrives at 1584158.91091697, sleeping for 0.2036839274223894 seconds
Request model_2#96 arrives at 1584159.115368061, sleeping for 0.007362686563283205 seconds
Request model_2#97 arrives at 1584159.123859493, sleeping for 0.0738457702100277 seconds
Request model_5#24 arrives at 1584159.197997465, sleeping for 0.24687862489372492 seconds
Request model_2#98 arrives at 1584159.445355944, sleeping for 0.021040189312770963 seconds
Request model_5#25 arrives at 1584159.467420598, sleeping for 0.04872630350291729 seconds
Request model_2#99 arrives at 1584159.517255059, sleeping for 0.49130091443657875 seconds
Request model_3#18 arrives at 1584160.009511749, sleeping for 0.03925430332310498 seconds
Request model_2#100 arrives at 1584160.049202704, sleeping for 0.04924796661362052 seconds
Request model_2#101 arrives at 1584160.098895763, sleeping for 0.08783686649985611 seconds
Request model_2#102 arrives at 1584160.18858443, sleeping for 0.11085780942812562 seconds
Request model_2#103 arrives at 1584160.300267821, sleeping for 0.2755605657584965 seconds
Request model_3#19 arrives at 1584160.576500405, sleeping for 0.14848580374382436 seconds
Request model_2#104 arrives at 1584160.726313819, sleeping for 0.008963218424469233 seconds
Request model_5#26 arrives at 1584160.736272413, sleeping for 0.005591291468590498 seconds
Request model_2#105 arrives at 1584160.742102716, sleeping for 0.2097983881831169 seconds
Request model_6#10 arrives at 1584160.952774373, sleeping for 0.08858460444025695 seconds
Request model_2#106 arrives at 1584161.041871565, sleeping for 0.040877401595935225 seconds
Request model_2#107 arrives at 1584161.083585885, sleeping for 0.020766985369846225 seconds
Request model_6#11 arrives at 1584161.105183396, sleeping for 0.0004819112364202738 seconds
Request model_2#108 arrives at 1584161.106115703, sleeping for 0.04525942401960492 seconds
Request model_2#109 arrives at 1584161.152331127, sleeping for 0.1865963216405362 seconds
Request model_2#110 arrives at 1584161.340071113, sleeping for 0.04719769209623337 seconds
Request model_6#12 arrives at 1584161.387833788, sleeping for 0.05397276789881289 seconds
Request model_5#27 arrives at 1584161.442656286, sleeping for 0.002715798793360591 seconds
Request model_2#111 arrives at 1584161.446275823, sleeping for 0.200759801780805 seconds
Request model_2#112 arrives at 1584161.648268304, sleeping for 0.02288727439008653 seconds
Request model_2#113 arrives at 1584161.671919551, sleeping for 0.14908633148297668 seconds
Request model_2#114 arrives at 1584161.821714434, sleeping for 0.09389708074741066 seconds
Request model_2#115 arrives at 1584161.916198197, sleeping for 0.17822124622762203 seconds
Request model_2#116 arrives at 1584162.095002116, sleeping for 0.1987335339654237 seconds
Request model_2#117 arrives at 1584162.294917933, sleeping for 0.07899357471615076 seconds
Request model_2#118 arrives at 1584162.375110359, sleeping for 0.11074843327514827 seconds
Request model_2#119 arrives at 1584162.486267486, sleeping for 0.17659415118396282 seconds
Request model_2#120 arrives at 1584162.663903607, sleeping for 0.0018502685707062483 seconds
Request model_2#121 arrives at 1584162.666284714, sleeping for 0.03707153955474496 seconds
Request model_6#13 arrives at 1584162.704382048, sleeping for 0.2979295791592449 seconds
Request model_3#20 arrives at 1584163.003330191, sleeping for 0.10217456868849695 seconds
Request model_2#122 arrives at 1584163.106436407, sleeping for 0.10983252245932817 seconds
Request model_2#123 arrives at 1584163.216552016, sleeping for 0.2770373588427901 seconds
Request model_2#124 arrives at 1584163.494625044, sleeping for 0.039320001378655434 seconds
Request model_2#125 arrives at 1584163.534576541, sleeping for 0.15970486239530146 seconds
Request model_2#126 arrives at 1584163.695493548, sleeping for 0.19600790762342513 seconds
Request model_2#127 arrives at 1584163.892500403, sleeping for 0.0029984507709741592 seconds
Request model_5#28 arrives at 1584163.896688544, sleeping for 0.06924283388070762 seconds
Request model_2#128 arrives at 1584163.966794165, sleeping for 0.1384590829256922 seconds
Request model_2#129 arrives at 1584164.106112061, sleeping for 0.20847796695306897 seconds
Request model_2#130 arrives at 1584164.316182174, sleeping for 0.041228950722143054 seconds
Request model_2#131 arrives at 1584164.358577059, sleeping for 0.4557806949596852 seconds
Request model_6#14 arrives at 1584164.815827399, sleeping for 0.0014000760857015848 seconds
Request model_3#21 arrives at 1584164.817747113, sleeping for 0.013339306460693479 seconds
Request model_2#132 arrives at 1584164.832576954, sleeping for 0.03658855566754937 seconds
Request model_6#15 arrives at 1584164.869536279, sleeping for 0.053229640470817685 seconds
Request model_2#133 arrives at 1584164.923840502, sleeping for 0.026698093162849545 seconds
Request model_2#134 arrives at 1584164.952151793, sleeping for 0.2335172458551824 seconds
Request model_2#135 arrives at 1584165.186575686, sleeping for 0.15498879714868963 seconds
Request model_2#136 arrives at 1584165.342671967, sleeping for 0.1520320544950664 seconds
Request model_2#137 arrives at 1584165.495633895, sleeping for 0.2693850938230753 seconds
Request model_5#29 arrives at 1584165.765564592, sleeping for 0.09139173477888107 seconds
Request model_2#138 arrives at 1584165.857606317, sleeping for 0.08774007391184568 seconds
Request model_2#139 arrives at 1584165.946243326, sleeping for 0.2636660325806588 seconds
Request model_2#140 arrives at 1584166.211018045, sleeping for 0.06419073231518269 seconds
Request model_2#141 arrives at 1584166.276173689, sleeping for 0.12650331924669445 seconds
Request model_5#30 arrives at 1584166.403000583, sleeping for 0.15709153562784195 seconds
Request model_2#142 arrives at 1584166.561176269, sleeping for 0.02468918589875102 seconds
Request model_5#31 arrives at 1584166.58689711, sleeping for 0.045538908801972866 seconds
Request model_3#22 arrives at 1584166.633147074, sleeping for 0.06525216693989933 seconds
Request model_2#143 arrives at 1584166.698722312, sleeping for 0.06045281561091542 seconds
Request model_2#144 arrives at 1584166.759891687, sleeping for 0.011469409335404634 seconds
Request model_2#145 arrives at 1584166.771590694, sleeping for 0.1807187704835087 seconds
Request model_6#16 arrives at 1584166.953463566, sleeping for 0.24065075302496552 seconds
Request model_3#23 arrives at 1584167.194966923, sleeping for 0.042487893253564835 seconds
Request model_2#146 arrives at 1584167.237923012, sleeping for 0.07873575855046511 seconds
Request model_2#147 arrives at 1584167.317422383, sleeping for 0.3055591373704374 seconds
Request model_3#24 arrives at 1584167.623753421, sleeping for 0.03424790222197771 seconds
Request model_6#17 arrives at 1584167.658386449, sleeping for 0.05306598171591759 seconds
Request model_2#148 arrives at 1584167.713085036, sleeping for 0.01666348404251039 seconds
Request model_2#149 arrives at 1584167.730809778, sleeping for 0.026230608811601996 seconds
Request model_2#150 arrives at 1584167.757685808, sleeping for 0.1942901792936027 seconds
Request model_2#151 arrives at 1584167.952787859, sleeping for 0.06122946855612099 seconds
Request model_2#152 arrives at 1584168.014382237, sleeping for 0.10203754110261798 seconds
Request model_2#153 arrives at 1584168.117415183, sleeping for 0.011962991673499346 seconds
Request model_5#32 arrives at 1584168.129811555, sleeping for 0.05031872121617198 seconds
Request model_2#154 arrives at 1584168.181303038, sleeping for 0.012294990010559559 seconds
Request model_2#155 arrives at 1584168.194279905, sleeping for 0.147946422919631 seconds
Request model_2#156 arrives at 1584168.343195352, sleeping for 0.005114357452839613 seconds
Request model_2#157 arrives at 1584168.349283087, sleeping for 0.02904738998040557 seconds
Request model_2#158 arrives at 1584168.378912708, sleeping for 0.07418458443135023 seconds
Request model_2#159 arrives at 1584168.453845565, sleeping for 0.21901578805409372 seconds
Request model_2#160 arrives at 1584168.67366407, sleeping for 0.06228172266855836 seconds
Request model_5#33 arrives at 1584168.736642268, sleeping for 0.4578571754973382 seconds
Request model_2#161 arrives at 1584169.195776633, sleeping for 0.0031464979983866215 seconds
Request model_5#34 arrives at 1584169.199239639, sleeping for 0.06429501390084624 seconds
Request model_2#162 arrives at 1584169.264333183, sleeping for 0.18925881991162896 seconds
Request model_2#163 arrives at 1584169.454558668, sleeping for 0.0443470710888505 seconds
Request model_2#164 arrives at 1584169.499394141, sleeping for 0.1739909267053008 seconds
Request model_2#165 arrives at 1584169.675224849, sleeping for 0.5520213008858263 seconds
Request model_2#166 arrives at 1584170.228189602, sleeping for 0.0002224501222372055 seconds
Request model_2#167 arrives at 1584170.228895367, sleeping for 0.0743810182902962 seconds
Request model_2#168 arrives at 1584170.303747714, sleeping for 0.09564105537720025 seconds
Request model_6#18 arrives at 1584170.400376313, sleeping for 0.21579665830358863 seconds
Request model_2#169 arrives at 1584170.616997614, sleeping for 0.17105831764638424 seconds
Request model_2#170 arrives at 1584170.788307918, sleeping for 0.009329546708613634 seconds
Request model_2#171 arrives at 1584170.799515911, sleeping for 0.010882194386795163 seconds
Request model_3#25 arrives at 1584170.811184338, sleeping for 0.1982882944867015 seconds
Request model_2#172 arrives at 1584171.010091238, sleeping for 0.2727242358960211 seconds
Request model_2#173 arrives at 1584171.283459121, sleeping for 0.07886101747862995 seconds
Request model_2#174 arrives at 1584171.363373495, sleeping for 0.02542425412684679 seconds
Request model_5#35 arrives at 1584171.390110554, sleeping for 0.04491113359108567 seconds
Request model_2#175 arrives at 1584171.435922135, sleeping for 0.040351204108446836 seconds
Request model_6#19 arrives at 1584171.476582357, sleeping for 0.2500009217765182 seconds
Request model_2#176 arrives at 1584171.727962917, sleeping for 0.14675084850750864 seconds
Request model_2#177 arrives at 1584171.875319033, sleeping for 0.4304482922889292 seconds
Request model_2#178 arrives at 1584172.30649783, sleeping for 0.088114621816203 seconds
Request model_2#179 arrives at 1584172.396746551, sleeping for 0.05883540865033865 seconds
Request model_2#180 arrives at 1584172.456447996, sleeping for 0.34831318515352905 seconds
Request model_5#36 arrives at 1584172.805872485, sleeping for 0.09208734845742583 seconds
Request model_2#181 arrives at 1584172.898733205, sleeping for 0.11557342321611941 seconds
Request model_2#182 arrives at 1584173.015431063, sleeping for 3.34177166223526e-05 seconds
Request model_2#183 arrives at 1584173.01635724, sleeping for 0.15471921325661242 seconds
Request model_2#184 arrives at 1584173.171473304, sleeping for 0.15283541660755873 seconds
Request model_2#185 arrives at 1584173.324998936, sleeping for 0.08023020811378956 seconds
Request model_2#186 arrives at 1584173.405763697, sleeping for 0.032117968425154686 seconds
Request model_2#187 arrives at 1584173.438560671, sleeping for 0.1305069732479751 seconds
Request model_2#188 arrives at 1584173.570139079, sleeping for 0.07544854003936052 seconds
Request model_2#189 arrives at 1584173.647190883, sleeping for 0.4313063332810998 seconds
Request model_5#37 arrives at 1584174.079104045, sleeping for 0.3133166986517608 seconds
Request model_5#38 arrives at 1584174.393639185, sleeping for 0.0616671156603843 seconds
Request model_2#190 arrives at 1584174.456405542, sleeping for 0.15897084213793278 seconds
Request model_2#191 arrives at 1584174.615993989, sleeping for 0.3948676553554833 seconds
Request model_2#192 arrives at 1584175.012265117, sleeping for 0.02112495037727058 seconds
Request model_6#20 arrives at 1584175.033794047, sleeping for 0.03876829124055803 seconds
Request model_2#193 arrives at 1584175.07315656, sleeping for 0.16113190748728812 seconds
Request model_2#194 arrives at 1584175.235329156, sleeping for 0.028957154834643006 seconds
Request model_3#26 arrives at 1584175.264594544, sleeping for 0.009420415619388223 seconds
Request model_3#27 arrives at 1584175.274385757, sleeping for 0.08793587842956185 seconds
Request model_2#195 arrives at 1584175.363145157, sleeping for 0.19528966373763978 seconds
Request model_2#196 arrives at 1584175.559411457, sleeping for 0.09886732324957848 seconds
Request model_2#197 arrives at 1584175.658923227, sleeping for 0.034216796746477485 seconds
Request model_2#198 arrives at 1584175.694070818, sleeping for 0.008662516716867685 seconds
Request model_2#199 arrives at 1584175.704789698, sleeping for 0.06284022959880531 seconds
Request model_5#39 arrives at 1584175.768524952, sleeping for 0.2007482771296054 seconds
Request model_2#200 arrives at 1584175.969657499, sleeping for 0.056767932837828994 seconds
Request model_2#201 arrives at 1584176.027400878, sleeping for 0.09538004035130143 seconds
Request model_2#202 arrives at 1584176.123827985, sleeping for 0.18306499905884266 seconds
Request model_2#203 arrives at 1584176.307449942, sleeping for 0.09537788899615407 seconds
Request model_2#204 arrives at 1584176.403756918, sleeping for 0.06363102979958057 seconds
Request model_2#205 arrives at 1584176.467741874, sleeping for 0.06744628166779876 seconds
Request model_5#40 arrives at 1584176.535413967, sleeping for 0.4506629358511418 seconds
Request model_2#206 arrives at 1584176.98750082, sleeping for 0.04497111518867314 seconds
Request model_2#207 arrives at 1584177.033357701, sleeping for 0.12336308276280761 seconds
Request model_2#208 arrives at 1584177.157248083, sleeping for 0.2580628872383386 seconds
Request model_2#209 arrives at 1584177.41631763, sleeping for 0.006722242804244161 seconds
Request model_6#21 arrives at 1584177.423602695, sleeping for 0.08854897902347147 seconds
Request model_2#210 arrives at 1584177.512868198, sleeping for 0.0025623044930398464 seconds
Request model_2#211 arrives at 1584177.515864951, sleeping for 0.11851702816784382 seconds
Request model_2#212 arrives at 1584177.635656002, sleeping for 0.026804964523762465 seconds
Request model_5#41 arrives at 1584177.664078163, sleeping for 0.011580636259168386 seconds
Request model_2#213 arrives at 1584177.675801721, sleeping for 0.05248357867822051 seconds
Request model_2#214 arrives at 1584177.72952008, sleeping for 0.05551989539526403 seconds
Request model_2#215 arrives at 1584177.785227275, sleeping for 0.2626322254072875 seconds
Request model_2#216 arrives at 1584178.049262389, sleeping for 0.14012182457372546 seconds
Request model_2#217 arrives at 1584178.190695061, sleeping for 0.2794226869009435 seconds
Request model_2#218 arrives at 1584178.471430599, sleeping for 0.018471684539690614 seconds
Request model_1#0 arrives at 1584178.49027826, sleeping for 0.4241555316839367 seconds
Request model_1#1 arrives at 1584178.91510334, sleeping for 0.13788316398859024 seconds
Request model_1#2 arrives at 1584179.05355962, sleeping for 0.11977302306331694 seconds
Request model_1#3 arrives at 1584179.174111937, sleeping for 0.2428631519433111 seconds
Request model_4#0 arrives at 1584179.41783941, sleeping for 0.17677864106372 seconds
Request model_5#42 arrives at 1584179.595426351, sleeping for 0.0023943688720464706 seconds
Request model_4#1 arrives at 1584179.599066968, sleeping for 0.11156043084338307 seconds
Request model_1#4 arrives at 1584179.711033091, sleeping for 0.36929115536622703 seconds
Request model_4#2 arrives at 1584180.081750599, sleeping for 0.19019565754570067 seconds
Request model_5#43 arrives at 1584180.272812071, sleeping for 0.013438693480566144 seconds
Request model_5#44 arrives at 1584180.288286076, sleeping for 0.01014828309416771 seconds
Request model_4#3 arrives at 1584180.299964733, sleeping for 0.02688292833045125 seconds
Request model_5#45 arrives at 1584180.328284484, sleeping for 1.0099330658558756 seconds
Request model_5#46 arrives at 1584181.338908012, sleeping for 0.006727205589413643 seconds
Request model_5#47 arrives at 1584181.34665024, sleeping for 0.027403646148741245 seconds
Request model_1#5 arrives at 1584181.375246063, sleeping for 0.06745558325201273 seconds
Request model_5#48 arrives at 1584181.445054922, sleeping for 0.11207031039521098 seconds
Request model_4#4 arrives at 1584181.55767516, sleeping for 0.20479331444948912 seconds
Request model_4#5 arrives at 1584181.763600242, sleeping for 0.00821421155706048 seconds
Request model_5#49 arrives at 1584181.772325717, sleeping for 0.12454268452711403 seconds
Request model_4#6 arrives at 1584181.897953662, sleeping for 0.2084649584721774 seconds
Request model_5#50 arrives at 1584182.10880136, sleeping for 0.004247183445841074 seconds
Request model_5#51 arrives at 1584182.11411129, sleeping for 0.13627915689721704 seconds
Request model_1#6 arrives at 1584182.251423422, sleeping for 0.01125624100677669 seconds
Request model_1#7 arrives at 1584182.263161559, sleeping for 0.048202061327174306 seconds
Request model_5#52 arrives at 1584182.31178894, sleeping for 0.048990521812811494 seconds
Request model_4#7 arrives at 1584182.361741782, sleeping for 0.0007406340446323156 seconds
Request model_3#28 arrives at 1584182.363016092, sleeping for 0.1274638359900564 seconds
Request model_1#8 arrives at 1584182.490937673, sleeping for 0.0635151348542422 seconds
Request model_5#53 arrives at 1584182.555554754, sleeping for 0.2400940121151507 seconds
Request model_5#54 arrives at 1584182.797584035, sleeping for 0.010645066620782018 seconds
Request model_5#55 arrives at 1584182.809865936, sleeping for 0.059428838547319174 seconds
Request model_1#9 arrives at 1584182.869738162, sleeping for 0.10792149417102337 seconds
Request model_5#56 arrives at 1584182.978992964, sleeping for 0.07549305679276586 seconds
