1787209970.018881898 0, 35864, 78;1, 35902, 73;
1787209972.211642432 0, 35904, 0;1, 35902, 0;
1787209974.406416680 0, 33978, 94;1, 44270, 48;
1787209976.615961151 0, 33978, 93;1, 44380, 97;
1787209978.797988090 0, 33978, 27;1, 44524, 100;
1787209981.027192246 0, 34132, 91;1, 44696, 100;
1787209983.188140310 0, 34132, 92;1, 44922, 100;
1787209985.354196890 0, 34132, 93;1, 45180, 100;
1787209987.560960624 0, 34132, 91;1, 45180, 100;
1787209989.721395591 0, 34132, 77;1, 45180, 59;
1787209991.884015870 0, 34132, 89;1, 45292, 100;
1787209994.039004398 0, 34356, 83;1, 45292, 92;
1787209996.310880547 0, 34356, 89;1, 45292, 100;
1787209998.511856454 0, 34702, 93;1, 45292, 100;
1787210000.687177712 0, 34702, 92;1, 45516, 100;
1787210002.868898856 0, 41582, 99;1, 45516, 100;
1787210005.053809989 0, 42434, 6;1, 45586, 0;
1787210008.172242932 0, 42832, 100;1, 43556, 100;
1787210010.369840075 0, 42980, 100;1, 43636, 97;
1787210012.549796690 0, 43014, 99;1, 43830, 100;
1787210014.738563908 0, 43014, 100;1, 43928, 100;
1787210016.923434311 0, 43686, 89;1, 44072, 82;
1787210019.126177554 0, 43814, 98;1, 43960, 99;
1787210021.330357064 0, 43878, 99;1, 43960, 46;
1787210023.538098692 0, 44134, 100;1, 43960, 64;
1787210025.733714809 0, 44262, 99;1, 43960, 98;
1787210027.932408157 0, 44774, 100;1, 43960, 91;
1787210030.132106344 0, 45158, 99;1, 43960, 98;
1787210032.334564586 0, 45394, 78;1, 43960, 69;
1787210034.578797976 0, 44908, 92;1, 47830, 99;
1787210036.777995039 0, 45074, 93;1, 47832, 99;
1787210038.953834972 0, 45074, 89;1, 47832, 98;
1787210041.151596182 0, 45074, 92;1, 47832, 99;
1787210043.328078946 0, 45074, 92;1, 47896, 98;
1787210045.530082562 0, 43922, 55;1, 47948, 96;
1787210047.735641864 0, 43922, 100;1, 47948, 98;
1787210049.938619964 0, 43922, 99;1, 47948, 99;
1787210052.140698151 0, 43922, 94;1, 47950, 99;
1787210054.326423169 0, 43922, 93;1, 47950, 98;
1787210056.528475429 0, 43922, 92;1, 47950, 99;
1787210058.728465327 0, 43922, 81;1, 48020, 27;
1787210060.934215577 0, 43794, 93;1, 48020, 98;
1787210063.134980960 0, 43668, 86;1, 46082, 98;
1787210065.331952229 0, 43924, 99;1, 46138, 99;
1787210067.515167942 0, 43924, 99;1, 46138, 98;
1787210069.714961100 0, 44180, 99;1, 46138, 99;
1787210071.899103999 0, 44436, 80;1, 46138, 91;
1787210074.198778324 0, 44436, 99;1, 46138, 61;
1787210076.518938771 0, 44436, 89;1, 46138, 98;
1787210078.718748363 0, 44524, 99;1, 46138, 99;
1787210080.900521904 0, 44524, 99;1, 46138, 98;
1787210083.106474357 0, 44396, 99;1, 46138, 99;
1787210085.314071932 0, 44268, 99;1, 46138, 98;
1787210087.519941483 0, 44380, 99;1, 46214, 96;
1787210089.719578820 0, 61120, 100;1, 46214, 34;
1787210091.922216576 0, 61680, 100;1, 46214, 0;
1787210094.120968217 0, 61792, 100;1, 53094, 0;
1787210096.322148881 0, 62042, 100;1, 53094, 0;
1787210098.530614055 0, 62490, 100;1, 53094, 0;
1787210100.730363604 0, 62426, 100;1, 53094, 0;
1787210102.921819447 0, 62986, 100;1, 53094, 0;
1787210105.128042588 0, 62986, 100;1, 53094, 0;
1787210107.328663540 0, 63210, 100;1, 53094, 0;
1787210109.534046068 0, 64408, 100;1, 53094, 0;
1787210111.736076799 0, 64520, 100;1, 53094, 0;
1787210113.922420713 0, 64522, 100;1, 53094, 0;
1787210116.123563303 0, 64524, 100;1, 53094, 0;
1787210118.323125922 0, 64636, 100;1, 53094, 0;
1787210120.525080305 0, 64636, 100;1, 53094, 0;
1787210122.731567450 0, 64730, 100;1, 53094, 0;
1787210124.929073298 0, 65178, 100;1, 53094, 0;
1787210127.129235108 0, 65178, 68;1, 53094, 0;
1787210129.332546824 0, 65178, 100;1, 53094, 0;
1787210131.531940174 0, 65178, 100;1, 53094, 0;
1787210133.731797042 0, 65178, 100;1, 53094, 0;
1787210135.930889658 0, 65178, 100;1, 53094, 0;
1787210138.129965934 0, 65178, 100;1, 53094, 0;
1787210140.330648171 0, 65178, 100;1, 53094, 0;
1787210142.529380754 0, 65050, 100;1, 53094, 47;
1787210144.730118815 0, 64826, 100;1, 53094, 47;
1787210146.931502161 0, 64714, 100;1, 53094, 47;
1787210149.127397268 0, 64266, 80;1, 53094, 25;
1787210151.422837421 0, 64378, 100;1, 53094, 48;
1787210153.627419593 0, 63930, 73;1, 53094, 21;
1787210155.833128220 0, 62026, 99;1, 53094, 46;
1787210158.037606822 0, 62026, 100;1, 53094, 50;
1787210160.236421072 0, 62026, 99;1, 53094, 48;
1787210162.434122904 0, 62026, 100;1, 53094, 49;
1787210164.634300606 0, 62138, 100;1, 53094, 47;
1787210166.793171495 0, 62362, 89;1, 53094, 31;
1787210168.994692522 0, 62474, 100;1, 53094, 48;
1787210171.176890428 0, 62250, 100;1, 53094, 98;
1787210173.356305900 0, 62362, 100;1, 53094, 48;
1787210175.560018161 0, 62362, 100;1, 53094, 48;
1787210177.740581537 0, 62474, 100;1, 53094, 48;
1787210179.940465860 0, 62474, 100;1, 53094, 13;
1787210182.121455335 0, 63080, 100;1, 53094, 99;
1787210184.254576003 0, 63304, 100;1, 53094, 46;
1787210186.407570632 0, 63416, 100;1, 53094, 48;
1787210188.555893804 0, 63416, 100;1, 53094, 49;
1787210190.701973617 0, 63416, 81;1, 53094, 18;
1787210192.853041946 0, 63416, 100;1, 53094, 48;
1787210195.022733283 0, 63304, 100;1, 53094, 47;
1787210197.168121810 0, 63304, 100;1, 53094, 48;
1787210199.339995303 0, 63304, 100;1, 53094, 50;
1787210201.484232743 0, 63304, 100;1, 53094, 37;
1787210203.628515317 0, 63304, 100;1, 53094, 49;
1787210205.798147828 0, 63304, 100;1, 53094, 49;
1787210207.965915070 0, 63304, 100;1, 53094, 48;
1787210210.127063583 0, 63304, 100;1, 53094, 49;
1787210212.258624906 0, 63304, 100;1, 53094, 51;
1787210214.428684850 0, 63304, 99;1, 53094, 49;
1787210216.580866444 0, 63192, 100;1, 53094, 49;
1787210218.737422638 0, 63080, 100;1, 53094, 48;
