Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r14_s2.pkl
[PRISM_DIRECT] 5811 requests, span 419.8s
Starting TP benchmark: released-prototype_bursty_rate14_seed2
Generated 5811 requests
Request model_3#0 arrives at 1598955.114710097, sleeping for 0.15798647003248334 seconds
Request model_1#0 arrives at 1598955.272990038, sleeping for 0.10706258146092296 seconds
Request model_4#0 arrives at 1598955.380792319, sleeping for 0.06093302462249994 seconds
Request model_1#1 arrives at 1598955.442587526, sleeping for 0.09362441510893404 seconds
Request model_4#1 arrives at 1598955.537310616, sleeping for 0.15555175067856908 seconds
Request model_4#2 arrives at 1598955.694108265, sleeping for 0.021762571996077895 seconds
Request model_3#1 arrives at 1598955.716920411, sleeping for 0.04404977196827531 seconds
Request model_3#2 arrives at 1598955.761615036, sleeping for 0.04118524375371635 seconds
Request model_1#2 arrives at 1598955.803488178, sleeping for 0.083977613132447 seconds
Request model_1#3 arrives at 1598955.888207001, sleeping for 0.13508824282325804 seconds
Request model_1#4 arrives at 1598956.02418764, sleeping for 0.10442831274122 seconds
Request model_4#3 arrives at 1598956.130072917, sleeping for 0.006484052632004023 seconds
Request model_1#5 arrives at 1598956.137296752, sleeping for 0.0804120919201523 seconds
Request model_4#4 arrives at 1598956.218068355, sleeping for 0.20176741387695074 seconds
Request model_1#6 arrives at 1598956.420952459, sleeping for 0.06726926611736417 seconds
Request model_1#7 arrives at 1598956.48973907, sleeping for 0.12212828267365694 seconds
Request model_3#3 arrives at 1598956.612543097, sleeping for 0.02825011406093836 seconds
Request model_1#8 arrives at 1598956.641329509, sleeping for 0.04879876272752881 seconds
Request model_1#9 arrives at 1598956.690999381, sleeping for 0.018597580725327134 seconds
Request model_1#10 arrives at 1598956.710659813, sleeping for 0.06874258350580931 seconds
Request model_4#5 arrives at 1598956.780373251, sleeping for 0.07369133573956788 seconds
Request model_3#4 arrives at 1598956.854880785, sleeping for 0.036862076725810766 seconds
Request model_1#11 arrives at 1598956.89312714, sleeping for 0.06884212652221322 seconds
Request model_3#5 arrives at 1598956.962692457, sleeping for 0.008735295850783587 seconds
Request model_4#6 arrives at 1598956.972015708, sleeping for 0.0495269016828388 seconds
Request model_4#7 arrives at 1598957.022089945, sleeping for 0.010373740922659636 seconds
Request model_4#8 arrives at 1598957.033416152, sleeping for 0.1072429025080055 seconds
Request model_4#9 arrives at 1598957.141701327, sleeping for 0.03272450831718743 seconds
