Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r14_s1.pkl
[PRISM_DIRECT] 5978 requests, span 419.8s
Starting TP benchmark: paper-faithful-v6_bursty_rate14_seed1
Generated 5978 requests
Request model_3#0 arrives at 1633022.281564192, sleeping for 0.11403168668039143 seconds
Request model_2#0 arrives at 1633022.396785019, sleeping for 0.08374256920069456 seconds
Request model_2#1 arrives at 1633022.481176835, sleeping for 0.04402859858237207 seconds
Request model_5#0 arrives at 1633022.525886963, sleeping for 0.058756004087626934 seconds
Request model_2#2 arrives at 1633022.586514895, sleeping for 0.010194223839789629 seconds
Request model_2#3 arrives at 1633022.597084247, sleeping for 0.012242163764312863 seconds
Request model_2#4 arrives at 1633022.609760915, sleeping for 0.057294399943202734 seconds
Request model_2#5 arrives at 1633022.667428064, sleeping for 0.11715953005477786 seconds
Request model_2#6 arrives at 1633022.78515515, sleeping for 0.04607750568538904 seconds
Request model_2#7 arrives at 1633022.831870353, sleeping for 0.036294929683208466 seconds
Request model_2#8 arrives at 1633022.869536436, sleeping for 0.20281125116162002 seconds
Request model_2#9 arrives at 1633023.072715597, sleeping for 0.09505737060680985 seconds
Request model_2#10 arrives at 1633023.168446062, sleeping for 0.03233449417166412 seconds
Request model_2#11 arrives at 1633023.201133366, sleeping for 0.18697552056983113 seconds
Request model_2#12 arrives at 1633023.389001928, sleeping for 0.04463101620785892 seconds
Request model_6#0 arrives at 1633023.433901707, sleeping for 0.003454761113971472 seconds
Request model_2#13 arrives at 1633023.437574735, sleeping for 0.003229510970413685 seconds
Request model_2#14 arrives at 1633023.441314775, sleeping for 0.10336998477578163 seconds
Request model_6#1 arrives at 1633023.546021119, sleeping for 0.28003536094911397 seconds
Request model_2#15 arrives at 1633023.826996845, sleeping for 0.1637603365816176 seconds
Request model_2#16 arrives at 1633023.991410014, sleeping for 0.002200709655880928 seconds
Request model_3#1 arrives at 1633023.994696209, sleeping for 0.07709858729504049 seconds
Request model_2#17 arrives at 1633024.073008449, sleeping for 0.0631620513740927 seconds
Request model_2#18 arrives at 1633024.136365081, sleeping for 0.038484691409394145 seconds
Request model_5#1 arrives at 1633024.175031622, sleeping for 0.010803890647366643 seconds
Request model_3#2 arrives at 1633024.186682673, sleeping for 0.03117840178310871 seconds
Request model_2#19 arrives at 1633024.218331149, sleeping for 0.198524153791368 seconds
Request model_2#20 arrives at 1633024.417213876, sleeping for 0.07812417182140052 seconds
Request model_2#21 arrives at 1633024.496458972, sleeping for 0.01968229073099792 seconds
Request model_3#3 arrives at 1633024.516863461, sleeping for 0.21745112305507064 seconds
Request model_2#22 arrives at 1633024.73527244, sleeping for 0.015091992216184735 seconds
Request model_2#23 arrives at 1633024.751539977, sleeping for 0.0715363824274391 seconds
Request model_2#24 arrives at 1633024.824151752, sleeping for 0.007514210883527994 seconds
Request model_2#25 arrives at 1633024.832398776, sleeping for 0.02769275102764368 seconds
Request model_2#26 arrives at 1633024.860625285, sleeping for 0.017754678381606936 seconds
Request model_2#27 arrives at 1633024.878884638, sleeping for 0.01197777665220201 seconds
Request model_2#28 arrives at 1633024.891114293, sleeping for 0.0454266055021435 seconds
Request model_2#29 arrives at 1633024.937571324, sleeping for 0.01153291272930801 seconds
Request model_2#30 arrives at 1633024.94984896, sleeping for 0.08298572734929621 seconds
Request model_2#31 arrives at 1633025.034104835, sleeping for 0.008440111298114061 seconds
Request model_2#32 arrives at 1633025.043349817, sleeping for 0.005047533195465803 seconds
Request model_2#33 arrives at 1633025.048657358, sleeping for 0.027135136537253857 seconds
Request model_2#34 arrives at 1633025.077065909, sleeping for 0.06612370279617608 seconds
Request model_2#35 arrives at 1633025.144266212, sleeping for 0.04571479721926153 seconds
Request model_2#36 arrives at 1633025.190511791, sleeping for 0.06636077957227826 seconds
Request model_5#2 arrives at 1633025.257687724, sleeping for 0.0047931980807334185 seconds
Request model_2#37 arrives at 1633025.263412809, sleeping for 0.019417876144871116 seconds
Request model_2#38 arrives at 1633025.283659796, sleeping for 0.02452318649739027 seconds
Request model_5#3 arrives at 1633025.309010193, sleeping for 0.4389601529110223 seconds
Request model_5#4 arrives at 1633025.749022176, sleeping for 0.02738474286161363 seconds
Request model_2#39 arrives at 1633025.777421697, sleeping for 0.045927471946924925 seconds
Request model_5#5 arrives at 1633025.823694577, sleeping for 0.030403161887079477 seconds
Request model_2#40 arrives at 1633025.85495984, sleeping for 0.006643061991780996 seconds
Request model_2#41 arrives at 1633025.862136106, sleeping for 0.09495228552259505 seconds
Request model_2#42 arrives at 1633025.957381907, sleeping for 0.07822507759556174 seconds
Request model_3#4 arrives at 1633026.036695003, sleeping for 0.011178142623975873 seconds
Request model_6#2 arrives at 1633026.048506935, sleeping for 0.008284132927656174 seconds
Request model_2#43 arrives at 1633026.057240173, sleeping for 0.0031840449664741755 seconds
Request model_3#5 arrives at 1633026.060917602, sleeping for 0.15110280574299395 seconds
Request model_6#3 arrives at 1633026.212726203, sleeping for 0.08590168855153024 seconds
Request model_2#44 arrives at 1633026.299105344, sleeping for 0.2052542280871421 seconds
Request model_5#6 arrives at 1633026.506306736, sleeping for 0.04625688283704221 seconds
Request model_2#45 arrives at 1633026.553356362, sleeping for 0.02011432684957981 seconds
Request model_2#46 arrives at 1633026.573958163, sleeping for 0.012223814148455858 seconds
Request model_5#7 arrives at 1633026.587046704, sleeping for 0.010752654867246747 seconds
Request model_2#47 arrives at 1633026.59799025, sleeping for 0.09254130907356739 seconds
Request model_5#8 arrives at 1633026.691685048, sleeping for 0.010285625699907541 seconds
Request model_6#4 arrives at 1633026.702673484, sleeping for 0.009411374107003212 seconds
Request model_2#48 arrives at 1633026.71374344, sleeping for 0.026234919670969248 seconds
Request model_5#9 arrives at 1633026.741427205, sleeping for 0.04692857200279832 seconds
Request model_5#10 arrives at 1633026.790077994, sleeping for 0.12195189576596022 seconds
Request model_2#49 arrives at 1633026.912917679, sleeping for 0.004580063978210092 seconds
Request model_2#50 arrives at 1633026.917796787, sleeping for 0.002135416492819786 seconds
Request model_2#51 arrives at 1633026.921002342, sleeping for 0.07645371090620756 seconds
Request model_5#11 arrives at 1633026.998290263, sleeping for 0.07525676442310214 seconds
Request model_2#52 arrives at 1633027.074340805, sleeping for 0.016975088277831674 seconds
Request model_2#53 arrives at 1633027.092197563, sleeping for 0.009004962630569935 seconds
Request model_3#6 arrives at 1633027.103124629, sleeping for 0.016811404144391418 seconds
Request model_2#54 arrives at 1633027.172389807, sleeping for 0.01630729786120355 seconds
Request model_2#55 arrives at 1633027.189286239, sleeping for 0.029792997986078262 seconds
Request model_2#56 arrives at 1633027.220047998, sleeping for 0.021421076962724328 seconds
Request model_5#12 arrives at 1633027.241907268, sleeping for 0.10659926198422909 seconds
Request model_2#57 arrives at 1633027.348774639, sleeping for 0.01052714348770678 seconds
Request model_5#13 arrives at 1633027.359789815, sleeping for 0.06268667383119464 seconds
Request model_5#14 arrives at 1633027.423605141, sleeping for 0.31142375664785504 seconds
Request model_6#5 arrives at 1633027.735553168, sleeping for 0.04113206756301224 seconds
Request model_2#58 arrives at 1633027.777165011, sleeping for 0.14440598525106907 seconds
Request model_3#7 arrives at 1633027.922937075, sleeping for 0.052806221414357424 seconds
Request model_3#8 arrives at 1633027.976973605, sleeping for 0.23130747699178755 seconds
Request model_2#59 arrives at 1633028.208473585, sleeping for 0.013973294524475932 seconds
Request model_2#60 arrives at 1633028.223572553, sleeping for 0.15047202771529555 seconds
Request model_2#61 arrives at 1633028.374372046, sleeping for 0.05901943938806653 seconds
Request model_2#62 arrives at 1633028.435068158, sleeping for 0.03290809248574078 seconds
Request model_2#63 arrives at 1633028.468714609, sleeping for 0.06027346616610885 seconds
Request model_2#64 arrives at 1633028.529415472, sleeping for 0.20827166829258204 seconds
Request model_5#15 arrives at 1633028.738070464, sleeping for 0.09331559296697378 seconds
Request model_2#65 arrives at 1633028.83267776, sleeping for 0.021715041482821107 seconds
Request model_2#66 arrives at 1633028.855352497, sleeping for 0.09756005741655827 seconds
Request model_2#67 arrives at 1633028.953897833, sleeping for 0.08663128665648401 seconds
Request model_2#68 arrives at 1633029.042750854, sleeping for 0.019573071505874395 seconds
Request model_3#9 arrives at 1633029.06413888, sleeping for 0.35154787031933665 seconds
Request model_2#69 arrives at 1633029.416947164, sleeping for 0.05166357499547303 seconds
Request model_2#70 arrives at 1633029.46912254, sleeping for 0.048415328143164515 seconds
Request model_2#71 arrives at 1633029.518242212, sleeping for 0.06840001908130944 seconds
Request model_2#72 arrives at 1633029.586902926, sleeping for 0.150378598831594 seconds
Request model_2#73 arrives at 1633029.737670089, sleeping for 0.05582271283492446 seconds
Request model_2#74 arrives at 1633029.794338679, sleeping for 0.05693775275722146 seconds
Request model_2#75 arrives at 1633029.851433573, sleeping for 0.04151779552921653 seconds
Request model_2#76 arrives at 1633029.894099745, sleeping for 0.014506215928122401 seconds
Request model_2#77 arrives at 1633029.909758207, sleeping for 0.11155003611929715 seconds
Request model_2#78 arrives at 1633030.022465173, sleeping for 0.036837241146713495 seconds
Request model_2#79 arrives at 1633030.060150596, sleeping for 0.01730715623125434 seconds
Request model_2#80 arrives at 1633030.077810984, sleeping for 0.022087498335167766 seconds
Request model_3#10 arrives at 1633030.100533411, sleeping for 0.027085471665486693 seconds
Request model_2#81 arrives at 1633030.128518768, sleeping for 0.0009858808480203152 seconds
Request model_2#82 arrives at 1633030.130187081, sleeping for 0.10421835933811963 seconds
Request model_5#16 arrives at 1633030.235907593, sleeping for 0.15971146314404905 seconds
Request model_2#83 arrives at 1633030.396601413, sleeping for 0.024401612346991897 seconds
Request model_3#11 arrives at 1633030.421523947, sleeping for 0.06100899539887905 seconds
Request model_2#84 arrives at 1633030.483428588, sleeping for 0.07204774860292673 seconds
Request model_3#12 arrives at 1633030.557358093, sleeping for 0.03223858564160764 seconds
Request model_5#17 arrives at 1633030.590286509, sleeping for 0.041763290064409375 seconds
Request model_2#85 arrives at 1633030.632517148, sleeping for 0.020174694480374455 seconds
Request model_5#18 arrives at 1633030.653597081, sleeping for 0.011716475011780858 seconds
Request model_2#86 arrives at 1633030.665746716, sleeping for 0.032513082260265946 seconds
Request model_2#87 arrives at 1633030.698605322, sleeping for 0.03516865288838744 seconds
Request model_5#19 arrives at 1633030.734171918, sleeping for 0.11236718343570828 seconds
Request model_2#88 arrives at 1633030.847054486, sleeping for 0.098136369837448 seconds
Request model_2#89 arrives at 1633030.946043396, sleeping for 0.21223066980019212 seconds
Request model_2#90 arrives at 1633031.159161643, sleeping for 0.07537635299377143 seconds
Request model_2#91 arrives at 1633031.235296185, sleeping for 0.01884460565634072 seconds
Request model_2#92 arrives at 1633031.25520819, sleeping for 0.05590229178778827 seconds
Request model_6#6 arrives at 1633031.312019252, sleeping for 0.030545725021511316 seconds
Request model_2#93 arrives at 1633031.342893002, sleeping for 0.23441928322426975 seconds
Request model_2#94 arrives at 1633031.577869389, sleeping for 0.04273717640899122 seconds
Request model_2#95 arrives at 1633031.621562319, sleeping for 0.001364308875054121 seconds
Request model_2#96 arrives at 1633031.623878487, sleeping for 0.08299414627254009 seconds
Request model_2#97 arrives at 1633031.707444927, sleeping for 0.029691712697967887 seconds
Request model_5#20 arrives at 1633031.737763722, sleeping for 0.01938248542137444 seconds
Request model_2#98 arrives at 1633031.75805458, sleeping for 0.039295004680752754 seconds
Request model_2#99 arrives at 1633031.798352874, sleeping for 0.003450538730248809 seconds
Request model_2#100 arrives at 1633031.802108783, sleeping for 0.06794020370580256 seconds
Request model_6#7 arrives at 1633031.870947698, sleeping for 0.05894568841904402 seconds
Request model_2#101 arrives at 1633031.932057654, sleeping for 0.023636006517335773 seconds
Request model_2#102 arrives at 1633031.956541764, sleeping for 0.1402195340488106 seconds
Request model_2#103 arrives at 1633032.097915383, sleeping for 0.03281956887803972 seconds
Request model_2#104 arrives at 1633032.131607445, sleeping for 0.021329464623704553 seconds
Request model_2#105 arrives at 1633032.153265784, sleeping for 0.006179278250783682 seconds
Request model_2#106 arrives at 1633032.159925705, sleeping for 0.011733159655705094 seconds
Request model_2#107 arrives at 1633032.172587394, sleeping for 0.016476882621645927 seconds
Request model_2#108 arrives at 1633032.189230723, sleeping for 0.02674664999358356 seconds
Request model_2#109 arrives at 1633032.217012089, sleeping for 0.23068187711760402 seconds
Request model_2#110 arrives at 1633032.448475129, sleeping for 0.03264309815131128 seconds
Request model_5#21 arrives at 1633032.482160511, sleeping for 0.04086739011108875 seconds
Request model_2#111 arrives at 1633032.523823395, sleeping for 0 seconds
Request model_2#112 arrives at 1633032.524168028, sleeping for 0.03369514993391931 seconds
Request model_2#113 arrives at 1633032.558972238, sleeping for 0.009137515677139163 seconds
Request model_2#114 arrives at 1633032.569697432, sleeping for 0.019794448278844357 seconds
