implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v3,bursty,8,1,model_1,134,134,0.03333333333333333,0.07462686567164178,90.29626846313477,798.646450042721,6269.0265250205575,29.290674564739067,47.310389786034854,95.81455592262101,2681.8026844994165,13806.56103564761,18063.57588998707
paper-faithful-v3,bursty,8,1,model_2,260,260,0.18,0.2076923076923077,93.08576583862305,197.74246215820307,1237.2000670433104,42.57908649742603,55.48288246447389,64.49183762073521,5001.108049000322,18395.309831301707,19342.489489578293
paper-faithful-v3,bursty,8,1,model_3,744,744,0.9466666666666667,0.3817204301075269,96.15659713745117,456.7073345184326,826.2575078010562,41.37559688609579,86.49884089827538,123.86222110726929,5529.610333498567,20165.39749945223,28570.80638027274
paper-faithful-v3,bursty,8,1,model_4,221,221,0.15666666666666668,0.21266968325791855,118.39842796325684,1882.7073574066162,5622.0733165740985,48.63232235575831,63.79647765840803,70.76137661933902,8298.935301005258,21994.13463998644,22870.287635200657
paper-faithful-v3,bursty,8,1,model_5,592,592,0.023333333333333334,0.011824324324324325,165.3308868408203,948.0668187141413,1240.0090289115922,90.34012681559513,318.78859900292895,523.0811979689383,11301.879175494832,47040.094725096424,51566.71189795759
paper-faithful-v3,bursty,8,1,model_6,461,461,0.19,0.12364425162689804,116.93477630615234,450.8798122406006,2196.74000740048,56.92009002931656,103.74547743028211,123.14529554410392,7875.0006850023055,30848.519363004016,35977.30606600233
released-prototype,bursty,8,1,model_1,134,134,0.3333333333333333,0.746268656716418,43.62750053405762,1082.9016327857933,4260.015833377822,17.21533032543693,25.22506382730272,33.69619056582447,1478.3652174955932,8377.0355219458,9113.262397374056
released-prototype,bursty,8,1,model_2,260,260,0.84,0.9692307692307692,49.37851428985596,112.37670183181757,1646.3121199607908,19.33669602530136,28.097736774723927,30.546515037616103,2396.2345504914992,9948.958803897403,10477.48843863301
released-prototype,bursty,8,1,model_3,744,744,1.75,0.7056451612903226,57.9448938369751,160.16492843627933,287.2242116928104,22.990631695949666,44.89451836812687,57.03371658921246,2894.037293503061,14882.670023453102,16061.48215721405
released-prototype,bursty,8,1,model_4,221,221,0.6933333333333334,0.9411764705882353,74.4028091430664,545.2356338500977,3906.8462371826186,29.94623507161539,36.594710598102196,49.348990540755494,5135.464709994267,12118.328215001384,14907.432335201898
released-prototype,bursty,8,1,model_5,592,592,1.1933333333333334,0.6047297297297297,98.5347032546997,340.66299200057966,620.3876638412489,36.682575941085815,99.37115365621649,133.7448790669443,4672.040770004969,22380.31372169352,30578.471923406763
released-prototype,bursty,8,1,model_6,461,461,0.33666666666666667,0.21908893709327548,100.8758544921875,291.7468547821045,531.4282417297363,51.09972693026066,63.051852312954985,74.18677085324332,6225.745899006142,21305.273933990975,22084.29966379772
