arm,index,model,prompt_tokens,frontend_wait_s,local_scheduler_wait_s,prefill_wait_s,actual_prefill_service_s,decode_start_wait_s,ttft_s,tpot_s,e2e_s
D0,553,model_3,286,0.0007522106170654297,0.011019468307495117,0.0799098014831543,0.03336167335510254,0.09511494636535645,0.12504315376281738,0.05311907159871068,6.286855459213257
D0,554,model_3,63,0.0007498264312744141,0.0015146732330322266,0.027060508728027344,0.022143840789794922,0.031591176986694336,0.051468849182128906,0.05128100514411926,7.025685548782349
D0,555,model_6,442,0.000637054443359375,0.007627248764038086,0.004002809524536133,0.0882108211517334,0.32422876358032227,0.10047793388366699,0.05027569830417633,0.9048891067504883
D0,556,model_3,267,0.0005817413330078125,0.0022361278533935547,0.0021736621856689453,0.04124093055725098,0.3154635429382324,0.04623246192932129,0.053904035152533114,8.455261945724487
D0,557,model_2,22,0.0007221698760986328,0.004018545150756836,0.2951622009277344,0.04056191444396973,0.021486997604370117,0.34046483039855957,0.04118752479553223,3.6354668140411377
D0,558,model_5,258,0.0007371902465820312,0.0030694007873535156,0.06118154525756836,0.07622790336608887,0.03445577621459961,0.14121603965759277,0.05644276738166809,1.0443003177642822
D0,559,model_4,9,0.0009098052978515625,0.00788569450378418,0.018143892288208008,0.03148031234741211,0.02865290641784668,0.05841970443725586,0.04636155083065941,4.926382541656494
D0,560,model_5,616,0.0005617141723632812,0.003158092498779297,0.027471303939819336,0.11513471603393555,0.07619428634643555,0.14632582664489746,0.06941506441901713,1.3263819217681885
D0,561,model_5,80,0.0004899501800537109,0.007471799850463867,0.05836033821105957,0.04418754577636719,0.031053543090820312,0.11050963401794434,0.07797038927674294,30.05113911628723
D0,562,model_3,12,0.0005178451538085938,0.002008676528930664,0.0017197132110595703,0.03400230407714844,0.02390003204345703,0.038248538970947266,0.05673431249765249,7.4137091636657715
D0,563,model_3,755,0.0005183219909667969,0.006057262420654297,0.1511533260345459,0.046750783920288086,0.1831049919128418,0.20447969436645508,0.05472443207450535,12.791099071502686
D0,564,model_1,642,0.0006611347198486328,0.0020024776458740234,0.07682418823242188,0.06357073783874512,0.07976865768432617,0.14305853843688965,0.03749897641440233,14.542665481567383
D0,565,model_2,9,0.0005786418914794922,0.0048940181732177734,0.18799829483032227,0.043276309967041016,0.07299327850341797,0.23674726486206055,0.04614766997595628,17.957452535629272
D0,566,model_3,25,0.0006456375122070312,0.010644197463989258,0.17701482772827148,0.028005361557006836,0.026589393615722656,0.2163100242614746,0.05318101055650826,13.458381652832031
D0,567,model_2,586,0.0005364418029785156,0.0035996437072753906,0.1445019245147705,0.04330921173095703,0.07296156883239746,0.19194722175598145,0.047576576471328735,0.9531724452972412
D0,568,model_2,15,0.0008554458618164062,0.003133058547973633,0.14417743682861328,0.0433194637298584,0.0729525089263916,0.19148540496826172,0.04614936870833238,17.912842988967896
D0,569,model_2,550,0.0005254745483398438,0.005210161209106445,0.1581556797027588,0.05002188682556152,0.01981067657470703,0.2139132022857666,0.04432074725627899,0.9230451583862305
D0,570,model_3,45,0.0006518363952636719,0.003354310989379883,0.0025551319122314453,0.035126686096191406,0.023474931716918945,0.041687965393066406,0.052473537623882294,20.191526412963867
D0,571,model_5,345,0.00038242340087890625,0.006091594696044922,0.13624835014343262,0.07878398895263672,0.04191184043884277,0.22150635719299316,0.04592865705490112,0.9563648700714111
D0,572,model_3,10,0.0005249977111816406,0.009914398193359375,0.01137232780456543,0.03734540939331055,0.22239089012145996,0.05915713310241699,0.05271758752710679,16.190738916397095
D0,573,model_6,22,0.0008578300476074219,0.01069951057434082,0.03753924369812012,0.03847789764404297,0.025580167770385742,0.08757448196411133,0.06264683444804126,15.310755252838135
D0,574,model_3,1618,0.0006732940673828125,0.009000539779663086,0.020676612854003906,0.12724733352661133,0.023601770401000977,0.15759778022766113,0.05194577326377233,20.104774713516235
D0,575,model_5,165,0.0007236003875732422,0.001960277557373047,0.018214702606201172,0.0635232925415039,0.03488469123840332,0.08442187309265137,0.07698274913587068,7.397783041000366
D0,576,model_3,284,0.0006103515625,0.004593372344970703,0.13918328285217285,0.0772089958190918,0.12231945991516113,0.22159600257873535,0.0527247688438319,12.717366218566895
D0,577,model_2,262,0.00048732757568359375,0.0038352012634277344,0.03552651405334473,0.035584211349487305,0.11243391036987305,0.07543325424194336,0.04640017015238603,17.89309859275818
D0,578,model_2,200,0.0005700588226318359,0.0011515617370605469,0.010885953903198242,0.03662610054016113,0.016828060150146484,0.04923367500305176,0.046052027493715286,17.73321223258972
D0,579,model_3,769,0.00044274330139160156,0.0063629150390625,0.01044774055480957,0.08551692962646484,0.026197195053100586,0.10277032852172852,0.04195915162563324,0.7741167545318604
D0,580,model_2,67,0.0008351802825927734,0.01003122329711914,0.011346101760864258,0.03591108322143555,0.06833720207214355,0.05812358856201172,0.04595233438201764,10.029780149459839
D0,581,model_2,492,0.00048613548278808594,0.009730815887451172,0.03950953483581543,0.04467201232910156,0.020596981048583984,0.09439849853515625,0.053723951665366566,2.2970805168151855
D0,582,model_6,72,0.0005383491516113281,0.010244607925415039,0.1446819305419922,0.043422698974609375,0.03132009506225586,0.19888758659362793,0.06767015593747298,26.184227466583252
D0,583,model_2,31,0.0003952980041503906,0.009317398071289062,0.025870561599731445,0.025669336318969727,0.02811264991760254,0.061252593994140625,0.044308908714735806,5.422630548477173
D0,584,model_6,116,0.0003750324249267578,0.0054547786712646484,0.03490948677062988,0.042083024978637695,0.02962970733642578,0.08282232284545898,0.0634814127436224,16.905396699905396
D0,585,model_5,423,0.0006957054138183594,0.005833864212036133,0.012636184692382812,0.08359241485595703,0.033043622970581055,0.10275816917419434,0.08964575765033563,34.526729106903076
D0,586,model_4,136,0.0004494190216064453,0.009392261505126953,0.01590132713317871,0.043517351150512695,0.0774989128112793,0.0692603588104248,0.05827512911387852,4.964371204376221
D0,587,model_4,260,0.0007634162902832031,0.0049762725830078125,0.03998231887817383,0.0473480224609375,0.028089284896850586,0.09307003021240234,0.07449744641780853,1.2850291728973389
D0,588,model_6,18,0.00048041343688964844,0.007762432098388672,0.17947673797607422,0.027765989303588867,0.11483621597290039,0.2154855728149414,0.0681902077049017,26.400525331497192
D0,589,model_1,1393,0.00048470497131347656,0.009643077850341797,0.06934499740600586,0.04274892807006836,0.06237936019897461,0.12222170829772949,0.038186579365884106,6.041141510009766
D0,590,model_5,545,0.0008330345153808594,0.010301351547241211,0.5120875835418701,0.0757148265838623,0.5112888813018799,0.5989367961883545,0.08388438381132532,5.715884208679199
D0,591,model_6,554,0.0005953311920166016,0.0009613037109375,0.35593295097351074,0.12129735946655273,0.08751440048217773,0.4787869453430176,0.06628069343666236,25.930573225021362
D0,592,model_2,610,0.0005316734313964844,0.009997844696044922,0.186004638671875,0.08843517303466797,0.07527661323547363,0.2849693298339844,0.02869526545206706,0.8014841079711914
D0,593,model_5,15,0.0006589889526367188,0.008650064468383789,0.2060990333557129,0.014304399490356445,0.4543576240539551,0.22971248626708984,0.08746885322034359,33.81775212287903
D0,594,model_5,769,0.00052642822265625,0.0013206005096435547,0.046166419982910156,0.2765786647796631,0.12878108024597168,0.32459211349487305,0.08348214626312256,1.660306453704834
D0,595,model_5,51,0.0008883476257324219,0.0007393360137939453,0.291473388671875,0.05386495590209961,0.07386088371276855,0.346966028213501,0.07748193421014925,25.761040449142456
D0,596,model_4,420,0.0004754066467285156,0.004601001739501953,0.03268265724182129,0.05706524848937988,0.02340078353881836,0.09482431411743164,0.04981179935176198,2.137108087539673
D0,597,model_5,39,0.0006496906280517578,0.0054705142974853516,0.027240276336669922,0.03817582130432129,0.034845829010009766,0.07153630256652832,0.07674433339026666,11.966907978057861
D0,598,model_5,323,0.0006089210510253906,0.009697914123535156,0.15714120864868164,0.04391002655029297,0.10989689826965332,0.21135807037353516,0.08022387822469075,7.912850379943848
D0,599,model_5,13,0.0014264583587646484,0.010500669479370117,0.04395341873168945,0.033774614334106445,0.2742307186126709,0.08965516090393066,0.05773630738258362,1.0134360790252686
D0,600,model_5,8,0.0005474090576171875,0.0005013942718505859,0.011580944061279297,0.03381705284118652,0.27419137954711914,0.046446800231933594,0.06864381567271734,17.962482690811157
D0,601,model_3,253,0.0007686614990234375,0.0013527870178222656,0.01902008056640625,0.038964271545410156,0.024952173233032227,0.06010580062866211,0.0566688931506613,2.666874885559082
D0,602,model_6,18,0.0004775524139404297,0.0036149024963378906,0.0008499622344970703,0.03345799446105957,0.03778839111328125,0.03840041160583496,0.06663641545794696,21.561962604522705
D0,603,model_3,553,0.0008442401885986328,0.007551670074462891,0.1210927963256836,0.09759926795959473,0.02359318733215332,0.22708797454833984,0.02398984134197235,0.6109254360198975
D0,604,model_4,192,0.0007333755493164062,0.0014858245849609375,0.02353048324584961,0.044054269790649414,0.025127410888671875,0.06980395317077637,0.05097895936120914,4.097141742706299
D0,605,model_6,232,0.0005545616149902344,0.010137557983398438,0.028909683227539062,0.05992317199707031,0.07336258888244629,0.09952497482299805,0.06570788909649027,2.005053758621216
D0,606,model_6,28,0.0004279613494873047,0.00077056884765625,0.05754518508911133,0.03928494453430176,0.03321123123168945,0.09802865982055664,0.06773722354060649,22.248100757598877
D0,607,model_4,354,0.0007882118225097656,0.002351045608520508,0.12058472633361816,0.03575253486633301,0.03849983215332031,0.15947651863098145,0.06441237760144611,5.698940992355347
D0,608,model_6,37,0.0006072521209716797,0.00684356689453125,0.11814165115356445,0.047548532485961914,0.1578502655029297,0.1731410026550293,0.06818406076142282,22.67388105392456
D0,609,model_3,485,0.00046563148498535156,0.010248422622680664,0.2637021541595459,0.040088653564453125,0.25138139724731445,0.31450486183166504,0.06592334018034093,1.435201644897461
D0,610,model_3,12,0.000392913818359375,0.0045011043548583984,0.25290942192077637,0.04011678695678711,0.2513539791107178,0.29792022705078125,0.05409772746212833,8.033895254135132
D0,611,model_5,49,0.0008916854858398438,0.0022919178009033203,0.025818347930908203,0.03931236267089844,0.037837982177734375,0.0683143138885498,0.08527818322181702,32.815136671066284
D0,612,model_6,448,0.00040912628173828125,0.0026450157165527344,0.022106409072875977,0.04757213592529297,0.15782928466796875,0.07273268699645996,0.0783527051248858,2.50166654586792
D0,613,model_3,243,0.0006945133209228516,0.009844064712524414,0.4189012050628662,0.030663728713989258,0.07862377166748047,0.46010351181030273,0.03181934356689453,0.9692130088806152
D0,614,model_6,359,0.0004904270172119141,0.010187149047851562,0.22724008560180664,0.04712867736816406,0.06733226776123047,0.2850463390350342,0.054797487126456365,4.230465412139893
D0,615,model_6,8,0.0005366802215576172,0.004675626754760742,0.1846446990966797,0.047155141830444336,0.0673067569732666,0.23701214790344238,0.0633577570986392,17.216891050338745
D0,616,model_4,798,0.0007653236389160156,0.006671428680419922,0.03326892852783203,0.09288978576660156,0.026422739028930664,0.13359546661376953,0.05092365072484602,17.54948401451111
D0,617,model_3,605,0.0006341934204101562,0.002924203872680664,0.014381170272827148,0.0626220703125,0.031119108200073242,0.08056163787841797,0.05201646222008599,4.762043237686157
D0,618,model_5,20,0.0006535053253173828,0.003434419631958008,0.03774094581604004,0.036077022552490234,0.03486943244934082,0.07790589332580566,0.08770332210942318,30.072442054748535
D0,619,model_4,208,0.0004923343658447266,0.007799386978149414,0.028207063674926758,0.03668498992919922,0.029230356216430664,0.07318377494812012,0.06085027588738336,1.1684887409210205
D0,620,model_3,448,0.00047326087951660156,0.004367351531982422,0.015074729919433594,0.05612778663635254,0.026294231414794922,0.07604312896728516,0.045371873038155694,1.3464555740356445
D0,621,model_6,67,0.0006070137023925781,0.0043027400970458984,0.15695548057556152,0.036870479583740234,0.11860322952270508,0.19873571395874023,0.06436051212194312,17.061189889907837
D0,622,model_3,246,0.0007550716400146484,0.001192331314086914,0.1038205623626709,0.03679633140563965,0.11668634414672852,0.1425642967224121,0.04449948072433472,1.0325539112091064
D0,623,model_4,229,0.0007054805755615234,0.0060007572174072266,0.12461638450622559,0.03828620910644531,0.3202035427093506,0.16960883140563965,0.055320896208286285,21.412832975387573
D0,624,model_4,767,0.0006992816925048828,0.009167671203613281,0.26293492317199707,0.08353900909423828,0.029987096786499023,0.3563408851623535,0.02730890115102132,0.8479011058807373
D0,625,model_4,15,0.0004410743713378906,0.0027642250061035156,0.2414102554321289,0.0835721492767334,0.02995443344116211,0.3281877040863037,0.05096414031052008,2.417717456817627
D0,626,model_6,358,0.00074005126953125,0.009239435195922852,0.12258005142211914,0.11855435371398926,0.050067901611328125,0.2511138916015625,0.056407858840132184,6.625201940536499
D0,627,model_2,2803,0.0008809566497802734,0.002777099609375,0.08213162422180176,0.14177417755126953,0.023189544677734375,0.22756385803222656,0.044680416340730625,11.17426586151123
D0,628,model_5,769,0.0007212162017822266,0.002611398696899414,0.033484697341918945,0.1438884735107422,0.25057482719421387,0.18070578575134277,0.11628341674804688,2.0412404537200928
D0,629,model_5,541,0.0006871223449707031,0.000415802001953125,0.1066441535949707,0.2038712501525879,0.04285407066345215,0.3116183280944824,0.0775197713116135,21.009397268295288
D0,630,model_5,766,0.0006594657897949219,0.001962900161743164,0.05335116386413574,0.20389890670776367,0.042829275131225586,0.2598724365234375,0.08068909285203466,4.536394357681274
D0,631,model_6,20,0.0005552768707275391,0.00808572769165039,0.03207588195800781,0.03560471534729004,0.03612327575683594,0.07632160186767578,0.06756348007775004,19.872421264648438
D0,632,model_6,89,0.0008876323699951172,0.007223367691040039,0.05509591102600098,0.03968644142150879,0.13696074485778809,0.10289335250854492,0.06519511968147855,23.377551078796387
D0,633,model_3,2233,0.0009019374847412109,0.009765625,0.044043540954589844,0.09043216705322266,0.15162301063537598,0.1451432704925537,0.07779073715209961,1.3897950649261475
D0,634,model_5,67,0.0009493827819824219,0.00790095329284668,0.1165771484375,0.0363767147064209,0.13117361068725586,0.16180419921875,0.07073792150197936,8.721092700958252
D0,635,model_3,679,0.0010156631469726562,0.0031824111938476562,0.10912489891052246,0.07219338417053223,0.027436256408691406,0.185516357421875,0.04891401245480492,1.2127106189727783
D0,636,model_5,117,0.0017039775848388672,0.008130788803100586,0.07267475128173828,0.03041243553161621,0.6455399990081787,0.11292195320129395,0.06790782894406999,9.620018005371094
D0,637,model_5,10,0.0004811286926269531,0.01046442985534668,0.47794008255004883,0.0290987491607666,0.13536572456359863,0.5179843902587891,0.06396692178466103,11.77616262435913
D0,638,model_3,9,0.0005409717559814453,0.004377841949462891,0.025752544403076172,0.026418209075927734,0.02380967140197754,0.05708956718444824,0.054155957942106286,2.7107315063476562
D0,639,model_5,520,0.0005071163177490234,0.009892940521240234,0.2734408378601074,0.05984139442443848,0.054621219635009766,0.34368228912353516,0.06975659957298866,2.1573538780212402
D0,640,model_4,8,0.0006787776947021484,0.0078012943267822266,0.07635307312011719,0.07561063766479492,0.07092165946960449,0.16044378280639648,0.05414057398835818,20.950424194335938
D0,641,model_3,95,0.0004916191101074219,0.008949995040893555,0.020723819732666016,0.02818131446838379,0.15592551231384277,0.05834674835205078,0.048571503306009685,4.0897815227508545
D0,642,model_3,231,0.00037026405334472656,0.0013318061828613281,0.10092496871948242,0.043758392333984375,0.03855252265930176,0.14638543128967285,0.04886705260122976,3.176142692565918
D0,643,model_2,532,0.0005583763122558594,0.009982109069824219,0.09001374244689941,0.13090825080871582,0.02613067626953125,0.2314624786376953,0.03820887426050698,1.7980263233184814
D0,644,model_2,2092,0.0007433891296386719,0.009926795959472656,0.07913541793823242,0.13099336624145508,0.026047229766845703,0.22079896926879883,0.04990822325150172,19.38555669784546
D0,645,model_3,19,0.0006487369537353516,0.00579524040222168,0.012110710144042969,0.03339338302612305,0.02808547019958496,0.05194807052612305,0.053183341026306154,7.497615814208984
D0,646,model_5,394,0.000530242919921875,0.0031654834747314453,0.006838560104370117,0.09102177619934082,0.033057212829589844,0.10155606269836426,0.0677334467569987,1.727158784866333
D0,647,model_4,634,0.0007538795471191406,0.0040283203125,0.013544082641601562,0.07198357582092285,0.022232532501220703,0.09030985832214355,0.06758056581020355,1.1715989112854004
D0,648,model_6,54,0.00067901611328125,0.007341861724853516,0.020939350128173828,0.03749966621398926,0.03424835205078125,0.06645989418029785,0.06190948924799075,5.452585458755493
D0,649,model_2,38,0.00034689903259277344,0.003601551055908203,0.01750469207763672,0.028790712356567383,0.024443387985229492,0.05024385452270508,0.043919593729871385,4.178685665130615
D0,650,model_3,15,0.00044536590576171875,0.008842706680297852,0.02322530746459961,0.026554346084594727,0.11657047271728516,0.059067726135253906,0.05742248143155151,18.778796672821045
D0,651,model_1,322,0.0003752708435058594,0.00683283805847168,0.10344171524047852,0.014922618865966797,0.2473738193511963,0.12557244300842285,0.05363836884498596,0.9837863445281982
D0,652,model_5,454,0.0006859302520751953,0.008352994918823242,0.08652997016906738,0.05331110954284668,0.21643543243408203,0.1488800048828125,0.06621725857257843,1.2083561420440674
D0,653,model_3,330,0.00035262107849121094,0.0024995803833007812,0.05054640769958496,0.04226970672607422,0.028136253356933594,0.09566831588745117,0.04459143820263091,1.0320885181427002
D0,654,model_1,74,0.0006098747253417969,0.011044979095458984,0.12478160858154297,0.05574941635131836,0.017294645309448242,0.1921858787536621,0.020531443988575655,0.5412204265594482
D0,655,model_5,252,0.00046324729919433594,0.00823068618774414,0.04210805892944336,0.040828704833984375,0.02358412742614746,0.09163069725036621,0.04323139786720276,0.7833330631256104
D0,656,model_3,393,0.0004961490631103516,0.0028862953186035156,0.010810136795043945,0.058492183685302734,0.02711629867553711,0.07268476486206055,0.052708583719590134,13.513373613357544
D0,657,model_5,10,0.0006923675537109375,0.0013132095336914062,0.00433039665222168,0.032039642333984375,0.039212942123413086,0.0383756160736084,0.08618828636005613,28.135756969451904
D0,658,model_2,25,0.0005991458892822266,0.006242990493774414,0.00971078872680664,0.03149056434631348,0.020763635635375977,0.04804348945617676,0.050309826309482254,19.367016792297363
D0,659,model_3,11,0.00046062469482421875,0.008417844772338867,0.019995689392089844,0.034020423889160156,0.16358232498168945,0.06289458274841309,0.053549232736098025,12.165021181106567
D0,660,model_2,769,0.0005924701690673828,0.010221719741821289,0.23643183708190918,0.042990684509277344,0.02843618392944336,0.2902367115020752,0.03874656558036804,0.9101817607879639
D0,661,model_6,356,0.0007600784301757812,0.003983259201049805,0.10925149917602539,0.09077167510986328,0.030628681182861328,0.20476651191711426,0.044495741526285805,1.1391770839691162
D0,662,model_4,35,0.0008156299591064453,0.0011103153228759766,0.07663178443908691,0.03191781044006348,0.02711939811706543,0.11047554016113281,0.05398713797330856,20.84153652191162
D0,663,model_4,876,0.0004942417144775391,0.006784200668334961,0.0051937103271484375,0.08267736434936523,0.02896404266357422,0.09514951705932617,0.04520542422930399,1.180079698562622
D0,664,model_3,11,0.00057220458984375,0.0068242549896240234,0.010973930358886719,0.023563146591186523,0.023427963256835938,0.041933536529541016,0.04236665991849677,1.8636999130249023
D0,665,model_5,217,0.00044918060302734375,0.009217500686645508,0.020866870880126953,0.06380581855773926,0.03396129608154297,0.09433937072753906,0.06915215976902696,4.312621116638184
D0,666,model_6,620,0.00043964385986328125,0.009412527084350586,0.05872011184692383,0.046906471252441406,0.24315166473388672,0.1154787540435791,0.0655447393655777,1.1641945838928223
D0,667,model_3,11,0.0003960132598876953,0.00406646728515625,0.14627766609191895,0.02744269371032715,0.12985754013061523,0.17818284034729004,0.05882147513329983,22.765629291534424
D0,668,model_6,34,0.000507354736328125,0.0010998249053955078,0.11445832252502441,0.02928924560546875,0.13031339645385742,0.1453547477722168,0.07056148412326972,27.240964651107788
D0,669,model_5,36,0.0006091594696044922,0.008109569549560547,0.012176513671875,0.03153347969055176,0.03695201873779297,0.0524287223815918,0.06224244191096379,8.143946170806885
D0,670,model_2,31,0.0006077289581298828,0.000713348388671875,0.24151873588562012,0.048697471618652344,0.0617673397064209,0.2915372848510742,0.05085976421833038,19.82168674468994
D0,671,model_5,767,0.0006465911865234375,0.0009925365447998047,0.024040937423706055,0.11246156692504883,0.0863943099975586,0.13814163208007812,0.04365326464176178,0.8365938663482666
D0,672,model_3,142,0.0005116462707519531,0.009279966354370117,0.06847667694091797,0.03443193435668945,0.03089165687561035,0.11270022392272949,0.048628977769930685,8.330997467041016
D0,673,model_5,22,0.0008072853088378906,0.009407520294189453,0.03351950645446777,0.027106046676635742,0.02633953094482422,0.07084035873413086,0.08824165600041549,33.95563626289368
D0,674,model_5,9,0.0007548332214355469,0.00042700767517089844,0.0048580169677734375,0.02342057228088379,0.02776050567626953,0.029460430145263672,0.08963587891466264,23.603696584701538
D0,675,model_5,685,0.0007615089416503906,0.0018124580383300781,0.0263974666595459,0.0917196273803711,0.029428482055664062,0.12069106101989746,0.0572484036286672,1.4946527481079102
D0,676,model_6,787,0.0009531974792480469,0.010514259338378906,0.13276219367980957,0.1322464942932129,0.03612208366394043,0.2764761447906494,0.08503676377809964,2.4874320030212402
D0,677,model_2,8,0.0006785392761230469,0.0009324550628662109,0.031656742095947266,0.0349581241607666,0.028827667236328125,0.06822586059570312,0.05122991445216727,9.69944977760315
D0,678,model_2,251,0.0005164146423339844,0.003364086151123047,0.37171006202697754,0.03166794776916504,0.03055715560913086,0.4072585105895996,0.04381567337473885,5.752770662307739
D0,679,model_3,25,0.00048232078552246094,0.007597208023071289,0.2814829349517822,0.03150606155395508,0.07324814796447754,0.32106852531433105,0.056141788235296565,16.770612478256226
D0,680,model_3,38,0.0006365776062011719,0.005348920822143555,0.08005189895629883,0.0315556526184082,0.07320046424865723,0.11759305000305176,0.059131709237893425,22.824169397354126
D0,681,model_4,30,0.0005919933319091797,0.0016167163848876953,0.04387164115905762,0.025683879852294922,0.07256007194519043,0.07176423072814941,0.05675548891867361,19.42538595199585
D0,682,model_4,227,0.0005314350128173828,0.008759260177612305,0.017879247665405273,0.03131604194641113,0.0248410701751709,0.058485984802246094,0.03255252540111542,0.5793263912200928
D0,683,model_2,364,0.0008122920989990234,0.009520769119262695,0.01677393913269043,0.035117149353027344,0.1010432243347168,0.06222414970397949,0.08293025195598602,1.3891081809997559
D0,684,model_4,860,0.000713348388671875,0.003752470016479492,0.018956661224365234,0.0735478401184082,0.019794464111328125,0.0969703197479248,0.05634039764602979,21.731683015823364
D0,685,model_2,554,0.0003535747528076172,0.00261688232421875,0.012128353118896484,0.06999588012695312,0.028058290481567383,0.08509469032287598,0.07842013239860535,1.3398168087005615
D0,686,model_6,777,0.0005381107330322266,0.00864410400390625,0.017737388610839844,0.13823390007019043,0.14277195930480957,0.16515350341796875,0.0839482992887497,1.5083262920379639
D0,687,model_5,360,0.0008571147918701172,0.008474111557006836,0.09450936317443848,0.039954185485839844,0.1141669750213623,0.14379477500915527,0.05408469200134278,1.4959120750427246
D0,688,model_4,21,0.0007271766662597656,0.008721590042114258,0.09803533554077148,0.028517484664916992,0.26392412185668945,0.1360015869140625,0.05583377803365389,21.576172351837158
D0,689,model_6,380,0.0008449554443359375,0.0003731250762939453,0.46633100509643555,0.07330656051635742,0.059667110443115234,0.5408556461334229,0.07037713899777803,24.891345739364624
D0,690,model_2,218,0.00044155120849609375,0.008903980255126953,0.34839463233947754,0.06254959106445312,0.06094956398010254,0.4202897548675537,0.02603752911090851,0.8368902206420898
D0,691,model_4,254,0.0034644603729248047,0.0018961429595947266,0.09996867179870605,0.0646216869354248,0.0720527172088623,0.1699509620666504,0.054354321832458176,21.04201054573059
D0,692,model_3,102,0.0008983612060546875,0.005445003509521484,0.05234956741333008,0.03599381446838379,0.07528305053710938,0.09468674659729004,0.0375456428527832,1.0333278179168701
D0,693,model_3,280,0.00078582763671875,0.008222818374633789,0.026323556900024414,0.04902958869934082,0.024448156356811523,0.08436179161071777,0.02463078498840332,0.4784543514251709
D0,694,model_5,13,0.00039124488830566406,0.006421089172363281,0.0029664039611816406,0.020934104919433594,0.024073362350463867,0.03071284294128418,0.09452193442811357,22.243367433547974
D0,695,model_4,9,0.0003974437713623047,0.007369041442871094,0.02145671844482422,0.023400068283081055,0.022576570510864258,0.05262327194213867,0.05490155363561318,16.46818780899048
D0,696,model_1,9,0.0007588863372802734,0.0029261112213134766,0.0015115737915039062,0.024442672729492188,0.015284061431884766,0.029639244079589844,0.030924448779985018,3.1839330196380615
D0,697,model_2,52,0.0013260841369628906,0.010884284973144531,0.019985198974609375,0.026867389678955078,0.02327251434326172,0.059062957763671875,0.05290248658921984,16.72334623336792
D0,698,model_4,13,0.0010638236999511719,0.004373311996459961,0.09406280517578125,0.02824258804321289,0.1148676872253418,0.12774252891540527,0.05756717636471703,11.007938861846924
D0,699,model_2,19,0.0006730556488037109,0.002139568328857422,0.1634049415588379,0.0304715633392334,0.026781558990478516,0.19668912887573242,0.05281374823879188,11.446017503738403
D0,700,model_5,209,0.0003993511199951172,0.007718324661254883,0.12528038024902344,0.05495595932006836,0.03299856185913086,0.1883540153503418,0.0963650105292337,22.159576416015625
D0,701,model_2,33,0.0005781650543212891,0.0033693313598632812,0.10721564292907715,0.023145198822021484,0.04989480972290039,0.1343083381652832,0.051461964118771436,12.793951511383057
D0,702,model_3,27,0.0005860328674316406,0.006047248840332031,0.06379961967468262,0.07059073448181152,0.027451038360595703,0.1410236358642578,0.03929710388183594,2.3416614532470703
D0,703,model_4,1636,0.0007524490356445312,0.003810882568359375,0.05392718315124512,0.12601137161254883,0.030498027801513672,0.18450188636779785,0.05429347710357071,19.675860166549683
D0,704,model_2,376,0.0011539459228515625,0.008125782012939453,0.022144317626953125,0.03365373611450195,0.025844573974609375,0.0650777816772461,0.03720702663544686,1.2184956073760986
D0,705,model_4,417,0.0003693103790283203,0.005627155303955078,0.022477149963378906,0.06346511840820312,0.027103900909423828,0.09193873405456543,0.023378580808639526,0.46599602699279785
D0,706,model_3,195,0.0005567073822021484,0.005520343780517578,0.01193094253540039,0.04360318183898926,0.05568647384643555,0.061611175537109375,0.06286971271038055,1.0675265789031982
D0,707,model_5,767,0.0007946491241455078,0.0020546913146972656,0.005301713943481445,0.07172465324401855,0.1560981273651123,0.07987570762634277,0.08468402922153473,1.4348201751708984
D0,708,model_2,264,0.0005245208740234375,0.003536224365234375,0.12079572677612305,0.07860064506530762,0.07468819618225098,0.20345711708068848,0.0534147939584361,15.853991746902466
D0,709,model_6,396,0.0005769729614257812,0.006265401840209961,0.18806815147399902,0.08504080772399902,0.03235292434692383,0.2799513339996338,0.05397315323352814,1.143521785736084
D0,710,model_5,14,0.0008080005645751953,0.0006580352783203125,0.17580294609069824,0.0292513370513916,0.035564422607421875,0.20652031898498535,0.10358265202219893,21.440963983535767
D0,711,model_1,397,0.0003886222839355469,0.005446195602416992,0.03984951972961426,0.03235316276550293,0.020106077194213867,0.07803750038146973,0.021122992038726807,0.41600537300109863
D0,712,model_5,30,0.0007612705230712891,0.00966644287109375,0.06789207458496094,0.04357600212097168,0.03290128707885742,0.12189579010009766,0.10301898702790466,8.260395765304565
D0,713,model_5,19,0.0008313655853271484,0.005837917327880859,0.0569612979888916,0.04360246658325195,0.032876014709472656,0.10723304748535156,0.0740053653717041,1.2913188934326172
D0,714,model_6,443,0.0007243156433105469,0.009445428848266602,0.038220882415771484,0.09462165832519531,0.03381204605102539,0.14301228523254395,0.07131939567625523,27.52966022491455
D0,715,model_5,772,0.0008561611175537109,0.009211301803588867,0.0297088623046875,0.14276123046875,0.037549495697021484,0.18253755569458008,0.05610788345336914,1.5852346420288086
D0,716,model_4,803,0.0004420280456542969,0.004975318908691406,0.017162084579467773,0.07648110389709473,0.02189779281616211,0.0990605354309082,0.05192266404628754,0.9298231601715088
D0,717,model_6,769,0.00042700767517089844,0.0021500587463378906,0.015942811965942383,0.13667845726013184,0.09134387969970703,0.155198335647583,0.09647637028847972,3.145965814590454
D0,718,model_3,249,0.0006394386291503906,0.0051882266998291016,0.031218528747558594,0.05308413505554199,0.019804954528808594,0.09013032913208008,0.05741770565509796,1.0088136196136475
