Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s99.pkl
[PRISM_DIRECT] 8598 requests, span 420.0s
Request model_4#76 arrives at 1609543.873146749, sleeping for 0.1967449381481856 seconds
Request model_4#77 arrives at 1609544.0718606, sleeping for 0.020160023355856538 seconds
Request model_4#78 arrives at 1609544.093047082, sleeping for 0.08407683833502233 seconds
Request model_4#79 arrives at 1609544.177428517, sleeping for 0.013925335137173533 seconds
Request model_6#30 arrives at 1609544.19273881, sleeping for 0.008504940895363688 seconds
Request model_6#31 arrives at 1609544.201938471, sleeping for 0.2118400693871081 seconds
Request model_6#32 arrives at 1609544.415070469, sleeping for 0.060024790931493044 seconds
Request model_2#14 arrives at 1609544.476892073, sleeping for 0.07486026408150792 seconds
Request model_6#33 arrives at 1609544.552961953, sleeping for 0.026890770997852087 seconds
Request model_6#34 arrives at 1609544.58084856, sleeping for 0.03456227341666818 seconds
Request model_4#80 arrives at 1609544.616319678, sleeping for 0.10484975692816079 seconds
Request model_6#35 arrives at 1609544.721848485, sleeping for 0.0624485535081476 seconds
Request model_6#36 arrives at 1609544.785138809, sleeping for 0.14205070049501956 seconds
Request model_4#81 arrives at 1609544.928806161, sleeping for 0.045935312984511256 seconds
Request model_4#82 arrives at 1609544.975500774, sleeping for 0.031041359063237906 seconds
Request model_4#83 arrives at 1609545.007294447, sleeping for 0.0742828194051981 seconds
Request model_4#84 arrives at 1609545.082606582, sleeping for 0.024279503850266337 seconds
Request model_4#85 arrives at 1609545.107619789, sleeping for 0.0961795172188431 seconds
Request model_2#15 arrives at 1609545.204923621, sleeping for 0.005021142307668924 seconds
Request model_4#86 arrives at 1609545.210183516, sleeping for 0.034065249375998974 seconds
Request model_4#87 arrives at 1609545.245201691, sleeping for 0.0022703560534864664 seconds
Request model_4#88 arrives at 1609545.248509953, sleeping for 0.10450070374645293 seconds
Request model_4#89 arrives at 1609545.354296352, sleeping for 0.0037817538250237703 seconds
Request model_6#37 arrives at 1609545.35846154, sleeping for 0.02281317114830017 seconds
Request model_4#90 arrives at 1609545.381690906, sleeping for 0.0052304998971521854 seconds
Request model_4#91 arrives at 1609545.38833305, sleeping for 0.038587944116443396 seconds
Request model_4#92 arrives at 1609545.428062516, sleeping for 0.035188383888453245 seconds
Request model_4#93 arrives at 1609545.464160368, sleeping for 0.017943275393918157 seconds
Request model_6#38 arrives at 1609545.482423651, sleeping for 0.04009116906672716 seconds
Request model_2#16 arrives at 1609545.523690097, sleeping for 0.014686181442812085 seconds
Request model_4#94 arrives at 1609545.53900643, sleeping for 0.051264726324006915 seconds
Request model_2#17 arrives at 1609545.591042739, sleeping for 0.0010838068556040525 seconds
Request model_4#95 arrives at 1609545.592935721, sleeping for 0.05838707135990262 seconds
Request model_6#39 arrives at 1609545.651644805, sleeping for 0.005047218408435583 seconds
Request model_4#96 arrives at 1609545.656999341, sleeping for 0.03642920614220202 seconds
Request model_4#97 arrives at 1609545.694881624, sleeping for 0.010595860658213496 seconds
Request model_4#98 arrives at 1609545.70620587, sleeping for 0.002029015915468335 seconds
Request model_2#18 arrives at 1609545.709275751, sleeping for 0.06759612588211894 seconds
Request model_4#99 arrives at 1609545.778506935, sleeping for 2.31768935918808e-05 seconds
Request model_4#100 arrives at 1609545.779449611, sleeping for 0.03746044426225126 seconds
Request model_2#19 arrives at 1609545.817310955, sleeping for 0.0029982414562255144 seconds
Request model_6#40 arrives at 1609545.820850859, sleeping for 0.06434960733167827 seconds
Request model_6#41 arrives at 1609545.885861724, sleeping for 0.03033162676729262 seconds
Request model_6#42 arrives at 1609545.91650879, sleeping for 0.02089374978095293 seconds
Request model_4#101 arrives at 1609545.937718772, sleeping for 0.10605937032960355 seconds
Request model_4#102 arrives at 1609546.045059971, sleeping for 0.002134083304554224 seconds
Request model_6#43 arrives at 1609546.048251183, sleeping for 0.17273201700299978 seconds
Request model_4#103 arrives at 1609546.221449743, sleeping for 0.01267987210303545 seconds
Request model_4#104 arrives at 1609546.235337596, sleeping for 0.019615618279203773 seconds
Request model_6#44 arrives at 1609546.256134496, sleeping for 0.01771166385151446 seconds
Request model_6#45 arrives at 1609546.275088573, sleeping for 0.01574935344979167 seconds
Request model_2#20 arrives at 1609546.291470043, sleeping for 0.050207601860165596 seconds
Request model_4#105 arrives at 1609546.34332705, sleeping for 0.00016498821787536144 seconds
Request model_2#21 arrives at 1609546.344350417, sleeping for 0.12103625992313027 seconds
Request model_4#106 arrives at 1609546.466298984, sleeping for 0.041633353335782886 seconds
Request model_6#46 arrives at 1609546.50887173, sleeping for 0.02919541299343109 seconds
Request model_2#22 arrives at 1609546.581048334, sleeping for 0 seconds
Request model_4#107 arrives at 1609546.58195585, sleeping for 0.09889326989650726 seconds
Request model_6#47 arrives at 1609546.681272235, sleeping for 0.025838312692940235 seconds
Request model_4#108 arrives at 1609546.707655263, sleeping for 0.006835249485448003 seconds
Request model_6#48 arrives at 1609546.715037682, sleeping for 0.05557679291814566 seconds
Request model_6#49 arrives at 1609546.77143797, sleeping for 0.012538997689262033 seconds
Request model_4#109 arrives at 1609546.78488451, sleeping for 0.027466419618576765 seconds
Request model_4#110 arrives at 1609546.813501912, sleeping for 0.021605503279715776 seconds
Request model_4#111 arrives at 1609546.835924342, sleeping for 0.19620065623894334 seconds
Request model_4#112 arrives at 1609547.033429026, sleeping for 0.005523755913600326 seconds
Request model_2#23 arrives at 1609547.039894209, sleeping for 0.023862354224547744 seconds
Request model_2#24 arrives at 1609547.064644775, sleeping for 0.0658287110272795 seconds
Request model_4#113 arrives at 1609547.131214131, sleeping for 0.012354131089523435 seconds
Request model_2#25 arrives at 1609547.14450612, sleeping for 0.0035613400395959616 seconds
Request model_4#114 arrives at 1609547.148504907, sleeping for 0.10829745000228286 seconds
Request model_4#115 arrives at 1609547.2578542, sleeping for 0.0074765938334167 seconds
Request model_2#26 arrives at 1609547.266419568, sleeping for 0.018403485883027315 seconds
Request model_2#27 arrives at 1609547.28607515, sleeping for 0.08995966473594308 seconds
Request model_2#28 arrives at 1609547.376678127, sleeping for 0.044730110792443156 seconds
Request model_4#116 arrives at 1609547.422370514, sleeping for 0.044828347861766815 seconds
Request model_4#117 arrives at 1609547.468185021, sleeping for 0.029733439441770315 seconds
Request model_6#50 arrives at 1609547.499178529, sleeping for 0.020217252429574728 seconds
Request model_4#118 arrives at 1609547.519760266, sleeping for 0.0034734467044472694 seconds
Request model_4#119 arrives at 1609547.523456381, sleeping for 0.015164307784289122 seconds
Request model_4#120 arrives at 1609547.539407838, sleeping for 0.044518897077068686 seconds
Request model_4#121 arrives at 1609547.585090125, sleeping for 0.02276340639218688 seconds
Request model_6#51 arrives at 1609547.608964274, sleeping for 0.12304587266407907 seconds
Request model_2#29 arrives at 1609547.733172178, sleeping for 0.008585087489336729 seconds
Request model_4#122 arrives at 1609547.741976426, sleeping for 0.027791358064860106 seconds
Request model_6#52 arrives at 1609547.770603088, sleeping for 0.026313153095543385 seconds
Request model_2#30 arrives at 1609547.79760768, sleeping for 0.009190394775941968 seconds
Request model_2#31 arrives at 1609547.808202561, sleeping for 0.001949479104951024 seconds
Request model_4#123 arrives at 1609547.810789488, sleeping for 0.023155523231253028 seconds
Request model_2#32 arrives at 1609547.834333186, sleeping for 0.0037282039411365986 seconds
Request model_4#124 arrives at 1609547.838881446, sleeping for 0.040361863328143954 seconds
Request model_4#125 arrives at 1609547.879406348, sleeping for 0.09367374959401786 seconds
Request model_4#126 arrives at 1609547.974091312, sleeping for 0.031185083789750934 seconds
Request model_6#53 arrives at 1609548.005480093, sleeping for 0.22603418328799307 seconds
Request model_6#54 arrives at 1609548.232317094, sleeping for 0.05536863463930786 seconds
Request model_4#127 arrives at 1609548.288715932, sleeping for 0.001673874445259571 seconds
Request model_4#128 arrives at 1609548.291485051, sleeping for 0.010537332855165005 seconds
Request model_4#129 arrives at 1609548.303046129, sleeping for 0.023301894776523113 seconds
Request model_2#33 arrives at 1609548.326596717, sleeping for 0.0040339871775358915 seconds
Request model_4#130 arrives at 1609548.331286658, sleeping for 0.03553546383045614 seconds
Request model_4#131 arrives at 1609548.3689408, sleeping for 0.023058556951582432 seconds
Request model_4#132 arrives at 1609548.392611039, sleeping for 0.004141669720411301 seconds
Request model_4#133 arrives at 1609548.397304821, sleeping for 0.014418015955016017 seconds
Request model_4#134 arrives at 1609548.411998389, sleeping for 0.020669681951403618 seconds
Request model_6#55 arrives at 1609548.433786475, sleeping for 0.021214499603956938 seconds
Request model_4#135 arrives at 1609548.455756063, sleeping for 0.01323319529183209 seconds
Request model_6#56 arrives at 1609548.470512912, sleeping for 0.10297838086262345 seconds
Request model_6#57 arrives at 1609548.573848385, sleeping for 0.028083019191399217 seconds
Request model_2#34 arrives at 1609548.602310855, sleeping for 0.012612755643203855 seconds
Request model_6#58 arrives at 1609548.615705515, sleeping for 0.04414832126349211 seconds
Request model_6#59 arrives at 1609548.660428435, sleeping for 0.01871473342180252 seconds
Request model_6#60 arrives at 1609548.680220798, sleeping for 0.005939289694651961 seconds
Request model_4#136 arrives at 1609548.686680361, sleeping for 0.008473765570670366 seconds
Request model_4#137 arrives at 1609548.696308246, sleeping for 0.018808458233252168 seconds
Request model_4#138 arrives at 1609548.716647152, sleeping for 0.07126192399300635 seconds
Request model_6#61 arrives at 1609548.789060768, sleeping for 0.02825918630696833 seconds
Request model_4#139 arrives at 1609548.817947362, sleeping for 0.015443513868376613 seconds
Request model_4#140 arrives at 1609548.833726568, sleeping for 0.013456710148602724 seconds
Request model_4#141 arrives at 1609548.849230952, sleeping for 0.0029198613483458757 seconds
Request model_4#142 arrives at 1609548.852476493, sleeping for 0.18346858629956841 seconds
Request model_4#143 arrives at 1609549.036352617, sleeping for 0.01855169120244682 seconds
Request model_4#144 arrives at 1609549.056816674, sleeping for 0.06915910984389484 seconds
Request model_4#145 arrives at 1609549.180299702, sleeping for 0 seconds
Request model_6#62 arrives at 1609549.180751145, sleeping for 0.020198163343593478 seconds
Request model_4#146 arrives at 1609549.201581725, sleeping for 0.07690695230849087 seconds
Request model_4#147 arrives at 1609549.279129995, sleeping for 0.08012397005222738 seconds
Request model_4#148 arrives at 1609549.359796386, sleeping for 0.017448533326387405 seconds
Request model_6#63 arrives at 1609549.377543265, sleeping for 0.03155852062627673 seconds
Request model_4#149 arrives at 1609549.40957071, sleeping for 0.029784118058159947 seconds
Request model_4#150 arrives at 1609549.439839343, sleeping for 0.0050452949944883585 seconds
Request model_6#64 arrives at 1609549.446087325, sleeping for 0.005640845978632569 seconds
Request model_6#65 arrives at 1609549.452064315, sleeping for 0.23743883497081697 seconds
Request model_4#151 arrives at 1609549.690108372, sleeping for 0.006113216746598482 seconds
Request model_4#152 arrives at 1609549.696849207, sleeping for 0.01486890041269362 seconds
Request model_4#153 arrives at 1609549.71221317, sleeping for 0.00890973280183971 seconds
Request model_4#154 arrives at 1609549.721614753, sleeping for 0.1625039684586227 seconds
Request model_4#155 arrives at 1609549.885359362, sleeping for 0.040365595603361726 seconds
Request model_6#66 arrives at 1609549.926681649, sleeping for 0.014655925566330552 seconds
Request model_4#156 arrives at 1609549.941867991, sleeping for 0.02279860549606383 seconds
Request model_6#67 arrives at 1609549.965714661, sleeping for 0.1252404337283224 seconds
Request model_6#68 arrives at 1609550.091747236, sleeping for 0.0005079773254692554 seconds
Request model_4#157 arrives at 1609550.093092255, sleeping for 0.020267918007448316 seconds
Request model_6#69 arrives at 1609550.114334448, sleeping for 0.007483618101105094 seconds
Request model_6#70 arrives at 1609550.122227601, sleeping for 0.06878166203387082 seconds
Request model_4#158 arrives at 1609550.191720017, sleeping for 0.02531539462506771 seconds
Request model_4#159 arrives at 1609550.217599221, sleeping for 0.010870304657146335 seconds
Request model_4#160 arrives at 1609550.230445877, sleeping for 0.020945437252521515 seconds
Request model_6#71 arrives at 1609550.25173601, sleeping for 0.07282586139626801 seconds
Request model_4#161 arrives at 1609550.326410911, sleeping for 0.03609709092415869 seconds
Request model_6#72 arrives at 1609550.363336278, sleeping for 0.16176883899606764 seconds
Request model_6#73 arrives at 1609550.526419033, sleeping for 0.13072688784450293 seconds
Request model_2#35 arrives at 1609550.658188377, sleeping for 0.02634873683564365 seconds
Request model_4#162 arrives at 1609550.685943963, sleeping for 0.006184849888086319 seconds
Request model_4#163 arrives at 1609550.692621768, sleeping for 0.0005826142150908709 seconds
Request model_6#74 arrives at 1609550.693507314, sleeping for 0.11042890464887023 seconds
Request model_2#36 arrives at 1609550.804399178, sleeping for 0.040958344703540206 seconds
Request model_4#164 arrives at 1609550.846188398, sleeping for 0.01833409909158945 seconds
Request model_4#165 arrives at 1609550.864853014, sleeping for 0.006439070915803313 seconds
Request model_2#37 arrives at 1609550.872033282, sleeping for 0.054363194620236754 seconds
Request model_6#75 arrives at 1609550.926703759, sleeping for 0.023883677320554852 seconds
Request model_4#166 arrives at 1609550.951108613, sleeping for 0 seconds
Request model_2#38 arrives at 1609550.951675676, sleeping for 0 seconds
Request model_4#167 arrives at 1609550.952039599, sleeping for 0.06055434118025005 seconds
Request model_2#39 arrives at 1609551.014130605, sleeping for 0.032790147699415684 seconds
Request model_4#168 arrives at 1609551.048092503, sleeping for 0.09995933924801648 seconds
Request model_4#169 arrives at 1609551.149927257, sleeping for 0.010112972231581807 seconds
Request model_4#170 arrives at 1609551.161754016, sleeping for 0.275061127031222 seconds
Request model_6#76 arrives at 1609551.43799415, sleeping for 0.04920440772548318 seconds
Request model_4#171 arrives at 1609551.487867395, sleeping for 0.009531213203445077 seconds
Request model_4#172 arrives at 1609551.498597607, sleeping for 0.0014375431928783655 seconds
Request model_4#173 arrives at 1609551.501215234, sleeping for 0.00033064186573028564 seconds
Request model_2#40 arrives at 1609551.50207789, sleeping for 0.0030937192495912313 seconds
Request model_6#77 arrives at 1609551.505441023, sleeping for 0.10563854710198939 seconds
Request model_4#174 arrives at 1609551.613275376, sleeping for 0.06502902531065047 seconds
Request model_4#175 arrives at 1609551.678886797, sleeping for 0.0077453721314668655 seconds
Request model_4#176 arrives at 1609551.68682066, sleeping for 0.09926932118833065 seconds
Request model_4#177 arrives at 1609551.786907492, sleeping for 0.015571706928312778 seconds
Request model_4#178 arrives at 1609551.802804228, sleeping for 0.08499083505012095 seconds
Request model_6#78 arrives at 1609551.888276822, sleeping for 0.06082176952622831 seconds
Request model_4#179 arrives at 1609551.949603704, sleeping for 0.007804300868883729 seconds
Request model_6#79 arrives at 1609551.958229342, sleeping for 0.008559916401281953 seconds
Request model_4#180 arrives at 1609551.968838573, sleeping for 0.04691467573866248 seconds
Request model_4#181 arrives at 1609552.016509833, sleeping for 0.05911580100655556 seconds
Request model_4#182 arrives at 1609552.077482382, sleeping for 0.03484512004069984 seconds
Request model_2#41 arrives at 1609552.113602445, sleeping for 0.001048872247338295 seconds
Request model_4#183 arrives at 1609552.115083954, sleeping for 0.0172052348498255 seconds
Request model_4#184 arrives at 1609552.132982675, sleeping for 0.025427947053685784 seconds
Request model_4#185 arrives at 1609552.159703574, sleeping for 0.06275778263807297 seconds
Request model_6#80 arrives at 1609552.223699974, sleeping for 0.042014677776023746 seconds
Request model_6#81 arrives at 1609552.266220429, sleeping for 0.003744117682799697 seconds
Request model_4#186 arrives at 1609552.270891681, sleeping for 0.001984504982829094 seconds
Request model_4#187 arrives at 1609552.273058165, sleeping for 0.10262651205994189 seconds
Request model_6#82 arrives at 1609552.37654407, sleeping for 0.06861787522211671 seconds
Request model_2#42 arrives at 1609552.445912426, sleeping for 0.03781068860553205 seconds
Request model_6#83 arrives at 1609552.484390164, sleeping for 0.018294889479875565 seconds
Request model_4#188 arrives at 1609552.503393422, sleeping for 0.004848548909649253 seconds
Request model_2#43 arrives at 1609552.509269121, sleeping for 0.06831862102262676 seconds
Request model_4#189 arrives at 1609552.578169193, sleeping for 0.01006187405437231 seconds
Request model_4#190 arrives at 1609552.589015056, sleeping for 0.003853829577565193 seconds
Request model_4#191 arrives at 1609552.593748348, sleeping for 0.0047988914884626865 seconds
Request model_4#192 arrives at 1609552.599393596, sleeping for 0.017285931389778852 seconds
Request model_4#193 arrives at 1609552.617016724, sleeping for 0.09102175571024418 seconds
Request model_4#194 arrives at 1609552.708835321, sleeping for 0.021017170744016767 seconds
Request model_4#195 arrives at 1609552.730541326, sleeping for 0.025436617201194167 seconds
Request model_4#196 arrives at 1609552.756199799, sleeping for 0.016745676519349217 seconds
Request model_4#197 arrives at 1609552.773874567, sleeping for 0.00810892810113728 seconds
Request model_6#84 arrives at 1609552.782532135, sleeping for 0.0023671744856983423 seconds
Request model_4#198 arrives at 1609552.785253224, sleeping for 0.09184992825612426 seconds
Request model_4#199 arrives at 1609552.877971306, sleeping for 0.11256437445990741 seconds
Request model_6#85 arrives at 1609552.991027465, sleeping for 0.0053245071321725845 seconds
Request model_6#86 arrives at 1609552.997335037, sleeping for 0.022671307902783155 seconds
Request model_4#200 arrives at 1609553.020521833, sleeping for 0.011573073454201221 seconds
Request model_2#44 arrives at 1609553.032679055, sleeping for 0.04048042465001345 seconds
Request model_4#201 arrives at 1609553.074002162, sleeping for 0.010409068083390594 seconds
Request model_4#202 arrives at 1609553.085162127, sleeping for 0.004644888918846846 seconds
Request model_2#45 arrives at 1609553.090344332, sleeping for 0.09819188620895147 seconds
Request model_6#87 arrives at 1609553.189522698, sleeping for 0.046583777759224176 seconds
Request model_2#46 arrives at 1609553.236527083, sleeping for 0.09038626635447145 seconds
Request model_4#203 arrives at 1609553.327957578, sleeping for 0.04138046596199274 seconds
Request model_6#88 arrives at 1609553.369793638, sleeping for 0.10277076694183052 seconds
Request model_4#204 arrives at 1609553.472976571, sleeping for 0.09413523296825588 seconds
Request model_4#205 arrives at 1609553.569169947, sleeping for 0.08481589960865676 seconds
Request model_4#206 arrives at 1609553.65448914, sleeping for 0.0352247126866132 seconds
Request model_4#207 arrives at 1609553.690774274, sleeping for 0.06336535862646997 seconds
Request model_6#89 arrives at 1609553.754798294, sleeping for 0.05448090727441013 seconds
Request model_2#47 arrives at 1609553.809934354, sleeping for 0.07517690840177238 seconds
