Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/steady_r8_s2.pkl
[PRISM_DIRECT] 3365 requests, span 419.5s
Request model_1#9 arrives at 133329.742201467, sleeping for 0.21552982681896538 seconds
Request model_6#18 arrives at 133329.958845923, sleeping for 0.0010928710107691586 seconds
Request model_2#4 arrives at 133329.961128129, sleeping for 0.07851105055306107 seconds
Request model_6#19 arrives at 133330.04043492, sleeping for 0.1066185038362164 seconds
Request model_6#20 arrives at 133330.149078129, sleeping for 0.3348173928097822 seconds
Request model_3#6 arrives at 133330.484234998, sleeping for 0.0816999436065089 seconds
Request model_5#12 arrives at 133330.566655096, sleeping for 0.007005463441601023 seconds
Request model_3#7 arrives at 133330.574870595, sleeping for 0.27573361207032576 seconds
Request model_6#21 arrives at 133330.851306678, sleeping for 0.23617217227001674 seconds
Request model_6#22 arrives at 133331.089841885, sleeping for 0.4088342547765933 seconds
Request model_6#23 arrives at 133331.499361143, sleeping for 0.01999673107638955 seconds
Request model_1#10 arrives at 133331.520300981, sleeping for 0.0008507755119353533 seconds
Request model_6#24 arrives at 133331.521445693, sleeping for 0.11836173152551055 seconds
Request model_5#13 arrives at 133331.641702628, sleeping for 0.01122048677643761 seconds
Request model_6#25 arrives at 133331.654054127, sleeping for 0.5879179437470157 seconds
Request model_4#1 arrives at 133332.242289373, sleeping for 0.22910862043499947 seconds
Request model_5#14 arrives at 133332.471894538, sleeping for 0.05341506781405769 seconds
Request model_6#26 arrives at 133332.526211972, sleeping for 0.007929580344352871 seconds
Request model_3#8 arrives at 133332.535048813, sleeping for 0.2439637576462701 seconds
Request model_5#15 arrives at 133332.779550982, sleeping for 0.048296487308107316 seconds
Request model_6#27 arrives at 133332.829039415, sleeping for 0.01180059986654669 seconds
Request model_6#28 arrives at 133332.841255673, sleeping for 0.14606157978414558 seconds
Request model_5#16 arrives at 133332.987958018, sleeping for 0.03049389095394872 seconds
Request model_4#2 arrives at 133333.01923119, sleeping for 0.17276443232549354 seconds
Request model_4#3 arrives at 133333.192955357, sleeping for 0.20852101733908057 seconds
Request model_3#9 arrives at 133333.403362988, sleeping for 0 seconds
Request model_5#17 arrives at 133333.40398964, sleeping for 0.036807559488806874 seconds
Request model_1#11 arrives at 133333.442868809, sleeping for 0.14412273446214385 seconds
Request model_4#4 arrives at 133333.589137813, sleeping for 0.11317113888799213 seconds
Request model_5#18 arrives at 133333.703544354, sleeping for 0.6196699089196045 seconds
Request model_5#19 arrives at 133334.323934252, sleeping for 0.15132168409763835 seconds
Request model_3#10 arrives at 133334.47608293, sleeping for 0.008005653275176883 seconds
Request model_6#29 arrives at 133334.484378749, sleeping for 0.2107040268892888 seconds
Request model_1#12 arrives at 133334.695681441, sleeping for 0.03104854590492323 seconds
Request model_6#30 arrives at 133334.727937045, sleeping for 0.07765921199461445 seconds
Request model_6#31 arrives at 133334.806801565, sleeping for 0.12226625712355599 seconds
Request model_3#11 arrives at 133334.929647845, sleeping for 0.13505317896488123 seconds
Request model_4#5 arrives at 133335.066061217, sleeping for 0.25710278475889936 seconds
Request model_6#32 arrives at 133335.323479915, sleeping for 0.11770736536709592 seconds
Request model_4#6 arrives at 133335.441540134, sleeping for 0.07593055642792024 seconds
Request model_2#5 arrives at 133335.517818768, sleeping for 0.19689807522809133 seconds
Request model_5#20 arrives at 133335.715235879, sleeping for 0.08262297126930207 seconds
Request model_6#33 arrives at 133335.798563689, sleeping for 0.2874986868991982 seconds
Request model_5#21 arrives at 133336.086903237, sleeping for 0.013861061306670308 seconds
Request model_1#13 arrives at 133336.102225002, sleeping for 0.2746904559608083 seconds
Request model_6#34 arrives at 133336.378313852, sleeping for 0.15555691605550237 seconds
Request model_3#12 arrives at 133336.535112799, sleeping for 0.04192324055475183 seconds
Request model_3#13 arrives at 133336.577489326, sleeping for 0.02964954692288302 seconds
Request model_5#22 arrives at 133336.607740915, sleeping for 0.054822387552121654 seconds
Request model_1#14 arrives at 133336.662993551, sleeping for 0.04227253331919201 seconds
Request model_6#35 arrives at 133336.705798378, sleeping for 0.23172539783990942 seconds
Request model_6#36 arrives at 133336.938194058, sleeping for 0.2688226477766875 seconds
Request model_1#15 arrives at 133337.208688045, sleeping for 0.2392981125449296 seconds
Request model_5#23 arrives at 133337.448531712, sleeping for 0.18053464792319573 seconds
Request model_1#16 arrives at 133337.630273306, sleeping for 0.2727028626250103 seconds
Request model_4#7 arrives at 133337.903770799, sleeping for 0.2674765989650041 seconds
Request model_1#17 arrives at 133338.172648372, sleeping for 0.006735048373229802 seconds
Request model_1#18 arrives at 133338.179792028, sleeping for 0.007789081369992346 seconds
Request model_6#37 arrives at 133338.188318687, sleeping for 0.12332107650581747 seconds
Request model_1#19 arrives at 133338.312684041, sleeping for 0.09906958148349077 seconds
Request model_5#24 arrives at 133338.412967609, sleeping for 0.3520443864981644 seconds
Request model_3#14 arrives at 133338.765820612, sleeping for 0.06594894320005551 seconds
Request model_1#20 arrives at 133338.832151173, sleeping for 0.058495309989666566 seconds
Request model_1#21 arrives at 133338.891424158, sleeping for 0.1501373275241349 seconds
Request model_5#25 arrives at 133339.042766033, sleeping for 0.05408245019498281 seconds
Request model_2#6 arrives at 133339.098023609, sleeping for 0.050127907044952735 seconds
Request model_6#38 arrives at 133339.148943915, sleeping for 0.045067198283504695 seconds
Request model_5#26 arrives at 133339.19543385, sleeping for 0.06883126645698212 seconds
Request model_2#7 arrives at 133339.264749388, sleeping for 0.016289777093334123 seconds
Request model_6#39 arrives at 133339.282037378, sleeping for 0.05553864600369707 seconds
Request model_3#15 arrives at 133339.338291646, sleeping for 0.40509405318880454 seconds
Request model_1#22 arrives at 133339.744138789, sleeping for 0.04031484865117818 seconds
Request model_5#27 arrives at 133339.784730071, sleeping for 0.28319124440895393 seconds
Request model_2#8 arrives at 133340.068957348, sleeping for 0.10358608610113151 seconds
Request model_6#40 arrives at 133340.173762056, sleeping for 0.10485342610627413 seconds
Request model_3#16 arrives at 133340.280124818, sleeping for 0.055122022109571844 seconds
Request model_6#41 arrives at 133340.336453936, sleeping for 0.06731398732517846 seconds
Request model_1#23 arrives at 133340.405719474, sleeping for 0.38224279711721465 seconds
Request model_5#28 arrives at 133340.788725615, sleeping for 0.1369743413233664 seconds
Request model_6#42 arrives at 133340.926106937, sleeping for 0.24353856162633747 seconds
Request model_5#29 arrives at 133341.170641533, sleeping for 0.0644329687638674 seconds
Request model_1#24 arrives at 133341.235917611, sleeping for 0.01887853816151619 seconds
Request model_3#17 arrives at 133341.256223757, sleeping for 0.1376636478526052 seconds
Request model_5#30 arrives at 133341.394593642, sleeping for 0.10282380323042162 seconds
Request model_5#31 arrives at 133341.498135457, sleeping for 0.00021026149624958634 seconds
Request model_3#18 arrives at 133341.498930969, sleeping for 0.09272042781230994 seconds
Request model_1#25 arrives at 133341.592447171, sleeping for 0.08796082137268968 seconds
Request model_6#43 arrives at 133341.681743444, sleeping for 0.1641117682447657 seconds
Request model_4#8 arrives at 133341.847828661, sleeping for 0.0821588121179957 seconds
Request model_3#19 arrives at 133341.931163401, sleeping for 0.14446273251087405 seconds
Request model_4#9 arrives at 133342.076838452, sleeping for 0.033439006336266175 seconds
Request model_1#26 arrives at 133342.111118709, sleeping for 0.11966529383789748 seconds
Request model_5#32 arrives at 133342.232435355, sleeping for 0.0540096931217704 seconds
Request model_1#27 arrives at 133342.286746578, sleeping for 0.1930677934724372 seconds
Request model_3#20 arrives at 133342.48116683, sleeping for 0.06816676154267043 seconds
Request model_6#44 arrives at 133342.550497207, sleeping for 0.21676362588186748 seconds
Request model_5#33 arrives at 133342.767948631, sleeping for 0.027832087827846408 seconds
Request model_5#34 arrives at 133342.796269205, sleeping for 0.031973430828657 seconds
Request model_5#35 arrives at 133342.828529518, sleeping for 0.1345350004849024 seconds
Request model_6#45 arrives at 133342.964879618, sleeping for 0.027032248326577246 seconds
Request model_2#9 arrives at 133342.993140862, sleeping for 0.27497142006177455 seconds
Request model_5#36 arrives at 133343.268751327, sleeping for 0.04735552106285468 seconds
Request model_6#46 arrives at 133343.317061567, sleeping for 0.5691537947859615 seconds
Request model_5#37 arrives at 133343.888517533, sleeping for 0.5608422168006655 seconds
Request model_2#10 arrives at 133344.449662066, sleeping for 0.04252621496561915 seconds
Request model_5#38 arrives at 133344.492642573, sleeping for 0.04020649322774261 seconds
Request model_5#39 arrives at 133344.533897667, sleeping for 0.05425275812740438 seconds
Request model_6#47 arrives at 133344.589385373, sleeping for 0.13339452786021866 seconds
Request model_3#21 arrives at 133344.723869448, sleeping for 0.0768781752558425 seconds
Request model_2#11 arrives at 133344.801199873, sleeping for 0.18308141542365775 seconds
Request model_4#10 arrives at 133344.985614511, sleeping for 0.013080783828627318 seconds
Request model_5#40 arrives at 133344.998946151, sleeping for 0.10086398135172203 seconds
Request model_3#22 arrives at 133345.10022737, sleeping for 0.15423028299119323 seconds
Request model_6#48 arrives at 133345.255669733, sleeping for 0.11390956197283231 seconds
Request model_3#23 arrives at 133345.370061412, sleeping for 0.054401894187321886 seconds
Request model_2#12 arrives at 133345.425329867, sleeping for 0.14613369569997303 seconds
Request model_1#28 arrives at 133345.573100042, sleeping for 0.11715285366517492 seconds
Request model_6#49 arrives at 133345.691066109, sleeping for 0.06962588979513384 seconds
Request model_2#13 arrives at 133345.761740249, sleeping for 0.06548277902766131 seconds
Request model_6#50 arrives at 133345.828103289, sleeping for 0.4170246164139826 seconds
Request model_6#51 arrives at 133346.245758605, sleeping for 0.04573559600976296 seconds
Request model_1#29 arrives at 133346.29213314, sleeping for 0.1113162410329096 seconds
Request model_4#11 arrives at 133346.405415097, sleeping for 0.02128345286473632 seconds
Request model_1#30 arrives at 133346.427730077, sleeping for 0.14590449244133197 seconds
Request model_5#41 arrives at 133346.575063161, sleeping for 0.03244420894770883 seconds
Request model_5#42 arrives at 133346.608336016, sleeping for 0.07796711663831957 seconds
Request model_6#52 arrives at 133346.686657833, sleeping for 0.2726529589854181 seconds
Request model_1#31 arrives at 133346.959779311, sleeping for 0.06142699552583508 seconds
Request model_4#12 arrives at 133347.022065282, sleeping for 0.014264992205426097 seconds
Request model_1#32 arrives at 133347.037350007, sleeping for 0.48562629183288664 seconds
Request model_6#53 arrives at 133347.524142378, sleeping for 0.015191920916549861 seconds
Request model_5#43 arrives at 133347.540458375, sleeping for 0.007433863065671176 seconds
Request model_6#54 arrives at 133347.548703454, sleeping for 0.03979985692421906 seconds
Request model_5#44 arrives at 133347.588973335, sleeping for 0.1005884682526812 seconds
Request model_5#45 arrives at 133347.690482744, sleeping for 0.13114814047003165 seconds
Request model_4#13 arrives at 133347.821968872, sleeping for 0.051208205113653094 seconds
Request model_6#55 arrives at 133347.87432003, sleeping for 0.14370667407638393 seconds
Request model_3#24 arrives at 133348.019967499, sleeping for 0.10950368811609223 seconds
Request model_3#25 arrives at 133348.130089448, sleeping for 0.09517723496537656 seconds
Request model_6#56 arrives at 133348.225803265, sleeping for 0.10027433704817668 seconds
Request model_5#46 arrives at 133348.327142744, sleeping for 0.02100399151095189 seconds
Request model_5#47 arrives at 133348.348422082, sleeping for 0.11680967509164475 seconds
Request model_5#48 arrives at 133348.465800667, sleeping for 0.015575438039377332 seconds
Request model_4#14 arrives at 133348.482152944, sleeping for 0.23200623551383615 seconds
Request model_6#57 arrives at 133348.71467895, sleeping for 0.10745619796216488 seconds
Request model_6#58 arrives at 133348.822622304, sleeping for 0.01507892194786109 seconds
Request model_1#33 arrives at 133348.838907301, sleeping for 0.11675144292530604 seconds
Request model_4#15 arrives at 133348.956619777, sleeping for 0.30134791653836146 seconds
Request model_2#14 arrives at 133349.25913486, sleeping for 0.05400655258563347 seconds
Request model_6#59 arrives at 133349.313422713, sleeping for 0.03163477501948364 seconds
Request model_3#26 arrives at 133349.346110067, sleeping for 0.013624888146296144 seconds
Request model_4#16 arrives at 133349.361340621, sleeping for 0.09008128548157401 seconds
Request model_3#27 arrives at 133349.452690077, sleeping for 0.0891781680402346 seconds
Request model_4#17 arrives at 133349.543059672, sleeping for 0.028454983897972852 seconds
Request model_5#49 arrives at 133349.572487158, sleeping for 0.22626237606164068 seconds
Request model_1#34 arrives at 133349.800159722, sleeping for 0.09528552417759784 seconds
Request model_5#50 arrives at 133349.896052058, sleeping for 0.17359963641501963 seconds
Request model_6#60 arrives at 133350.070774683, sleeping for 0.11209236111608334 seconds
Request model_5#51 arrives at 133350.183785628, sleeping for 0.07676383829675615 seconds
Request model_4#18 arrives at 133350.261282743, sleeping for 0.01906059362227097 seconds
Request model_5#52 arrives at 133350.281655729, sleeping for 0.16842804139014333 seconds
Request model_1#35 arrives at 133350.451225822, sleeping for 0.10972284484887496 seconds
Request model_3#28 arrives at 133350.561416461, sleeping for 0.13424517153180204 seconds
Request model_5#53 arrives at 133350.696803526, sleeping for 0.01659410705906339 seconds
Request model_5#54 arrives at 133350.714178745, sleeping for 0.05474080701242201 seconds
Request model_1#36 arrives at 133350.76957253, sleeping for 0.048067097523016855 seconds
Request model_6#61 arrives at 133350.81835953, sleeping for 0.33530470918049105 seconds
Request model_4#19 arrives at 133351.154466388, sleeping for 0.3184189919847995 seconds
Request model_4#20 arrives at 133351.473412628, sleeping for 0.07945458946051076 seconds
Request model_6#62 arrives at 133351.553654499, sleeping for 0.04959312453866005 seconds
Request model_5#55 arrives at 133351.603602872, sleeping for 0.15948250322253443 seconds
Request model_4#21 arrives at 133351.763633622, sleeping for 0.07395347490091808 seconds
Request model_3#29 arrives at 133351.838351151, sleeping for 0.21524804830551147 seconds
Request model_6#63 arrives at 133352.054813469, sleeping for 0.05784561097971164 seconds
Request model_5#56 arrives at 133352.114089372, sleeping for 0.3904554820910562 seconds
Request model_6#64 arrives at 133352.504913994, sleeping for 0.06598846899578348 seconds
Request model_2#15 arrives at 133352.571498144, sleeping for 0.25153136072913185 seconds
Request model_3#30 arrives at 133352.823896432, sleeping for 0.34231513645499945 seconds
Request model_5#57 arrives at 133353.166916845, sleeping for 0.17181927143246867 seconds
Request model_4#22 arrives at 133353.339354903, sleeping for 0.11262426731991582 seconds
Request model_4#23 arrives at 133353.453574961, sleeping for 0.09260309263481759 seconds
Request model_5#58 arrives at 133353.546975901, sleeping for 0.08960717849549837 seconds
Request model_4#24 arrives at 133353.637292164, sleeping for 0.26507123120245524 seconds
Request model_5#59 arrives at 133353.903135423, sleeping for 0.5522547179134563 seconds
Request model_4#25 arrives at 133354.456525778, sleeping for 0.13954296239535324 seconds
Request model_1#37 arrives at 133354.596971464, sleeping for 0.14886834198841825 seconds
Request model_6#65 arrives at 133354.7463773, sleeping for 0.04507799670682289 seconds
Request model_6#66 arrives at 133354.791740652, sleeping for 0.2332742476137355 seconds
Request model_3#31 arrives at 133355.025527248, sleeping for 0.1380077597568743 seconds
Request model_1#38 arrives at 133355.16394425, sleeping for 0.06156925353570841 seconds
Request model_4#26 arrives at 133355.225890199, sleeping for 0.16986253520008177 seconds
Request model_3#32 arrives at 133355.396705113, sleeping for 0.07271009744727053 seconds
Request model_6#67 arrives at 133355.470337059, sleeping for 0.1872661532543134 seconds
Request model_6#68 arrives at 133355.658370812, sleeping for 0.06955400764127262 seconds
Request model_3#33 arrives at 133355.7287487, sleeping for 0.006469913438195363 seconds
Request model_1#39 arrives at 133355.735976756, sleeping for 0.05539886394399218 seconds
Request model_3#34 arrives at 133355.792262183, sleeping for 0.012273441563593224 seconds
Request model_2#16 arrives at 133355.805540892, sleeping for 0.0639628398057539 seconds
Request model_6#69 arrives at 133355.869816397, sleeping for 0.3526503405009862 seconds
Request model_3#35 arrives at 133356.224669745, sleeping for 0.015361705154646188 seconds
Request model_4#27 arrives at 133356.241294832, sleeping for 0.02067549095954746 seconds
Request model_2#17 arrives at 133356.262262619, sleeping for 0.013893200433813035 seconds
Request model_6#70 arrives at 133356.277611574, sleeping for 0.014005041244672611 seconds
Request model_4#28 arrives at 133356.292937498, sleeping for 0.09295657329494134 seconds
Request model_6#71 arrives at 133356.386339798, sleeping for 0.031269476196030155 seconds
Request model_1#40 arrives at 133356.418852701, sleeping for 0.09373463955125771 seconds
Request model_3#36 arrives at 133356.513241333, sleeping for 0.0024437725951429456 seconds
Request model_3#37 arrives at 133356.516620471, sleeping for 0.21644153323723003 seconds
Request model_5#60 arrives at 133356.733562368, sleeping for 0.04606165099539794 seconds
Request model_1#41 arrives at 133356.780377813, sleeping for 0.0654186969914008 seconds
Request model_5#61 arrives at 133356.846401681, sleeping for 0.21674426161916927 seconds
Request model_5#62 arrives at 133357.064851412, sleeping for 0.3614792624139227 seconds
Request model_3#38 arrives at 133357.427520447, sleeping for 0.1039751568750944 seconds
Request model_2#18 arrives at 133357.532488132, sleeping for 0.07443706440972164 seconds
Request model_3#39 arrives at 133357.608178792, sleeping for 0.14278350939275697 seconds
Request model_5#63 arrives at 133357.752574656, sleeping for 0.1131986323161982 seconds
Request model_5#64 arrives at 133357.867404564, sleeping for 0.3196276799426414 seconds
Request model_6#72 arrives at 133358.187578303, sleeping for 0.006334263598546386 seconds
Request model_4#29 arrives at 133358.194885659, sleeping for 0.26476716954493895 seconds
Request model_4#30 arrives at 133358.460248985, sleeping for 0.5745869396487251 seconds
Request model_3#40 arrives at 133359.035207984, sleeping for 0.033368013973813504 seconds
Request model_4#31 arrives at 133359.06885448, sleeping for 0.12663745469762944 seconds
Request model_1#42 arrives at 133359.196435746, sleeping for 0.23299893314833753 seconds
Request model_1#43 arrives at 133359.429932859, sleeping for 0.0567954997823108 seconds
Request model_1#44 arrives at 133359.487808009, sleeping for 0.05692206320236437 seconds
Request model_3#41 arrives at 133359.545053318, sleeping for 0.06795217367471196 seconds
Request model_5#65 arrives at 133359.614307613, sleeping for 0.17042263550683856 seconds
Request model_3#42 arrives at 133359.785483776, sleeping for 0.4453326857474167 seconds
Request model_5#66 arrives at 133360.231482566, sleeping for 0.032801058929180726 seconds
Request model_3#43 arrives at 133360.265419022, sleeping for 0.3057898670085706 seconds
Request model_4#32 arrives at 133360.571869699, sleeping for 0.07395760057261214 seconds
Request model_6#73 arrives at 133360.646249195, sleeping for 0.03171403694432229 seconds
Request model_2#19 arrives at 133360.678544898, sleeping for 0.06990479843807407 seconds
Request model_5#67 arrives at 133360.748715125, sleeping for 0.005810347007354721 seconds
Request model_5#68 arrives at 133360.755072009, sleeping for 0.045437865890562534 seconds
Request model_1#45 arrives at 133360.801654773, sleeping for 0.16442668420495465 seconds
Request model_4#33 arrives at 133360.967124764, sleeping for 0.34630560016375966 seconds
Request model_5#69 arrives at 133361.314120241, sleeping for 0.08899578114505857 seconds
Request model_1#46 arrives at 133361.403496871, sleeping for 0.12415503544616513 seconds
Request model_6#74 arrives at 133361.528844842, sleeping for 0.13077067001722753 seconds
Request model_6#75 arrives at 133361.660704607, sleeping for 0.010616699699312449 seconds
Request model_5#70 arrives at 133361.671964312, sleeping for 0.1362560890847817 seconds
Request model_1#47 arrives at 133361.808862198, sleeping for 0.017690831708023325 seconds
Request model_1#48 arrives at 133361.827086779, sleeping for 0.03469090670114383 seconds
Request model_6#76 arrives at 133361.862252728, sleeping for 0.22515741910319775 seconds
Request model_6#77 arrives at 133362.088720285, sleeping for 0.04854893533047289 seconds
Request model_5#71 arrives at 133362.138063135, sleeping for 0.031630797748221084 seconds
Request model_4#34 arrives at 133362.170630698, sleeping for 0.2672525164380204 seconds
Request model_5#72 arrives at 133362.438713018, sleeping for 0.07736126988311298 seconds
Request model_6#78 arrives at 133362.517093923, sleeping for 0.02659184575895779 seconds
Request model_1#49 arrives at 133362.545366887, sleeping for 0.2327879490912892 seconds
Request model_3#44 arrives at 133362.778830859, sleeping for 0.0031066325318533927 seconds
Request model_5#73 arrives at 133362.783103508, sleeping for 0.027950135030550882 seconds
Request model_3#45 arrives at 133362.811389201, sleeping for 0.04109904312645085 seconds
Request model_2#20 arrives at 133362.853679436, sleeping for 0.0022290689521469176 seconds
Request model_6#79 arrives at 133362.856949163, sleeping for 0.009656760084908456 seconds
Request model_3#46 arrives at 133362.868489079, sleeping for 0.04195219211396761 seconds
Request model_1#50 arrives at 133362.910812854, sleeping for 0.04704426301759668 seconds
Request model_6#80 arrives at 133362.958747361, sleeping for 0.23123052855953574 seconds
Request model_5#74 arrives at 133363.190556259, sleeping for 0.07710201846202835 seconds
Request model_4#35 arrives at 133363.269121865, sleeping for 0.007233526586787775 seconds
Request model_1#51 arrives at 133363.277339973, sleeping for 0.055076265562092885 seconds
Request model_2#21 arrives at 133363.333554359, sleeping for 0.15018717109342106 seconds
Request model_5#75 arrives at 133363.484762477, sleeping for 0.0522076802153606 seconds
Request model_4#36 arrives at 133363.538276957, sleeping for 0.16152576671447605 seconds
Request model_6#81 arrives at 133363.701261031, sleeping for 0.10734688176307827 seconds
Request model_3#47 arrives at 133363.809151712, sleeping for 0.11352376217837445 seconds
Request model_5#76 arrives at 133363.924073749, sleeping for 0.08822584539302625 seconds
Request model_3#48 arrives at 133364.013389929, sleeping for 0.25290334978490137 seconds
Request model_6#82 arrives at 133364.267037525, sleeping for 0.5420495603175368 seconds
Request model_4#37 arrives at 133364.809758248, sleeping for 0.2569292319531087 seconds
Request model_3#49 arrives at 133365.067696583, sleeping for 0.18853938594111241 seconds
Request model_3#50 arrives at 133365.257419097, sleeping for 0.2406454794399906 seconds
Request model_1#52 arrives at 133365.498917356, sleeping for 0.23804537463001907 seconds
Request model_1#53 arrives at 133365.738844812, sleeping for 0.06560236116638407 seconds
Request model_5#77 arrives at 133365.8053029, sleeping for 0.05856907524866983 seconds
Request model_6#83 arrives at 133365.864671583, sleeping for 0.08319935569306836 seconds
Request model_3#51 arrives at 133365.949129101, sleeping for 0.1911082825390622 seconds
Request model_6#84 arrives at 133366.141608811, sleeping for 0.04661748823127709 seconds
Request model_6#85 arrives at 133366.188989466, sleeping for 0.025378741906024516 seconds
Request model_6#86 arrives at 133366.215452405, sleeping for 0.08272819162812084 seconds
Request model_5#78 arrives at 133366.298825751, sleeping for 0.20984534482704476 seconds
Request model_2#22 arrives at 133366.510141743, sleeping for 0.14626964362105355 seconds
Request model_3#52 arrives at 133366.65705966, sleeping for 0.020371152990264818 seconds
Request model_3#53 arrives at 133366.678424288, sleeping for 0.07511718093883246 seconds
Request model_4#38 arrives at 133366.753891156, sleeping for 0.16492729424498975 seconds
Request model_5#79 arrives at 133366.919323395, sleeping for 0.11455203124205582 seconds
Request model_4#39 arrives at 133367.034826503, sleeping for 0.05172824568580836 seconds
Request model_1#54 arrives at 133367.0872703, sleeping for 0.06035381415858865 seconds
Request model_6#87 arrives at 133367.148667786, sleeping for 0.501817795302486 seconds
Request model_2#23 arrives at 133367.650805536, sleeping for 0.26903647198923863 seconds
Request model_5#80 arrives at 133367.921539789, sleeping for 0.017381479497998953 seconds
Request model_6#88 arrives at 133367.94010859, sleeping for 0.013367372332140803 seconds
Request model_6#89 arrives at 133367.955351394, sleeping for 0.32403702300507575 seconds
Request model_1#55 arrives at 133368.280609669, sleeping for 0.2028936629067175 seconds
Request model_3#54 arrives at 133368.484142673, sleeping for 0.2283390610537026 seconds
Request model_1#56 arrives at 133368.713608094, sleeping for 0.2618578521651216 seconds
Request model_3#55 arrives at 133368.975851397, sleeping for 0.004069233575137332 seconds
Request model_5#81 arrives at 133368.980749178, sleeping for 0.1384016209631227 seconds
Request model_1#57 arrives at 133369.12088315, sleeping for 0.2526983881252818 seconds
Request model_4#40 arrives at 133369.374569925, sleeping for 0.1350232888071332 seconds
Request model_6#90 arrives at 133369.510617218, sleeping for 0.0014710298564750701 seconds
Request model_1#58 arrives at 133369.513068763, sleeping for 0.18695739688700996 seconds
Request model_6#91 arrives at 133369.701201602, sleeping for 0.014836169371847063 seconds
