Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r4_s2.pkl
[PRISM_DIRECT] 1705 requests, span 419.6s
Starting TP benchmark: released-prototype_bursty_rate4_seed2
Generated 1705 requests
Request model_1#0 arrives at 1592614.781725252, sleeping for 0.2653428325429559 seconds
Request model_4#0 arrives at 1592615.048153376, sleeping for 0.4515272241551429 seconds
Request model_3#0 arrives at 1592615.500476573, sleeping for 0.0540057432372123 seconds
Request model_1#1 arrives at 1592615.555501215, sleeping for 0.13480963371694088 seconds
Request model_1#2 arrives at 1592615.691402764, sleeping for 0.10422821389511228 seconds
Request model_1#3 arrives at 1592615.79778539, sleeping for 0.481098257470876 seconds
Request model_4#1 arrives at 1592616.279654029, sleeping for 0.6655018490273505 seconds
Request model_4#2 arrives at 1592616.947191768, sleeping for 0.06905172928236425 seconds
Request model_1#4 arrives at 1592617.017592841, sleeping for 0.16901955613866448 seconds
Request model_1#5 arrives at 1592617.188183312, sleeping for 0.16066924086771905 seconds
Request model_4#3 arrives at 1592617.349882443, sleeping for 1.3617789272684604 seconds
Request model_3#1 arrives at 1592618.712804479, sleeping for 0.10132261458784342 seconds
Request model_3#2 arrives at 1592618.816374183, sleeping for 0.313066313508898 seconds
Request model_3#3 arrives at 1592619.13008911, sleeping for 0.2955037197098136 seconds
Request model_4#4 arrives at 1592619.426560971, sleeping for 0.05734046921133995 seconds
Request model_3#4 arrives at 1592619.484545876, sleeping for 0.5658814674243331 seconds
Request model_4#5 arrives at 1592620.051075681, sleeping for 0.13789571938104928 seconds
Request model_4#6 arrives at 1592620.189981303, sleeping for 0.2573433683719486 seconds
Request model_1#6 arrives at 1592620.448966659, sleeping for 0.17198635265231133 seconds
Request model_1#7 arrives at 1592620.621677166, sleeping for 0.5222224020399153 seconds
Request model_1#8 arrives at 1592621.145667786, sleeping for 0.33795170206576586 seconds
Request model_4#7 arrives at 1592621.485538818, sleeping for 0 seconds
Request model_3#5 arrives at 1592621.486619046, sleeping for 0.05138179031200707 seconds
Request model_1#9 arrives at 1592621.539601503, sleeping for 0.0026863394305109978 seconds
Request model_1#10 arrives at 1592621.5430234, sleeping for 0.21094408840872347 seconds
Request model_1#11 arrives at 1592621.755177478, sleeping for 0.5527335265651345 seconds
Request model_4#8 arrives at 1592622.30870185, sleeping for 0.03866887674666941 seconds
Request model_4#9 arrives at 1592622.348043009, sleeping for 0.3401464957278222 seconds
Request model_3#6 arrives at 1592622.69033809, sleeping for 0.12196300690993667 seconds
Request model_1#12 arrives at 1592622.813109545, sleeping for 0.08881448558531702 seconds
Request model_1#13 arrives at 1592622.903260114, sleeping for 0.26061932230368257 seconds
Request model_1#14 arrives at 1592623.164631478, sleeping for 0.01734551414847374 seconds
Request model_1#15 arrives at 1592623.182921162, sleeping for 0.3749669543467462 seconds
Request model_4#10 arrives at 1592623.558698686, sleeping for 0.04467859352007508 seconds
Request model_4#11 arrives at 1592623.603920272, sleeping for 0.09615837596356869 seconds
Request model_3#7 arrives at 1592623.701318598, sleeping for 0.33728872472420335 seconds
Request model_4#12 arrives at 1592624.0399232, sleeping for 0.09334609983488917 seconds
Request model_3#8 arrives at 1592624.13412656, sleeping for 0.10327003127895296 seconds
Request model_3#9 arrives at 1592624.239526489, sleeping for 0 seconds
Request model_1#16 arrives at 1592624.240224044, sleeping for 0.323086345102638 seconds
Request model_1#17 arrives at 1592624.563627537, sleeping for 0.008786064106971025 seconds
Request model_3#10 arrives at 1592624.572852619, sleeping for 0.3883416806347668 seconds
Request model_3#11 arrives at 1592624.962093719, sleeping for 1.020365482661873 seconds
Request model_1#18 arrives at 1592625.98362396, sleeping for 0.025435948744416237 seconds
Request model_4#13 arrives at 1592626.009430723, sleeping for 0.07054083235561848 seconds
Request model_3#12 arrives at 1592626.08039107, sleeping for 0.2124660206027329 seconds
Request model_4#14 arrives at 1592626.293945439, sleeping for 0.006840317975729704 seconds
Request model_3#13 arrives at 1592626.30165551, sleeping for 0.08117742789909244 seconds
Request model_1#19 arrives at 1592626.383944907, sleeping for 0.18032229179516435 seconds
Request model_1#20 arrives at 1592626.565401893, sleeping for 0.26120283198542893 seconds
Request model_4#15 arrives at 1592626.827638874, sleeping for 0.04116134578362107 seconds
Request model_3#14 arrives at 1592626.869360852, sleeping for 0.02367533533833921 seconds
Request model_3#15 arrives at 1592626.894038787, sleeping for 0.11542083835229278 seconds
Request model_4#16 arrives at 1592627.010122059, sleeping for 0.01662518852390349 seconds
Request model_4#17 arrives at 1592627.027817688, sleeping for 0.14020252553746104 seconds
Request model_1#21 arrives at 1592627.168629045, sleeping for 0.26006564940325916 seconds
Request model_1#22 arrives at 1592627.429671987, sleeping for 0.1506860365625471 seconds
Request model_3#16 arrives at 1592627.580760395, sleeping for 0.030975163681432605 seconds
Request model_4#18 arrives at 1592627.612871807, sleeping for 0.31960489554330707 seconds
Request model_4#19 arrives at 1592627.933246596, sleeping for 0.06385243684053421 seconds
Request model_1#23 arrives at 1592627.998177507, sleeping for 0.9860102653037757 seconds
Request model_4#20 arrives at 1592628.984692191, sleeping for 0.0017174517270177603 seconds
Request model_1#24 arrives at 1592628.98706826, sleeping for 0.34019258921034634 seconds
Request model_3#17 arrives at 1592629.329783894, sleeping for 0.5776540241204202 seconds
Request model_1#25 arrives at 1592629.908685805, sleeping for 0.04779659886844456 seconds
Request model_1#26 arrives at 1592629.957428238, sleeping for 0.5865511151496321 seconds
Request model_1#27 arrives at 1592630.5454504, sleeping for 0.965621319366619 seconds
Request model_1#28 arrives at 1592631.511988827, sleeping for 0.7017902352381498 seconds
Request model_3#18 arrives at 1592632.216769287, sleeping for 0.0030377181246876717 seconds
Request model_4#21 arrives at 1592632.220049273, sleeping for 0.28860081592574716 seconds
Request model_1#29 arrives at 1592632.509755611, sleeping for 0.18097192933782935 seconds
Request model_3#19 arrives at 1592632.691011255, sleeping for 0.5927640474401414 seconds
Request model_4#22 arrives at 1592633.285497808, sleeping for 0.1094795751851052 seconds
Request model_4#23 arrives at 1592633.395386572, sleeping for 0.17901854938827455 seconds
Request model_3#20 arrives at 1592633.574828962, sleeping for 0.008695492055267096 seconds
Request model_4#24 arrives at 1592633.583757232, sleeping for 0.5169261191040277 seconds
Request model_4#25 arrives at 1592634.101733394, sleeping for 0.2559004535432905 seconds
Request model_1#30 arrives at 1592634.359017916, sleeping for 0.07907213782891631 seconds
Request model_1#31 arrives at 1592634.439054646, sleeping for 0.5844278268050402 seconds
Request model_1#32 arrives at 1592635.025712947, sleeping for 0.03358193417079747 seconds
Request model_1#33 arrives at 1592635.059707494, sleeping for 0.06984745315276086 seconds
Request model_4#26 arrives at 1592635.13047045, sleeping for 0.15345519338734448 seconds
Request model_3#21 arrives at 1592635.285914172, sleeping for 0.5960650965571404 seconds
Request model_1#34 arrives at 1592635.882905044, sleeping for 1.0617972512263805 seconds
Request model_1#35 arrives at 1592636.946281553, sleeping for 0.31025214050896466 seconds
Request model_1#36 arrives at 1592637.257964343, sleeping for 0.18594515905715525 seconds
Request model_1#37 arrives at 1592637.444370687, sleeping for 0.6582415292505175 seconds
Request model_1#38 arrives at 1592638.103348657, sleeping for 0.9201708207838237 seconds
Request model_1#39 arrives at 1592639.024385556, sleeping for 1.2659382072743028 seconds
Request model_4#27 arrives at 1592640.291235463, sleeping for 0.24152588308788836 seconds
Request model_1#40 arrives at 1592640.53384539, sleeping for 0.0038624596782028675 seconds
Request model_1#41 arrives at 1592640.537929232, sleeping for 0.1363817215897143 seconds
Request model_4#28 arrives at 1592640.674749998, sleeping for 0.2557321819476783 seconds
Request model_1#42 arrives at 1592640.931813598, sleeping for 0.4227671246044338 seconds
Request model_3#22 arrives at 1592641.355701879, sleeping for 0.14224313339218497 seconds
Request model_1#43 arrives at 1592641.498262429, sleeping for 0.19790200446732342 seconds
Request model_1#44 arrives at 1592641.697283384, sleeping for 0.029559373622760177 seconds
Request model_4#29 arrives at 1592641.727165939, sleeping for 0.18336902698501945 seconds
Request model_3#23 arrives at 1592641.91180774, sleeping for 0.5496072126552463 seconds
Request model_1#45 arrives at 1592642.4640849, sleeping for 0.13297731359489262 seconds
Request model_4#30 arrives at 1592642.598210835, sleeping for 0.2860852188896388 seconds
Request model_1#46 arrives at 1592642.88650899, sleeping for 0.7882509708870202 seconds
Request model_1#47 arrives at 1592643.677132494, sleeping for 0.36132712778635323 seconds
Request model_3#24 arrives at 1592644.038995968, sleeping for 0.27475018822588027 seconds
Request model_4#31 arrives at 1592644.31414066, sleeping for 0.1765831366647035 seconds
Request model_4#32 arrives at 1592644.491340903, sleeping for 0.027757086791098118 seconds
Request model_3#25 arrives at 1592644.519897577, sleeping for 0.8945649648085237 seconds
Request model_4#33 arrives at 1592645.415503236, sleeping for 0.3952347987797111 seconds
Request model_1#48 arrives at 1592645.812162124, sleeping for 0.07545456872321665 seconds
Request model_4#34 arrives at 1592645.888318892, sleeping for 0.6418792908079922 seconds
Request model_1#49 arrives at 1592646.530472609, sleeping for 0.1037534223869443 seconds
Request model_1#50 arrives at 1592646.634713308, sleeping for 0.16168299270793796 seconds
Request model_4#35 arrives at 1592646.796780201, sleeping for 0.8070081712212414 seconds
Request model_3#26 arrives at 1592647.605686679, sleeping for 0.29776145331561565 seconds
Request model_1#51 arrives at 1592647.904520507, sleeping for 0.006128177745267749 seconds
Request model_4#36 arrives at 1592647.911876865, sleeping for 0.061149240704253316 seconds
Request model_1#52 arrives at 1592647.974097474, sleeping for 0.15052879299037158 seconds
Request model_1#53 arrives at 1592648.125502733, sleeping for 0.057283439207822084 seconds
Request model_1#54 arrives at 1592648.183835082, sleeping for 0.7674453391227871 seconds
Request model_4#37 arrives at 1592648.952910256, sleeping for 0.008201928809285164 seconds
Request model_4#38 arrives at 1592648.962118398, sleeping for 0.04888115753419697 seconds
Request model_3#27 arrives at 1592649.01195734, sleeping for 0.04214590648189187 seconds
Request model_1#55 arrives at 1592649.055006998, sleeping for 0.057085104286670685 seconds
Request model_3#28 arrives at 1592649.113072965, sleeping for 0.1394130396656692 seconds
Request model_4#39 arrives at 1592649.253256106, sleeping for 0.6067358946893364 seconds
Request model_1#56 arrives at 1592649.861032332, sleeping for 0.10347902425564826 seconds
Request model_1#57 arrives at 1592649.966075108, sleeping for 0.12419422413222492 seconds
Request model_1#58 arrives at 1592650.090867199, sleeping for 0.02801849227398634 seconds
Request model_1#59 arrives at 1592650.11910172, sleeping for 0.0368018439039588 seconds
Request model_3#29 arrives at 1592650.156823787, sleeping for 0.5997025398537517 seconds
Request model_1#60 arrives at 1592650.758072621, sleeping for 0.43336530472151935 seconds
Request model_4#40 arrives at 1592651.192100223, sleeping for 0.23023907653987408 seconds
Request model_1#61 arrives at 1592651.422979897, sleeping for 0.7194633348844945 seconds
Request model_3#30 arrives at 1592652.144011773, sleeping for 0.1839604030828923 seconds
Request model_1#62 arrives at 1592652.328828545, sleeping for 0.4027975418139249 seconds
Request model_4#41 arrives at 1592652.733143762, sleeping for 0.09854204137809575 seconds
Request model_4#42 arrives at 1592652.832588114, sleeping for 0.04913979163393378 seconds
Request model_4#43 arrives at 1592652.88299252, sleeping for 0.11002399260178208 seconds
Request model_1#63 arrives at 1592652.994242074, sleeping for 0.12595770531333983 seconds
Request model_1#64 arrives at 1592653.121430744, sleeping for 0.2029705671593547 seconds
Request model_1#65 arrives at 1592653.325313436, sleeping for 0.07122401846572757 seconds
Request model_1#66 arrives at 1592653.398061797, sleeping for 0.06762309814803302 seconds
Request model_3#31 arrives at 1592653.466795967, sleeping for 1.0276404400356114 seconds
Request model_1#67 arrives at 1592654.49535496, sleeping for 0.24404468736611307 seconds
Request model_1#68 arrives at 1592654.740297865, sleeping for 0.012906307354569435 seconds
Request model_1#69 arrives at 1592654.755239902, sleeping for 0.2952354953158647 seconds
Request model_1#70 arrives at 1592655.05146914, sleeping for 0.3141948564443737 seconds
Request model_1#71 arrives at 1592655.366811528, sleeping for 0.008277481188997626 seconds
Request model_1#72 arrives at 1592655.375729488, sleeping for 0.21166541310958564 seconds
Request model_1#73 arrives at 1592655.58858282, sleeping for 0.47164187324233353 seconds
Request model_4#44 arrives at 1592656.062285193, sleeping for 0.06081989174708724 seconds
Request model_3#32 arrives at 1592656.123732365, sleeping for 0.04955643601715565 seconds
Request model_4#45 arrives at 1592656.174242572, sleeping for 0.08378539839759469 seconds
Request model_4#46 arrives at 1592656.258770467, sleeping for 0.3288646552246064 seconds
Request model_3#33 arrives at 1592656.588495337, sleeping for 0.2549162523355335 seconds
Request model_1#74 arrives at 1592656.844532939, sleeping for 0.08574336511082947 seconds
Request model_1#75 arrives at 1592656.930536685, sleeping for 0.1157746824901551 seconds
Request model_1#76 arrives at 1592657.047442304, sleeping for 0.10491931368596852 seconds
Request model_1#77 arrives at 1592657.152850542, sleeping for 0.03643676755018532 seconds
Request model_1#78 arrives at 1592657.189679292, sleeping for 0.2936990247108042 seconds
Request model_3#34 arrives at 1592657.48474947, sleeping for 0.288097829092294 seconds
Request model_4#47 arrives at 1592657.775303743, sleeping for 0.29671633383259177 seconds
Request model_3#35 arrives at 1592658.072330057, sleeping for 0.579029643908143 seconds
Request model_1#79 arrives at 1592658.652625587, sleeping for 0.06353971222415566 seconds
Request model_3#36 arrives at 1592658.716828631, sleeping for 0.3651195066049695 seconds
Request model_4#48 arrives at 1592659.083299721, sleeping for 0.19487403077073395 seconds
Request model_1#80 arrives at 1592659.278699606, sleeping for 0.07265676045790315 seconds
Request model_4#49 arrives at 1592659.351876651, sleeping for 0.010096483631059527 seconds
Request model_4#50 arrives at 1592659.362599095, sleeping for 0.3826559048611671 seconds
Request model_1#81 arrives at 1592659.74632637, sleeping for 0.15801970078609884 seconds
Request model_4#51 arrives at 1592659.90537838, sleeping for 0.2980948961339891 seconds
Request model_3#37 arrives at 1592660.204181928, sleeping for 0.25784334912896156 seconds
Request model_3#38 arrives at 1592660.462606938, sleeping for 0.008607212686911225 seconds
Request model_4#52 arrives at 1592660.473344373, sleeping for 0.08465975103899837 seconds
Request model_1#82 arrives at 1592660.559420619, sleeping for 0 seconds
Request model_3#39 arrives at 1592660.560510658, sleeping for 0.06592016341164708 seconds
Request model_1#83 arrives at 1592660.626832919, sleeping for 0.49749246146529913 seconds
Request model_4#53 arrives at 1592661.126491455, sleeping for 0.18451857403852046 seconds
Request model_4#54 arrives at 1592661.312219104, sleeping for 0.4435729691758752 seconds
Request model_1#84 arrives at 1592661.756815177, sleeping for 0.025645382469519973 seconds
Request model_1#85 arrives at 1592661.782843572, sleeping for 0.049392021261155605 seconds
Request model_3#40 arrives at 1592661.832875375, sleeping for 0.0008655444253236055 seconds
Request model_4#55 arrives at 1592661.833999034, sleeping for 0.15107477735728025 seconds
Request model_1#86 arrives at 1592661.985962238, sleeping for 0.049309192690998316 seconds
Request model_1#87 arrives at 1592662.036173652, sleeping for 1.4430551535915583 seconds
Request model_4#56 arrives at 1592663.481347417, sleeping for 0.04448634688742459 seconds
Request model_3#41 arrives at 1592663.526978966, sleeping for 0.06974359136074781 seconds
Request model_1#88 arrives at 1592663.597223587, sleeping for 0.639692155411467 seconds
Request model_1#89 arrives at 1592664.238465856, sleeping for 0.6401926965918392 seconds
Request model_4#57 arrives at 1592664.87922922, sleeping for 0.5547209165524691 seconds
Request model_4#58 arrives at 1592665.4354272, sleeping for 0.0932948742993176 seconds
Request model_1#90 arrives at 1592665.529191517, sleeping for 0.4380133990198374 seconds
Request model_1#91 arrives at 1592665.967622221, sleeping for 0.028138247085735202 seconds
Request model_3#42 arrives at 1592665.996877361, sleeping for 0.15378838474862278 seconds
Request model_4#59 arrives at 1592666.151402015, sleeping for 0.015929233049973845 seconds
Request model_4#60 arrives at 1592666.168161607, sleeping for 0.2727441194001585 seconds
Request model_4#61 arrives at 1592666.441276823, sleeping for 0.15261580306105316 seconds
Request model_1#92 arrives at 1592666.594412546, sleeping for 0.18207852612249553 seconds
Request model_3#43 arrives at 1592666.777541245, sleeping for 0.2061625572387129 seconds
Request model_4#62 arrives at 1592666.98571288, sleeping for 0.7351062127854675 seconds
Request model_1#93 arrives at 1592667.721104708, sleeping for 0.0408105521928519 seconds
Request model_4#63 arrives at 1592667.762875516, sleeping for 0.036323645152151585 seconds
Request model_4#64 arrives at 1592667.800569402, sleeping for 0.23864286323077977 seconds
Request model_3#44 arrives at 1592668.041533385, sleeping for 0.06390024698339403 seconds
Request model_1#94 arrives at 1592668.106387925, sleeping for 0.16919722082093358 seconds
Request model_4#65 arrives at 1592668.276170939, sleeping for 0.29832086246460676 seconds
Request model_3#45 arrives at 1592668.575087697, sleeping for 0.3261825321242213 seconds
Request model_1#95 arrives at 1592668.901687833, sleeping for 0.15363039076328278 seconds
Request model_4#66 arrives at 1592669.056338348, sleeping for 0.016666061710566282 seconds
Request model_3#46 arrives at 1592669.073745485, sleeping for 0.10727481776848435 seconds
Request model_1#96 arrives at 1592669.181671262, sleeping for 0.5368246715515852 seconds
Request model_1#97 arrives at 1592669.719206386, sleeping for 0.39016722957603633 seconds
Request model_1#98 arrives at 1592670.11049039, sleeping for 0.13136365520767868 seconds
Request model_4#67 arrives at 1592670.242308906, sleeping for 0.09030136140063405 seconds
Request model_4#68 arrives at 1592670.333050258, sleeping for 0.806660647271201 seconds
Request model_1#99 arrives at 1592671.14026876, sleeping for 0.10427558678202331 seconds
Request model_4#69 arrives at 1592671.244846941, sleeping for 0.0045007881708443165 seconds
Request model_1#100 arrives at 1592671.24974965, sleeping for 0.14975781715475023 seconds
Request model_1#101 arrives at 1592671.400661715, sleeping for 0.08473750809207559 seconds
Request model_3#47 arrives at 1592671.485862065, sleeping for 0.025415097828954458 seconds
Request model_1#102 arrives at 1592671.51193763, sleeping for 0.06255251029506326 seconds
Request model_1#103 arrives at 1592671.575026725, sleeping for 0.2898909589275718 seconds
Request model_1#104 arrives at 1592671.865600418, sleeping for 0.4354831068776548 seconds
Request model_1#105 arrives at 1592672.30243884, sleeping for 0.005892625078558922 seconds
Request model_4#70 arrives at 1592672.308720119, sleeping for 0.17789801047183573 seconds
Request model_4#71 arrives at 1592672.487757696, sleeping for 0.4458503706846386 seconds
Request model_1#106 arrives at 1592672.934689047, sleeping for 0.11507099098525941 seconds
Request model_3#48 arrives at 1592673.050782499, sleeping for 0.24293391592800617 seconds
Request model_4#72 arrives at 1592673.294865407, sleeping for 0.021226488519459963 seconds
Request model_1#107 arrives at 1592673.316566477, sleeping for 0.06171327596530318 seconds
Request model_4#73 arrives at 1592673.378657305, sleeping for 0.15083020669408143 seconds
Request model_4#74 arrives at 1592673.530449797, sleeping for 0.060027486411854625 seconds
Request model_4#75 arrives at 1592673.591171874, sleeping for 0.11812430759891868 seconds
Request model_1#108 arrives at 1592673.7103039, sleeping for 0.023541980190202594 seconds
