t_rel,model_1_arrivals,model_1_running,model_1_queue,model_1_tokens,model_1_token_usage,model_1_gen_tps,model_1_prefill_tok,model_4_arrivals,model_4_running,model_4_queue,model_4_tokens,model_4_token_usage,model_4_gen_tps,model_4_prefill_tok,model_5_arrivals,model_5_running,model_5_queue,model_5_tokens,model_5_token_usage,model_5_gen_tps,model_5_prefill_tok,gpu0_sched_qlen,gpu0_mem_mib,gpu0_util,gpu1_sched_qlen,gpu1_mem_mib,gpu1_util,ctrl_actions
261.0,5.0,17.0,0.0,13613.0,0.07,1034.49,825.0,3.0,34.0,0.0,,0.11,,89.0,7.0,46.0,0.0,22525.0,0.11,692.55,1849.0,0,,,0,,,
262.0,5.0,16.0,0.0,13382.0,0.07,983.0,1428.0,2.0,29.0,0.0,22073.0,0.1,857.35,853.0,5.0,47.0,0.0,,0.1,,931.0,0,21395.0,91.0,0,43285.0,99.0,
263.0,2.0,15.0,0.0,13122.0,0.06,769.74,400.0,7.0,31.0,0.0,,0.1,,1773.0,4.0,47.0,0.0,,0.11,,561.0,0,,,0,,,
264.0,2.0,13.0,0.0,13414.0,0.07,861.98,65.0,7.0,35.0,0.0,22800.0,0.11,508.53,2181.0,5.0,48.0,0.0,21816.0,0.11,893.88,1136.0,0,21395.0,92.0,0,43285.0,99.0,
265.0,6.0,10.0,0.0,12979.0,0.06,791.29,2530.0,4.0,29.0,0.0,,0.1,,1138.0,7.0,51.0,0.0,,0.12,,3121.0,0,,,0,,,
266.0,3.0,9.0,0.0,13113.0,0.06,621.01,969.0,3.0,32.0,0.0,20813.0,0.1,695.2,318.0,4.0,57.0,0.0,26076.0,0.13,782.09,383.0,0,21395.0,56.0,0,43285.0,82.0,
267.0,3.0,12.0,0.0,13672.0,0.07,617.43,445.0,2.0,31.0,0.0,,0.1,,285.0,6.0,53.0,0.0,,0.13,,1776.0,0,,,0,,,
268.0,6.0,15.0,0.0,13624.0,0.07,742.63,1535.0,2.0,30.0,0.0,21220.0,0.11,799.75,738.0,1.0,53.0,0.0,26775.0,0.13,1057.5,608.0,0,,,0,,,
269.0,3.0,15.0,0.0,15108.0,0.07,888.78,967.0,5.0,34.0,0.0,,0.11,,451.0,5.0,48.0,0.0,,0.12,,596.0,0,21395.0,83.0,0,43285.0,83.0,
270.0,4.0,14.0,0.0,14987.0,0.07,889.21,934.0,6.0,36.0,0.0,23071.0,0.11,719.46,1111.0,5.0,48.0,0.0,24799.0,0.12,1001.31,1137.0,0,,,0,,,
271.0,4.0,15.0,0.0,14202.0,0.07,833.14,326.0,4.0,40.0,0.0,24091.0,0.12,773.05,547.0,2.0,48.0,0.0,,0.12,,119.0,0,21395.0,86.0,0,43285.0,98.0,
272.0,4.0,16.0,0.0,14654.0,0.07,928.95,632.0,6.0,41.0,0.0,,0.11,,479.0,3.0,41.0,0.0,22724.0,0.11,953.22,1144.0,0,,,0,,,
273.0,6.0,20.0,0.0,16102.0,0.08,934.58,1916.0,5.0,42.0,0.0,25192.0,0.12,830.23,1497.0,5.0,40.0,0.0,,0.11,,626.0,0,21395.0,88.0,0,43285.0,100.0,
274.0,3.0,19.0,0.0,13870.0,0.07,1013.63,379.0,6.0,45.0,0.0,,0.13,,705.0,7.0,41.0,0.0,23051.0,0.11,795.18,1901.0,0,,,0,,,
275.0,3.0,17.0,0.0,13425.0,0.07,1124.63,482.0,4.0,45.0,0.0,,0.13,,1444.0,1.0,44.0,0.0,,0.12,,353.0,0,21395.0,91.0,0,43285.0,100.0,
276.0,6.0,20.0,0.0,14634.0,0.07,1030.91,792.0,3.0,42.0,0.0,26735.0,0.12,829.2,510.0,10.0,50.0,0.0,25564.0,0.13,795.88,1334.0,0,,,0,,,
277.0,3.0,18.0,0.0,13427.0,0.07,1053.08,677.0,7.0,44.0,0.0,,0.13,,2057.0,2.0,49.0,0.0,,0.13,,98.0,0,21395.0,89.0,0,43285.0,100.0,
278.0,9.0,21.0,0.0,13555.0,0.06,1003.66,495.0,4.0,44.0,0.0,26740.0,0.13,800.33,991.0,4.0,50.0,0.0,25587.0,0.13,940.91,935.0,0,,,0,,,
279.0,4.0,22.0,0.0,14863.0,0.07,1145.28,1062.0,8.0,49.0,0.0,,0.14,,1853.0,7.0,54.0,0.0,,0.12,,783.0,0,21395.0,89.0,0,43285.0,100.0,
280.0,1.0,20.0,0.0,14507.0,0.07,1292.19,18.0,5.0,47.0,0.0,27909.0,0.14,747.56,1422.0,2.0,51.0,0.0,,0.12,,1033.0,0,,,0,,,
281.0,4.0,20.0,0.0,14852.0,0.07,986.39,2104.0,8.0,48.0,0.0,,0.13,,1771.0,2.0,51.0,0.0,26751.0,0.13,930.54,504.0,0,21395.0,62.0,0,43285.0,85.0,
282.0,8.0,21.0,0.0,12572.0,0.07,1083.06,2323.0,5.0,46.0,0.0,,0.12,,824.0,1.0,43.0,0.0,23021.0,0.11,1138.49,6.0,0,,,0,,,
283.0,5.0,18.0,0.0,12879.0,0.06,917.37,1339.0,4.0,45.0,0.0,25647.0,0.12,713.99,1328.0,1.0,43.0,0.0,,0.11,,14.0,0,21395.0,77.0,0,43285.0,89.0,
284.0,1.0,14.0,0.0,12078.0,0.06,883.88,265.0,3.0,43.0,0.0,,0.12,,1194.0,8.0,47.0,0.0,,0.11,,3048.0,0,,,0,,,
285.0,3.0,15.0,0.0,13419.0,0.07,824.93,921.0,1.0,41.0,0.0,24135.0,0.12,908.28,280.0,1.0,47.0,0.0,24267.0,0.12,789.53,10.0,0,21395.0,88.0,0,43391.0,100.0,
286.0,3.0,11.0,0.0,11825.0,0.06,631.74,580.0,4.0,42.0,0.0,,0.12,,1294.0,4.0,45.0,0.0,,0.12,,1473.0,0,,,0,,,
287.0,5.0,13.0,0.0,12352.0,0.06,879.69,661.0,7.0,47.0,0.0,25789.0,0.13,885.12,748.0,2.0,43.0,0.0,24780.0,0.11,899.71,28.0,0,,,0,,,
288.0,4.0,15.0,0.0,12552.0,0.06,728.53,454.0,5.0,47.0,0.0,,0.13,,580.0,6.0,44.0,0.0,,0.12,,2270.0,0,21395.0,81.0,0,43391.0,99.0,
289.0,7.0,19.0,0.0,13200.0,0.06,756.6,1098.0,3.0,49.0,0.0,26868.0,0.13,855.05,494.0,3.0,45.0,0.0,25936.0,0.12,777.14,692.0,0,,,0,,,
290.0,5.0,19.0,0.0,12639.0,0.06,1016.42,1135.0,6.0,52.0,0.0,,0.13,,882.0,7.0,47.0,0.0,,0.13,,841.0,0,21395.0,89.0,0,43391.0,100.0,
291.0,1.0,15.0,0.0,11962.0,0.06,1101.2,8.0,6.0,52.0,0.0,25304.0,0.12,1019.58,1550.0,1.0,45.0,0.0,25802.0,0.13,919.38,279.0,0,,,0,,,
292.0,4.0,14.0,0.0,11888.0,0.06,844.11,1320.0,4.0,51.0,0.0,,0.13,,943.0,6.0,46.0,0.0,,0.13,,1877.0,0,21395.0,91.0,0,43391.0,100.0,
293.0,3.0,13.0,0.0,11522.0,0.05,847.55,884.0,2.0,50.0,0.0,24876.0,0.12,970.93,581.0,8.0,44.0,0.0,23617.0,0.11,745.55,1077.0,0,,,0,,,
294.0,1.0,12.0,0.0,11478.0,0.06,779.27,315.0,4.0,52.0,0.0,,0.13,,131.0,6.0,44.0,0.0,,0.11,,1793.0,0,21395.0,86.0,0,43391.0,99.0,
295.0,1.0,9.0,0.0,11509.0,0.05,805.97,48.0,3.0,51.0,0.0,26616.0,0.13,1122.08,457.0,4.0,46.0,0.0,,0.11,,1169.0,0,,,0,,,
296.0,6.0,15.0,0.0,10731.0,0.06,609.66,1788.0,2.0,50.0,0.0,,0.13,,704.0,6.0,47.0,0.0,25021.0,0.12,792.92,967.0,0,21395.0,85.0,0,43391.0,100.0,
297.0,4.0,16.0,0.0,14324.0,0.07,791.86,1584.0,2.0,48.0,0.0,27107.0,0.13,1091.03,1217.0,2.0,46.0,0.0,,0.12,,792.0,0,,,0,,,
298.0,5.0,13.0,0.0,14459.0,0.06,935.47,1142.0,4.0,46.0,0.0,,0.13,,497.0,8.0,52.0,0.0,25552.0,0.13,894.01,2394.0,0,21395.0,90.0,0,43391.0,100.0,
299.0,4.0,11.0,0.0,11292.0,0.06,651.66,96.0,3.0,43.0,0.0,26236.0,0.13,930.89,992.0,5.0,50.0,0.0,,0.13,,981.0,0,,,0,,,
300.0,4.0,12.0,0.0,11131.0,0.05,622.02,1367.0,3.0,44.0,0.0,,0.14,,1242.0,5.0,52.0,0.0,25643.0,0.13,833.28,2082.0,0,21395.0,61.0,0,43391.0,100.0,
301.0,3.0,14.0,0.0,11765.0,0.06,725.69,103.0,6.0,49.0,0.0,30880.0,0.15,733.78,2178.0,7.0,54.0,0.0,,0.13,,1926.0,0,,,0,,,
302.0,8.0,15.0,0.0,13353.0,0.06,717.83,2490.0,5.0,46.0,0.0,,0.14,,734.0,4.0,55.0,0.0,,0.13,,1191.0,0,21395.0,66.0,0,43391.0,86.0,
303.0,5.0,12.0,0.0,11265.0,0.05,765.22,2223.0,5.0,47.0,0.0,28631.0,0.15,963.25,1142.0,3.0,52.0,0.0,24816.0,0.12,769.67,334.0,0,,,0,,,
304.0,6.0,15.0,0.0,12207.0,0.06,613.13,1078.0,4.0,49.0,0.0,,0.15,,1504.0,3.0,49.0,0.0,,0.12,,53.0,0,,,0,,,
305.0,2.0,10.0,0.0,12845.0,0.06,690.45,589.0,4.0,45.0,0.0,27737.0,0.14,814.64,682.0,3.0,49.0,0.0,25582.0,0.12,1026.23,831.0,0,21395.0,73.0,0,43391.0,83.0,
306.0,5.0,11.0,0.0,12491.0,0.06,526.29,828.0,5.0,47.0,0.0,,0.15,,1940.0,5.0,50.0,0.0,,0.13,,1379.0,0,,,0,,,
307.0,3.0,13.0,0.0,12996.0,0.06,492.04,905.0,4.0,48.0,0.0,,0.15,,881.0,7.0,51.0,0.0,24272.0,0.12,877.29,1095.0,0,21395.0,74.0,0,43391.0,100.0,
308.0,3.0,14.0,0.0,13273.0,0.07,658.57,613.0,3.0,48.0,0.0,30526.0,0.15,765.48,370.0,8.0,58.0,0.0,,0.13,,1872.0,0,,,0,,,
309.0,4.0,15.0,0.0,13779.0,0.07,682.65,1234.0,1.0,46.0,0.0,,0.15,,89.0,4.0,57.0,0.0,,0.13,,383.0,0,21395.0,80.0,0,43391.0,100.0,
310.0,2.0,15.0,0.0,14447.0,0.07,680.89,709.0,2.0,47.0,0.0,31238.0,0.15,1041.5,321.0,5.0,59.0,0.0,27272.0,0.14,850.74,1354.0,0,,,0,,,
311.0,3.0,11.0,0.0,14335.0,0.07,607.2,211.0,3.0,44.0,0.0,,0.15,,210.0,3.0,58.0,0.0,,0.13,,68.0,0,21395.0,63.0,0,43391.0,100.0,
312.0,7.0,14.0,0.0,14204.0,0.07,555.65,896.0,6.0,46.0,0.0,30462.0,0.15,980.4,1268.0,2.0,58.0,0.0,27951.0,0.14,1208.22,195.0,0,,,0,,,
313.0,4.0,16.0,0.0,14014.0,0.07,649.56,865.0,4.0,44.0,0.0,,0.14,,416.0,3.0,56.0,0.0,,0.13,,88.0,0,21395.0,84.0,0,43391.0,100.0,
314.0,5.0,15.0,0.0,14839.0,0.07,829.1,589.0,8.0,51.0,0.0,28705.0,0.14,805.57,757.0,1.0,54.0,0.0,26940.0,0.13,1289.55,8.0,0,,,0,,,
315.0,4.0,15.0,0.0,16011.0,0.08,844.41,996.0,8.0,55.0,0.0,,0.15,,1841.0,2.0,52.0,0.0,25846.0,0.13,1203.83,196.0,0,,,0,,,
316.0,2.0,14.0,0.0,15062.0,0.07,830.6,659.0,3.0,54.0,0.0,29954.0,0.15,931.07,1423.0,3.0,52.0,0.0,,0.13,,458.0,0,21395.0,78.0,0,43391.0,100.0,
317.0,4.0,12.0,0.0,14538.0,0.07,710.98,839.0,5.0,56.0,0.0,,0.16,,825.0,4.0,48.0,0.0,24204.0,0.12,1025.08,888.0,0,,,0,,,
318.0,4.0,10.0,0.0,14556.0,0.07,628.66,2423.0,6.0,59.0,0.0,,0.16,,1869.0,4.0,48.0,0.0,,0.12,,424.0,0,21395.0,87.0,0,43391.0,99.0,
319.0,5.0,14.0,0.0,15416.0,0.08,570.44,1142.0,,60.0,0.0,32466.0,0.16,883.95,,4.0,46.0,0.0,,0.11,,657.0,0,,,0,,,
320.0,7.0,14.0,0.0,14109.0,0.07,746.78,1478.0,2.0,42.0,0.0,25371.0,0.12,1184.66,897.0,3.0,47.0,0.0,23360.0,0.12,867.31,142.0,0,21395.0,84.0,0,43391.0,100.0,
321.0,4.0,15.0,0.0,15004.0,0.07,651.22,687.0,5.0,45.0,0.0,,0.13,,1047.0,5.0,50.0,0.0,,0.12,,582.0,0,,,0,,,
322.0,6.0,18.0,0.0,14543.0,0.07,765.99,833.0,5.0,46.0,0.0,,0.13,,1036.0,2.0,50.0,0.0,25083.0,0.12,951.14,522.0,0,21395.0,76.0,0,43391.0,100.0,
323.0,4.0,17.0,0.0,14883.0,0.07,997.08,1121.0,7.0,43.0,0.0,26612.0,0.12,755.55,1781.0,3.0,49.0,0.0,26810.0,0.13,1065.8,683.0,0,,,0,,,
324.0,1.0,16.0,0.0,13866.0,0.07,888.29,347.0,2.0,38.0,0.0,22438.0,0.11,869.18,71.0,4.0,51.0,0.0,,0.14,,1255.0,0,21395.0,88.0,0,43391.0,100.0,
325.0,4.0,16.0,0.0,14533.0,0.07,921.54,341.0,4.0,40.0,0.0,,0.11,,527.0,2.0,45.0,0.0,,0.13,,426.0,0,,,0,,,
326.0,,16.0,0.0,15132.0,0.07,962.39,,1.0,38.0,0.0,23221.0,0.11,953.17,51.0,4.0,47.0,0.0,26764.0,0.13,931.67,1622.0,0,21395.0,76.0,0,43391.0,74.0,
327.0,3.0,14.0,0.0,14907.0,0.07,903.84,86.0,4.0,37.0,0.0,,0.11,,615.0,1.0,44.0,0.0,,0.13,,108.0,0,,,0,,,
328.0,5.0,16.0,0.0,15410.0,0.08,787.49,2725.0,7.0,41.0,0.0,23002.0,0.12,913.88,1474.0,4.0,41.0,0.0,25464.0,0.13,865.02,287.0,0,21395.0,86.0,0,43391.0,95.0,
329.0,3.0,14.0,0.0,15411.0,0.07,756.0,813.0,6.0,42.0,0.0,,0.12,,906.0,3.0,43.0,0.0,27667.0,0.14,861.5,810.0,0,,,0,,,
330.0,4.0,15.0,0.0,14568.0,0.07,812.81,53.0,5.0,43.0,0.0,24891.0,0.12,820.3,1642.0,4.0,44.0,0.0,,0.14,,2231.0,0,21395.0,84.0,0,43489.0,100.0,
331.0,7.0,21.0,0.0,15596.0,0.07,800.16,2596.0,8.0,45.0,0.0,,0.12,,1447.0,4.0,45.0,0.0,,0.14,,2170.0,0,,,0,,,
332.0,4.0,13.0,0.0,10289.0,0.05,834.45,805.0,3.0,46.0,0.0,24629.0,0.12,764.75,231.0,6.0,49.0,0.0,,0.15,,2660.0,0,21395.0,91.0,0,43775.0,99.0,
333.0,9.0,18.0,0.0,11044.0,0.05,794.09,1151.0,4.0,38.0,0.0,,0.11,,1570.0,5.0,51.0,0.0,31859.0,0.16,497.44,1745.0,0,,,0,,,
334.0,3.0,19.0,0.0,10544.0,0.05,1011.52,628.0,4.0,40.0,0.0,23737.0,0.12,894.07,760.0,4.0,51.0,0.0,,0.15,,146.0,0,,,0,,,
335.0,5.0,16.0,0.0,11251.0,0.05,1075.27,1190.0,4.0,41.0,0.0,,0.12,,445.0,3.0,53.0,0.0,31141.0,0.15,1003.03,481.0,0,21395.0,92.0,0,44031.0,99.0,
336.0,5.0,17.0,0.0,11632.0,0.06,957.73,440.0,4.0,40.0,0.0,24732.0,0.12,879.52,1656.0,4.0,56.0,0.0,,0.15,,1432.0,0,,,0,,,
337.0,2.0,20.0,0.0,12454.0,0.06,985.03,55.0,6.0,42.0,0.0,,0.12,,467.0,4.0,48.0,0.0,27746.0,0.14,931.65,1756.0,0,21395.0,91.0,0,44031.0,100.0,
338.0,3.0,13.0,0.0,12311.0,0.06,1033.72,525.0,3.0,43.0,0.0,25941.0,0.13,766.36,820.0,5.0,43.0,0.0,,0.12,,1000.0,0,,,0,,,
339.0,3.0,9.0,0.0,10138.0,0.05,460.27,550.0,5.0,43.0,0.0,,0.12,,780.0,4.0,44.0,0.0,,0.12,,1126.0,0,21395.0,90.0,0,44031.0,100.0,
340.0,4.0,9.0,0.0,9952.0,0.05,566.3,413.0,4.0,43.0,0.0,24577.0,0.12,845.99,1658.0,5.0,47.0,0.0,25769.0,0.12,753.45,1607.0,0,,,0,,,
341.0,4.0,9.0,0.0,8901.0,0.05,530.06,688.0,5.0,44.0,0.0,,0.12,,519.0,2.0,40.0,0.0,,0.12,,780.0,0,21395.0,90.0,0,44031.0,100.0,
342.0,6.0,14.0,0.0,10764.0,0.06,579.55,463.0,5.0,47.0,0.0,24784.0,0.12,819.45,599.0,2.0,38.0,0.0,21604.0,0.1,819.92,689.0,0,,,0,,,
343.0,2.0,11.0,0.0,13054.0,0.06,632.04,1105.0,5.0,46.0,0.0,,0.11,,1553.0,6.0,37.0,0.0,,0.1,,1390.0,0,21395.0,67.0,0,44031.0,100.0,
344.0,3.0,9.0,0.0,12049.0,0.06,613.11,670.0,3.0,44.0,0.0,23076.0,0.11,848.94,1250.0,1.0,36.0,0.0,21639.0,0.1,855.02,9.0,0,,,0,,,
345.0,2.0,8.0,0.0,13032.0,0.06,449.5,1028.0,11.0,49.0,0.0,,0.12,,1846.0,2.0,34.0,0.0,19053.0,0.09,902.65,396.0,0,21139.0,64.0,0,44031.0,99.0,
346.0,4.0,7.0,0.0,11881.0,0.06,558.93,250.0,2.0,44.0,0.0,,0.12,,364.0,3.0,32.0,0.0,,0.1,,1313.0,0,,,0,,,
347.0,1.0,5.0,0.0,11624.0,0.06,396.76,144.0,4.0,44.0,0.0,24486.0,0.12,782.0,2047.0,4.0,35.0,0.0,19988.0,0.1,899.69,176.0,0,21139.0,89.0,0,43647.0,99.0,
348.0,5.0,9.0,0.0,12408.0,0.06,367.99,430.0,3.0,45.0,0.0,,0.13,,762.0,4.0,35.0,0.0,18857.0,0.09,775.55,625.0,0,,,0,,,
349.0,3.0,8.0,0.0,12877.0,0.06,785.11,391.0,3.0,42.0,0.0,27125.0,0.13,860.77,1110.0,4.0,35.0,0.0,,0.09,,729.0,0,21139.0,90.0,0,43647.0,99.0,
350.0,1.0,7.0,0.0,12892.0,0.06,602.48,24.0,4.0,41.0,0.0,25978.0,0.13,932.4,362.0,6.0,36.0,0.0,17365.0,0.09,791.06,940.0,0,,,0,,,
351.0,4.0,10.0,0.0,13114.0,0.06,507.31,1094.0,6.0,44.0,0.0,,0.13,,311.0,4.0,40.0,0.0,,0.1,,1828.0,0,,,0,,,
352.0,4.0,7.0,0.0,12288.0,0.06,536.42,972.0,1.0,41.0,0.0,25576.0,0.12,949.82,376.0,1.0,36.0,0.0,18594.0,0.09,765.86,11.0,0,21139.0,91.0,0,43647.0,99.0,
353.0,9.0,14.0,0.0,13987.0,0.07,430.19,1907.0,6.0,43.0,0.0,,0.13,,1820.0,2.0,33.0,0.0,,0.09,,569.0,0,,,0,,,
354.0,4.0,16.0,0.0,13591.0,0.06,759.28,2193.0,5.0,42.0,0.0,26983.0,0.13,843.11,1981.0,2.0,34.0,0.0,19753.0,0.09,893.29,785.0,0,21139.0,89.0,0,43647.0,100.0,
355.0,8.0,17.0,0.0,13135.0,0.06,828.95,1406.0,4.0,42.0,0.0,,0.13,,1976.0,3.0,34.0,0.0,,0.1,,380.0,0,,,0,,,
356.0,2.0,17.0,0.0,13652.0,0.07,1095.58,715.0,7.0,47.0,0.0,,0.15,,1716.0,5.0,33.0,0.0,19212.0,0.1,776.07,1479.0,0,21139.0,92.0,0,43647.0,99.0,
357.0,3.0,19.0,0.0,12907.0,0.06,1076.87,661.0,7.0,41.0,0.0,28284.0,0.14,654.87,1806.0,2.0,31.0,0.0,20539.0,0.1,667.7,1021.0,0,,,,,,
358.0,1.0,14.0,0.0,12186.0,0.05,997.1,336.0,4.0,47.0,0.0,,0.14,,1698.0,4.0,30.0,0.0,,0.09,,705.0,0,21139.0,64.0,0,43647.0,100.0,
359.0,4.0,11.0,0.0,10380.0,0.05,945.69,749.0,3.0,45.0,0.0,28943.0,0.14,724.31,972.0,5.0,29.0,0.0,18448.0,0.09,609.18,371.0,0,,,0,,,
360.0,5.0,9.0,0.0,8838.0,0.04,526.09,712.0,5.0,42.0,0.0,,0.13,,600.0,5.0,34.0,0.0,,0.1,,2103.0,0,21139.0,63.0,0,43647.0,76.0,
361.0,3.0,10.0,0.0,9697.0,0.05,710.45,1231.0,5.0,43.0,0.0,26266.0,0.13,861.14,1385.0,3.0,33.0,0.0,20768.0,0.1,608.97,929.0,0,,,0,,,
362.0,3.0,11.0,0.0,9576.0,0.05,667.79,308.0,5.0,43.0,0.0,,0.13,,705.0,2.0,33.0,0.0,,0.1,,340.0,0,21139.0,70.0,0,43647.0,84.0,
363.0,4.0,12.0,0.0,9206.0,0.04,692.11,535.0,4.0,44.0,0.0,,0.13,,661.0,2.0,31.0,0.0,22386.0,0.11,800.43,626.0,0,,,0,,,
364.0,2.0,13.0,0.0,9707.0,0.05,886.81,27.0,5.0,41.0,0.0,26634.0,0.12,801.63,1136.0,5.0,34.0,0.0,,0.11,,393.0,0,21139.0,90.0,0,43647.0,94.0,
365.0,2.0,13.0,0.0,10964.0,0.05,932.97,1277.0,2.0,39.0,0.0,26602.0,0.13,964.85,268.0,4.0,35.0,0.0,23730.0,0.11,729.55,153.0,0,,,0,,,
366.0,3.0,14.0,0.0,12390.0,0.06,1017.28,89.0,6.0,42.0,0.0,,0.13,,968.0,3.0,33.0,0.0,22690.0,0.11,849.46,880.0,0,21139.0,91.0,0,43647.0,100.0,
367.0,4.0,15.0,0.0,12978.0,0.06,817.62,960.0,2.0,42.0,0.0,25914.0,0.13,867.79,86.0,1.0,32.0,0.0,,0.11,,526.0,0,,,0,,,
368.0,3.0,12.0,0.0,12627.0,0.06,944.59,229.0,2.0,40.0,0.0,,0.13,,341.0,2.0,29.0,0.0,21642.0,0.11,723.69,230.0,0,,,0,,,
369.0,4.0,14.0,0.0,13598.0,0.07,718.27,1932.0,5.0,40.0,0.0,24964.0,0.13,1099.04,1392.0,4.0,31.0,0.0,,0.11,,367.0,0,21139.0,91.0,0,43135.0,100.0,
370.0,3.0,11.0,0.0,11390.0,0.06,807.1,1110.0,3.0,36.0,0.0,,0.13,,1439.0,4.0,33.0,0.0,22846.0,0.1,722.67,987.0,0,,,0,,,
371.0,5.0,13.0,0.0,11319.0,0.06,650.05,1239.0,2.0,38.0,0.0,27733.0,0.14,735.53,869.0,5.0,35.0,0.0,,0.12,,2316.0,0,21139.0,91.0,0,42879.0,99.0,
372.0,2.0,13.0,0.0,12736.0,0.06,863.79,59.0,4.0,36.0,0.0,26464.0,0.13,903.54,904.0,5.0,37.0,0.0,23708.0,0.12,678.9,1203.0,0,,,0,,,
373.0,3.0,13.0,0.0,12709.0,0.06,727.19,693.0,3.0,36.0,0.0,,0.13,,1005.0,2.0,37.0,0.0,,0.12,,380.0,0,21139.0,91.0,0,42879.0,100.0,
374.0,6.0,19.0,0.0,13845.0,0.07,796.91,1111.0,4.0,34.0,0.0,24831.0,0.12,834.7,615.0,6.0,39.0,0.0,24994.0,0.13,811.97,1765.0,0,,,0,,,
375.0,9.0,20.0,0.0,13923.0,0.07,829.5,2807.0,7.0,35.0,0.0,,0.12,,1092.0,5.0,41.0,0.0,,0.13,,1150.0,0,21139.0,91.0,0,42879.0,99.0,
376.0,3.0,16.0,0.0,11419.0,0.06,921.22,911.0,7.0,39.0,0.0,25485.0,0.12,692.01,1871.0,2.0,34.0,0.0,26349.0,0.13,748.31,42.0,0,,,0,,,
377.0,2.0,16.0,0.0,11924.0,0.06,849.3,578.0,3.0,36.0,0.0,,0.12,,827.0,7.0,37.0,0.0,24187.0,0.12,775.48,1544.0,0,21139.0,81.0,0,42879.0,95.0,
378.0,2.0,13.0,0.0,11540.0,0.06,773.09,591.0,5.0,38.0,0.0,25471.0,0.12,808.51,1534.0,7.0,40.0,0.0,,0.12,,1452.0,0,,,0,,,
379.0,2.0,11.0,0.0,11715.0,0.05,864.24,578.0,3.0,34.0,0.0,,0.12,,1247.0,3.0,41.0,0.0,,0.12,,599.0,0,21139.0,76.0,0,42879.0,93.0,
380.0,7.0,17.0,0.0,11648.0,0.06,340.66,1833.0,3.0,36.0,0.0,24043.0,0.12,620.17,1191.0,7.0,43.0,0.0,23950.0,0.12,575.4,1114.0,0,,,0,,,
381.0,7.0,16.0,0.0,11393.0,0.05,885.5,1505.0,5.0,33.0,0.0,,0.11,,761.0,3.0,45.0,0.0,,0.12,,405.0,0,,,0,,,
382.0,4.0,16.0,0.0,12938.0,0.06,760.33,1482.0,4.0,33.0,0.0,22841.0,0.11,687.88,1521.0,4.0,44.0,0.0,25366.0,0.12,912.02,1525.0,0,21139.0,56.0,0,42879.0,74.0,
383.0,2.0,15.0,0.0,11340.0,0.06,1051.58,43.0,2.0,29.0,0.0,,0.11,,65.0,2.0,44.0,0.0,,0.12,,33.0,0,,,0,,,
384.0,4.0,13.0,0.0,10678.0,0.06,859.69,1591.0,5.0,30.0,0.0,19916.0,0.1,816.92,950.0,4.0,42.0,0.0,25995.0,0.13,951.36,557.0,0,21139.0,91.0,0,42879.0,89.0,
385.0,2.0,11.0,0.0,11402.0,0.05,554.3,708.0,4.0,29.0,0.0,,0.1,,335.0,6.0,44.0,0.0,,0.13,,829.0,0,,,0,,,
386.0,4.0,12.0,0.0,10172.0,0.05,556.32,623.0,1.0,29.0,0.0,20241.0,0.1,599.9,81.0,4.0,44.0,0.0,25991.0,0.13,784.82,817.0,0,21139.0,73.0,0,42879.0,90.0,
387.0,2.0,11.0,0.0,9941.0,0.05,730.11,34.0,4.0,30.0,0.0,20799.0,0.1,659.48,861.0,5.0,46.0,0.0,,0.13,,1134.0,0,,,0,,,
388.0,2.0,11.0,0.0,9494.0,0.05,672.54,79.0,4.0,33.0,0.0,,0.11,,1389.0,3.0,45.0,0.0,25648.0,0.13,874.16,451.0,0,21139.0,90.0,0,42495.0,99.0,
389.0,1.0,8.0,0.0,9388.0,0.05,726.48,23.0,2.0,32.0,0.0,21789.0,0.11,685.94,164.0,2.0,42.0,0.0,,0.12,,640.0,0,,,0,,,
390.0,4.0,8.0,0.0,8169.0,0.04,510.39,796.0,2.0,31.0,0.0,,0.1,,670.0,4.0,39.0,0.0,26093.0,0.13,949.1,1268.0,0,21139.0,89.0,0,42495.0,100.0,
391.0,3.0,10.0,0.0,9439.0,0.05,602.61,600.0,1.0,30.0,0.0,21588.0,0.11,797.65,7.0,3.0,41.0,0.0,,0.13,,739.0,0,,,0,,,
392.0,5.0,13.0,0.0,9664.0,0.05,614.98,507.0,3.0,31.0,0.0,22390.0,0.11,879.83,790.0,4.0,38.0,0.0,25290.0,0.12,844.97,196.0,0,21139.0,90.0,0,42495.0,100.0,
393.0,5.0,8.0,0.0,9312.0,0.04,700.51,1811.0,2.0,31.0,0.0,,0.11,,362.0,6.0,39.0,0.0,,0.13,,2410.0,0,,,0,,,
394.0,6.0,9.0,0.0,10842.0,0.05,584.34,902.0,6.0,31.0,0.0,22652.0,0.11,597.25,1249.0,7.0,47.0,0.0,27406.0,0.13,726.24,449.0,0,21139.0,90.0,0,42495.0,100.0,
395.0,6.0,13.0,0.0,12526.0,0.06,547.4,2271.0,3.0,31.0,0.0,,0.11,,984.0,5.0,45.0,0.0,,0.13,,1325.0,0,,,0,,,
396.0,3.0,13.0,0.0,13287.0,0.07,690.52,342.0,7.0,33.0,0.0,22822.0,0.11,688.72,694.0,1.0,44.0,0.0,25838.0,0.13,865.99,142.0,0,21139.0,91.0,0,42495.0,99.0,
