t_rel,model_1_arrivals,model_1_running,model_1_queue,model_1_tokens,model_1_token_usage,model_1_gen_tps,model_1_prefill_tok,model_4_arrivals,model_4_running,model_4_queue,model_4_tokens,model_4_token_usage,model_4_gen_tps,model_4_prefill_tok,model_5_arrivals,model_5_running,model_5_queue,model_5_tokens,model_5_token_usage,model_5_gen_tps,model_5_prefill_tok,gpu0_sched_qlen,gpu0_mem_mib,gpu0_util,gpu1_sched_qlen,gpu1_mem_mib,gpu1_util,ctrl_actions
192.0,,18.0,0.0,22608.0,0.11,512.7,,,,,,,,,,50.0,0.0,39881.0,0.19,1186.64,,0,53377.0,82.0,0,45103.0,75.0,
193.0,,,,,,,,,125.0,0.0,68079.0,0.33,4182.93,,,,,,,,,0,,,0,,,
194.0,,17.0,0.0,22685.0,0.11,446.15,,,100.0,0.0,62613.0,0.31,3905.94,,,42.0,0.0,37483.0,0.18,992.69,,0,53377.0,99.0,0,45103.0,79.0,
195.0,,15.0,0.0,19594.0,0.1,412.64,,,86.0,0.0,59318.0,0.29,3182.45,,,,,,,,,0,,,0,,,
196.0,,,,,,,,,75.0,0.0,56411.0,0.28,3112.4,,,38.0,0.0,36147.0,0.18,943.78,,0,,,0,,,
197.0,,11.0,0.0,19247.0,0.09,365.44,,,58.0,0.0,50017.0,0.24,2589.49,,,32.0,0.0,32398.0,0.16,891.43,,0,53377.0,98.0,0,45103.0,90.0,
198.0,,8.0,0.0,16526.0,0.08,250.4,,,49.0,0.0,45637.0,0.22,2330.72,,,,,,,,,0,,,0,,,
199.0,,4.0,0.0,13814.0,0.07,173.86,,,36.0,0.0,36953.0,0.18,2107.81,,,26.0,0.0,31065.0,0.15,755.83,,0,53121.0,98.0,0,45103.0,91.0,
200.0,,,,,,,,,23.0,0.0,29688.0,0.14,1424.86,,,21.0,0.0,28469.0,0.14,652.87,,0,,,0,,,
201.0,,3.0,0.0,13138.0,0.06,125.94,,,20.0,0.0,27620.0,0.13,1275.77,,,,,,,,,0,52481.0,95.0,0,45103.0,92.0,
202.0,,,,,,,,,13.0,0.0,23242.0,0.11,963.2,,,10.0,0.0,20511.0,0.1,644.69,,0,,,0,,,
203.0,,,,,,,,,10.0,0.0,19579.0,0.1,706.04,,,7.0,0.0,17241.0,0.08,497.12,,0,46977.0,89.0,0,45103.0,90.0,
204.0,,,,,,,,,4.0,0.0,13701.0,0.07,329.58,,,2.0,0.0,12921.0,0.06,162.84,,0,,,0,,,
205.0,,,,,,,,,3.0,0.0,12969.0,0.06,198.79,,,1.0,0.0,11693.0,0.06,89.88,,0,46337.0,88.0,0,45103.0,84.0,
206.0,,,,,,,,,2.0,0.0,11351.0,0.06,118.54,,,1.0,0.0,11773.0,0.06,60.5,,0,,,0,,,
207.0,,,,,,,,,1.0,0.0,9855.0,0.05,110.87,,,1.0,0.0,11853.0,0.06,66.5,,0,46337.0,63.0,0,45103.0,84.0,
208.0,,,,,,,,,1.0,0.0,9895.0,0.05,67.94,,,1.0,0.0,11893.0,0.06,68.73,,0,,,0,,,
209.0,,,,,,,,,1.0,0.0,9975.0,0.05,72.35,,,,,,,,,0,,,0,,,
210.0,,,,,,,,,,,,,,,,,,,,,,0,39681.0,0.0,0,43545.0,14.0,
211.0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,
212.0,,,,,,,,,,,,,,,,,,,,,,0,39681.0,0.0,0,32175.0,0.0,
