t_rel,model_1_arrivals,model_1_running,model_1_queue,model_1_tokens,model_1_token_usage,model_1_gen_tps,model_1_prefill_tok,model_4_arrivals,model_4_running,model_4_queue,model_4_tokens,model_4_token_usage,model_4_gen_tps,model_4_prefill_tok,model_5_arrivals,model_5_running,model_5_queue,model_5_tokens,model_5_token_usage,model_5_gen_tps,model_5_prefill_tok,gpu0_sched_qlen,gpu0_mem_mib,gpu0_util,gpu1_sched_qlen,gpu1_mem_mib,gpu1_util,ctrl_actions
28.0,5.0,20.0,0.0,11402.0,0.06,1213.14,129.0,3.0,49.0,0.0,19919.0,0.1,816.32,327.0,7.0,59.0,0.0,22702.0,0.12,1056.37,2455.0,0,,,0,,,
29.0,8.0,22.0,0.0,12125.0,0.06,988.63,2613.0,2.0,47.0,0.0,,0.09,,101.0,5.0,61.0,0.0,,0.12,,550.0,0,21261.0,89.0,0,41331.0,97.0,
30.0,3.0,21.0,0.0,13360.0,0.07,1308.89,961.0,4.0,51.0,0.0,21086.0,0.1,936.6,1536.0,7.0,65.0,0.0,,0.13,,2285.0,0,,,0,,,
31.0,3.0,19.0,0.0,13885.0,0.06,1105.57,884.0,4.0,51.0,0.0,,0.1,,440.0,6.0,62.0,0.0,25469.0,0.13,782.59,849.0,0,21261.0,92.0,0,41459.0,99.0,
32.0,6.0,16.0,0.0,12402.0,0.06,929.59,785.0,10.0,57.0,0.0,21572.0,0.11,975.22,1244.0,7.0,67.0,0.0,,0.13,,1370.0,,,,0,,,
33.0,6.0,19.0,0.0,12622.0,0.07,984.81,2030.0,7.0,58.0,0.0,,0.11,,1305.0,6.0,72.0,0.0,,0.14,,1147.0,0,21317.0,57.0,0,41971.0,98.0,
34.0,6.0,19.0,0.0,12951.0,0.06,1139.88,1069.0,4.0,57.0,0.0,,0.11,,386.0,4.0,71.0,0.0,28635.0,0.15,1077.92,1275.0,0,,,0,,,
35.0,5.0,19.0,0.0,12985.0,0.06,1054.74,1225.0,4.0,53.0,0.0,21184.0,0.1,924.69,460.0,4.0,73.0,0.0,,0.15,,1570.0,0,,,0,,,
36.0,4.0,21.0,0.0,13684.0,0.07,1026.28,456.0,2.0,47.0,0.0,,0.09,,387.0,5.0,74.0,0.0,30669.0,0.15,1065.77,844.0,0,21317.0,66.0,0,42483.0,77.0,
37.0,4.0,20.0,0.0,13475.0,0.07,1258.69,387.0,4.0,46.0,0.0,19307.0,0.09,1025.99,430.0,9.0,74.0,0.0,,0.15,,2302.0,0,,,0,,,
38.0,4.0,21.0,0.0,13972.0,0.07,1091.84,1210.0,8.0,50.0,0.0,,0.1,,1388.0,6.0,78.0,0.0,,0.16,,828.0,0,21317.0,83.0,0,42485.0,99.0,
39.0,6.0,21.0,0.0,14876.0,0.07,1110.11,1353.0,8.0,55.0,0.0,19489.0,0.1,881.4,2127.0,2.0,75.0,0.0,30703.0,0.15,1112.18,64.0,0,,,0,,,
40.0,8.0,28.0,0.0,15361.0,0.07,1231.56,2041.0,5.0,56.0,0.0,,0.1,,539.0,8.0,73.0,0.0,,0.15,,2499.0,0,21317.0,75.0,0,42485.0,100.0,
41.0,4.0,25.0,0.0,13469.0,0.07,1253.32,1357.0,8.0,57.0,0.0,,0.11,,1767.0,6.0,75.0,0.0,,0.15,,1149.0,0,,,0,,,
42.0,4.0,22.0,0.0,12813.0,0.07,1269.6,1231.0,6.0,59.0,0.0,22298.0,0.1,758.41,1304.0,5.0,70.0,0.0,29350.0,0.15,1129.33,1447.0,0,21317.0,72.0,0,42485.0,100.0,
43.0,7.0,21.0,0.0,13524.0,0.06,927.15,905.0,3.0,55.0,0.0,,0.1,,695.0,4.0,70.0,0.0,,0.15,,1262.0,0,,,0,,,
44.0,5.0,22.0,0.0,13640.0,0.07,1249.0,1008.0,5.0,57.0,0.0,22578.0,0.11,948.5,1328.0,2.0,64.0,0.0,29211.0,0.14,1099.67,570.0,0,21317.0,91.0,0,42485.0,100.0,
45.0,5.0,21.0,0.0,12599.0,0.06,1216.5,349.0,4.0,51.0,0.0,,0.1,,719.0,5.0,65.0,0.0,,0.15,,1106.0,0,,,0,,,
46.0,3.0,20.0,0.0,13552.0,0.07,1004.47,1279.0,5.0,54.0,0.0,21832.0,0.11,999.47,1235.0,10.0,71.0,0.0,,0.15,,2468.0,0,,,0,,,
47.0,4.0,17.0,0.0,11837.0,0.06,1167.16,759.0,9.0,63.0,0.0,,0.12,,2814.0,3.0,67.0,0.0,30157.0,0.14,883.44,316.0,0,21317.0,92.0,0,42485.0,100.0,
48.0,5.0,19.0,0.0,13774.0,0.07,784.18,2526.0,3.0,56.0,0.0,,0.11,,982.0,12.0,76.0,0.0,,0.15,,2823.0,0,,,0,,,
49.0,2.0,16.0,0.0,12730.0,0.06,912.36,720.0,7.0,57.0,0.0,22122.0,0.11,794.58,907.0,8.0,79.0,0.0,,0.16,,2077.0,0,21317.0,92.0,0,42613.0,98.0,
50.0,5.0,17.0,0.0,11959.0,0.06,1033.53,1139.0,3.0,56.0,0.0,,0.12,,1288.0,4.0,75.0,0.0,30894.0,0.15,1062.48,736.0,0,,,0,,,
51.0,4.0,16.0,0.0,13522.0,0.07,825.85,1333.0,6.0,59.0,0.0,,0.12,,1184.0,8.0,77.0,0.0,,0.15,,955.0,0,21317.0,92.0,0,42741.0,100.0,
52.0,9.0,21.0,0.0,15283.0,0.07,797.65,3262.0,6.0,57.0,0.0,22707.0,0.12,964.79,2210.0,6.0,74.0,0.0,28864.0,0.14,1179.89,771.0,0,,,0,,,
53.0,8.0,18.0,0.0,13529.0,0.06,971.0,733.0,7.0,60.0,0.0,,0.12,,2538.0,1.0,73.0,0.0,,0.15,,225.0,0,21317.0,92.0,0,42825.0,99.0,
54.0,5.0,18.0,0.0,11167.0,0.05,1129.82,658.0,5.0,61.0,0.0,24630.0,0.12,883.88,542.0,9.0,75.0,0.0,,0.14,,2562.0,0,,,0,,,
55.0,10.0,25.0,0.0,13741.0,0.07,821.43,2718.0,1.0,59.0,0.0,,0.12,,14.0,1.0,71.0,0.0,30150.0,0.14,1144.69,17.0,0,21317.0,92.0,0,42953.0,99.0,
56.0,7.0,26.0,0.0,13685.0,0.07,1381.25,2109.0,4.0,53.0,0.0,24474.0,0.11,1149.81,1507.0,4.0,75.0,0.0,,0.15,,1947.0,0,,,0,,,
57.0,2.0,24.0,0.0,14845.0,0.07,1306.25,436.0,6.0,56.0,0.0,,0.12,,1793.0,,71.0,0.0,31546.0,0.15,1348.11,,0,21317.0,75.0,0,42953.0,86.0,
58.0,3.0,16.0,0.0,11709.0,0.06,1012.78,85.0,2.0,48.0,0.0,20772.0,0.1,995.17,97.0,3.0,66.0,0.0,,0.15,,29.0,0,,,0,,,
59.0,8.0,23.0,0.0,13865.0,0.07,931.74,2564.0,5.0,52.0,0.0,,0.11,,705.0,6.0,64.0,0.0,29818.0,0.14,1216.13,1414.0,0,21317.0,76.0,0,42953.0,88.0,
60.0,9.0,16.0,0.0,12826.0,0.05,855.11,2191.0,11.0,59.0,0.0,,0.11,,2368.0,2.0,63.0,0.0,,0.15,,546.0,0,,,0,,,
61.0,7.0,15.0,0.0,11127.0,0.05,924.72,2104.0,5.0,57.0,0.0,24105.0,0.11,861.37,488.0,6.0,64.0,0.0,,0.15,,1110.0,0,21317.0,93.0,0,42953.0,86.0,
62.0,2.0,12.0,0.0,10771.0,0.05,888.83,917.0,3.0,57.0,0.0,,0.12,,172.0,3.0,63.0,0.0,30261.0,0.14,1098.7,122.0,0,,,0,,,
63.0,7.0,13.0,0.0,11980.0,0.06,572.54,2566.0,7.0,58.0,0.0,22156.0,0.11,1081.36,564.0,4.0,60.0,0.0,,0.14,,213.0,0,,,0,,,
64.0,4.0,15.0,0.0,12898.0,0.07,750.12,968.0,10.0,67.0,0.0,,0.12,,2491.0,2.0,55.0,0.0,28092.0,0.13,1308.81,74.0,0,21317.0,91.0,0,42953.0,100.0,
65.0,4.0,12.0,0.0,9610.0,0.05,802.88,758.0,2.0,65.0,0.0,,0.12,,512.0,6.0,61.0,0.0,,0.14,,668.0,0,,,0,,,
66.0,3.0,9.0,0.0,9773.0,0.04,635.3,395.0,5.0,63.0,0.0,24369.0,0.12,963.4,233.0,10.0,68.0,0.0,28610.0,0.15,1123.74,3798.0,0,21317.0,90.0,0,42953.0,100.0,
67.0,4.0,11.0,0.0,8483.0,0.04,641.79,523.0,5.0,65.0,0.0,,0.12,,1194.0,4.0,66.0,0.0,,0.15,,1172.0,0,,,0,,,
68.0,2.0,12.0,0.0,8654.0,0.04,690.36,60.0,7.0,67.0,0.0,25023.0,0.12,1147.11,1318.0,7.0,62.0,0.0,,0.14,,2494.0,0,21317.0,90.0,0,42953.0,100.0,
69.0,5.0,11.0,0.0,11260.0,0.05,524.72,1133.0,4.0,63.0,0.0,,0.12,,401.0,2.0,65.0,0.0,30533.0,0.15,801.69,304.0,0,,,0,,,
70.0,2.0,12.0,0.0,11450.0,0.06,692.61,85.0,2.0,58.0,0.0,22715.0,0.11,976.21,940.0,3.0,60.0,0.0,,0.15,,510.0,0,21317.0,90.0,0,43055.0,99.0,
71.0,7.0,17.0,0.0,14083.0,0.07,732.46,2034.0,9.0,65.0,0.0,,0.12,,1801.0,3.0,55.0,0.0,28983.0,0.13,1225.68,608.0,0,,,0,,,
72.0,3.0,16.0,0.0,14132.0,0.07,948.24,52.0,3.0,63.0,0.0,,0.12,,925.0,7.0,57.0,0.0,,0.13,,854.0,0,21317.0,89.0,0,43055.0,99.0,
73.0,6.0,17.0,0.0,14673.0,0.07,1099.76,992.0,2.0,56.0,0.0,24974.0,0.12,1121.73,223.0,6.0,60.0,0.0,27287.0,0.13,932.49,548.0,0,,,0,,,
74.0,4.0,16.0,0.0,14592.0,0.07,899.48,659.0,2.0,55.0,0.0,,0.12,,281.0,4.0,57.0,0.0,,0.13,,605.0,0,21317.0,92.0,0,43055.0,94.0,
75.0,4.0,17.0,0.0,14987.0,0.07,929.27,627.0,6.0,59.0,0.0,24398.0,0.12,1209.68,430.0,4.0,58.0,0.0,25980.0,0.13,1084.62,1313.0,0,,,0,,,
76.0,1.0,14.0,0.0,14667.0,0.07,1096.64,39.0,4.0,58.0,0.0,,0.13,,1960.0,3.0,56.0,0.0,,0.13,,1246.0,0,21317.0,77.0,0,43183.0,95.0,
77.0,8.0,18.0,0.0,15277.0,0.08,925.76,1979.0,3.0,54.0,0.0,25224.0,0.13,1025.35,1490.0,6.0,59.0,0.0,,0.13,,892.0,0,,,0,,,
78.0,3.0,19.0,0.0,15403.0,0.07,1261.69,1317.0,6.0,56.0,0.0,,0.13,,774.0,,60.0,0.0,27145.0,0.13,1043.7,,0,21317.0,79.0,0,43183.0,88.0,
79.0,4.0,18.0,0.0,15101.0,0.07,957.48,676.0,10.0,62.0,0.0,27258.0,0.13,896.27,1974.0,2.0,51.0,0.0,23096.0,0.11,1285.45,66.0,0,,,0,,,
80.0,4.0,15.0,0.0,13336.0,0.06,1072.67,168.0,6.0,65.0,0.0,,0.14,,1821.0,3.0,46.0,0.0,,0.11,,38.0,0,21317.0,83.0,0,43439.0,99.0,
81.0,8.0,20.0,0.0,13618.0,0.07,805.4,1627.0,6.0,67.0,0.0,,0.15,,2659.0,3.0,49.0,0.0,24583.0,0.12,987.32,1031.0,0,,,0,,,
82.0,6.0,22.0,0.0,14156.0,0.07,1109.33,894.0,5.0,63.0,0.0,27862.0,0.14,838.25,332.0,3.0,48.0,0.0,,0.12,,626.0,0,,,0,,,
83.0,1.0,19.0,0.0,13856.0,0.07,1094.7,115.0,2.0,62.0,0.0,,0.13,,489.0,6.0,49.0,0.0,24467.0,0.12,880.06,776.0,0,21317.0,92.0,0,43567.0,99.0,
84.0,5.0,16.0,0.0,13119.0,0.06,820.32,2144.0,6.0,61.0,0.0,27925.0,0.14,1199.44,610.0,4.0,49.0,0.0,,0.12,,908.0,0,,,0,,,
85.0,4.0,17.0,0.0,14055.0,0.07,838.98,439.0,6.0,62.0,0.0,,0.13,,474.0,7.0,53.0,0.0,,0.12,,1926.0,0,21389.0,92.0,0,43567.0,98.0,
86.0,2.0,17.0,0.0,14485.0,0.07,1036.17,1155.0,4.0,59.0,0.0,,0.12,,101.0,2.0,46.0,0.0,24125.0,0.11,857.64,663.0,0,,,0,,,
87.0,5.0,14.0,0.0,15322.0,0.07,754.53,2085.0,5.0,60.0,0.0,25124.0,0.13,1137.78,1358.0,8.0,52.0,0.0,,0.12,,2715.0,0,21389.0,90.0,0,43567.0,100.0,
88.0,3.0,13.0,0.0,15531.0,0.08,718.47,1701.0,8.0,68.0,0.0,,0.14,,1647.0,7.0,57.0,0.0,,0.13,,861.0,0,,,0,,,
89.0,7.0,15.0,0.0,16055.0,0.08,704.71,2037.0,6.0,66.0,0.0,27355.0,0.14,947.44,1373.0,8.0,62.0,0.0,26497.0,0.13,675.93,2239.0,0,21389.0,91.0,0,43567.0,100.0,
90.0,5.0,18.0,0.0,15735.0,0.08,988.39,1061.0,3.0,65.0,0.0,,0.14,,415.0,8.0,66.0,0.0,,0.14,,1436.0,0,,,0,,,
91.0,5.0,21.0,0.0,15532.0,0.08,1012.41,1652.0,4.0,63.0,0.0,27276.0,0.13,1184.0,376.0,2.0,64.0,0.0,,0.13,,857.0,0,21389.0,92.0,0,43567.0,99.0,
92.0,3.0,16.0,0.0,13720.0,0.07,928.07,744.0,8.0,67.0,0.0,,0.14,,1859.0,4.0,57.0,0.0,25697.0,0.13,933.98,285.0,0,,,0,,,
93.0,3.0,15.0,0.0,11283.0,0.06,780.4,912.0,6.0,70.0,0.0,,0.14,,1369.0,3.0,58.0,0.0,,0.13,,1063.0,0,21389.0,75.0,0,43567.0,81.0,
94.0,2.0,12.0,0.0,9657.0,0.05,868.89,198.0,6.0,70.0,0.0,28778.0,0.14,889.31,1241.0,4.0,52.0,0.0,25862.0,0.12,1157.45,508.0,0,,,0,,,
95.0,5.0,15.0,0.0,10141.0,0.05,847.88,687.0,5.0,68.0,0.0,,0.13,,1077.0,5.0,56.0,0.0,,0.13,,1328.0,0,21389.0,90.0,0,43567.0,81.0,
96.0,10.0,20.0,0.0,10807.0,0.06,803.2,2143.0,4.0,66.0,0.0,,0.14,,1060.0,5.0,56.0,0.0,26049.0,0.13,946.27,1053.0,0,,,0,,,
97.0,6.0,21.0,0.0,11083.0,0.06,1147.26,1370.0,8.0,73.0,0.0,29819.0,0.13,967.18,1822.0,5.0,58.0,0.0,,0.13,,1775.0,0,,,0,,,
98.0,9.0,21.0,0.0,11761.0,0.06,1171.72,2318.0,3.0,67.0,0.0,,0.13,,440.0,6.0,54.0,0.0,24961.0,0.12,883.31,1676.0,0,21389.0,92.0,0,43567.0,100.0,
99.0,5.0,22.0,0.0,11481.0,0.06,1069.44,817.0,7.0,71.0,0.0,,0.13,,1915.0,5.0,52.0,0.0,,0.12,,1298.0,0,,,0,,,
100.0,5.0,24.0,0.0,12260.0,0.06,1111.95,1175.0,5.0,69.0,0.0,26588.0,0.13,1069.18,881.0,8.0,55.0,0.0,,0.12,,1890.0,0,21389.0,91.0,0,43567.0,100.0,
101.0,2.0,22.0,0.0,13178.0,0.06,1453.98,897.0,5.0,69.0,0.0,,0.13,,944.0,6.0,57.0,0.0,25346.0,0.12,848.16,924.0,0,,,0,,,
102.0,8.0,27.0,0.0,13397.0,0.07,1074.31,2255.0,4.0,64.0,0.0,26677.0,0.13,1173.84,462.0,2.0,53.0,0.0,,0.12,,314.0,0,21389.0,90.0,0,43567.0,99.0,
103.0,6.0,24.0,0.0,13720.0,0.07,1173.88,2625.0,2.0,63.0,0.0,,0.13,,477.0,3.0,53.0,0.0,25174.0,0.12,1086.82,1003.0,0,,,0,,,
104.0,3.0,15.0,0.0,12353.0,0.05,1297.51,32.0,5.0,63.0,0.0,27137.0,0.13,1152.13,588.0,5.0,55.0,0.0,,0.13,,168.0,0,21389.0,90.0,0,43567.0,100.0,
105.0,3.0,16.0,0.0,10896.0,0.05,1016.56,117.0,3.0,58.0,0.0,,0.13,,202.0,3.0,52.0,0.0,26023.0,0.13,1046.77,968.0,0,,,0,,,
106.0,5.0,15.0,0.0,11589.0,0.05,979.93,1588.0,4.0,59.0,0.0,26871.0,0.13,1154.03,966.0,8.0,58.0,0.0,,0.14,,1690.0,0,21389.0,91.0,0,43567.0,99.0,
107.0,10.0,23.0,0.0,11285.0,0.07,817.8,3120.0,5.0,57.0,0.0,,0.13,,1135.0,9.0,56.0,0.0,,0.13,,1113.0,0,,,0,,,
108.0,6.0,23.0,0.0,12897.0,0.06,1039.92,1638.0,5.0,58.0,0.0,,0.13,,990.0,7.0,62.0,0.0,26011.0,0.14,785.18,1805.0,0,21389.0,92.0,0,43567.0,98.0,
109.0,6.0,25.0,0.0,12828.0,0.06,1202.8,1073.0,3.0,60.0,0.0,28251.0,0.14,1017.9,1065.0,7.0,64.0,0.0,,0.14,,2998.0,0,,,0,,,
110.0,4.0,23.0,0.0,11606.0,0.06,1130.21,976.0,2.0,56.0,0.0,,0.13,,474.0,2.0,62.0,0.0,,0.14,,799.0,0,21389.0,77.0,0,43567.0,92.0,
111.0,3.0,19.0,0.0,12664.0,0.06,1168.24,101.0,6.0,57.0,0.0,26685.0,0.14,1160.81,1170.0,3.0,61.0,0.0,28477.0,0.14,886.41,142.0,0,,,0,,,
112.0,8.0,19.0,0.0,13030.0,0.06,957.47,1304.0,7.0,57.0,0.0,,0.13,,1068.0,3.0,62.0,0.0,,0.14,,1378.0,0,21389.0,65.0,0,43567.0,100.0,
113.0,2.0,20.0,0.0,13596.0,0.07,1173.46,648.0,5.0,59.0,0.0,25703.0,0.13,866.74,1172.0,2.0,56.0,0.0,30403.0,0.14,1338.56,158.0,0,,,0,,,
114.0,2.0,16.0,0.0,13701.0,0.07,1035.64,1074.0,4.0,50.0,0.0,,0.11,,1677.0,4.0,58.0,0.0,,0.14,,1437.0,0,,,0,,,
115.0,5.0,16.0,0.0,14133.0,0.07,799.4,875.0,6.0,55.0,0.0,,0.13,,1585.0,7.0,56.0,0.0,29758.0,0.14,1131.27,1682.0,0,21389.0,90.0,0,43567.0,100.0,
116.0,6.0,20.0,0.0,14533.0,0.07,881.54,1965.0,2.0,53.0,0.0,25983.0,0.13,894.15,1001.0,9.0,61.0,0.0,,0.14,,1389.0,0,,,0,,,
117.0,5.0,20.0,0.0,13985.0,0.07,873.29,755.0,7.0,58.0,0.0,,0.14,,1082.0,7.0,60.0,0.0,,0.14,,2280.0,0,21389.0,93.0,0,43567.0,99.0,
118.0,5.0,18.0,0.0,15002.0,0.07,1019.66,1283.0,9.0,63.0,0.0,30533.0,0.14,872.5,3169.0,3.0,57.0,0.0,29096.0,0.13,789.95,454.0,0,,,0,,,
119.0,4.0,22.0,0.0,14718.0,0.08,1124.54,914.0,1.0,55.0,0.0,,0.13,,507.0,1.0,50.0,0.0,,0.12,,27.0,0,21389.0,92.0,0,43695.0,99.0,
120.0,2.0,17.0,0.0,13755.0,0.07,1178.49,623.0,1.0,51.0,0.0,25558.0,0.12,1090.28,561.0,6.0,54.0,0.0,25331.0,0.13,1162.82,2358.0,0,,,0,,,
121.0,4.0,18.0,0.0,13919.0,0.07,873.27,275.0,8.0,51.0,0.0,,0.12,,2560.0,4.0,54.0,0.0,,0.13,,484.0,0,21389.0,92.0,0,43695.0,100.0,
122.0,3.0,13.0,0.0,11984.0,0.06,821.42,1028.0,5.0,54.0,0.0,,0.13,,1253.0,5.0,55.0,0.0,28941.0,0.14,866.44,1417.0,0,,,0,,,
123.0,3.0,12.0,0.0,11406.0,0.06,732.87,473.0,4.0,54.0,0.0,26268.0,0.13,786.28,892.0,4.0,55.0,0.0,,0.14,,1566.0,0,21389.0,91.0,0,43695.0,100.0,
124.0,4.0,12.0,0.0,11397.0,0.06,853.1,616.0,6.0,54.0,0.0,,0.13,,2486.0,7.0,57.0,0.0,29400.0,0.14,916.9,1025.0,0,,,0,,,
125.0,3.0,9.0,0.0,11906.0,0.06,651.52,1340.0,11.0,66.0,0.0,,0.15,,2743.0,,,,,,,,0,21389.0,88.0,0,43695.0,91.0,
126.0,1.0,9.0,0.0,12636.0,0.06,620.33,159.0,3.0,59.0,0.0,29794.0,0.14,818.6,1664.0,6.0,54.0,0.0,27108.0,0.13,1111.33,807.0,0,,,0,,,
127.0,6.0,11.0,0.0,13604.0,0.06,615.18,1656.0,5.0,61.0,0.0,,0.16,,2096.0,5.0,51.0,0.0,,0.12,,758.0,0,21389.0,77.0,0,43823.0,87.0,
128.0,2.0,8.0,0.0,12679.0,0.07,672.51,424.0,6.0,65.0,0.0,31787.0,0.16,1044.59,1288.0,4.0,48.0,0.0,,0.12,,951.0,0,,,0,,,
129.0,6.0,9.0,0.0,13303.0,0.06,537.11,1065.0,7.0,68.0,0.0,,0.16,,1753.0,9.0,57.0,0.0,25336.0,0.14,878.77,3043.0,0,21389.0,72.0,0,44079.0,100.0,
