t_rel,model_1_arrivals,model_1_running,model_1_queue,model_1_tokens,model_1_token_usage,model_1_gen_tps,model_1_prefill_tok,model_4_arrivals,model_4_running,model_4_queue,model_4_tokens,model_4_token_usage,model_4_gen_tps,model_4_prefill_tok,model_5_arrivals,model_5_running,model_5_queue,model_5_tokens,model_5_token_usage,model_5_gen_tps,model_5_prefill_tok,gpu0_sched_qlen,gpu0_mem_mib,gpu0_util,gpu1_sched_qlen,gpu1_mem_mib,gpu1_util,ctrl_actions
5.0,10.0,31.0,0.0,10048.0,0.05,877.72,1393.0,9.0,30.0,0.0,9677.0,0.05,494.05,2429.0,10.0,38.0,0.0,,0.08,,3422.0,0,20519.0,68.0,,38751.0,83.0,
6.0,9.0,37.0,0.0,13133.0,0.06,1703.14,1467.0,10.0,39.0,0.0,,0.06,,2136.0,7.0,36.0,0.0,14875.0,0.07,485.8,1670.0,0,,,0,,,
7.0,9.0,44.0,0.0,15620.0,0.08,1660.8,1729.0,4.0,43.0,0.0,14022.0,0.07,636.02,528.0,7.0,38.0,0.0,,0.07,,1094.0,0,21065.0,69.0,0,39319.0,98.0,
8.0,3.0,35.0,0.0,14981.0,0.07,2204.43,452.0,4.0,39.0,0.0,,0.07,,357.0,9.0,42.0,0.0,15500.0,0.08,807.75,1328.0,0,,,0,,,
9.0,10.0,40.0,0.0,15806.0,0.08,1933.3,1444.0,7.0,42.0,0.0,14648.0,0.07,849.58,1827.0,10.0,48.0,0.0,,0.08,,2335.0,0,21193.0,79.0,0,39447.0,86.0,
10.0,10.0,42.0,0.0,17476.0,0.09,1779.5,2092.0,15.0,58.0,0.0,,0.1,,4326.0,10.0,53.0,0.0,,0.09,,3765.0,0,,,0,,,
11.0,12.0,49.0,0.0,18088.0,0.1,1509.75,3032.0,8.0,63.0,0.0,,0.1,,1483.0,12.0,62.0,0.0,,0.1,,2341.0,0,21659.0,91.0,0,40657.0,99.0,
12.0,4.0,41.0,0.0,16736.0,0.08,1486.51,1344.0,8.0,61.0,0.0,,0.09,,2011.0,6.0,60.0,0.0,19270.0,0.1,593.32,1855.0,0,,,0,,,
13.0,7.0,43.0,0.0,17427.0,0.09,1991.44,926.0,9.0,63.0,0.0,19296.0,0.09,696.72,644.0,8.0,63.0,0.0,,0.11,,2442.0,0,21787.0,91.0,0,40913.0,98.0,
14.0,10.0,39.0,0.0,18040.0,0.08,1626.76,2228.0,11.0,68.0,0.0,,0.09,,1729.0,8.0,68.0,0.0,,0.11,,1528.0,0,,,0,,,
15.0,12.0,46.0,0.0,19387.0,0.09,1818.23,798.0,4.0,60.0,0.0,17763.0,0.08,1007.46,956.0,13.0,71.0,0.0,21866.0,0.12,881.67,4119.0,0,21787.0,90.0,0,41283.0,98.0,
16.0,5.0,45.0,0.0,18994.0,0.09,2040.25,944.0,10.0,69.0,0.0,,0.1,,2734.0,9.0,77.0,0.0,,0.13,,627.0,0,,,0,,,
17.0,7.0,40.0,0.0,17790.0,0.09,2092.44,680.0,5.0,70.0,0.0,,0.1,,773.0,9.0,80.0,0.0,,0.13,,3552.0,0,21787.0,89.0,0,41669.0,100.0,
18.0,9.0,42.0,0.0,20087.0,0.1,1610.42,2596.0,6.0,69.0,0.0,19967.0,0.11,1089.14,1637.0,10.0,87.0,0.0,27485.0,0.14,844.27,2020.0,0,,,0,,,
19.0,6.0,42.0,0.0,20471.0,0.1,1779.27,1689.0,6.0,68.0,0.0,,0.11,,461.0,11.0,94.0,0.0,,0.14,,1909.0,0,,,0,,,
20.0,8.0,41.0,0.0,19713.0,0.1,1578.87,2452.0,13.0,79.0,0.0,23110.0,0.12,1037.4,2095.0,10.0,99.0,0.0,,0.15,,2272.0,0,22043.0,89.0,0,42181.0,100.0,
21.0,11.0,47.0,0.0,21081.0,0.11,2015.66,2017.0,7.0,83.0,0.0,,0.12,,839.0,5.0,96.0,0.0,,0.15,,1508.0,0,,,0,,,
22.0,6.0,37.0,0.0,17891.0,0.08,1673.79,774.0,5.0,81.0,0.0,,0.13,,827.0,10.0,99.0,0.0,31639.0,0.16,1051.29,2330.0,0,22227.0,76.0,0,42823.0,100.0,
23.0,6.0,33.0,0.0,17063.0,0.08,2018.69,1254.0,9.0,87.0,0.0,26321.0,0.14,1242.75,1756.0,10.0,108.0,0.0,,0.17,,2613.0,0,,,0,,,
24.0,10.0,40.0,0.0,19390.0,0.1,1588.68,2022.0,12.0,98.0,0.0,,0.15,,2339.0,6.0,106.0,0.0,,0.17,,638.0,0,22227.0,73.0,0,43591.0,82.0,
25.0,10.0,42.0,0.0,19623.0,0.1,2121.03,3072.0,8.0,104.0,0.0,,0.16,,1271.0,11.0,110.0,0.0,35988.0,0.18,1169.54,3406.0,0,,,0,,,
26.0,8.0,45.0,0.0,20798.0,0.11,1609.98,2037.0,12.0,111.0,0.0,,0.17,,2627.0,8.0,114.0,0.0,,0.18,,2207.0,0,22227.0,93.0,0,44487.0,98.0,
27.0,8.0,48.0,0.0,22812.0,0.11,1571.17,1107.0,6.0,111.0,0.0,34674.0,0.17,938.45,1585.0,6.0,110.0,0.0,,0.18,,1544.0,0,,,0,,,
28.0,8.0,39.0,0.0,21254.0,0.1,1949.99,1628.0,7.0,108.0,0.0,,0.17,,1895.0,9.0,110.0,0.0,,0.18,,2093.0,0,22355.0,90.0,0,44671.0,100.0,
29.0,5.0,31.0,0.0,17979.0,0.08,1718.9,1533.0,11.0,117.0,0.0,,0.18,,2873.0,10.0,118.0,0.0,39677.0,0.19,1175.47,1930.0,0,,,0,,,
30.0,6.0,31.0,0.0,17765.0,0.09,1593.18,2472.0,8.0,113.0,0.0,,0.18,,1450.0,16.0,133.0,0.0,,0.22,,4060.0,0,22435.0,91.0,0,45869.0,99.0,
31.0,6.0,32.0,0.0,18915.0,0.09,1763.66,1604.0,8.0,108.0,0.0,34714.0,0.17,1297.6,2344.0,11.0,132.0,0.0,,0.2,,1255.0,0,,,0,,,
32.0,12.0,37.0,0.0,18040.0,0.1,1528.62,4130.0,9.0,108.0,0.0,,0.18,,2777.0,9.0,132.0,0.0,,0.2,,1478.0,0,22435.0,89.0,0,46131.0,100.0,
33.0,13.0,39.0,0.0,19435.0,0.1,1332.74,1391.0,9.0,114.0,0.0,,0.19,,2647.0,6.0,136.0,0.0,,0.21,,1624.0,0,,,0,,,
34.0,12.0,42.0,0.0,19731.0,0.09,1629.03,3185.0,5.0,111.0,0.0,38340.0,0.19,1224.67,454.0,8.0,140.0,0.0,43415.0,0.21,1126.89,2389.0,0,22435.0,91.0,0,46519.0,99.0,
35.0,7.0,38.0,0.0,18796.0,0.09,1538.29,2078.0,8.0,115.0,0.0,,0.2,,3135.0,1.0,141.0,0.0,,0.21,,738.0,0,,,0,,,
36.0,7.0,31.0,0.0,19163.0,0.08,2258.79,1177.0,5.0,113.0,0.0,,0.19,,669.0,6.0,130.0,0.0,,0.21,,749.0,0,,,0,,,
37.0,13.0,34.0,0.0,17632.0,0.08,1492.88,3663.0,14.0,119.0,0.0,,0.2,,2659.0,6.0,133.0,0.0,44621.0,0.22,1661.24,1601.0,0,22435.0,89.0,0,46969.0,100.0,
38.0,8.0,30.0,0.0,17510.0,0.08,1275.07,2253.0,6.0,118.0,0.0,39571.0,0.19,1225.32,502.0,8.0,139.0,0.0,,0.23,,871.0,0,,,0,,,
39.0,8.0,28.0,0.0,17282.0,0.08,1333.93,3334.0,11.0,119.0,0.0,,0.19,,1292.0,4.0,139.0,0.0,,0.23,,213.0,0,22435.0,85.0,0,47285.0,81.0,
40.0,8.0,30.0,0.0,17953.0,0.08,1188.17,1726.0,10.0,126.0,0.0,,0.2,,2433.0,8.0,137.0,0.0,47251.0,0.23,1667.48,742.0,0,,,0,,,
41.0,5.0,27.0,0.0,16788.0,0.08,1572.68,896.0,8.0,127.0,0.0,39878.0,0.2,1476.78,1233.0,13.0,146.0,0.0,,0.25,,4592.0,0,22435.0,89.0,0,47541.0,82.0,
42.0,4.0,24.0,0.0,13883.0,0.07,1272.2,82.0,9.0,136.0,0.0,,0.21,,1512.0,9.0,144.0,0.0,,0.25,,3162.0,0,,,0,,,
43.0,7.0,22.0,0.0,12607.0,0.06,1216.13,1218.0,6.0,127.0,0.0,,0.2,,1341.0,2.0,144.0,0.0,,0.26,,30.0,0,22435.0,78.0,0,48897.0,99.0,
44.0,7.0,24.0,0.0,13287.0,0.07,1114.18,2034.0,9.0,129.0,0.0,,0.21,,1801.0,8.0,140.0,0.0,,0.25,,1395.0,0,,,0,,,
45.0,7.0,27.0,0.0,15265.0,0.07,1329.59,273.0,4.0,125.0,0.0,41628.0,0.2,1377.97,933.0,10.0,143.0,0.0,50653.0,0.25,1312.13,1109.0,0,22435.0,91.0,0,48897.0,100.0,
46.0,8.0,32.0,0.0,16522.0,0.08,1377.62,1450.0,5.0,126.0,0.0,,0.21,,658.0,5.0,141.0,0.0,,0.25,,898.0,0,,,0,,,
47.0,3.0,29.0,0.0,16091.0,0.07,1873.06,646.0,8.0,127.0,0.0,,0.2,,2228.0,6.0,142.0,0.0,,0.25,,2266.0,0,22435.0,92.0,0,48897.0,100.0,
48.0,8.0,35.0,0.0,16715.0,0.08,1025.72,1979.0,6.0,127.0,0.0,,0.21,,2055.0,6.0,144.0,0.0,,0.26,,892.0,0,,,0,,,
49.0,7.0,39.0,0.0,,0.09,,1993.0,13.0,135.0,0.0,43606.0,0.22,1409.22,2183.0,3.0,132.0,0.0,51900.0,0.24,1471.6,80.0,0,22435.0,55.0,0,49153.0,54.0,
50.0,10.0,41.0,0.0,17869.0,0.09,1669.73,1728.0,10.0,148.0,0.0,,0.24,,3930.0,5.0,131.0,0.0,,0.25,,1055.0,0,,,0,,,
51.0,8.0,43.0,0.0,18885.0,0.09,1924.51,961.0,7.0,149.0,0.0,,0.24,,882.0,5.0,129.0,0.0,,0.25,,1096.0,0,22437.0,92.0,0,50231.0,100.0,
52.0,6.0,40.0,0.0,18292.0,0.09,1679.4,2259.0,9.0,144.0,0.0,,0.23,,1118.0,8.0,130.0,0.0,50313.0,0.25,1795.68,1214.0,0,,,0,,,
53.0,6.0,33.0,0.0,16035.0,0.08,1991.59,1594.0,7.0,145.0,0.0,,0.22,,500.0,7.0,129.0,0.0,,0.25,,1926.0,0,,,0,,,
54.0,7.0,35.0,0.0,16009.0,0.09,1470.26,3015.0,7.0,144.0,0.0,46046.0,0.23,1189.36,1414.0,12.0,135.0,0.0,,0.26,,3464.0,0,22551.0,87.0,0,50231.0,100.0,
55.0,6.0,38.0,0.0,19927.0,0.1,1253.64,2275.0,12.0,149.0,0.0,,0.23,,2930.0,13.0,144.0,0.0,,0.27,,3014.0,0,,,0,,,
56.0,7.0,40.0,0.0,21213.0,0.1,1382.75,1594.0,5.0,149.0,0.0,,0.23,,505.0,9.0,148.0,0.0,55738.0,0.27,1111.37,1950.0,0,22551.0,84.0,0,50639.0,97.0,
57.0,8.0,37.0,0.0,21382.0,0.11,1730.69,2396.0,11.0,153.0,0.0,,0.24,,1681.0,3.0,140.0,0.0,,0.26,,601.0,0,,,0,,,
58.0,5.0,27.0,0.0,21326.0,0.09,1814.27,1110.0,11.0,159.0,0.0,49211.0,0.25,1445.13,2560.0,7.0,140.0,0.0,,0.26,,1202.0,0,22551.0,63.0,0,50843.0,85.0,
59.0,11.0,32.0,0.0,18307.0,0.09,1431.95,1737.0,7.0,160.0,0.0,,0.25,,1681.0,9.0,138.0,0.0,,0.27,,2236.0,0,,,0,,,
60.0,8.0,37.0,0.0,20413.0,0.1,1440.2,1763.0,11.0,164.0,0.0,,0.26,,2537.0,8.0,143.0,0.0,54851.0,0.27,1588.34,2316.0,0,22551.0,89.0,0,51573.0,99.0,
61.0,12.0,45.0,0.0,,0.11,,3027.0,7.0,168.0,0.0,,0.26,,1702.0,9.0,149.0,0.0,,0.29,,2373.0,0,,,0,,,
62.0,9.0,40.0,0.0,22694.0,0.1,1111.08,1983.0,9.0,170.0,0.0,,0.26,,1879.0,10.0,157.0,0.0,,0.29,,2491.0,0,22551.0,90.0,0,52839.0,89.0,
63.0,7.0,38.0,0.0,22086.0,0.1,1624.25,1678.0,6.0,168.0,0.0,52969.0,0.26,1175.89,960.0,7.0,151.0,0.0,,0.29,,1207.0,0,,,0,,,
64.0,9.0,39.0,0.0,21911.0,0.1,1365.28,4099.0,8.0,155.0,0.0,,0.24,,1103.0,4.0,148.0,0.0,,0.28,,1034.0,0,22551.0,92.0,0,52839.0,100.0,
65.0,6.0,39.0,0.0,20198.0,0.1,1884.85,149.0,4.0,155.0,0.0,,0.24,,578.0,7.0,143.0,0.0,57626.0,0.28,1178.21,1080.0,0,,,0,,,
66.0,8.0,38.0,0.0,19709.0,0.1,2249.35,3176.0,6.0,154.0,0.0,,0.25,,1744.0,13.0,154.0,0.0,,0.29,,2303.0,0,22551.0,90.0,0,52839.0,100.0,
67.0,13.0,44.0,0.0,22859.0,0.1,1363.05,3170.0,9.0,154.0,0.0,50394.0,0.25,1829.89,1379.0,13.0,161.0,0.0,,0.3,,3293.0,0,,,0,,,
68.0,10.0,45.0,0.0,21741.0,0.11,1523.0,2049.0,4.0,152.0,0.0,,0.24,,1304.0,8.0,167.0,0.0,,0.31,,2865.0,0,22551.0,91.0,0,53351.0,99.0,
69.0,5.0,42.0,0.0,22208.0,0.11,1971.07,493.0,9.0,147.0,0.0,,0.24,,1444.0,3.0,163.0,0.0,,0.31,,142.0,0,,,0,,,
70.0,8.0,44.0,0.0,21449.0,0.11,1804.34,1560.0,10.0,153.0,0.0,,0.25,,2201.0,3.0,164.0,0.0,65085.0,0.32,1323.41,1378.0,0,,,0,,,
71.0,4.0,37.0,0.0,22929.0,0.1,1854.38,1581.0,5.0,151.0,0.0,51971.0,0.26,1482.39,2447.0,10.0,165.0,0.0,,0.32,,2006.0,0,22551.0,84.0,0,53607.0,97.0,
72.0,9.0,38.0,0.0,21082.0,0.11,1871.33,2333.0,7.0,152.0,0.0,,0.26,,1816.0,12.0,170.0,0.0,,0.32,,2660.0,0,,,0,,,
73.0,8.0,36.0,0.0,19361.0,0.1,1777.93,1842.0,12.0,157.0,0.0,,0.26,,2876.0,7.0,174.0,0.0,,0.32,,2280.0,0,22551.0,74.0,0,53827.0,87.0,
74.0,6.0,35.0,0.0,21034.0,0.1,1697.29,1110.0,5.0,152.0,0.0,,0.27,,1882.0,6.0,166.0,0.0,65338.0,0.32,1478.5,1527.0,0,,,0,,,
75.0,5.0,32.0,0.0,20755.0,0.1,1688.92,874.0,7.0,150.0,0.0,54545.0,0.27,1387.81,1956.0,7.0,170.0,0.0,,0.33,,1763.0,0,22551.0,73.0,0,54169.0,99.0,
76.0,4.0,29.0,0.0,18918.0,0.09,1711.35,1052.0,10.0,156.0,0.0,,0.28,,3296.0,7.0,168.0,0.0,,0.32,,1980.0,0,,,0,,,
77.0,7.0,28.0,0.0,16979.0,0.08,1341.87,1089.0,7.0,155.0,0.0,,0.28,,2500.0,10.0,175.0,0.0,,0.32,,2061.0,0,22551.0,91.0,0,54425.0,99.0,
78.0,3.0,26.0,0.0,17874.0,0.09,1387.21,1340.0,12.0,167.0,0.0,,0.3,,3102.0,5.0,173.0,0.0,,0.32,,547.0,0,,,0,,,
79.0,7.0,27.0,0.0,18057.0,0.09,1211.31,1815.0,7.0,171.0,0.0,,0.32,,3401.0,6.0,171.0,0.0,64530.0,0.31,1514.18,1018.0,0,22551.0,91.0,0,55173.0,97.0,
80.0,8.0,25.0,0.0,17492.0,0.08,1317.42,1489.0,11.0,171.0,0.0,,0.3,,2409.0,11.0,175.0,0.0,,0.33,,3749.0,0,,,0,,,
81.0,8.0,25.0,0.0,17356.0,0.08,1161.3,1588.0,11.0,173.0,0.0,,0.31,,2164.0,10.0,184.0,0.0,,0.34,,2487.0,0,22551.0,90.0,0,55647.0,99.0,
82.0,6.0,24.0,0.0,16518.0,0.08,1455.57,661.0,10.0,181.0,0.0,64664.0,0.32,1025.37,3101.0,9.0,187.0,0.0,,0.35,,2912.0,0,,,0,,,
83.0,8.0,28.0,0.0,16259.0,0.08,1304.03,700.0,4.0,178.0,0.0,,0.32,,352.0,6.0,188.0,0.0,,0.34,,326.0,0,22551.0,90.0,0,56429.0,100.0,
84.0,9.0,32.0,0.0,16701.0,0.08,1164.49,1144.0,6.0,170.0,0.0,,0.31,,2508.0,12.0,187.0,0.0,70137.0,0.34,1272.18,4432.0,0,,,0,,,
85.0,11.0,35.0,0.0,16730.0,0.09,1807.66,2709.0,9.0,173.0,0.0,,0.31,,2225.0,9.0,187.0,0.0,,0.34,,1484.0,0,22551.0,88.0,0,56429.0,100.0,
86.0,9.0,41.0,0.0,18904.0,0.1,1251.75,2102.0,9.0,175.0,0.0,64162.0,0.31,1583.37,1691.0,8.0,189.0,0.0,,0.34,,1496.0,0,,,0,,,
87.0,7.0,39.0,0.0,20046.0,0.1,2015.59,1031.0,12.0,179.0,0.0,,0.32,,1539.0,4.0,179.0,0.0,,0.33,,173.0,0,22423.0,76.0,0,56523.0,100.0,
88.0,10.0,43.0,0.0,22476.0,0.11,1453.81,2822.0,10.0,191.0,0.0,,0.34,,2533.0,6.0,168.0,0.0,66418.0,0.32,1925.0,1200.0,0,,,0,,,
89.0,5.0,40.0,0.0,22278.0,0.11,2171.95,1088.0,7.0,185.0,0.0,,0.33,,1685.0,10.0,175.0,0.0,,0.33,,1731.0,0,,,0,,,
90.0,5.0,38.0,0.0,23207.0,0.11,1864.3,1128.0,10.0,188.0,0.0,,0.34,,3159.0,16.0,188.0,0.0,,0.34,,2863.0,0,22423.0,70.0,0,57187.0,85.0,
91.0,6.0,36.0,0.0,22070.0,0.11,2040.46,1002.0,10.0,186.0,0.0,68596.0,0.33,1443.86,1114.0,3.0,178.0,0.0,,0.32,,113.0,0,,,0,,,
92.0,17.0,49.0,0.0,22212.0,0.11,1655.88,3147.0,11.0,193.0,0.0,,0.33,,1874.0,9.0,182.0,0.0,,0.33,,1541.0,0,22423.0,90.0,0,57315.0,84.0,
93.0,9.0,54.0,0.0,22812.0,0.11,1171.14,2060.0,9.0,195.0,0.0,,0.33,,1504.0,7.0,181.0,0.0,66065.0,0.33,1610.45,739.0,0,,,0,,,
94.0,8.0,59.0,0.0,24693.0,0.12,1810.59,2030.0,10.0,201.0,0.0,,0.35,,3470.0,4.0,181.0,0.0,,0.34,,1900.0,0,22423.0,93.0,0,57605.0,100.0,
95.0,9.0,56.0,0.0,24187.0,0.12,2369.73,1848.0,10.0,208.0,0.0,,0.36,,1851.0,5.0,177.0,0.0,,0.33,,1316.0,0,,,0,,,
96.0,5.0,54.0,0.0,24122.0,0.12,2371.6,678.0,7.0,208.0,0.0,74417.0,0.36,1477.48,1361.0,4.0,173.0,0.0,66335.0,0.32,1871.25,411.0,0,22807.0,82.0,0,58293.0,100.0,
97.0,4.0,48.0,0.0,24458.0,0.12,2386.76,574.0,11.0,209.0,0.0,,0.37,,2671.0,9.0,171.0,0.0,,0.33,,1312.0,0,,,0,,,
98.0,6.0,48.0,0.0,,0.12,,1796.0,10.0,216.0,0.0,,0.38,,2413.0,10.0,176.0,0.0,,0.33,,2426.0,0,22807.0,42.0,0,59133.0,93.0,
99.0,11.0,51.0,0.0,26400.0,0.12,1137.74,2386.0,7.0,218.0,0.0,,0.38,,1294.0,6.0,169.0,0.0,,0.32,,1175.0,0,,,0,,,
100.0,6.0,49.0,0.0,24561.0,0.12,2329.6,489.0,13.0,222.0,0.0,,0.39,,3609.0,5.0,164.0,0.0,62191.0,0.31,1774.25,2055.0,0,22807.0,88.0,0,59681.0,98.0,
101.0,9.0,48.0,0.0,25711.0,0.12,2046.88,1086.0,5.0,222.0,0.0,,0.38,,1455.0,11.0,169.0,0.0,,0.31,,1678.0,0,,,0,,,
102.0,14.0,53.0,0.0,24564.0,0.12,2292.72,1567.0,10.0,218.0,0.0,,0.37,,2689.0,6.0,168.0,0.0,,0.32,,1451.0,0,,,0,,,
103.0,5.0,47.0,0.0,22565.0,0.1,1885.93,659.0,8.0,222.0,0.0,75723.0,0.37,1331.12,722.0,7.0,167.0,0.0,,0.32,,1672.0,0,22807.0,63.0,0,59919.0,77.0,
104.0,7.0,52.0,0.0,22799.0,0.12,1892.99,2719.0,4.0,221.0,0.0,,0.38,,1160.0,9.0,169.0,0.0,,0.33,,2311.0,0,,,0,,,
105.0,10.0,56.0,0.0,25956.0,0.13,1933.19,2522.0,5.0,209.0,0.0,,0.37,,663.0,7.0,173.0,0.0,68101.0,0.34,1413.47,1283.0,0,22807.0,84.0,0,59919.0,100.0,
106.0,2.0,45.0,0.0,25494.0,0.11,2068.64,147.0,6.0,205.0,0.0,,0.37,,1029.0,7.0,169.0,0.0,,0.33,,820.0,0,,,0,,,
107.0,6.0,45.0,0.0,22858.0,0.11,2263.05,550.0,9.0,204.0,0.0,75256.0,0.37,2178.1,1214.0,8.0,161.0,0.0,,0.31,,2316.0,0,22935.0,93.0,0,59919.0,98.0,
108.0,7.0,43.0,0.0,23073.0,0.11,1906.51,1315.0,3.0,203.0,0.0,,0.37,,579.0,10.0,166.0,0.0,,0.31,,1956.0,0,,,0,,,
109.0,10.0,48.0,0.0,23661.0,0.12,1773.13,2530.0,13.0,205.0,0.0,,0.37,,735.0,5.0,160.0,0.0,62259.0,0.3,1675.36,946.0,0,22935.0,92.0,0,59919.0,99.0,
110.0,5.0,43.0,0.0,24418.0,0.11,1721.93,1470.0,8.0,209.0,0.0,,0.38,,2642.0,11.0,167.0,0.0,,0.31,,2486.0,0,,,0,,,
111.0,11.0,42.0,0.0,21571.0,0.1,1745.8,1792.0,9.0,207.0,0.0,77592.0,0.38,1843.61,2804.0,14.0,178.0,0.0,,0.32,,2800.0,0,22935.0,89.0,0,59919.0,98.0,
112.0,10.0,37.0,0.0,17914.0,0.09,1970.31,955.0,5.0,212.0,0.0,,0.39,,690.0,12.0,180.0,0.0,,0.31,,2922.0,0,,,0,,,
113.0,3.0,34.0,0.0,16478.0,0.08,1939.18,471.0,8.0,211.0,0.0,,0.4,,2379.0,10.0,182.0,0.0,,0.33,,2944.0,0,22935.0,91.0,0,60175.0,100.0,
114.0,12.0,42.0,0.0,16382.0,0.09,1789.64,3400.0,8.0,211.0,0.0,,0.4,,1188.0,10.0,176.0,0.0,,0.32,,1473.0,0,,,0,,,
115.0,8.0,41.0,0.0,19100.0,0.1,1415.98,2799.0,3.0,197.0,0.0,,0.38,,139.0,10.0,184.0,0.0,65590.0,0.32,1218.36,1887.0,0,22935.0,92.0,0,60303.0,100.0,
116.0,7.0,36.0,0.0,17692.0,0.08,1543.54,962.0,8.0,199.0,0.0,77765.0,0.39,1924.34,1450.0,8.0,185.0,0.0,,0.32,,1851.0,0,,,0,,,
117.0,10.0,38.0,0.0,17300.0,0.09,1933.36,2140.0,5.0,201.0,0.0,,0.39,,530.0,9.0,190.0,0.0,,0.34,,3980.0,0,,,0,,,
118.0,8.0,34.0,0.0,17329.0,0.08,1513.83,1058.0,7.0,201.0,0.0,,0.39,,1358.0,4.0,190.0,0.0,,0.35,,2149.0,0,22935.0,80.0,0,60303.0,100.0,
119.0,8.0,31.0,0.0,14643.0,0.07,1409.37,1985.0,7.0,199.0,0.0,,0.39,,3717.0,9.0,194.0,0.0,,0.36,,1588.0,0,,,0,,,
120.0,14.0,37.0,0.0,,0.08,,3599.0,3.0,199.0,0.0,79718.0,0.39,1792.67,140.0,14.0,203.0,0.0,,0.36,,3559.0,0,22935.0,73.0,0,60527.0,100.0,
121.0,8.0,38.0,0.0,16745.0,0.08,1896.32,1779.0,8.0,196.0,0.0,,0.38,,1942.0,13.0,211.0,0.0,77553.0,0.38,1203.69,3773.0,0,,,0,,,
122.0,8.0,35.0,0.0,18563.0,0.09,1670.27,1626.0,5.0,191.0,0.0,,0.39,,719.0,8.0,213.0,0.0,,0.39,,3189.0,0,22935.0,66.0,0,61399.0,95.0,
123.0,7.0,37.0,0.0,21030.0,0.1,1457.08,2503.0,9.0,185.0,0.0,,0.36,,990.0,8.0,212.0,0.0,,0.38,,1141.0,0,,,0,,,
124.0,8.0,39.0,0.0,20242.0,0.11,2006.51,1126.0,6.0,189.0,0.0,76351.0,0.37,1976.54,821.0,7.0,206.0,0.0,,0.38,,2275.0,0,22935.0,91.0,0,61633.0,95.0,
125.0,6.0,41.0,0.0,22190.0,0.11,1270.01,1499.0,3.0,183.0,0.0,,0.37,,1157.0,10.0,205.0,0.0,,0.36,,1575.0,0,,,0,,,
126.0,8.0,40.0,0.0,,0.1,,2183.0,11.0,189.0,0.0,,0.38,,3596.0,10.0,209.0,0.0,,0.36,,1540.0,0,22935.0,63.0,0,61633.0,100.0,
127.0,7.0,33.0,0.0,21406.0,0.09,1137.84,1546.0,15.0,205.0,0.0,,0.4,,4770.0,5.0,199.0,0.0,74068.0,0.34,1457.86,187.0,0,,,0,,,
128.0,11.0,39.0,0.0,19669.0,0.1,1310.72,1700.0,5.0,192.0,0.0,,0.38,,211.0,9.0,206.0,0.0,,0.35,,1067.0,0,22935.0,92.0,0,61633.0,100.0,
129.0,10.0,45.0,0.0,20711.0,0.11,1872.97,2110.0,9.0,194.0,0.0,77781.0,0.39,1495.44,1986.0,12.0,208.0,0.0,,0.36,,3469.0,0,,,0,,,
130.0,8.0,43.0,0.0,22627.0,0.11,1661.67,1142.0,4.0,195.0,0.0,,0.39,,275.0,11.0,214.0,0.0,,0.37,,3291.0,0,22935.0,91.0,0,61633.0,100.0,
