request_id,model,arrival_time,completion_time,prompt_tokens,output_tokens,ttft_s,tpot_s,e2e_s,ttft_slo_s,tpot_slo_s,ttft_slo_met,tpot_slo_met,joint_slo_met,success,in_measurement_window
model_5#0,model_5,0.1989651362742446,1.0448267212846698,356,16,0.2721829414367676,0.035515546798706055,0.8458615850104252,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_2#0,model_2,0.3774580179406117,9.061881419936057,76,202,0.12804841995239258,0.042321017473050865,8.684423401995446,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#1,model_2,0.4136001231272257,12.227835091140124,90,248,0.17722105979919434,0.04688954930151663,11.814234968012897,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#2,model_2,0.5030252021858501,3.350105980181721,13,105,0.0879669189453125,0.026219497408185688,2.8470807779958704,0.22660613059997559,0.03378264047205448,1,1,1,1,0
model_5#1,model_5,0.5866028306120954,13.413207990605146,22,384,0.08774065971374512,0.03314489002029101,12.82660515999305,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_2#3,model_2,0.7197867713435473,18.358822528348878,10,361,0.0947275161743164,0.04856560633123086,17.63903575700533,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#4,model_2,0.8188657001116826,19.334415419110638,413,384,0.047189950942993164,0.0480650303264459,18.515549718998955,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_5#2,model_5,0.8862104756561785,2.0420846986534054,142,47,0.04431891441345215,0.02353735680275775,1.1558742229972268,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_2#5,model_2,0.9192181741266099,19.246616535124513,72,375,0.015761613845825195,0.04880261739095052,18.327398360997904,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#6,model_2,1.1726246090863717,20.89483942209586,128,384,0.08138108253479004,0.05111658448974291,19.722214813009487,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#7,model_2,1.5625249434090842,21.475199095410357,10,384,0.16290783882141113,0.05136499305566152,19.912674152001273,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_5#3,model_5,1.712047361608532,6.359384365612462,10,157,0.034331560134887695,0.029336417556568316,4.64733700400393,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_2#8,model_2,1.8482379603149046,15.524778404323328,35,259,0.03523826599121094,0.05263488633292062,13.676540444008424,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_3#0,model_3,2.550102540852503,11.05788822184736,17,195,0.12752318382263184,0.042932736567961864,8.507785680994857,0.3281092643737793,0.03691067732870579,1,0,0,1,0
model_5#4,model_5,2.5968164312917197,5.1451855852910935,10,84,0.09325337409973145,0.02916353940963745,2.5483691539993742,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_3#1,model_3,2.6092988915596544,18.83838884655858,8,384,0.22679996490478516,0.041643294816215835,16.229089954998926,0.3281092643737793,0.03691067732870579,1,0,0,1,0
model_3#2,model_3,2.654977656360289,5.110474068363702,359,78,0.18160796165466309,0.02905881404876709,2.455496412003413,0.3281092643737793,0.03691067732870579,1,1,1,1,0
model_2#9,model_2,2.8616262697131334,4.1055328527244,400,24,0.07570767402648926,0.04814255237579346,1.2439065830112668,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_5#5,model_5,3.001267473112993,10.0885685731206,68,225,0.10272669792175293,0.03100584348042806,7.087301100007608,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_2#10,model_2,3.1213873540726276,4.148596431073944,224,22,0.04056072235107422,0.04462298479947177,1.0272090770013165,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#11,model_2,3.186536137500672,6.28428736649804,12,62,0.040789127349853516,0.049216851111381285,3.0977512289973674,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#12,model_2,3.2342378740809403,4.1653157620835595,310,18,0.04719185829162598,0.048859861161973744,0.9310778880026191,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#13,model_2,3.3969150370797068,24.147932923075388,93,384,0.10231351852416992,0.053742917254567146,20.75101788599568,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#14,model_2,3.4408597757585966,21.609033534755596,19,318,0.05779600143432617,0.0569218322166107,18.168173758997,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#15,model_2,3.5033624251001827,11.148585240101216,247,128,0.10537600517272949,0.05884907767176628,7.645222815001034,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_3#3,model_3,3.5417865367379417,20.330140306748813,8,384,0.0701754093170166,0.04350775790711244,16.788353770010872,0.3281092643737793,0.03691067732870579,1,0,0,1,0
model_3#4,model_3,3.7540441926251216,4.36655080462541,308,27,0.06777596473693848,0.019977596071031358,0.6125066120002884,0.3281092643737793,0.03691067732870579,1,1,1,1,0
model_2#16,model_2,3.8417526328766964,4.293941650880688,292,16,0.1683347225189209,0.017390504479408264,0.4521890180039918,0.22660613059997559,0.03378264047205448,1,1,1,1,0
model_2#17,model_2,3.842253736024931,4.406758274018275,370,21,0.16780996322631836,0.01860357466198149,0.5645045379933435,0.22660613059997559,0.03378264047205448,1,1,1,1,0
model_2#18,model_2,3.846014817768888,5.148284373760985,517,36,0.16630911827087402,0.031409660975138344,1.3022695559920976,0.22660613059997559,0.03378264047205448,1,1,1,1,0
model_5#6,model_5,4.222796590032622,6.015559877030419,175,56,0.04033994674682617,0.031188241073063443,1.792763286997797,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_2#19,model_2,4.304619545204973,5.072536141204823,391,16,0.04587054252624512,0.044744208455085754,0.76791659599985,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#20,model_2,4.635934320969892,9.081556560973905,330,64,0.08195090293884277,0.06805874779820442,4.445622240004013,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#21,model_2,4.69089130828799,17.2617837192811,104,198,0.11332821846008301,0.06286060689675688,12.57089241099311,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#22,model_2,4.715893550805935,5.671036174812775,433,17,0.08809804916381836,0.05066958595724667,0.9551426240068395,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#23,model_2,4.80720539260736,8.365864416605548,128,46,0.1025700569152832,0.07499973670296047,3.558659023998189,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_6#0,model_6,4.959906242937018,8.368567662942974,163,69,0.18400239944458008,0.046649414560069206,3.4086614200059557,0.6012606620788574,0.037298424169421196,1,0,0,1,0
model_2#24,model_2,5.271406908274402,8.980088793267386,577,52,0.13580083847045898,0.06857490539550781,3.708681884992984,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#25,model_2,5.387205599157533,21.475502709164793,72,271,0.05817151069641113,0.05906925430157088,16.08829711000726,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#26,model_2,5.648776729774397,24.966083969783938,17,361,0.09260392189025879,0.0532174420819058,19.31730724000954,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#27,model_2,5.692642878593058,11.867492011585735,331,91,0.19326162338256836,0.06566449312063363,6.1748491329926765,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#28,model_2,5.929246105923119,13.324696298921516,10,113,0.0881505012512207,0.064593215959262,7.395450192998396,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_3#5,model_3,6.1518290432869955,11.228934658283976,297,99,0.1581883430480957,0.049624970464995415,5.077105614996981,0.3281092643737793,0.03691067732870579,1,0,0,1,0
model_3#6,model_3,6.24742564294671,20.415803130939693,24,314,0.0909576416015625,0.044801854783562335,14.168377487992984,0.3281092643737793,0.03691067732870579,1,0,0,1,0
model_2#29,model_2,6.2870082013709165,10.312891742362261,192,56,0.07920289039611816,0.07034785832677569,4.0258835409913445,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#30,model_2,6.393613781165595,10.169697272166058,190,50,0.06133556365966797,0.07413013458251953,3.7760834910004633,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_3#7,model_3,6.456124508244978,17.04255918123905,83,232,0.07412481307983398,0.045276638762704255,10.586434672994073,0.3281092643737793,0.03691067732870579,1,0,0,1,0
model_2#31,model_2,6.528278151680879,10.170225540679112,812,46,0.09880375862121582,0.07685203137605087,3.641947388998233,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_2#32,model_2,6.553270130983127,23.03486173899464,9,299,0.1090705394744873,0.05473071436419535,16.481591608011513,0.22660613059997559,0.03378264047205448,1,0,0,1,0
model_5#7,model_5,6.572830399504339,23.737871080512008,16,384,0.040814876556396484,0.044564912716547646,17.165040681007667,0.6448996067047119,0.040172288194298744,1,0,0,1,0
model_2#33,model_2,6.579077217725042,26.296798548716524,19,384,0.08365750312805176,0.05108903224269549,19.71772133099148,0.22660613059997559,0.03378264047205448,1,0,0,1,0
