Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r14_s3.pkl
[PRISM_DIRECT] 5908 requests, span 419.8s
Request model_3#38 arrives at 1634288.873186189, sleeping for 0.035447667352855206 seconds
Request model_6#23 arrives at 1634288.909459652, sleeping for 0.008493085857480764 seconds
Request model_3#39 arrives at 1634288.91895008, sleeping for 0.05998281319625676 seconds
Request model_3#40 arrives at 1634288.980223149, sleeping for 0.09353275131434202 seconds
Request model_6#24 arrives at 1634289.074535035, sleeping for 0.11121130757965147 seconds
Request model_6#25 arrives at 1634289.186881323, sleeping for 0.11078127892687917 seconds
Request model_1#11 arrives at 1634289.298322496, sleeping for 0.15057204570621252 seconds
Request model_1#12 arrives at 1634289.44962227, sleeping for 0.026235995115712285 seconds
Request model_3#41 arrives at 1634289.477451711, sleeping for 0.006844425341114402 seconds
Request model_1#13 arrives at 1634289.4852226, sleeping for 0.029211706249043345 seconds
Request model_1#14 arrives at 1634289.51493916, sleeping for 0.09854604746215045 seconds
Request model_3#42 arrives at 1634289.613940121, sleeping for 0.203946846537292 seconds
Request model_6#26 arrives at 1634289.818420923, sleeping for 0.06215597619302571 seconds
Request model_6#27 arrives at 1634289.882020104, sleeping for 0.17082292051054537 seconds
Request model_6#28 arrives at 1634290.053162679, sleeping for 0.05858763912692666 seconds
Request model_3#43 arrives at 1634290.112991502, sleeping for 0.23612212319858372 seconds
Request model_6#29 arrives at 1634290.350176401, sleeping for 0.26257004658691585 seconds
Request model_3#44 arrives at 1634290.613413122, sleeping for 0.14287518872879446 seconds
Request model_3#45 arrives at 1634290.757180199, sleeping for 0.022951139835640788 seconds
Request model_3#46 arrives at 1634290.780569157, sleeping for 0.029577216133475304 seconds
Request model_6#30 arrives at 1634290.81084823, sleeping for 0.20143087184987962 seconds
Request model_6#31 arrives at 1634291.013167823, sleeping for 0.11903546820394695 seconds
Request model_3#47 arrives at 1634291.133926174, sleeping for 0.006366941146552563 seconds
Request model_3#48 arrives at 1634291.140606238, sleeping for 0.15082699991762638 seconds
Request model_6#32 arrives at 1634291.292681637, sleeping for 0.021778299240395427 seconds
Request model_3#49 arrives at 1634291.315551663, sleeping for 0 seconds
Request model_3#50 arrives at 1634291.316096615, sleeping for 0.018297979375347495 seconds
Request model_6#33 arrives at 1634291.336158947, sleeping for 0.062244654167443514 seconds
Request model_3#51 arrives at 1634291.399585118, sleeping for 0.04566047852858901 seconds
Request model_3#52 arrives at 1634291.446045393, sleeping for 0.0010997180361300707 seconds
Request model_5#1 arrives at 1634291.447280369, sleeping for 0.020325639750808477 seconds
Request model_3#53 arrives at 1634291.468164215, sleeping for 0.043950620805844665 seconds
Request model_6#34 arrives at 1634291.513251083, sleeping for 0.008369987830519676 seconds
Request model_3#54 arrives at 1634291.522135448, sleeping for 0.016138411359861493 seconds
Request model_3#55 arrives at 1634291.538924993, sleeping for 0.01838969555683434 seconds
Request model_5#2 arrives at 1634291.558700153, sleeping for 0 seconds
Request model_6#35 arrives at 1634291.559438156, sleeping for 0.0008059469982981682 seconds
Request model_1#15 arrives at 1634291.560752633, sleeping for 0.020397129701450467 seconds
Request model_1#16 arrives at 1634291.5818618, sleeping for 0.022281703306362033 seconds
Request model_6#36 arrives at 1634291.604546335, sleeping for 0.03122398047707975 seconds
Request model_3#56 arrives at 1634291.636305456, sleeping for 0.09223344293422997 seconds
Request model_6#37 arrives at 1634291.729589808, sleeping for 0.04896546667441726 seconds
Request model_3#57 arrives at 1634291.779248079, sleeping for 0.08118570712395012 seconds
Request model_6#38 arrives at 1634291.860705361, sleeping for 0.0007260190322995186 seconds
Request model_1#17 arrives at 1634291.861714036, sleeping for 0.040622005937621 seconds
Request model_6#39 arrives at 1634291.902923274, sleeping for 0.006761222844943404 seconds
Request model_2#3 arrives at 1634291.910139861, sleeping for 0.04605114506557584 seconds
Request model_5#3 arrives at 1634291.957156409, sleeping for 0.13970229821279645 seconds
Request model_3#58 arrives at 1634292.098266163, sleeping for 0.07103275484405458 seconds
Request model_3#59 arrives at 1634292.169696385, sleeping for 0.019700594944879413 seconds
Request model_6#40 arrives at 1634292.190123518, sleeping for 0.04549604398198426 seconds
Request model_6#41 arrives at 1634292.236077681, sleeping for 0.016661200672388077 seconds
Request model_3#60 arrives at 1634292.253319418, sleeping for 0.07425080426037312 seconds
Request model_1#18 arrives at 1634292.328137577, sleeping for 0.12881692801602185 seconds
Request model_6#42 arrives at 1634292.458146255, sleeping for 0.1239845051895827 seconds
Request model_3#61 arrives at 1634292.58343375, sleeping for 0.06026424118317664 seconds
Request model_6#43 arrives at 1634292.644429239, sleeping for 0.03985162265598774 seconds
Request model_1#19 arrives at 1634292.685173425, sleeping for 0.04859168198890984 seconds
Request model_3#62 arrives at 1634292.734412614, sleeping for 0.08450488257221878 seconds
Request model_6#44 arrives at 1634292.820159869, sleeping for 0.009990671649575233 seconds
Request model_3#63 arrives at 1634292.831428336, sleeping for 0.05088246171362698 seconds
Request model_6#45 arrives at 1634292.882936536, sleeping for 0.037282036850228906 seconds
Request model_6#46 arrives at 1634292.92117874, sleeping for 0.03560753772035241 seconds
Request model_6#47 arrives at 1634292.957370723, sleeping for 0.012838708702474833 seconds
Request model_6#48 arrives at 1634292.97062484, sleeping for 0.019259039778262377 seconds
Request model_6#49 arrives at 1634292.990891173, sleeping for 0.019461229676380754 seconds
Request model_3#64 arrives at 1634293.011099825, sleeping for 0.015147648751735687 seconds
Request model_3#65 arrives at 1634293.026504743, sleeping for 0.09043417545035481 seconds
Request model_3#66 arrives at 1634293.117808656, sleeping for 0.13229810586199164 seconds
Request model_3#67 arrives at 1634293.251071641, sleeping for 0.01198005792684853 seconds
Request model_6#50 arrives at 1634293.263332723, sleeping for 0.0910112508572638 seconds
Request model_6#51 arrives at 1634293.356400185, sleeping for 0.024594561429694295 seconds
Request model_3#68 arrives at 1634293.382138235, sleeping for 0.09697156818583608 seconds
Request model_6#52 arrives at 1634293.479879881, sleeping for 0.05462514632381499 seconds
Request model_6#53 arrives at 1634293.535356362, sleeping for 0.02805096795782447 seconds
Request model_3#69 arrives at 1634293.564051707, sleeping for 0.0797581565566361 seconds
Request model_3#70 arrives at 1634293.644966597, sleeping for 0.04417410492897034 seconds
Request model_3#71 arrives at 1634293.689939885, sleeping for 0.05105638410896063 seconds
Request model_6#54 arrives at 1634293.742154309, sleeping for 0.013647397514432669 seconds
Request model_6#55 arrives at 1634293.757323977, sleeping for 0.06352392095141113 seconds
Request model_3#72 arrives at 1634293.82107707, sleeping for 0.038185590878129005 seconds
Request model_6#56 arrives at 1634293.860301488, sleeping for 0.008046553935855627 seconds
Request model_6#57 arrives at 1634293.869522625, sleeping for 0.07089650770649314 seconds
Request model_6#58 arrives at 1634293.940770136, sleeping for 0.03436380112543702 seconds
Request model_1#20 arrives at 1634293.976212225, sleeping for 0.09176319395191967 seconds
Request model_3#73 arrives at 1634294.068520733, sleeping for 0.08528669271618128 seconds
Request model_6#59 arrives at 1634294.154808891, sleeping for 0.021016611950471997 seconds
Request model_3#74 arrives at 1634294.176833583, sleeping for 0 seconds
Request model_6#60 arrives at 1634294.248160214, sleeping for 0.030967088881880045 seconds
Request model_3#75 arrives at 1634294.279748245, sleeping for 0.21792653924785554 seconds
Request model_3#76 arrives at 1634294.498270153, sleeping for 0.15508691174909472 seconds
Request model_2#4 arrives at 1634294.654476145, sleeping for 0.06260014441795647 seconds
Request model_3#77 arrives at 1634294.717400874, sleeping for 0.02080457517877221 seconds
Request model_1#21 arrives at 1634294.738547842, sleeping for 0.10946842981502414 seconds
Request model_6#61 arrives at 1634294.850154138, sleeping for 0.01593462796881795 seconds
Request model_6#62 arrives at 1634294.866857342, sleeping for 0.1914554324466735 seconds
Request model_2#5 arrives at 1634295.059077837, sleeping for 0.005138647044077516 seconds
Request model_3#78 arrives at 1634295.065389099, sleeping for 0 seconds
Request model_6#63 arrives at 1634295.065958942, sleeping for 0.03098416910506785 seconds
Request model_1#22 arrives at 1634295.097345161, sleeping for 0.07795412023551762 seconds
Request model_6#64 arrives at 1634295.176147501, sleeping for 0.2198482423555106 seconds
Request model_1#23 arrives at 1634295.39664042, sleeping for 0.20837063807994127 seconds
Request model_6#65 arrives at 1634295.605843912, sleeping for 0.00318996817804873 seconds
Request model_6#66 arrives at 1634295.609278689, sleeping for 0.04618626506999135 seconds
Request model_6#67 arrives at 1634295.656054567, sleeping for 0.0008438143413513899 seconds
Request model_3#79 arrives at 1634295.657920687, sleeping for 0.10801426810212433 seconds
Request model_6#68 arrives at 1634295.766714108, sleeping for 0.1169254551641643 seconds
Request model_1#24 arrives at 1634295.884125644, sleeping for 0.004545833915472031 seconds
Request model_6#69 arrives at 1634295.88909332, sleeping for 0.037589217303320765 seconds
Request model_3#80 arrives at 1634295.926977252, sleeping for 0.00027584750205278397 seconds
Request model_1#25 arrives at 1634295.927491995, sleeping for 0.08564090495929122 seconds
Request model_3#81 arrives at 1634296.014124534, sleeping for 0.16247396357357502 seconds
Request model_3#82 arrives at 1634296.177390803, sleeping for 0.03881275490857661 seconds
Request model_6#70 arrives at 1634296.217228466, sleeping for 0.015510137425735593 seconds
Request model_6#71 arrives at 1634296.232933845, sleeping for 0.22899640281684697 seconds
Request model_6#72 arrives at 1634296.462535391, sleeping for 0.13603885495103896 seconds
Request model_3#83 arrives at 1634296.599292036, sleeping for 0.024425921496003866 seconds
Request model_1#26 arrives at 1634296.624852476, sleeping for 0.07964213122613728 seconds
Request model_3#84 arrives at 1634296.705439985, sleeping for 0.011981140589341521 seconds
Request model_6#73 arrives at 1634296.717776148, sleeping for 0.1758226091042161 seconds
Request model_3#85 arrives at 1634296.894831418, sleeping for 0.03249300783500075 seconds
Request model_3#86 arrives at 1634296.928146687, sleeping for 0.06071667419746518 seconds
Request model_3#87 arrives at 1634296.989434388, sleeping for 0.03767885803245008 seconds
Request model_3#88 arrives at 1634297.027817433, sleeping for 0.13661131146363914 seconds
Request model_6#74 arrives at 1634297.165128731, sleeping for 0.050653754035010934 seconds
Request model_3#89 arrives at 1634297.216407312, sleeping for 0.033687251852825284 seconds
Request model_1#27 arrives at 1634297.251217698, sleeping for 0.023438214557245374 seconds
Request model_3#90 arrives at 1634297.275582062, sleeping for 0.028301129583269358 seconds
Request model_6#75 arrives at 1634297.304878141, sleeping for 0.09641004470176995 seconds
Request model_3#91 arrives at 1634297.402455837, sleeping for 0.08628177782520652 seconds
Request model_3#92 arrives at 1634297.489871011, sleeping for 0.3184157570358366 seconds
Request model_6#76 arrives at 1634297.808761632, sleeping for 0.0061747352592647076 seconds
Request model_6#77 arrives at 1634297.815555757, sleeping for 0.09475970012135804 seconds
Request model_1#28 arrives at 1634297.910898742, sleeping for 0.014276063535362482 seconds
Request model_6#78 arrives at 1634297.92616288, sleeping for 0.04991551209241152 seconds
Request model_1#29 arrives at 1634297.976390515, sleeping for 0.007073624292388558 seconds
Request model_6#79 arrives at 1634297.984614757, sleeping for 0.16622902313247323 seconds
Request model_2#6 arrives at 1634298.151950908, sleeping for 0.20126030640676618 seconds
Request model_6#80 arrives at 1634298.353766184, sleeping for 0.10457984358072281 seconds
Request model_6#81 arrives at 1634298.459802164, sleeping for 0.005053085973486304 seconds
Request model_6#82 arrives at 1634298.465794954, sleeping for 0.0453664748929441 seconds
Request model_1#30 arrives at 1634298.511748168, sleeping for 0.04201711295172572 seconds
Request model_3#93 arrives at 1634298.554641566, sleeping for 0.21764796343632042 seconds
Request model_3#94 arrives at 1634298.772837366, sleeping for 0.020282388431951404 seconds
Request model_3#95 arrives at 1634298.793630112, sleeping for 0.044710383052006364 seconds
Request model_3#96 arrives at 1634298.838972352, sleeping for 0.1351094557903707 seconds
Request model_6#83 arrives at 1634298.975317466, sleeping for 0.025466674705967307 seconds
Request model_6#84 arrives at 1634299.0015931, sleeping for 0.05830554268322885 seconds
Request model_1#31 arrives at 1634299.060828291, sleeping for 0.03721933485940099 seconds
Request model_1#32 arrives at 1634299.099038356, sleeping for 0.011581850470975041 seconds
Request model_3#97 arrives at 1634299.111238758, sleeping for 0.14932691352441907 seconds
Request model_3#98 arrives at 1634299.261301822, sleeping for 0.00145082944072783 seconds
Request model_6#85 arrives at 1634299.263550243, sleeping for 0.02211987297050655 seconds
Request model_6#86 arrives at 1634299.286811772, sleeping for 0.027607834665104747 seconds
Request model_3#99 arrives at 1634299.315202016, sleeping for 0.003344367491081357 seconds
Request model_3#100 arrives at 1634299.319492358, sleeping for 0.0035117389634251595 seconds
Request model_3#101 arrives at 1634299.323750109, sleeping for 0.008544214302673936 seconds
Request model_2#7 arrives at 1634299.332995927, sleeping for 0.17310660076327622 seconds
Request model_3#102 arrives at 1634299.506802802, sleeping for 0.010882992995902896 seconds
Request model_6#87 arrives at 1634299.518498211, sleeping for 0.004534979583695531 seconds
Request model_1#33 arrives at 1634299.523613407, sleeping for 0.026990790851414204 seconds
Request model_1#34 arrives at 1634299.551329358, sleeping for 0.023719521472230554 seconds
Request model_5#4 arrives at 1634299.576060714, sleeping for 0.0016285660676658154 seconds
Request model_6#88 arrives at 1634299.578752688, sleeping for 0.12991393730044365 seconds
Request model_3#103 arrives at 1634299.709505664, sleeping for 0.21412753663025796 seconds
Request model_1#35 arrives at 1634299.924342147, sleeping for 0.048895711777731776 seconds
Request model_3#104 arrives at 1634299.97384028, sleeping for 0.08754879957996309 seconds
Request model_2#8 arrives at 1634300.062625352, sleeping for 0.20447512436658144 seconds
Request model_3#105 arrives at 1634300.26839186, sleeping for 0.11479298677295446 seconds
Request model_6#89 arrives at 1634300.384045529, sleeping for 0.10035051545128226 seconds
Request model_1#36 arrives at 1634300.485306505, sleeping for 0.0009160928893834352 seconds
Request model_6#90 arrives at 1634300.486416421, sleeping for 0.003658918896690011 seconds
Request model_3#106 arrives at 1634300.490551532, sleeping for 0.0027831157203763723 seconds
Request model_1#37 arrives at 1634300.493810918, sleeping for 0.030244026333093643 seconds
Request model_1#38 arrives at 1634300.525056938, sleeping for 0.041554434690624475 seconds
Request model_1#39 arrives at 1634300.567305733, sleeping for 0.2650775434449315 seconds
Request model_1#40 arrives at 1634300.832849616, sleeping for 0.00071191624738276 seconds
Request model_6#91 arrives at 1634300.833765941, sleeping for 0.17962423362769186 seconds
Request model_6#92 arrives at 1634301.014557752, sleeping for 0.05205844109877944 seconds
Request model_3#107 arrives at 1634301.067425501, sleeping for 0.05548583553172648 seconds
Request model_6#93 arrives at 1634301.123472407, sleeping for 0.055995619390159845 seconds
Request model_6#94 arrives at 1634301.180618838, sleeping for 0.016633329447358847 seconds
Request model_6#95 arrives at 1634301.198376029, sleeping for 0.030487772775813937 seconds
Request model_3#108 arrives at 1634301.229324917, sleeping for 0.029247386613860726 seconds
Request model_6#96 arrives at 1634301.259085098, sleeping for 0.04008477763272822 seconds
Request model_2#9 arrives at 1634301.300382019, sleeping for 0.12939374172128737 seconds
Request model_6#97 arrives at 1634301.430800294, sleeping for 0.021297156810760498 seconds
Request model_6#98 arrives at 1634301.453081058, sleeping for 0.0060955246444791555 seconds
Request model_3#109 arrives at 1634301.460327274, sleeping for 0.09691918035969138 seconds
Request model_2#10 arrives at 1634301.557806912, sleeping for 0.0008042887784540653 seconds
Request model_6#99 arrives at 1634301.558915937, sleeping for 0.022206299239769578 seconds
Request model_6#100 arrives at 1634301.582091475, sleeping for 0.006182695738971233 seconds
Request model_3#110 arrives at 1634301.589353193, sleeping for 0.08851469424553216 seconds
Request model_6#101 arrives at 1634301.679667973, sleeping for 0.08597656642086804 seconds
Request model_3#111 arrives at 1634301.766014953, sleeping for 0.08764498331584036 seconds
Request model_3#112 arrives at 1634301.854366554, sleeping for 0.018955141305923462 seconds
Request model_3#113 arrives at 1634301.874900489, sleeping for 0.14161769696511328 seconds
Request model_3#114 arrives at 1634302.017444716, sleeping for 0.03279747348278761 seconds
Request model_5#5 arrives at 1634302.050951626, sleeping for 0.01711867214180529 seconds
Request model_6#102 arrives at 1634302.068774487, sleeping for 0.004958690842613578 seconds
Request model_3#115 arrives at 1634302.074471036, sleeping for 0.1235500150360167 seconds
Request model_1#41 arrives at 1634302.199165793, sleeping for 0.11707409308291972 seconds
Request model_5#6 arrives at 1634302.316496231, sleeping for 0.02972533879801631 seconds
Request model_3#116 arrives at 1634302.347210338, sleeping for 0.012083398876711726 seconds
Request model_6#103 arrives at 1634302.359905653, sleeping for 0.049961119424551725 seconds
Request model_2#11 arrives at 1634302.410036428, sleeping for 0.10400172090157866 seconds
Request model_3#117 arrives at 1634302.514949764, sleeping for 0.022213420132175088 seconds
Request model_3#118 arrives at 1634302.538185362, sleeping for 0.03801456838846207 seconds
Request model_1#42 arrives at 1634302.57689636, sleeping for 0.03881464898586273 seconds
Request model_3#119 arrives at 1634302.615974679, sleeping for 0.10324712074361742 seconds
Request model_1#43 arrives at 1634302.721161706, sleeping for 0.003920962335541844 seconds
Request model_1#44 arrives at 1634302.725537649, sleeping for 0.08387384517118335 seconds
Request model_1#45 arrives at 1634302.81006737, sleeping for 0.04213969851844013 seconds
Request model_6#104 arrives at 1634302.8531976, sleeping for 0.07905844715423882 seconds
Request model_3#120 arrives at 1634302.933313859, sleeping for 0.13915815320797265 seconds
Request model_1#46 arrives at 1634303.073646335, sleeping for 0.03265052568167448 seconds
Request model_3#121 arrives at 1634303.106572733, sleeping for 0.03353452915325761 seconds
Request model_3#122 arrives at 1634303.140310776, sleeping for 0.0014483691193163395 seconds
Request model_6#105 arrives at 1634303.142093175, sleeping for 0.018872439628466964 seconds
Request model_6#106 arrives at 1634303.162287238, sleeping for 0.052615761291235685 seconds
Request model_6#107 arrives at 1634303.21567387, sleeping for 0.3591910058166832 seconds
Request model_6#108 arrives at 1634303.575693608, sleeping for 0.006458884570747614 seconds
Request model_6#109 arrives at 1634303.582779795, sleeping for 0.1215788284316659 seconds
Request model_3#123 arrives at 1634303.70514092, sleeping for 0.021176842041313648 seconds
Request model_6#110 arrives at 1634303.727363043, sleeping for 0.045783998211845756 seconds
Request model_3#124 arrives at 1634303.773320868, sleeping for 0.060435628052800894 seconds
Request model_3#125 arrives at 1634303.834203479, sleeping for 0.0828536890912801 seconds
Request model_6#111 arrives at 1634303.918245698, sleeping for 0.11041178717277944 seconds
Request model_5#7 arrives at 1634304.029575237, sleeping for 0.10831270250491798 seconds
Request model_6#112 arrives at 1634304.138958226, sleeping for 0.038337578531354666 seconds
Request model_6#113 arrives at 1634304.178246006, sleeping for 0.055504160933196545 seconds
Request model_3#126 arrives at 1634304.234517864, sleeping for 0.12901323474943638 seconds
Request model_1#47 arrives at 1634304.363875325, sleeping for 0.037386916344985366 seconds
Request model_3#127 arrives at 1634304.402546433, sleeping for 0.10116637917235494 seconds
Request model_3#128 arrives at 1634304.504831886, sleeping for 0 seconds
Request model_1#48 arrives at 1634304.505180217, sleeping for 0.04234466073103249 seconds
Request model_3#129 arrives at 1634304.547741315, sleeping for 0.0011515719816088676 seconds
Request model_3#130 arrives at 1634304.549440534, sleeping for 0.046412796480581164 seconds
Request model_3#131 arrives at 1634304.596110372, sleeping for 0.007234963122755289 seconds
Request model_3#132 arrives at 1634304.603896062, sleeping for 0.014672445831820369 seconds
Request model_3#133 arrives at 1634304.619595122, sleeping for 0.05123466742224991 seconds
Request model_5#8 arrives at 1634304.671319756, sleeping for 0.024257845245301723 seconds
Request model_6#114 arrives at 1634304.696355564, sleeping for 0.05640171328559518 seconds
Request model_1#49 arrives at 1634304.753773688, sleeping for 0.1814834929537028 seconds
Request model_3#134 arrives at 1634304.935711068, sleeping for 0.07419781177304685 seconds
Request model_6#115 arrives at 1634305.010961902, sleeping for 0.09398806560784578 seconds
Request model_3#135 arrives at 1634305.105717106, sleeping for 0.0056721793953329325 seconds
Request model_1#50 arrives at 1634305.112387711, sleeping for 0.01315268431790173 seconds
Request model_6#116 arrives at 1634305.127058456, sleeping for 0.025095110991969705 seconds
Request model_6#117 arrives at 1634305.152741177, sleeping for 0.04203051538206637 seconds
Request model_3#136 arrives at 1634305.195596756, sleeping for 0.08126321388408542 seconds
Request model_6#118 arrives at 1634305.277322834, sleeping for 0.07272932678461075 seconds
Request model_6#119 arrives at 1634305.351024511, sleeping for 0.03710696171037853 seconds
Request model_3#137 arrives at 1634305.388699104, sleeping for 0.04648606479167938 seconds
Request model_3#138 arrives at 1634305.435371663, sleeping for 0.01533631095662713 seconds
Request model_6#120 arrives at 1634305.451044203, sleeping for 0.0026024060789495707 seconds
Request model_3#139 arrives at 1634305.454691472, sleeping for 0.10992727102711797 seconds
Request model_6#121 arrives at 1634305.565406468, sleeping for 0.13425662158988416 seconds
Request model_3#140 arrives at 1634305.701197932, sleeping for 0.0033934074454009533 seconds
Request model_6#122 arrives at 1634305.704955132, sleeping for 0.10653157741762698 seconds
Request model_1#51 arrives at 1634305.812653562, sleeping for 0.15213443781249225 seconds
Request model_6#123 arrives at 1634305.965796916, sleeping for 0.11435833969153464 seconds
Request model_2#12 arrives at 1634306.081378147, sleeping for 0.06751856137998402 seconds
Request model_1#52 arrives at 1634306.149493275, sleeping for 0.07956329151056707 seconds
Request model_6#124 arrives at 1634306.229586616, sleeping for 0.08941797073930502 seconds
Request model_6#125 arrives at 1634306.319878578, sleeping for 0.03235036809928715 seconds
Request model_6#126 arrives at 1634306.352650945, sleeping for 0.008229230297729373 seconds
Request model_6#127 arrives at 1634306.36135582, sleeping for 0.16344181238673627 seconds
Request model_6#128 arrives at 1634306.525948142, sleeping for 0.08548603998497128 seconds
Request model_2#13 arrives at 1634306.613303979, sleeping for 0.02336286217905581 seconds
