Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Request model_2#47 arrives at 1520692.569938258, sleeping for 0.13774500414729118 seconds
Request model_2#48 arrives at 1520692.708665561, sleeping for 0.06355753936804831 seconds
Request model_5#11 arrives at 1520692.773356194, sleeping for 0.006230605766177177 seconds
Request model_5#12 arrives at 1520692.779996392, sleeping for 0.2126738177612424 seconds
Request model_5#13 arrives at 1520692.993072209, sleeping for 0.0954652854707092 seconds
Request model_3#8 arrives at 1520693.236552678, sleeping for 0 seconds
Request model_2#49 arrives at 1520693.237194902, sleeping for 0.05130280368030071 seconds
Request model_2#50 arrives at 1520693.28891594, sleeping for 0.047116469824686646 seconds
Request model_6#3 arrives at 1520693.337550276, sleeping for 0.11977268569171429 seconds
Request model_2#51 arrives at 1520693.458854072, sleeping for 0.014541343552991748 seconds
Request model_2#52 arrives at 1520693.474095603, sleeping for 0.054441922809928656 seconds
Request model_2#53 arrives at 1520693.529431107, sleeping for 0.11035887082107365 seconds
Request model_2#54 arrives at 1520693.640769251, sleeping for 0.18796462449245155 seconds
Request model_5#14 arrives at 1520693.829208677, sleeping for 0.10194857488386333 seconds
Request model_3#9 arrives at 1520693.931382863, sleeping for 0.05595027026720345 seconds
Request model_6#4 arrives at 1520693.988171138, sleeping for 0.01788384048268199 seconds
Request model_2#55 arrives at 1520694.007805452, sleeping for 0.019337913021445274 seconds
Request model_6#5 arrives at 1520694.027378735, sleeping for 0.28813561610877514 seconds
Request model_2#56 arrives at 1520694.317168782, sleeping for 0.001795903779566288 seconds
Request model_3#10 arrives at 1520694.319823631, sleeping for 0.10406439332291484 seconds
Request model_5#15 arrives at 1520694.425476303, sleeping for 0.14129478484392166 seconds
Request model_3#11 arrives at 1520694.567917613, sleeping for 0.04533304669894278 seconds
Request model_2#57 arrives at 1520694.613705318, sleeping for 0.04212649539113045 seconds
Request model_2#58 arrives at 1520694.656096438, sleeping for 0.028590388363227248 seconds
Request model_6#6 arrives at 1520694.684889978, sleeping for 0.06063361209817231 seconds
Request model_5#16 arrives at 1520694.746499518, sleeping for 0.16538130352273583 seconds
Request model_5#17 arrives at 1520694.912309429, sleeping for 0.13560220645740628 seconds
Request model_2#59 arrives at 1520695.048742126, sleeping for 0.3492309688590467 seconds
Request model_2#60 arrives at 1520695.399119505, sleeping for 0.08659992483444512 seconds
Request model_2#61 arrives at 1520695.486097221, sleeping for 0.00755446357652545 seconds
Request model_2#62 arrives at 1520695.494243, sleeping for 0.02376153552904725 seconds
Request model_3#12 arrives at 1520695.518382667, sleeping for 0.15577615634538233 seconds
Request model_3#13 arrives at 1520695.67482525, sleeping for 0.027288196375593543 seconds
Request model_2#63 arrives at 1520695.703278567, sleeping for 0.045254380675032735 seconds
Request model_2#64 arrives at 1520695.749551066, sleeping for 0.2088086197618395 seconds
Request model_2#65 arrives at 1520695.959851791, sleeping for 0.06889217509888113 seconds
Request model_2#66 arrives at 1520696.029638901, sleeping for 0.16112493094988167 seconds
Request model_5#18 arrives at 1520696.191898117, sleeping for 0.15600561490282416 seconds
Request model_2#67 arrives at 1520696.349093395, sleeping for 0.0870258859358728 seconds
Request model_2#68 arrives at 1520696.436418893, sleeping for 0.16738888737745583 seconds
Request model_6#7 arrives at 1520696.604117288, sleeping for 0.06483168946579099 seconds
Request model_3#14 arrives at 1520696.669334594, sleeping for 0.1572072021663189 seconds
Request model_2#69 arrives at 1520696.827697501, sleeping for 0.11326031968928874 seconds
Request model_2#70 arrives at 1520696.941566743, sleeping for 0.07293740403838456 seconds
Request model_2#71 arrives at 1520697.015255361, sleeping for 0.01757030258886516 seconds
Request model_2#72 arrives at 1520697.034915365, sleeping for 0.4107905307319015 seconds
Request model_2#73 arrives at 1520697.446628902, sleeping for 0.2557163347955793 seconds
Request model_2#74 arrives at 1520697.703064876, sleeping for 0.08438416896387935 seconds
Request model_2#75 arrives at 1520697.7885765, sleeping for 0.36041273968294263 seconds
Request model_2#76 arrives at 1520698.150213652, sleeping for 0.1904984808061272 seconds
Request model_2#77 arrives at 1520698.34164426, sleeping for 0.13115902454592288 seconds
Request model_2#78 arrives at 1520698.473356433, sleeping for 0.0623174465727061 seconds
Request model_2#79 arrives at 1520698.536580194, sleeping for 0.13368584285490215 seconds
Request model_2#80 arrives at 1520698.670876035, sleeping for 0.059947213158011436 seconds
Request model_5#19 arrives at 1520698.732223924, sleeping for 0.21238570590503514 seconds
Request model_2#81 arrives at 1520698.945671143, sleeping for 0.15170993120409548 seconds
Request model_2#82 arrives at 1520699.098467909, sleeping for 0.13718139589764178 seconds
Request model_2#83 arrives at 1520699.236937191, sleeping for 0.1712732119485736 seconds
Request model_3#15 arrives at 1520699.408689305, sleeping for 0.35601830040104687 seconds
Request model_2#84 arrives at 1520699.765760433, sleeping for 0.33490450074896216 seconds
Request model_2#85 arrives at 1520700.101401325, sleeping for 0.25756462942808867 seconds
Request model_6#8 arrives at 1520700.360061405, sleeping for 0.06440895632840693 seconds
Request model_2#86 arrives at 1520700.425554103, sleeping for 0.06352721387520432 seconds
Request model_2#87 arrives at 1520700.489808502, sleeping for 0.04072557226754725 seconds
Request model_2#88 arrives at 1520700.531095914, sleeping for 0.2243337540421635 seconds
Request model_2#89 arrives at 1520700.756798152, sleeping for 0.03516225307248533 seconds
Request model_2#90 arrives at 1520700.793178348, sleeping for 0.047114744083955884 seconds
Request model_5#20 arrives at 1520700.841446781, sleeping for 0.10879057249985635 seconds
Request model_3#16 arrives at 1520700.95089333, sleeping for 0.006809749407693744 seconds
Request model_2#91 arrives at 1520700.958183933, sleeping for 0.14845508756116033 seconds
Request model_2#92 arrives at 1520701.107634735, sleeping for 0.01036465191282332 seconds
Request model_6#9 arrives at 1520701.118950138, sleeping for 0.030236297752708197 seconds
Request model_5#21 arrives at 1520701.150149866, sleeping for 0.08656065096147358 seconds
Request model_5#22 arrives at 1520701.238954334, sleeping for 0.06942738243378699 seconds
Request model_3#17 arrives at 1520701.309185707, sleeping for 0.39404406351968646 seconds
Request model_2#93 arrives at 1520701.704185653, sleeping for 0.10210128012113273 seconds
Request model_2#94 arrives at 1520701.806647141, sleeping for 0.1540195788256824 seconds
Request model_5#23 arrives at 1520701.961083569, sleeping for 0.43973178043961525 seconds
Request model_2#95 arrives at 1520702.401744138, sleeping for 0.20402258541435003 seconds
Request model_2#96 arrives at 1520702.606759336, sleeping for 0.007136087398976088 seconds
Request model_2#97 arrives at 1520702.61419348, sleeping for 0.07467713905498385 seconds
Request model_5#24 arrives at 1520702.68953733, sleeping for 0.2465031559113413 seconds
Request model_2#98 arrives at 1520702.936530835, sleeping for 0.021029264200478792 seconds
Request model_5#25 arrives at 1520702.958223553, sleeping for 0.04908798448741436 seconds
Request model_2#99 arrives at 1520703.007897226, sleeping for 0.49182355334050953 seconds
Request model_3#18 arrives at 1520703.50136275, sleeping for 0.03856865828856826 seconds
Request model_2#100 arrives at 1520703.540678517, sleeping for 0.04893590975552797 seconds
Request model_2#101 arrives at 1520703.59032539, sleeping for 0.087571045383811 seconds
Request model_2#102 arrives at 1520703.679091829, sleeping for 0.11151465750299394 seconds
Request model_2#103 arrives at 1520703.791248228, sleeping for 0.27574380463920534 seconds
Request model_3#19 arrives at 1520704.067321994, sleeping for 0.1488284207880497 seconds
Request model_2#104 arrives at 1520704.216574325, sleeping for 0.00986738852225244 seconds
Request model_5#26 arrives at 1520704.227833757, sleeping for 0.005194263532757759 seconds
Request model_2#105 arrives at 1520704.234198973, sleeping for 0.208867127308622 seconds
Request model_6#10 arrives at 1520704.443487132, sleeping for 0.0890358213800937 seconds
Request model_2#106 arrives at 1520704.533488169, sleeping for 0.04042568360455334 seconds
Request model_2#107 arrives at 1520704.57470167, sleeping for 0.020815506344661117 seconds
Request model_6#11 arrives at 1520704.595710474, sleeping for 0.0011194690596312284 seconds
Request model_2#108 arrives at 1520704.598189352, sleeping for 0.044350490905344486 seconds
Request model_2#109 arrives at 1520704.643019199, sleeping for 0.18707236554473639 seconds
Request model_2#110 arrives at 1520704.831271664, sleeping for 0.047161666909232736 seconds
Request model_6#12 arrives at 1520704.879582398, sleeping for 0.053387853782624006 seconds
Request model_5#27 arrives at 1520704.933789923, sleeping for 0.002746047917753458 seconds
Request model_2#111 arrives at 1520704.936926586, sleeping for 0.20127328485250473 seconds
Request model_2#112 arrives at 1520705.138932692, sleeping for 0.023387262364849448 seconds
Request model_2#113 arrives at 1520705.163181129, sleeping for 0.14898944948799908 seconds
Request model_2#114 arrives at 1520705.313321636, sleeping for 0.09345404477789998 seconds
Request model_2#115 arrives at 1520705.407632524, sleeping for 0.17795135523192585 seconds
Request model_2#116 arrives at 1520705.586244609, sleeping for 0.19865532708354294 seconds
Request model_2#117 arrives at 1520705.785519445, sleeping for 0.07955646864138544 seconds
Request model_2#118 arrives at 1520705.865573119, sleeping for 0.11144953942857683 seconds
Request model_2#119 arrives at 1520705.977586448, sleeping for 0.17643887526355684 seconds
Request model_2#120 arrives at 1520706.154812062, sleeping for 0.0021055396646261215 seconds
Request model_2#121 arrives at 1520706.157891884, sleeping for 0.03662872570566833 seconds
Request model_6#13 arrives at 1520706.19558091, sleeping for 0.2978947430383414 seconds
Request model_3#20 arrives at 1520706.494689165, sleeping for 0.10198023170232773 seconds
Request model_2#122 arrives at 1520706.598311231, sleeping for 0.10912199434824288 seconds
Request model_2#123 arrives at 1520706.70768395, sleeping for 0.27707016072236 seconds
Request model_2#124 arrives at 1520706.985047176, sleeping for 0.040063245221972466 seconds
Request model_2#125 arrives at 1520707.02531761, sleeping for 0.16012831940315664 seconds
Request model_2#126 arrives at 1520707.186232656, sleeping for 0.1964341658167541 seconds
Request model_2#127 arrives at 1520707.383283365, sleeping for 0.0033802047837525606 seconds
Request model_5#28 arrives at 1520707.387698847, sleeping for 0.06939742667600513 seconds
Request model_2#128 arrives at 1520707.45797465, sleeping for 0.1384434539359063 seconds
Request model_2#129 arrives at 1520707.597100507, sleeping for 0.2086535869166255 seconds
Request model_2#130 arrives at 1520707.806521566, sleeping for 0.042053374694660306 seconds
Request model_2#131 arrives at 1520707.849298759, sleeping for 0.456222970969975 seconds
Request model_6#14 arrives at 1520708.306507398, sleeping for 0.0018843230791389942 seconds
Request model_3#21 arrives at 1520708.3094312, sleeping for 0.012820025440305471 seconds
Request model_2#132 arrives at 1520708.324345829, sleeping for 0.035983706591650844 seconds
Request model_6#15 arrives at 1520708.362009734, sleeping for 0.051920221420004964 seconds
Request model_2#133 arrives at 1520708.415720316, sleeping for 0.025982605293393135 seconds
Request model_2#134 arrives at 1520708.443412478, sleeping for 0.23342074686661363 seconds
Request model_2#135 arrives at 1520708.677590198, sleeping for 0.1551385810598731 seconds
Request model_2#136 arrives at 1520708.83380712, sleeping for 0.1520614973269403 seconds
Request model_2#137 arrives at 1520708.986028092, sleeping for 0.27015527291223407 seconds
Request model_5#29 arrives at 1520709.257174322, sleeping for 0.09094676095992327 seconds
Request model_2#138 arrives at 1520709.348549919, sleeping for 0.08796097780577838 seconds
Request model_2#139 arrives at 1520709.437804791, sleeping for 0.26326959347352386 seconds
Request model_2#140 arrives at 1520709.702548885, sleeping for 0.06382445828057826 seconds
Request model_2#141 arrives at 1520709.767044896, sleeping for 0.12679688818752766 seconds
Request model_5#30 arrives at 1520709.894516607, sleeping for 0.15674037765711546 seconds
Request model_2#142 arrives at 1520710.051819886, sleeping for 0.025210294872522354 seconds
Request model_5#31 arrives at 1520710.078056298, sleeping for 0.045544276712462306 seconds
Request model_3#22 arrives at 1520710.124036693, sleeping for 0.06552724400535226 seconds
Request model_2#143 arrives at 1520710.190353758, sleeping for 0.05998634570278227 seconds
Request model_2#144 arrives at 1520710.251488425, sleeping for 0.011037437478080392 seconds
Request model_2#145 arrives at 1520710.263630023, sleeping for 0.17984393751248717 seconds
Request model_6#16 arrives at 1520710.444580795, sleeping for 0.24069909006357193 seconds
Request model_3#23 arrives at 1520710.685808687, sleeping for 0.04281028616242111 seconds
Request model_2#146 arrives at 1520710.729598837, sleeping for 0.07822365965694189 seconds
Request model_2#147 arrives at 1520710.80819391, sleeping for 0.3059516563080251 seconds
Request model_3#24 arrives at 1520711.114322277, sleeping for 0.03484298242256045 seconds
Request model_6#17 arrives at 1520711.149573014, sleeping for 0.05304310261271894 seconds
Request model_2#148 arrives at 1520711.203647409, sleeping for 0.017264816910028458 seconds
Request model_2#149 arrives at 1520711.221353398, sleeping for 0.026850384660065174 seconds
Request model_2#150 arrives at 1520711.24900197, sleeping for 0.19413712318055332 seconds
Request model_2#151 arrives at 1520711.443772083, sleeping for 0.06140866060741246 seconds
Request model_2#152 arrives at 1520711.505850586, sleeping for 0.101733208168298 seconds
Request model_2#153 arrives at 1520711.608100013, sleeping for 0.012442507781088352 seconds
Request model_5#32 arrives at 1520711.62137308, sleeping for 0.04992171237245202 seconds
Request model_2#154 arrives at 1520711.671656917, sleeping for 0.013105057179927826 seconds
Request model_2#155 arrives at 1520711.686851998, sleeping for 0.14653886598534882 seconds
Request model_2#156 arrives at 1520711.834209224, sleeping for 0.005264731589704752 seconds
Request model_2#157 arrives at 1520711.840049237, sleeping for 0.029444945976138115 seconds
Request model_2#158 arrives at 1520711.870221197, sleeping for 0.07403956144116819 seconds
Request model_2#159 arrives at 1520711.944600101, sleeping for 0.21942518814466894 seconds
Request model_2#160 arrives at 1520712.164440566, sleeping for 0.06266801245510578 seconds
Request model_5#33 arrives at 1520712.228112061, sleeping for 0.45755119854584336 seconds
Request model_2#161 arrives at 1520712.686735361, sleeping for 0.0033524860627949238 seconds
Request model_5#34 arrives at 1520712.691183084, sleeping for 0.06351619469933212 seconds
Request model_2#162 arrives at 1520712.755756865, sleeping for 0.18899991386570036 seconds
Request model_2#163 arrives at 1520712.945129108, sleeping for 0.044941077241674066 seconds
Request model_2#164 arrives at 1520712.991083254, sleeping for 0.173466129694134 seconds
Request model_2#165 arrives at 1520713.164869113, sleeping for 0.553541423054412 seconds
Request model_2#166 arrives at 1520713.719087871, sleeping for 0.000488396966829896 seconds
Request model_2#167 arrives at 1520713.719764136, sleeping for 0.07467652531340718 seconds
Request model_2#168 arrives at 1520713.79563157, sleeping for 0.09492248529568315 seconds
Request model_6#18 arrives at 1520713.890785425, sleeping for 0.21655228221789002 seconds
Request model_2#169 arrives at 1520714.108769517, sleeping for 0.17045022058300674 seconds
Request model_2#170 arrives at 1520714.279860207, sleeping for 0.008941423613578081 seconds
Request model_2#171 arrives at 1520714.290808797, sleeping for 0.010753384325653315 seconds
Request model_3#25 arrives at 1520714.302357461, sleeping for 0.19827949744649231 seconds
Request model_2#172 arrives at 1520714.501308324, sleeping for 0.27267111488617957 seconds
Request model_2#173 arrives at 1520714.775341116, sleeping for 0.07814311841502786 seconds
Request model_2#174 arrives at 1520715.000644071, sleeping for 0 seconds
Request model_5#35 arrives at 1520715.001341396, sleeping for 0 seconds
Request model_2#175 arrives at 1520715.002164182, sleeping for 0 seconds
Request model_6#19 arrives at 1520715.002850047, sleeping for 0.21489754761569202 seconds
Request model_2#176 arrives at 1520715.218850905, sleeping for 0.14702767645940185 seconds
Request model_2#177 arrives at 1520715.366684785, sleeping for 0.43024731636978686 seconds
Request model_2#178 arrives at 1520715.798553789, sleeping for 0.08722379873506725 seconds
Request model_2#179 arrives at 1520715.888116353, sleeping for 0.058629882754758 seconds
Request model_2#180 arrives at 1520715.947378856, sleeping for 0.34854577109217644 seconds
Request model_5#36 arrives at 1520716.297347802, sleeping for 0.09177753748372197 seconds
Request model_2#181 arrives at 1520716.389948368, sleeping for 0.11552319629117846 seconds
Request model_2#182 arrives at 1520716.506333648, sleeping for 0.00029648863710463047 seconds
Request model_2#183 arrives at 1520716.507163184, sleeping for 0.15507807512767613 seconds
Request model_2#184 arrives at 1520716.66269347, sleeping for 0.15277990652248263 seconds
Request model_2#185 arrives at 1520716.81612891, sleeping for 0.08026419021189213 seconds
Request model_2#186 arrives at 1520716.897401064, sleeping for 0.0316452372353524 seconds
Request model_2#187 arrives at 1520716.929865651, sleeping for 0.1303665591403842 seconds
Request model_2#188 arrives at 1520717.06116196, sleeping for 0.07558985520154238 seconds
Request model_2#189 arrives at 1520717.137442437, sleeping for 0.4322194952983409 seconds
Request model_5#37 arrives at 1520717.570232968, sleeping for 0.3133517615497112 seconds
Request model_5#38 arrives at 1520717.884722975, sleeping for 0.061748171458020806 seconds
Request model_2#190 arrives at 1520717.947413073, sleeping for 0.15912761725485325 seconds
Request model_2#191 arrives at 1520718.107839675, sleeping for 0.3941858853213489 seconds
Request model_2#192 arrives at 1520718.503320613, sleeping for 0.02123317029327154 seconds
Request model_6#20 arrives at 1520718.525556605, sleeping for 0.03816989925689995 seconds
Request model_2#193 arrives at 1520718.56453435, sleeping for 0.16091822343878448 seconds
Request model_2#194 arrives at 1520718.726835845, sleeping for 0.028615311719477177 seconds
Request model_3#26 arrives at 1520718.7562908, sleeping for 0.00888881552964449 seconds
Request model_3#27 arrives at 1520718.765578418, sleeping for 0.08790779346600175 seconds
Request model_2#195 arrives at 1520718.854462447, sleeping for 0.19513706979341805 seconds
Request model_2#196 arrives at 1520719.050370048, sleeping for 0.09907226823270321 seconds
Request model_2#197 arrives at 1520719.150350988, sleeping for 0.03395399171859026 seconds
Request model_2#198 arrives at 1520719.185461534, sleeping for 0.008436886826530099 seconds
Request model_2#199 arrives at 1520719.195031564, sleeping for 0.0637650596909225 seconds
Request model_5#39 arrives at 1520719.259368354, sleeping for 0.20106972102075815 seconds
Request model_2#200 arrives at 1520719.461759723, sleeping for 0.05583086470142007 seconds
Request model_2#201 arrives at 1520719.517899602, sleeping for 0.09604596230201423 seconds
Request model_2#202 arrives at 1520719.614607209, sleeping for 0.18344924109987915 seconds
Request model_2#203 arrives at 1520719.798988105, sleeping for 0.09500474203377962 seconds
Request model_2#204 arrives at 1520719.894652424, sleeping for 0.06390034966170788 seconds
Request model_2#205 arrives at 1520719.958923263, sleeping for 0.0674298086669296 seconds
Request model_5#40 arrives at 1520720.028090708, sleeping for 0.4491505108308047 seconds
Request model_2#206 arrives at 1520720.478506018, sleeping for 0.045129253063350916 seconds
Request model_2#207 arrives at 1520720.525047988, sleeping for 0.12283653183840215 seconds
Request model_2#208 arrives at 1520720.648793351, sleeping for 0.2576816752552986 seconds
Request model_2#209 arrives at 1520720.906950227, sleeping for 0.007253581658005714 seconds
Request model_6#21 arrives at 1520720.915010486, sleeping for 0.08830522396601737 seconds
Request model_2#210 arrives at 1520721.003911425, sleeping for 0.002684793435037136 seconds
Request model_2#211 arrives at 1520721.007217139, sleeping for 0.11833011615090072 seconds
Request model_2#212 arrives at 1520721.127569738, sleeping for 0.026056274538859725 seconds
Request model_5#41 arrives at 1520721.154165682, sleeping for 0.01265815319493413 seconds
Request model_2#213 arrives at 1520721.167676351, sleeping for 0.051774014718830585 seconds
Request model_2#214 arrives at 1520721.220222385, sleeping for 0.0559827066026628 seconds
Request model_2#215 arrives at 1520721.276595106, sleeping for 0.26242923038080335 seconds
Request model_2#216 arrives at 1520721.54004366, sleeping for 0.14050500956363976 seconds
Request model_2#217 arrives at 1520721.681501713, sleeping for 0.27978086075745523 seconds
Request model_2#218 arrives at 1520721.961991952, sleeping for 0.019073997624218464 seconds
Request model_1#0 arrives at 1520721.982080159, sleeping for 0.4235181687399745 seconds
Request model_1#1 arrives at 1520722.406491908, sleeping for 0.13765950198285282 seconds
Request model_1#2 arrives at 1520722.544868759, sleeping for 0.11962808994576335 seconds
Request model_1#3 arrives at 1520722.666142454, sleeping for 0.2419966810848564 seconds
Request model_4#0 arrives at 1520722.908606515, sleeping for 0.17717583198100328 seconds
Request model_5#42 arrives at 1520723.086794086, sleeping for 0.002190419938415289 seconds
Request model_4#1 arrives at 1520723.089662057, sleeping for 0.11212930781766772 seconds
Request model_1#4 arrives at 1520723.202370121, sleeping for 0.3691177212167531 seconds
Request model_4#2 arrives at 1520723.572226192, sleeping for 0.1908837405499071 seconds
Request model_5#43 arrives at 1520723.76361444, sleeping for 0.013801240595057607 seconds
Request model_5#44 arrives at 1520723.779233874, sleeping for 0.0103650011587888 seconds
Request model_4#3 arrives at 1520723.790694157, sleeping for 0.027318520238623023 seconds
Request model_5#45 arrives at 1520723.819214986, sleeping for 1.0101674508769065 seconds
Request model_5#46 arrives at 1520724.829890846, sleeping for 0.006908397423103452 seconds
Request model_5#47 arrives at 1520724.836977648, sleeping for 0.02824016404338181 seconds
Request model_1#5 arrives at 1520724.865828809, sleeping for 0.0680370933841914 seconds
Request model_5#48 arrives at 1520724.935009094, sleeping for 0.11327993427403271 seconds
Request model_4#4 arrives at 1520725.048727204, sleeping for 0.2049047965556383 seconds
Request model_4#5 arrives at 1520725.253992423, sleeping for 0.008984596701338887 seconds
Request model_5#49 arrives at 1520725.264772852, sleeping for 0.12325936555862427 seconds
Request model_4#6 arrives at 1520725.388517876, sleeping for 0.20906465058214962 seconds
Request model_5#50 arrives at 1520725.598128667, sleeping for 0.0060846523847430944 seconds
Request model_5#51 arrives at 1520725.604457253, sleeping for 0.13709771004505455 seconds
Request model_1#6 arrives at 1520725.742012377, sleeping for 0.011832081945613027 seconds
Request model_1#7 arrives at 1520725.754457788, sleeping for 0.04807025822810829 seconds
Request model_5#52 arrives at 1520725.803375375, sleeping for 0.04856817261315882 seconds
Request model_4#7 arrives at 1520725.852672275, sleeping for 0.0009739571250975132 seconds
Request model_3#28 arrives at 1520725.853763783, sleeping for 0.12788075092248619 seconds
Request model_1#8 arrives at 1520725.98206537, sleeping for 0.06355056376196444 seconds
Request model_5#53 arrives at 1520726.045798756, sleeping for 0.24101345613598824 seconds
Request model_5#54 arrives at 1520726.287211449, sleeping for 0.012181968661025167 seconds
Request model_5#55 arrives at 1520726.2996601, sleeping for 0.06079899054020643 seconds
Request model_1#9 arrives at 1520726.361425661, sleeping for 0.10739744105376303 seconds
Request model_5#56 arrives at 1520726.469275008, sleeping for 0.07637435873039067 seconds
Request model_5#57 arrives at 1520726.545959598, sleeping for 0.06522598164156079 seconds
