Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Request model_2#173 arrives at 184987.346735596, sleeping for 0.07871320651611313 seconds
Request model_2#174 arrives at 184987.426560151, sleeping for 0.025366472080349922 seconds
Request model_5#35 arrives at 184987.452424834, sleeping for 0.04572528650169261 seconds
Request model_2#175 arrives at 184987.498963852, sleeping for 0.040438310272293165 seconds
Request model_6#19 arrives at 184987.540514113, sleeping for 0.24919763891375624 seconds
Request model_2#176 arrives at 184987.789996778, sleeping for 0.14784582154243253 seconds
Request model_2#177 arrives at 184987.938808355, sleeping for 0.43008870448102243 seconds
Request model_2#178 arrives at 184988.369803402, sleeping for 0.08793890394736081 seconds
Request model_2#179 arrives at 184988.458614968, sleeping for 0.06009605681174435 seconds
Request model_2#180 arrives at 184988.519395834, sleeping for 0.34849407119327225 seconds
Request model_5#36 arrives at 184988.86883258, sleeping for 0.09225617750780657 seconds
Request model_2#181 arrives at 184988.962066183, sleeping for 0.11536944925319403 seconds
Request model_2#182 arrives at 184989.077625124, sleeping for 0.0009686207631602883 seconds
Request model_2#183 arrives at 184989.079217258, sleeping for 0.15498856830527075 seconds
Request model_2#184 arrives at 184989.234932463, sleeping for 0.1525051417411305 seconds
Request model_2#185 arrives at 184989.387868307, sleeping for 0.08048930118093267 seconds
Request model_2#186 arrives at 184989.469464518, sleeping for 0.031545950478175655 seconds
Request model_2#187 arrives at 184989.501179541, sleeping for 0.13101728734909557 seconds
Request model_2#188 arrives at 184989.633007419, sleeping for 0.07570897406549193 seconds
Request model_2#189 arrives at 184989.709623079, sleeping for 0.43200306047219783 seconds
Request model_5#37 arrives at 184990.141958505, sleeping for 0.3135911115386989 seconds
Request model_5#38 arrives at 184990.456186227, sleeping for 0.06224871662561782 seconds
Request model_2#190 arrives at 184990.518853742, sleeping for 0.15965131524717435 seconds
Request model_2#191 arrives at 184990.68058385, sleeping for 0.3934065974026453 seconds
Request model_2#192 arrives at 184991.074209288, sleeping for 0.02230917348060757 seconds
Request model_6#20 arrives at 184991.097090103, sleeping for 0.03860117928707041 seconds
Request model_2#193 arrives at 184991.13666993, sleeping for 0.1607476506906096 seconds
Request model_2#194 arrives at 184991.297888683, sleeping for 0.02952677189023234 seconds
Request model_3#26 arrives at 184991.327617372, sleeping for 0.00952716066967696 seconds
Request model_3#27 arrives at 184991.338191087, sleeping for 0.08726062253117561 seconds
Request model_2#195 arrives at 184991.427014774, sleeping for 0.1945509028446395 seconds
Request model_2#196 arrives at 184991.622646879, sleeping for 0.0987615862977691 seconds
Request model_2#197 arrives at 184991.722961357, sleeping for 0.0333086310129147 seconds
Request model_2#198 arrives at 184991.75692593, sleeping for 0.008937078877352178 seconds
Request model_2#199 arrives at 184991.767608947, sleeping for 0.06315058382460847 seconds
Request model_5#39 arrives at 184991.831533176, sleeping for 0.2008696960110683 seconds
Request model_2#200 arrives at 184992.033363505, sleeping for 0.05619142085197382 seconds
Request model_2#201 arrives at 184992.090663022, sleeping for 0.09524840142694302 seconds
Request model_2#202 arrives at 184992.18657036, sleeping for 0.18345069722272456 seconds
Request model_2#203 arrives at 184992.371490315, sleeping for 0.09446674006176181 seconds
Request model_2#204 arrives at 184992.46709907, sleeping for 0.06341821094974875 seconds
Request model_2#205 arrives at 184992.530677189, sleeping for 0.06764015986118466 seconds
Request model_5#40 arrives at 184992.598529513, sleeping for 0.45067657288745977 seconds
Request model_2#206 arrives at 184993.0500885, sleeping for 0.045511809177696705 seconds
Request model_2#207 arrives at 184993.095904852, sleeping for 0.12394484688411467 seconds
Request model_2#208 arrives at 184993.22102287, sleeping for 0.25741762440884486 seconds
Request model_2#209 arrives at 184993.478979566, sleeping for 0.007189419848145917 seconds
Request model_6#21 arrives at 184993.486552802, sleeping for 0.08872794511262327 seconds
Request model_2#210 arrives at 184993.575676194, sleeping for 0.0028835315024480224 seconds
Request model_2#211 arrives at 184993.579262336, sleeping for 0.11824925625114702 seconds
Request model_2#212 arrives at 184993.698873661, sleeping for 0.02671692951116711 seconds
Request model_5#41 arrives at 184993.726413342, sleeping for 0.012374860380077735 seconds
Request model_2#213 arrives at 184993.73896828, sleeping for 0.052446863875957206 seconds
Request model_2#214 arrives at 184993.792783685, sleeping for 0.05538615447585471 seconds
Request model_2#215 arrives at 184993.848650834, sleeping for 0.26233814054285176 seconds
Request model_2#216 arrives at 184994.111926647, sleeping for 0.14058712075348012 seconds
Request model_2#217 arrives at 184994.252756793, sleeping for 0.28049003789783455 seconds
Request model_2#218 arrives at 184994.534020713, sleeping for 0.019010104617336765 seconds
Request model_1#0 arrives at 184994.553581808, sleeping for 0.4239814467728138 seconds
Request model_1#1 arrives at 184994.977773744, sleeping for 0.13834232397493906 seconds
Request model_1#2 arrives at 184995.116925456, sleeping for 0.11953708212240599 seconds
Request model_1#3 arrives at 184995.236998595, sleeping for 0.24310522715677507 seconds
Request model_4#0 arrives at 184995.480745412, sleeping for 0.17700158210936934 seconds
Request model_5#42 arrives at 184995.658505936, sleeping for 0.0024437571119051427 seconds
Request model_4#1 arrives at 184995.661135269, sleeping for 0.11262165391235612 seconds
Request model_1#4 arrives at 184995.774840061, sleeping for 0.36861361033516005 seconds
Request model_4#2 arrives at 184996.14361, sleeping for 0.19146477949107066 seconds
Request model_5#43 arrives at 184996.33613516, sleeping for 0.013244848669273779 seconds
Request model_5#44 arrives at 184996.350849893, sleeping for 0.010713480005506426 seconds
Request model_4#3 arrives at 184996.362469421, sleeping for 0.02750770331476815 seconds
Request model_5#45 arrives at 184996.391056078, sleeping for 1.0102902748330962 seconds
Request model_5#46 arrives at 184997.401892794, sleeping for 0.006871467572636902 seconds
Request model_5#47 arrives at 184997.409852825, sleeping for 0.02733021418680437 seconds
Request model_1#5 arrives at 184997.437412824, sleeping for 0.06841776525834575 seconds
Request model_5#48 arrives at 184997.505976984, sleeping for 0.1142771722516045 seconds
Request model_4#4 arrives at 184997.620601576, sleeping for 0.20499582155025564 seconds
Request model_4#5 arrives at 184997.827292503, sleeping for 0.0076501046132761985 seconds
Request model_5#49 arrives at 184997.835981392, sleeping for 0.12401620359742083 seconds
Request model_4#6 arrives at 184997.960732292, sleeping for 0.20881513252970763 seconds
Request model_5#50 arrives at 184998.1703655, sleeping for 0.005812096438603476 seconds
Request model_5#51 arrives at 184998.177078315, sleeping for 0.13644114608177915 seconds
Request model_1#6 arrives at 184998.31430677, sleeping for 0.011502047069370747 seconds
Request model_1#7 arrives at 184998.325928543, sleeping for 0.048564161494141445 seconds
Request model_5#52 arrives at 184998.375390466, sleeping for 0.04851781969773583 seconds
Request model_4#7 arrives at 184998.42500439, sleeping for 0.0006061391904950142 seconds
Request model_3#28 arrives at 184998.42662648, sleeping for 0.12698276108130813 seconds
Request model_1#8 arrives at 184998.554312037, sleeping for 0.0632693050429225 seconds
Request model_5#53 arrives at 184998.617995591, sleeping for 0.24078208816354163 seconds
Request model_5#54 arrives at 184998.859600407, sleeping for 0.011757468688301742 seconds
Request model_5#55 arrives at 184998.872267823, sleeping for 0.06015633448259905 seconds
Request model_1#9 arrives at 184998.933413454, sleeping for 0.10737477531074546 seconds
Request model_5#56 arrives at 184999.041016972, sleeping for 0.07659786188742146 seconds
Request model_5#57 arrives at 184999.118633323, sleeping for 0.06451755479793064 seconds
Request model_1#10 arrives at 184999.184211401, sleeping for 0.007960933959111571 seconds
Request model_5#58 arrives at 184999.192620652, sleeping for 0.027425489446613938 seconds
Request model_5#59 arrives at 184999.220257163, sleeping for 0.07391077221836895 seconds
Request model_5#60 arrives at 184999.294902268, sleeping for 0.1975155997206457 seconds
Request model_5#61 arrives at 184999.494192368, sleeping for 0.031677436869358644 seconds
Request model_1#11 arrives at 184999.526451798, sleeping for 0.12275595535174944 seconds
Request model_5#62 arrives at 184999.649631933, sleeping for 0.46184605138842016 seconds
Request model_5#63 arrives at 185000.111968862, sleeping for 0.37018629562226124 seconds
