t_rel,model_1_arrivals,model_1_running,model_1_queue,model_1_tokens,model_1_token_usage,model_1_gen_tps,model_1_prefill_tok,model_4_arrivals,model_4_running,model_4_queue,model_4_tokens,model_4_token_usage,model_4_gen_tps,model_4_prefill_tok,model_5_arrivals,model_5_running,model_5_queue,model_5_tokens,model_5_token_usage,model_5_gen_tps,model_5_prefill_tok,gpu0_sched_qlen,gpu0_mem_mib,gpu0_util,gpu1_sched_qlen,gpu1_mem_mib,gpu1_util,ctrl_actions
198.0,9.0,22.0,0.0,16108.0,0.08,867.1,3313.0,3.0,106.0,0.0,,0.22,,1427.0,4.0,108.0,0.0,46265.0,0.23,1074.7,66.0,0,22051.0,93.0,0,49943.0,99.0,
199.0,5.0,25.0,0.0,16910.0,0.09,979.45,1142.0,5.0,108.0,0.0,,0.22,,579.0,11.0,114.0,0.0,,0.23,,3418.0,0,,,0,,,
200.0,8.0,25.0,0.0,16883.0,0.08,1159.4,1463.0,5.0,110.0,0.0,46013.0,0.23,1309.82,2152.0,8.0,118.0,0.0,,0.23,,2807.0,0,22051.0,92.0,0,49943.0,99.0,
201.0,7.0,27.0,0.0,16103.0,0.09,1270.2,1559.0,8.0,112.0,0.0,,0.24,,2668.0,10.0,125.0,0.0,,0.25,,3109.0,0,,,0,,,
202.0,9.0,25.0,0.0,17509.0,0.08,949.85,3257.0,8.0,116.0,0.0,,0.24,,1386.0,4.0,116.0,0.0,47105.0,0.23,1075.11,342.0,0,22051.0,90.0,0,50389.0,99.0,
203.0,6.0,26.0,0.0,17028.0,0.08,1110.7,1078.0,8.0,120.0,0.0,,0.25,,2186.0,4.0,111.0,0.0,,0.23,,823.0,0,,,0,,,
204.0,7.0,23.0,0.0,15182.0,0.07,1187.39,1417.0,5.0,118.0,0.0,50311.0,0.25,1183.98,1940.0,7.0,109.0,0.0,,0.23,,1440.0,0,22051.0,91.0,0,50389.0,100.0,
205.0,5.0,24.0,0.0,16792.0,0.08,1396.74,1011.0,7.0,122.0,0.0,,0.26,,1251.0,14.0,120.0,0.0,,0.24,,2955.0,0,,,0,,,
206.0,5.0,22.0,0.0,16199.0,0.07,1140.08,1741.0,1.0,113.0,0.0,,0.25,,89.0,5.0,123.0,0.0,49985.0,0.25,1350.61,395.0,0,22051.0,90.0,0,50389.0,99.0,
207.0,3.0,17.0,0.0,14382.0,0.07,1078.38,765.0,4.0,106.0,0.0,49644.0,0.23,1588.3,505.0,7.0,122.0,0.0,,0.24,,1408.0,0,,,0,,,
208.0,9.0,24.0,0.0,13502.0,0.07,943.66,1051.0,6.0,105.0,0.0,,0.23,,1278.0,3.0,114.0,0.0,,0.23,,209.0,0,,,0,,,
209.0,7.0,24.0,0.0,14454.0,0.07,1238.35,1110.0,11.0,110.0,0.0,,0.23,,933.0,4.0,111.0,0.0,44500.0,0.22,1611.22,96.0,0,22051.0,66.0,0,50389.0,88.0,
210.0,6.0,21.0,0.0,15837.0,0.08,1147.83,1340.0,10.0,112.0,0.0,46391.0,0.23,1327.21,2097.0,2.0,103.0,0.0,,0.21,,196.0,0,,,0,,,
211.0,3.0,18.0,0.0,15871.0,0.07,1119.11,674.0,5.0,116.0,0.0,,0.24,,1451.0,5.0,103.0,0.0,45270.0,0.22,1735.64,861.0,0,22051.0,68.0,0,50389.0,100.0,
212.0,7.0,18.0,0.0,16174.0,0.08,1015.97,3247.0,9.0,120.0,0.0,,0.25,,2666.0,6.0,106.0,0.0,,0.22,,909.0,0,,,0,,,
213.0,7.0,21.0,0.0,17647.0,0.09,868.26,1511.0,,115.0,0.0,50671.0,0.25,1321.4,,4.0,108.0,0.0,,0.23,,657.0,0,22051.0,72.0,0,50389.0,100.0,
214.0,9.0,23.0,0.0,18784.0,0.09,1053.19,1796.0,7.0,114.0,0.0,,0.25,,1944.0,8.0,108.0,0.0,44976.0,0.22,1399.12,724.0,0,,,0,,,
215.0,8.0,24.0,0.0,17518.0,0.09,1339.13,1488.0,8.0,115.0,0.0,,0.24,,1381.0,3.0,103.0,0.0,,0.22,,873.0,0,22051.0,91.0,0,50389.0,99.0,
216.0,3.0,24.0,0.0,18027.0,0.09,979.12,813.0,6.0,114.0,0.0,,0.24,,1507.0,6.0,105.0,0.0,,0.22,,1587.0,0,,,0,,,
217.0,4.0,25.0,0.0,19518.0,0.1,1414.23,341.0,4.0,114.0,0.0,49593.0,0.24,1301.01,527.0,4.0,98.0,0.0,44709.0,0.22,1401.03,1263.0,0,22051.0,92.0,0,50389.0,98.0,
218.0,3.0,23.0,0.0,19338.0,0.1,1273.01,86.0,5.0,109.0,0.0,,0.24,,666.0,3.0,100.0,0.0,,0.23,,893.0,0,,,0,,,
219.0,6.0,24.0,0.0,20116.0,0.1,1113.62,3214.0,9.0,111.0,0.0,,0.23,,1800.0,6.0,97.0,0.0,,0.22,,413.0,0,22051.0,93.0,0,50389.0,100.0,
220.0,6.0,23.0,0.0,19452.0,0.09,1292.9,377.0,9.0,116.0,0.0,49700.0,0.24,1236.43,2222.0,5.0,97.0,0.0,46888.0,0.24,1386.8,2915.0,0,,,0,,,
221.0,9.0,26.0,0.0,20097.0,0.1,1095.64,3082.0,11.0,118.0,0.0,,0.23,,1678.0,6.0,102.0,0.0,,0.25,,3832.0,0,22051.0,92.0,0,50389.0,100.0,
222.0,11.0,29.0,0.0,18978.0,0.09,1079.7,1470.0,4.0,111.0,0.0,,0.23,,1570.0,8.0,104.0,0.0,,0.25,,2640.0,0,,,0,,,
223.0,6.0,30.0,0.0,19013.0,0.1,1547.44,1528.0,5.0,112.0,0.0,,0.23,,1000.0,7.0,105.0,0.0,,0.25,,287.0,0,22051.0,90.0,0,50645.0,100.0,
224.0,7.0,32.0,0.0,20697.0,0.1,1472.55,730.0,7.0,113.0,0.0,48005.0,0.24,1330.37,1861.0,5.0,104.0,0.0,49703.0,0.24,946.4,1875.0,0,,,0,,,
225.0,4.0,30.0,0.0,19509.0,0.1,1710.86,546.0,8.0,118.0,0.0,,0.24,,1182.0,4.0,104.0,0.0,,0.25,,1756.0,0,,,0,,,
226.0,2.0,23.0,0.0,17866.0,0.09,1088.6,98.0,6.0,117.0,0.0,,0.24,,885.0,9.0,104.0,0.0,,0.23,,2126.0,0,22051.0,84.0,0,50645.0,99.0,
227.0,7.0,23.0,0.0,,0.08,,1132.0,6.0,115.0,0.0,,0.23,,2127.0,5.0,106.0,0.0,,0.24,,1607.0,0,,,0,,,
228.0,9.0,25.0,0.0,17552.0,0.08,762.67,918.0,8.0,117.0,0.0,46712.0,0.23,1007.28,649.0,4.0,106.0,0.0,48173.0,0.24,1049.67,1469.0,0,22051.0,35.0,0,50645.0,42.0,
229.0,3.0,23.0,0.0,15233.0,0.07,1224.33,1644.0,7.0,122.0,0.0,,0.24,,2291.0,6.0,102.0,0.0,,0.23,,1390.0,0,,,0,,,
230.0,4.0,20.0,0.0,14914.0,0.07,1005.39,1159.0,11.0,131.0,0.0,,0.25,,2349.0,3.0,99.0,0.0,,0.23,,405.0,0,22051.0,92.0,0,50645.0,98.0,
231.0,4.0,20.0,0.0,13312.0,0.07,1218.96,250.0,6.0,127.0,0.0,,0.24,,1650.0,5.0,98.0,0.0,47457.0,0.22,1587.96,1430.0,0,,,0,,,
232.0,6.0,18.0,0.0,13231.0,0.06,892.51,574.0,4.0,122.0,0.0,,0.25,,1532.0,6.0,100.0,0.0,,0.22,,684.0,0,22051.0,91.0,0,50645.0,99.0,
233.0,3.0,17.0,0.0,13053.0,0.06,1030.84,391.0,5.0,120.0,0.0,52191.0,0.26,1210.25,1374.0,4.0,97.0,0.0,,0.22,,729.0,0,,,0,,,
234.0,5.0,17.0,0.0,12116.0,0.06,904.6,1118.0,8.0,121.0,0.0,,0.25,,409.0,10.0,101.0,0.0,44600.0,0.22,1225.66,2768.0,0,22051.0,92.0,0,50645.0,99.0,
235.0,10.0,18.0,0.0,13124.0,0.07,765.44,2317.0,5.0,119.0,0.0,,0.26,,1306.0,1.0,99.0,0.0,,0.22,,11.0,0,,,0,,,
236.0,7.0,23.0,0.0,16604.0,0.08,806.49,2755.0,8.0,120.0,0.0,53635.0,0.27,1447.29,3642.0,4.0,93.0,0.0,,0.22,,1354.0,0,22051.0,92.0,0,50645.0,100.0,
237.0,8.0,28.0,0.0,17499.0,0.09,1131.12,1406.0,5.0,124.0,0.0,,0.28,,1737.0,5.0,94.0,0.0,46112.0,0.23,1414.9,1709.0,0,,,0,,,
238.0,5.0,24.0,0.0,16778.0,0.09,1456.77,1376.0,9.0,125.0,0.0,,0.27,,2917.0,5.0,95.0,0.0,,0.23,,1171.0,0,,,0,,,
239.0,5.0,24.0,0.0,17908.0,0.09,1320.56,1085.0,8.0,129.0,0.0,,0.28,,1848.0,6.0,92.0,0.0,,0.23,,824.0,0,22051.0,91.0,0,50645.0,81.0,
240.0,5.0,19.0,0.0,16429.0,0.08,1170.31,712.0,7.0,127.0,0.0,54184.0,0.26,1155.43,1495.0,8.0,97.0,0.0,46834.0,0.23,1159.97,2355.0,0,,,0,,,
241.0,6.0,23.0,0.0,17080.0,0.09,1015.52,1539.0,6.0,123.0,0.0,,0.26,,1404.0,5.0,99.0,0.0,,0.24,,1269.0,0,21923.0,72.0,0,50645.0,99.0,
242.0,4.0,19.0,0.0,16621.0,0.08,1182.98,535.0,8.0,126.0,0.0,,0.27,,1347.0,2.0,92.0,0.0,,0.23,,626.0,0,,,0,,,
243.0,2.0,20.0,0.0,15937.0,0.08,1068.92,27.0,5.0,121.0,0.0,,0.25,,1136.0,8.0,92.0,0.0,47291.0,0.22,1239.36,512.0,0,21923.0,92.0,0,50645.0,100.0,
244.0,5.0,22.0,0.0,16481.0,0.08,1011.66,1366.0,8.0,118.0,0.0,50124.0,0.24,1428.55,1236.0,4.0,90.0,0.0,,0.22,,914.0,0,,,0,,,
245.0,6.0,22.0,0.0,15247.0,0.08,1227.08,1172.0,2.0,114.0,0.0,,0.24,,86.0,2.0,84.0,0.0,,0.21,,725.0,0,21923.0,91.0,0,50645.0,99.0,
246.0,5.0,24.0,0.0,18241.0,0.09,1127.46,1949.0,7.0,113.0,0.0,,0.24,,1733.0,5.0,83.0,0.0,43360.0,0.21,1313.79,398.0,0,,,0,,,
247.0,5.0,24.0,0.0,18461.0,0.09,1119.57,1200.0,4.0,114.0,0.0,50054.0,0.24,1311.93,1965.0,4.0,85.0,0.0,,0.21,,987.0,0,21923.0,91.0,0,50645.0,100.0,
248.0,5.0,24.0,0.0,19609.0,0.09,1191.73,1208.0,4.0,108.0,0.0,,0.25,,813.0,9.0,83.0,0.0,,0.22,,3345.0,0,,,0,,,
249.0,8.0,29.0,0.0,19550.0,0.1,1341.09,1525.0,5.0,103.0,0.0,,0.24,,1708.0,5.0,83.0,0.0,44923.0,0.22,1026.99,956.0,0,21923.0,92.0,0,50645.0,100.0,
250.0,10.0,33.0,0.0,20225.0,0.1,1122.46,3086.0,10.0,105.0,0.0,,0.24,,1438.0,9.0,90.0,0.0,,0.23,,2513.0,0,,,0,,,
251.0,5.0,29.0,0.0,19445.0,0.08,1381.51,1489.0,7.0,110.0,0.0,48706.0,0.24,1223.56,1871.0,4.0,90.0,0.0,,0.23,,816.0,0,21923.0,91.0,0,50645.0,99.0,
252.0,2.0,23.0,0.0,14904.0,0.07,1347.71,591.0,8.0,108.0,0.0,,0.25,,2361.0,12.0,98.0,0.0,,0.24,,2222.0,0,,,0,,,
253.0,7.0,23.0,0.0,14382.0,0.07,1400.73,1343.0,6.0,109.0,0.0,,0.25,,2438.0,7.0,102.0,0.0,49643.0,0.25,1013.95,1231.0,0,21923.0,93.0,0,50645.0,100.0,
254.0,9.0,28.0,0.0,16242.0,0.08,928.87,2573.0,5.0,104.0,0.0,48762.0,0.24,1159.11,761.0,6.0,102.0,0.0,,0.24,,887.0,0,,,0,,,
255.0,5.0,26.0,0.0,15564.0,0.08,1166.57,1503.0,5.0,101.0,0.0,,0.23,,1569.0,6.0,107.0,0.0,,0.25,,1558.0,0,,,0,,,
256.0,3.0,23.0,0.0,15835.0,0.07,1265.11,1317.0,5.0,97.0,0.0,,0.23,,476.0,3.0,104.0,0.0,49951.0,0.24,1286.14,540.0,0,21923.0,70.0,0,50645.0,81.0,
257.0,7.0,19.0,0.0,14952.0,0.06,1095.3,1605.0,6.0,99.0,0.0,48664.0,0.24,1326.39,907.0,9.0,110.0,0.0,,0.25,,1181.0,0,,,0,,,
258.0,3.0,20.0,0.0,14223.0,0.07,959.6,56.0,3.0,95.0,0.0,,0.23,,737.0,7.0,111.0,0.0,,0.25,,1616.0,0,21923.0,91.0,0,50645.0,81.0,
259.0,2.0,17.0,0.0,11445.0,0.06,1063.15,79.0,7.0,100.0,0.0,,0.24,,1677.0,4.0,109.0,0.0,49316.0,0.24,1269.54,597.0,0,,,0,,,
260.0,5.0,17.0,0.0,10692.0,0.06,845.94,819.0,2.0,96.0,0.0,,0.23,,670.0,5.0,107.0,0.0,,0.24,,1762.0,0,21923.0,89.0,0,50645.0,95.0,
261.0,7.0,19.0,0.0,11372.0,0.05,984.39,1099.0,1.0,91.0,0.0,46115.0,0.23,1246.85,7.0,4.0,103.0,0.0,,0.24,,744.0,0,,,0,,,
262.0,6.0,13.0,0.0,14007.0,0.07,846.58,1819.0,5.0,88.0,0.0,,0.22,,1152.0,7.0,99.0,0.0,,0.22,,1584.0,0,21923.0,93.0,0,50645.0,99.0,
263.0,9.0,19.0,0.0,14739.0,0.08,825.29,2390.0,6.0,91.0,0.0,46800.0,0.23,1259.17,1249.0,11.0,105.0,0.0,47866.0,0.23,1223.19,2313.0,0,,,0,,,
264.0,6.0,18.0,0.0,15031.0,0.08,837.71,1125.0,10.0,93.0,0.0,,0.23,,1678.0,4.0,107.0,0.0,,0.23,,620.0,0,21923.0,90.0,0,50645.0,100.0,
265.0,8.0,22.0,0.0,15970.0,0.08,874.45,1680.0,6.0,91.0,0.0,,0.2,,482.0,8.0,97.0,0.0,,0.21,,950.0,0,,,0,,,
266.0,9.0,27.0,0.0,17616.0,0.09,994.52,1773.0,9.0,94.0,0.0,,0.21,,690.0,9.0,104.0,0.0,44953.0,0.22,1282.58,1838.0,0,21923.0,91.0,0,50645.0,100.0,
267.0,6.0,27.0,0.0,18960.0,0.09,1363.17,2335.0,7.0,93.0,0.0,41964.0,0.2,1199.56,866.0,6.0,102.0,0.0,,0.22,,1099.0,0,,,0,,,
268.0,8.0,32.0,0.0,19653.0,0.1,1307.41,1446.0,2.0,90.0,0.0,,0.21,,152.0,6.0,105.0,0.0,,0.22,,1353.0,0,21923.0,92.0,0,50645.0,100.0,
269.0,3.0,30.0,0.0,18390.0,0.09,1408.21,618.0,5.0,88.0,0.0,40267.0,0.2,1366.79,1105.0,9.0,112.0,0.0,47310.0,0.23,1259.48,2343.0,0,,,0,,,
270.0,8.0,29.0,0.0,17073.0,0.09,1698.46,4248.0,6.0,90.0,0.0,,0.2,,1357.0,4.0,108.0,0.0,,0.23,,826.0,0,21923.0,91.0,0,50645.0,99.0,
271.0,5.0,24.0,0.0,17751.0,0.09,979.21,1752.0,7.0,91.0,0.0,,0.21,,1089.0,6.0,111.0,0.0,,0.24,,1675.0,0,,,0,,,
272.0,6.0,26.0,0.0,18758.0,0.09,1271.42,1589.0,6.0,93.0,0.0,43203.0,0.21,1192.89,831.0,5.0,110.0,0.0,,0.24,,1935.0,0,,,0,,,
273.0,6.0,27.0,0.0,19377.0,0.1,1359.37,1070.0,8.0,98.0,0.0,,0.23,,3831.0,10.0,112.0,0.0,48313.0,0.25,1316.85,2468.0,0,21923.0,63.0,0,50645.0,100.0,
274.0,6.0,25.0,0.0,18646.0,0.1,1266.83,1772.0,10.0,102.0,0.0,,0.24,,2397.0,5.0,109.0,0.0,,0.25,,267.0,0,,,0,,,
275.0,5.0,28.0,0.0,20398.0,0.1,990.22,1947.0,8.0,98.0,0.0,,0.23,,1798.0,5.0,105.0,0.0,,0.24,,827.0,0,21923.0,91.0,0,50645.0,99.0,
276.0,3.0,19.0,0.0,18500.0,0.09,1239.66,745.0,6.0,97.0,0.0,45395.0,0.22,997.16,629.0,6.0,106.0,0.0,47246.0,0.23,1314.62,2383.0,0,,,0,,,
277.0,6.0,22.0,0.0,18373.0,0.09,952.42,1424.0,4.0,89.0,0.0,,0.2,,380.0,4.0,106.0,0.0,,0.24,,1658.0,0,21923.0,93.0,0,50645.0,100.0,
278.0,2.0,19.0,0.0,16840.0,0.08,1050.63,102.0,8.0,91.0,0.0,,0.19,,1893.0,6.0,100.0,0.0,,0.22,,1384.0,0,,,0,,,
279.0,3.0,13.0,0.0,16035.0,0.06,1095.9,936.0,5.0,90.0,0.0,38512.0,0.18,1142.61,801.0,6.0,104.0,0.0,49754.0,0.24,1149.15,2537.0,0,21923.0,92.0,0,50645.0,97.0,
280.0,6.0,18.0,0.0,14188.0,0.07,985.18,1055.0,8.0,93.0,0.0,,0.18,,1594.0,6.0,103.0,0.0,,0.24,,658.0,0,,,0,,,
281.0,,15.0,0.0,13892.0,0.07,928.52,,4.0,88.0,0.0,,0.17,,837.0,4.0,102.0,0.0,,0.23,,538.0,0,21923.0,91.0,0,50645.0,99.0,
282.0,1.0,13.0,0.0,12629.0,0.06,956.83,5.0,,80.0,0.0,34094.0,0.17,1355.56,,2.0,101.0,0.0,48601.0,0.24,1470.04,601.0,0,,,0,,,
283.0,,8.0,0.0,11537.0,0.06,655.56,,,,,,,,,,,,,,,,0,21923.0,90.0,0,50645.0,99.0,
284.0,,8.0,0.0,11857.0,0.06,512.74,,,71.0,0.0,33219.0,0.16,1483.58,,,85.0,0.0,44119.0,0.22,1747.32,,0,,,0,,,
285.0,,5.0,0.0,9895.0,0.05,309.82,,,,,,,,,,,,,,,,0,21923.0,84.0,0,50645.0,100.0,
286.0,,3.0,0.0,9296.0,0.05,189.18,,,61.0,0.0,31320.0,0.15,1413.31,,,73.0,0.0,41877.0,0.2,1512.29,,0,,,0,,,
287.0,,2.0,0.0,8953.0,0.04,153.3,,,,,,,,,,,,,,,,0,,,0,,,
288.0,,1.0,0.0,8936.0,0.04,85.32,,,52.0,0.0,28895.0,0.14,1305.43,,,57.0,0.0,37472.0,0.18,1415.29,,0,21923.0,65.0,0,50645.0,91.0,
289.0,,,,,,,,,43.0,0.0,27915.0,0.14,1134.68,,,,,,,,,0,,,0,,,
290.0,,,,,,,,,,,,,,,,47.0,0.0,34023.0,0.17,1242.93,,0,20643.0,0.0,0,50645.0,88.0,
291.0,,,,,,,,,29.0,0.0,24263.0,0.12,887.26,,,,,,,,,0,,,0,,,
292.0,,,,,,,,,25.0,0.0,23871.0,0.12,768.73,,,40.0,0.0,32704.0,0.16,1064.01,,0,20643.0,0.0,0,49877.0,75.0,
293.0,,,,,,,,,,,,,,,,34.0,0.0,29990.0,0.15,889.52,,0,,,0,,,
294.0,,,,,,,,,19.0,0.0,21907.0,0.11,621.05,,,,,,,,,0,20643.0,0.0,0,49877.0,99.0,
295.0,,,,,,,,,15.0,0.0,19129.0,0.09,512.57,,,28.0,0.0,27603.0,0.13,794.88,,0,,,0,,,
296.0,,,,,,,,,12.0,0.0,18491.0,0.09,395.14,,,18.0,0.0,21108.0,0.1,628.41,,0,20643.0,0.0,0,49877.0,100.0,
297.0,,,,,,,,,,,,,,,,13.0,0.0,17873.0,0.09,458.54,,0,,,0,,,
298.0,,,,,,,,,9.0,0.0,16515.0,0.08,347.51,,,,,,,,,0,20643.0,0.0,0,49877.0,98.0,
299.0,,,,,,,,,5.0,0.0,14460.0,0.07,234.38,,,12.0,0.0,17625.0,0.09,390.93,,0,,,0,,,
300.0,,,,,,,,,5.0,0.0,14660.0,0.07,163.14,,,11.0,0.0,17403.0,0.08,382.76,,0,20643.0,0.0,0,49877.0,99.0,
301.0,,,,,,,,,5.0,0.0,13863.0,0.07,163.2,,,10.0,0.0,16651.0,0.08,333.24,,0,,,0,,,1
302.0,,,,,,,,,4.0,0.0,14023.0,0.07,141.55,,,,,,,,,0,37005.0,8.0,0,50381.0,97.0,
303.0,,,,,,,,,,,,,,,,8.0,0.0,16771.0,0.08,295.49,,0,,,0,,,
304.0,,,,,,,,,3.0,0.0,13430.0,0.07,101.49,,,6.0,0.0,15828.0,0.08,189.81,,0,,,0,,,
305.0,,,,,,,,,,,,,,,,6.0,0.0,16068.0,0.08,294.22,,0,37005.0,0.0,0,48147.0,69.0,
306.0,,,,,,,,,2.0,0.0,11872.0,0.06,36.26,,,3.0,0.0,13046.0,0.06,109.52,,0,,,0,,,
307.0,,,,,,,,,1.0,0.0,11044.0,0.05,68.54,,,1.0,0.0,11681.0,0.06,82.32,,0,37005.0,0.0,0,46933.0,98.0,
308.0,,,,,,,,,1.0,0.0,11084.0,0.05,35.71,,,1.0,0.0,11721.0,0.06,34.83,,0,,,0,,,
309.0,,,,,,,,,,,,,,,,1.0,0.0,11761.0,0.06,45.37,,0,37005.0,0.0,0,46197.0,99.0,
310.0,,,,,,,,,,,,,,,,1.0,0.0,11841.0,0.06,65.99,,0,,,0,,,
311.0,,,,,,,,,,,,,,,,1.0,0.0,11881.0,0.06,70.8,,0,37005.0,0.0,0,26381.0,85.0,
312.0,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,
