timestamp,gpu_id,gpu_utilization,memory_used_mib
1787160859.1415951,0,0,35336
1787160859.1415951,1,0,35350
1787160859.1415951,2,0,0
1787160859.1415951,3,0,0
1787160861.706782,0,0,35884
1787160861.706782,1,7,35808
1787160861.706782,2,0,0
1787160861.706782,3,0,0
1787160864.0318131,0,43,35988
1787160864.0318131,1,14,36036
1787160864.0318131,2,0,0
1787160864.0318131,3,0,0
1787160866.3269758,0,52,36054
1787160866.3269758,1,14,36036
1787160866.3269758,2,0,0
1787160866.3269758,3,0,0
1787160868.664202,0,50,36118
1787160868.664202,1,11,44528
1787160868.664202,2,0,0
1787160868.664202,3,0,0
1787160871.0163896,0,40,36182
1787160871.0163896,1,64,44750
1787160871.0163896,2,0,0
1787160871.0163896,3,0,0
1787160873.2868361,0,42,36182
1787160873.2868361,1,32,44784
1787160873.2868361,2,0,0
1787160873.2868361,3,0,0
1787160875.5415747,0,25,36378
1787160875.5415747,1,53,44896
1787160875.5415747,2,0,0
1787160875.5415747,3,0,0
1787160877.823697,0,13,27766
1787160877.823697,1,41,45040
1787160877.823697,2,0,0
1787160877.823697,3,0,0
1787160880.1408854,0,8,27766
1787160880.1408854,1,52,45152
1787160880.1408854,2,0,0
1787160880.1408854,3,0,0
1787160882.4443042,0,9,27766
1787160882.4443042,1,42,45842
1787160882.4443042,2,0,0
1787160882.4443042,3,0,0
1787160884.7541656,0,10,27766
1787160884.7541656,1,51,46174
1787160884.7541656,2,0,0
1787160884.7541656,3,0,0
1787160887.1041415,0,17,27766
1787160887.1041415,1,51,46286
1787160887.1041415,2,0,0
1787160887.1041415,3,0,0
1787160889.4657702,0,9,27836
1787160889.4657702,1,51,46398
1787160889.4657702,2,0,0
1787160889.4657702,3,0,0
1787160891.801294,0,6,27836
1787160891.801294,1,57,46398
1787160891.801294,2,0,0
1787160891.801294,3,0,0
1787160894.1065462,0,11,27836
1787160894.1065462,1,61,46398
1787160894.1065462,2,0,0
1787160894.1065462,3,0,0
1787160896.4934654,0,8,27836
1787160896.4934654,1,35,46398
1787160896.4934654,2,0,0
1787160896.4934654,3,0,0
1787160898.8080041,0,6,42460
1787160898.8080041,1,56,46256
1787160898.8080041,2,0,0
1787160898.8080041,3,0,0
1787160901.146161,0,8,44064
1787160901.146161,1,44,45954
1787160901.146161,2,0,0
1787160901.146161,3,0,0
1787160903.5169258,0,4,44064
1787160903.5169258,1,39,29896
1787160903.5169258,2,0,0
1787160903.5169258,3,0,0
1787160906.6613636,0,18,44152
1787160906.6613636,1,52,29896
1787160906.6613636,2,0,0
1787160906.6613636,3,0,0
1787160909.9712727,0,8,44264
1787160909.9712727,1,41,29896
1787160909.9712727,2,0,0
1787160909.9712727,3,0,0
1787160912.647436,0,11,44264
1787160912.647436,1,44,29672
