timestamp,gpu_id,gpu_utilization,memory_used_mib
1787156456.3448246,0,9,35336
1787156456.3448246,1,0,35350
1787156456.3448246,2,0,0
1787156456.3448246,3,0,0
1787156458.7563915,0,0,35810
1787156458.7563915,1,10,35806
1787156458.7563915,2,0,0
1787156458.7563915,3,0,0
1787156461.0618498,0,53,35812
1787156461.0618498,1,50,35840
1787156461.0618498,2,0,0
1787156461.0618498,3,0,0
1787156463.392307,0,49,35976
1787156463.392307,1,62,35880
1787156463.392307,2,0,0
1787156463.392307,3,0,0
1787156465.7462487,0,68,36124
1787156465.7462487,1,79,36376
1787156465.7462487,2,0,0
1787156465.7462487,3,0,0
1787156468.0591645,0,65,36154
1787156468.0591645,1,44,36376
1787156468.0591645,2,0,0
1787156468.0591645,3,0,0
1787156470.4620707,0,40,36692
1787156470.4620707,1,36,36382
1787156470.4620707,2,0,0
1787156470.4620707,3,0,0
1787156472.868078,0,63,36980
1787156472.868078,1,38,36382
1787156472.868078,2,0,0
1787156472.868078,3,0,0
1787156475.257171,0,37,37236
1787156475.257171,1,38,36846
1787156475.257171,2,0,0
1787156475.257171,3,0,0
1787156477.6139224,0,63,37456
1787156477.6139224,1,69,36960
1787156477.6139224,2,0,0
1787156477.6139224,3,0,0
1787156480.0088556,0,46,37708
1787156480.0088556,1,63,37370
1787156480.0088556,2,0,0
1787156480.0088556,3,0,0
1787156482.414802,0,53,37712
1787156482.414802,1,66,37624
1787156482.414802,2,0,0
1787156482.414802,3,0,0
1787156484.7957504,0,49,38128
1787156484.7957504,1,59,37836
1787156484.7957504,2,0,0
1787156484.7957504,3,0,0
1787156487.2199028,0,47,38128
1787156487.2199028,1,63,37864
1787156487.2199028,2,0,0
1787156487.2199028,3,0,0
1787156489.5621016,0,55,38128
1787156489.5621016,1,73,37864
1787156489.5621016,2,0,0
1787156489.5621016,3,0,0
1787156492.0123155,0,75,38256
1787156492.0123155,1,53,37864
1787156492.0123155,2,0,0
1787156492.0123155,3,0,0
1787156494.345458,0,64,38256
1787156494.345458,1,56,37864
1787156494.345458,2,0,0
1787156494.345458,3,0,0
1787156496.7160437,0,72,38256
1787156496.7160437,1,67,38066
1787156496.7160437,2,0,0
1787156496.7160437,3,0,0
1787156499.1070166,0,63,38256
1787156499.1070166,1,60,38320
1787156499.1070166,2,0,0
1787156499.1070166,3,0,0
1787156501.5756135,0,66,38256
1787156501.5756135,1,71,38320
1787156501.5756135,2,0,0
1787156501.5756135,3,0,0
1787156503.9900372,0,66,38256
1787156503.9900372,1,61,38432
1787156503.9900372,2,0,0
1787156503.9900372,3,0,0
1787156506.401717,0,59,38256
1787156506.401717,1,64,38432
1787156506.401717,2,0,0
1787156506.401717,3,0,0
1787156508.6995778,0,88,38256
1787156508.6995778,1,56,38432
1787156508.6995778,2,0,0
1787156508.6995778,3,0,0
1787156511.1302068,0,60,38256
1787156511.1302068,1,50,38532
1787156511.1302068,2,0,0
1787156511.1302068,3,0,0
1787156513.4397228,0,60,38320
1787156513.4397228,1,41,38420
1787156513.4397228,2,0,0
1787156513.4397228,3,0,0
1787156516.1556203,0,36,38320
1787156516.1556203,1,35,38420
1787156516.1556203,2,0,0
1787156516.1556203,3,0,0
1787156519.1172612,0,39,38320
1787156519.1172612,1,47,38420
1787156519.1172612,2,0,0
1787156519.1172612,3,0,0
1787156521.42386,0,81,38320
1787156521.42386,1,82,38420
1787156521.42386,2,0,0
1787156521.42386,3,0,0
1787156523.730288,0,57,38320
1787156523.730288,1,70,38420
1787156523.730288,2,0,0
1787156523.730288,3,0,0
1787156526.1756306,0,54,38320
1787156526.1756306,1,70,38420
1787156526.1756306,2,0,0
1787156526.1756306,3,0,0
1787156528.5587962,0,58,38486
1787156528.5587962,1,69,38420
1787156528.5587962,2,0,0
1787156528.5587962,3,0,0
1787156530.9478083,0,63,38486
1787156530.9478083,1,66,38420
1787156530.9478083,2,0,0
1787156530.9478083,3,0,0
1787156533.319756,0,74,38658
1787156533.319756,1,71,38420
1787156533.319756,2,0,0
1787156533.319756,3,0,0
1787156535.614458,0,47,38658
1787156535.614458,1,41,38420
1787156535.614458,2,0,0
1787156535.614458,3,0,0
1787156537.9104733,0,91,38802
1787156537.9104733,1,51,38420
1787156537.9104733,2,0,0
1787156537.9104733,3,0,0
1787156540.2105153,0,60,38802
1787156540.2105153,1,54,38420
1787156540.2105153,2,0,0
1787156540.2105153,3,0,0
1787156542.518707,0,61,38802
1787156542.518707,1,58,38420
1787156542.518707,2,0,0
1787156542.518707,3,0,0
1787156544.8358712,0,69,38802
1787156544.8358712,1,61,38420
1787156544.8358712,2,0,0
1787156544.8358712,3,0,0
1787156547.2069762,0,75,38802
1787156547.2069762,1,65,38420
1787156547.2069762,2,0,0
1787156547.2069762,3,0,0
1787156549.6044753,0,43,38872
1787156549.6044753,1,57,38084
1787156549.6044753,2,0,0
1787156549.6044753,3,0,0
1787156551.9597547,0,36,38872
1787156551.9597547,1,49,38084
1787156551.9597547,2,0,0
1787156551.9597547,3,0,0
