timestamp,gpu_id,gpu_utilization,memory_used_mib
1787164030.4101367,0,0,35596
1787164030.4101367,1,0,35634
1787164030.4101367,2,0,0
1787164030.4101367,3,0,0
1787164032.8280447,0,0,50546
1787164032.8280447,1,0,35924
1787164032.8280447,2,0,0
1787164032.8280447,3,0,0
1787164035.1478088,0,32,51864
1787164035.1478088,1,11,36152
1787164035.1478088,2,0,0
1787164035.1478088,3,0,0
1787164037.6155713,0,31,52322
1787164037.6155713,1,11,34396
1787164037.6155713,2,0,0
1787164037.6155713,3,0,0
1787164039.9797366,0,31,52324
1787164039.9797366,1,18,34396
1787164039.9797366,2,0,0
1787164039.9797366,3,0,0
1787164042.4410944,0,24,52614
1787164042.4410944,1,11,34508
1787164042.4410944,2,0,0
1787164042.4410944,3,0,0
1787164044.9338224,0,35,52678
1787164044.9338224,1,20,34508
1787164044.9338224,2,0,0
1787164044.9338224,3,0,0
1787164047.3680205,0,52,52810
1787164047.3680205,1,12,34620
1787164047.3680205,2,0,0
1787164047.3680205,3,0,0
1787164049.8040926,0,44,52810
1787164049.8040926,1,27,34732
1787164049.8040926,2,0,0
1787164049.8040926,3,0,0
1787164052.2332072,0,23,52996
1787164052.2332072,1,8,34816
1787164052.2332072,2,0,0
1787164052.2332072,3,0,0
1787164054.670803,0,41,52996
1787164054.670803,1,14,35236
1787164054.670803,2,0,0
1787164054.670803,3,0,0
1787164057.06823,0,41,52996
1787164057.06823,1,16,35536
1787164057.06823,2,0,0
1787164057.06823,3,0,0
1787164059.5093281,0,37,52996
1787164059.5093281,1,19,35536
1787164059.5093281,2,0,0
1787164059.5093281,3,0,0
1787164061.932538,0,43,53194
1787164061.932538,1,28,35536
1787164061.932538,2,0,0
1787164061.932538,3,0,0
1787164064.4245293,0,86,53194
1787164064.4245293,1,27,50852
1787164064.4245293,2,0,0
1787164064.4245293,3,0,0
1787164066.9440727,0,28,51348
1787164066.9440727,1,15,52312
1787164066.9440727,2,0,0
1787164066.9440727,3,0,0
1787164069.360548,0,36,51348
1787164069.360548,1,19,52394
1787164069.360548,2,0,0
1787164069.360548,3,0,0
1787164071.782169,0,37,51348
1787164071.782169,1,21,52394
1787164071.782169,2,0,0
1787164071.782169,3,0,0
1787164074.1946073,0,36,51348
1787164074.1946073,1,18,52394
1787164074.1946073,2,0,0
1787164074.1946073,3,0,0
1787164076.616333,0,44,51348
1787164076.616333,1,23,52170
1787164076.616333,2,0,0
1787164076.616333,3,0,0
1787164079.0675163,0,37,51348
1787164079.0675163,1,18,52170
1787164079.0675163,2,0,0
1787164079.0675163,3,0,0
1787164081.4446626,0,29,51412
1787164081.4446626,1,14,52058
1787164081.4446626,2,0,0
1787164081.4446626,3,0,0
1787164083.9237332,0,38,50852
1787164083.9237332,1,4,50746
1787164083.9237332,2,0,0
1787164083.9237332,3,0,0
1787164086.4114091,0,29,35272
1787164086.4114091,1,12,40676
1787164086.4114091,2,0,0
1787164086.4114091,3,0,0
1787164088.84249,0,44,35274
1787164088.84249,1,9,40676
1787164088.84249,2,0,0
1787164088.84249,3,0,0
1787164091.2913673,0,36,35274
1787164091.2913673,1,12,40676
1787164091.2913673,2,0,0
1787164091.2913673,3,0,0
1787164093.6829653,0,38,35274
1787164093.6829653,1,11,47264
1787164093.6829653,2,0,0
1787164093.6829653,3,0,0
1787164096.0697637,0,32,35274
1787164096.0697637,1,17,48464
1787164096.0697637,2,0,0
1787164096.0697637,3,0,0
1787164098.4491367,0,39,35274
1787164098.4491367,1,39,49272
1787164098.4491367,2,0,0
1787164098.4491367,3,0,0
1787164100.861643,0,47,35274
1787164100.861643,1,33,49272
1787164100.861643,2,0,0
1787164100.861643,3,0,0
1787164103.2775836,0,28,35274
1787164103.2775836,1,10,49314
1787164103.2775836,2,0,0
1787164103.2775836,3,0,0
1787164106.1333477,0,17,35210
1787164106.1333477,1,37,49416
1787164106.1333477,2,0,0
1787164106.1333477,3,0,0
1787164108.6898997,0,10,32890
1787164108.6898997,1,47,49530
1787164108.6898997,2,0,0
1787164108.6898997,3,0,0
1787164111.1180863,0,8,32890
1787164111.1180863,1,45,49530
1787164111.1180863,2,0,0
1787164111.1180863,3,0,0
1787164113.5772004,0,11,32890
1787164113.5772004,1,19,49642
1787164113.5772004,2,0,0
1787164113.5772004,3,0,0
1787164115.9122212,0,9,32890
1787164115.9122212,1,61,49754
1787164115.9122212,2,0,0
1787164115.9122212,3,0,0
1787164118.2765102,0,10,32890
1787164118.2765102,1,52,49754
1787164118.2765102,2,0,0
