1787206105.221581730 0, 35432, 5;1, 35446, 1;
1787206107.431656061 0, 35864, 27;1, 35902, 0;
1787206109.582820304 0, 35906, 92;1, 35918, 49;
1787206111.754283371 0, 35906, 92;1, 36048, 98;
1787206113.942907550 0, 35906, 0;1, 36180, 99;
1787206116.115473647 0, 36060, 93;1, 36352, 100;
1787206118.265539159 0, 36060, 93;1, 36578, 100;
1787206120.452895896 0, 36060, 93;1, 36816, 100;
1787206122.603712447 0, 36060, 92;1, 36816, 100;
1787206124.790851322 0, 36060, 59;1, 36816, 81;
1787206127.013651376 0, 36060, 93;1, 37042, 100;
1787206129.219879158 0, 36284, 93;1, 37042, 100;
1787206131.393086363 0, 36284, 93;1, 37042, 99;
1787206133.568846698 0, 36374, 95;1, 37042, 99;
1787206135.767509362 0, 36374, 91;1, 37266, 100;
1787206137.944613423 0, 36374, 93;1, 37266, 100;
1787206140.124654566 0, 36374, 93;1, 37266, 100;
1787206142.303597718 0, 36374, 92;1, 37316, 100;
1787206144.503445434 0, 36374, 90;1, 37396, 99;
1787206146.675923813 0, 36414, 100;1, 37398, 100;
1787206148.831631312 0, 36564, 100;1, 37398, 100;
1787206151.023877393 0, 36820, 100;1, 37398, 100;
1787206153.190884305 0, 37636, 100;1, 37398, 99;
1787206155.343180447 0, 37636, 100;1, 37286, 99;
1787206157.532783462 0, 37958, 100;1, 37286, 62;
1787206159.730741446 0, 38342, 100;1, 37286, 98;
1787206161.902561619 0, 38342, 99;1, 37286, 50;
1787206164.091518721 0, 39110, 100;1, 37286, 48;
1787206166.282031199 0, 39346, 100;1, 37286, 49;
1787206168.455656410 0, 39474, 100;1, 37286, 0;
1787206170.646963117 0, 39474, 100;1, 37286, 0;
1787206172.816923784 0, 40280, 99;1, 37286, 0;
1787206174.988553958 0, 40536, 100;1, 37286, 0;
1787206177.140858387 0, 40536, 99;1, 37286, 0;
1787206179.334694933 0, 40664, 100;1, 37286, 0;
1787206181.521909985 0, 40844, 100;1, 37286, 0;
1787206183.694578831 0, 41100, 100;1, 37286, 98;
1787206185.889244951 0, 41356, 100;1, 37286, 47;
1787206188.059125492 0, 41356, 100;1, 37286, 0;
1787206190.247932739 0, 41550, 100;1, 37286, 0;
1787206192.419012798 0, 41550, 100;1, 37286, 49;
1787206194.607605098 0, 41620, 100;1, 37286, 0;
1787206196.775912811 0, 41620, 100;1, 37286, 0;
