Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r2_s3.pkl
[PRISM_DIRECT] 816 requests, span 418.8s
Starting TP benchmark: released-prototype_bursty_rate2_seed3
Generated 816 requests
Request model_3#0 arrives at 1590078.382734396, sleeping for 0.20641331002116203 seconds
Request model_1#0 arrives at 1590078.591062695, sleeping for 0.6795699039939791 seconds
Request model_1#1 arrives at 1590079.271708937, sleeping for 0.09321729652583599 seconds
Request model_3#1 arrives at 1590079.365694693, sleeping for 1.0129439439624548 seconds
Request model_1#2 arrives at 1590080.379721147, sleeping for 0.663250126177445 seconds
Request model_1#3 arrives at 1590081.044666819, sleeping for 0.02027945569716394 seconds
Request model_3#2 arrives at 1590081.065953441, sleeping for 0.33067057537846267 seconds
Request model_6#0 arrives at 1590081.397243938, sleeping for 0.01483722752891481 seconds
Request model_6#1 arrives at 1590081.412245453, sleeping for 0.5083447210490704 seconds
Request model_6#2 arrives at 1590081.921547307, sleeping for 0.2747519058175385 seconds
Request model_6#3 arrives at 1590082.197117309, sleeping for 1.6652266581077129 seconds
Request model_6#4 arrives at 1590083.864438406, sleeping for 0.0364807122386992 seconds
Request model_6#5 arrives at 1590083.902842699, sleeping for 0.09712854051031172 seconds
Request model_3#3 arrives at 1590084.00122696, sleeping for 0.12386680883355439 seconds
Request model_3#4 arrives at 1590084.126440515, sleeping for 1.163547869073227 seconds
Request model_5#0 arrives at 1590085.2913846, sleeping for 0.699245345313102 seconds
Request model_6#6 arrives at 1590085.993622236, sleeping for 0.2951989280991256 seconds
Request model_6#7 arrives at 1590086.290133077, sleeping for 0.5533066100906581 seconds
Request model_3#5 arrives at 1590086.844879758, sleeping for 1.3715605505276471 seconds
Request model_3#6 arrives at 1590088.217331156, sleeping for 0.2371288847643882 seconds
Request model_3#7 arrives at 1590088.454899058, sleeping for 1.9348655147477984 seconds
Request model_3#8 arrives at 1590090.391363247, sleeping for 0.6996164922602475 seconds
Request model_3#9 arrives at 1590091.091522897, sleeping for 0.08937049843370914 seconds
Request model_3#10 arrives at 1590091.182070488, sleeping for 0.1272751037031412 seconds
Request model_2#0 arrives at 1590091.310318226, sleeping for 0.3736660110298544 seconds
Request model_2#1 arrives at 1590091.685033634, sleeping for 0.542094205506146 seconds
Request model_6#8 arrives at 1590092.227996665, sleeping for 0.08366341236978769 seconds
Request model_6#9 arrives at 1590092.312690721, sleeping for 0.057258690474554896 seconds
Request model_6#10 arrives at 1590092.371258277, sleeping for 0.5689927958883345 seconds
Request model_3#11 arrives at 1590092.941156763, sleeping for 0.5433761449530721 seconds
Request model_3#12 arrives at 1590093.485099962, sleeping for 0.2334662084467709 seconds
Request model_6#11 arrives at 1590093.719119687, sleeping for 0.2179698026739061 seconds
Request model_1#4 arrives at 1590093.938183748, sleeping for 0.055910937720909715 seconds
Request model_6#12 arrives at 1590093.994347476, sleeping for 0.36537597491405904 seconds
Request model_2#2 arrives at 1590094.36073202, sleeping for 0.3673558784648776 seconds
Request model_6#13 arrives at 1590094.728547446, sleeping for 0.14416057500056922 seconds
Request model_6#14 arrives at 1590094.875114233, sleeping for 0.035425913287326694 seconds
Request model_6#15 arrives at 1590094.910914626, sleeping for 0.30795378261245787 seconds
Request model_6#16 arrives at 1590095.220339996, sleeping for 0 seconds
Request model_3#13 arrives at 1590095.221211733, sleeping for 1.2942919603083283 seconds
Request model_1#5 arrives at 1590096.516553092, sleeping for 0.25081348582170904 seconds
Request model_3#14 arrives at 1590096.768690194, sleeping for 0.07374255522154272 seconds
Request model_3#15 arrives at 1590096.843443195, sleeping for 0.12586730788461864 seconds
