Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.6s
Request model_3#4 arrives at 1519907.991438568, sleeping for 0.21165190380997956 seconds
Request model_2#16 arrives at 1519908.204083512, sleeping for 0.0867154800798744 seconds
Request model_2#17 arrives at 1519908.292813172, sleeping for 0 seconds
Request model_2#18 arrives at 1519908.293137064, sleeping for 0.0019243627320975065 seconds
Request model_5#6 arrives at 1519908.295960526, sleeping for 0.3758823031093925 seconds
Request model_2#19 arrives at 1519908.672302159, sleeping for 0.08136374526657164 seconds
Request model_2#20 arrives at 1519908.754055328, sleeping for 0.33092529210262 seconds
Request model_2#21 arrives at 1519909.08601402, sleeping for 0.05392356729134917 seconds
Request model_2#22 arrives at 1519909.140731258, sleeping for 0.024208481889218092 seconds
Request model_2#23 arrives at 1519909.165408392, sleeping for 0.0908432996366173 seconds
Request model_6#0 arrives at 1519909.257089745, sleeping for 0.15186269721016288 seconds
Request model_2#24 arrives at 1519909.409962983, sleeping for 0.3104901644401252 seconds
Request model_2#25 arrives at 1519909.721102091, sleeping for 0.11514978716149926 seconds
Request model_2#26 arrives at 1519909.836860463, sleeping for 0.26096252584829926 seconds
Request model_2#27 arrives at 1519910.098750934, sleeping for 0.042938313679769635 seconds
Request model_2#28 arrives at 1519910.142447459, sleeping for 0.23584487615153193 seconds
Request model_3#5 arrives at 1519910.38026444, sleeping for 0.2206108325626701 seconds
Request model_3#6 arrives at 1519910.601684269, sleeping for 0.09478765306994319 seconds
Request model_2#29 arrives at 1519910.697433482, sleeping for 0.0386208884883672 seconds
Request model_2#30 arrives at 1519910.737068657, sleeping for 0.10559140308760107 seconds
Request model_3#7 arrives at 1519910.843735472, sleeping for 0.06143540539778769 seconds
Request model_2#31 arrives at 1519910.905558622, sleeping for 0.07176585891284049 seconds
Request model_2#32 arrives at 1519910.979234591, sleeping for 0.02308174897916615 seconds
Request model_5#7 arrives at 1519911.002884857, sleeping for 0.018991761608049273 seconds
Request model_2#33 arrives at 1519911.022482773, sleeping for 0.005640543764457107 seconds
Request model_6#1 arrives at 1519911.029080613, sleeping for 0.09131545829586685 seconds
Request model_2#34 arrives at 1519911.121540471, sleeping for 0.08645801688544452 seconds
Request model_2#35 arrives at 1519911.208224147, sleeping for 0.07545334310270846 seconds
Request model_2#36 arrives at 1519911.2838945, sleeping for 0.27559526008553803 seconds
Request model_6#2 arrives at 1519911.560800013, sleeping for 0.19332592515274882 seconds
Request model_2#37 arrives at 1519911.754934878, sleeping for 0.263825420755893 seconds
Request model_2#38 arrives at 1519912.020099203, sleeping for 0.05834151175804436 seconds
Request model_2#39 arrives at 1519912.079377105, sleeping for 0.128358957124874 seconds
Request model_2#40 arrives at 1519912.208541076, sleeping for 0.03640073328278959 seconds
Request model_2#41 arrives at 1519912.246533139, sleeping for 0.02171823545359075 seconds
Request model_5#8 arrives at 1519912.269335829, sleeping for 0.027652776800096035 seconds
Request model_2#42 arrives at 1519912.298093853, sleeping for 0.019881296437233686 seconds
Request model_2#43 arrives at 1519912.318833938, sleeping for 0.08305534953251481 seconds
Request model_2#44 arrives at 1519912.402894654, sleeping for 0.11584087577648461 seconds
Request model_5#9 arrives at 1519912.519695523, sleeping for 0.06879105954430997 seconds
Request model_2#45 arrives at 1519912.589472913, sleeping for 0.21297760168090463 seconds
Request model_2#46 arrives at 1519912.803391587, sleeping for 0.025179087882861495 seconds
Request model_5#10 arrives at 1519912.829218629, sleeping for 0.07203931291587651 seconds
Request model_2#47 arrives at 1519912.902899708, sleeping for 0.13787105726078153 seconds
Request model_2#48 arrives at 1519913.041845542, sleeping for 0.06346509139984846 seconds
Request model_5#11 arrives at 1519913.105552647, sleeping for 0.007121905917301774 seconds
Request model_5#12 arrives at 1519913.113163113, sleeping for 0.21259446977637708 seconds
Request model_5#13 arrives at 1519913.326923145, sleeping for 0.09470131271518767 seconds
Request model_3#8 arrives at 1519913.422748728, sleeping for 0.055845480877906084 seconds
Request model_2#49 arrives at 1519913.479545472, sleeping for 0.14203850692138076 seconds
Request model_2#50 arrives at 1519913.623314632, sleeping for 0.045804550871253014 seconds
Request model_6#3 arrives at 1519913.67000225, sleeping for 0.12040737480856478 seconds
Request model_2#51 arrives at 1519913.940275963, sleeping for 0 seconds
Request model_2#52 arrives at 1519913.940672746, sleeping for 0 seconds
Request model_2#53 arrives at 1519913.941096439, sleeping for 0.03178073209710419 seconds
Request model_2#54 arrives at 1519913.973293548, sleeping for 0.18852628068998456 seconds
Request model_5#14 arrives at 1519914.162117054, sleeping for 0.10212746122851968 seconds
Request model_3#9 arrives at 1519914.26498335, sleeping for 0.05543880653567612 seconds
Request model_6#4 arrives at 1519914.321058578, sleeping for 0.018084573559463024 seconds
Request model_2#55 arrives at 1519914.340803305, sleeping for 0.019427993101999164 seconds
Request model_6#5 arrives at 1519914.360633653, sleeping for 0.2879688013345003 seconds
Request model_2#56 arrives at 1519914.649335702, sleeping for 0.002718346891924739 seconds
Request model_3#10 arrives at 1519914.652375045, sleeping for 0.10460176249034703 seconds
Request model_5#15 arrives at 1519914.758857888, sleeping for 0.1410007430240512 seconds
Request model_3#11 arrives at 1519914.900831415, sleeping for 0.04550704779103398 seconds
Request model_2#57 arrives at 1519914.946887248, sleeping for 0.04203215870074928 seconds
Request model_2#58 arrives at 1519914.989594986, sleeping for 0.028179133543744683 seconds
Request model_6#6 arrives at 1519915.018231159, sleeping for 0.060379744274541736 seconds
Request model_5#16 arrives at 1519915.079055153, sleeping for 0.1659129427280277 seconds
Request model_5#17 arrives at 1519915.245952735, sleeping for 0.13504639361053705 seconds
Request model_2#59 arrives at 1519915.381741666, sleeping for 0.34931810200214386 seconds
Request model_2#60 arrives at 1519915.732641299, sleeping for 0.08616452408023179 seconds
Request model_2#61 arrives at 1519915.819466736, sleeping for 0.007272391812875867 seconds
Request model_2#62 arrives at 1519915.827222123, sleeping for 0.02386915567331016 seconds
Request model_3#12 arrives at 1519915.851846616, sleeping for 0.15539888059720397 seconds
Request model_3#13 arrives at 1519916.007813728, sleeping for 0.02738616056740284 seconds
Request model_2#63 arrives at 1519916.035513324, sleeping for 0.04610644676722586 seconds
Request model_2#64 arrives at 1519916.082206502, sleeping for 0.2092398968525231 seconds
Request model_2#65 arrives at 1519916.292168175, sleeping for 0.0696637942455709 seconds
Request model_2#66 arrives at 1519916.362826291, sleeping for 0.16102590435184538 seconds
Request model_5#18 arrives at 1519916.524829158, sleeping for 0.15616205730475485 seconds
Request model_2#67 arrives at 1519916.681792466, sleeping for 0.08741353801451623 seconds
Request model_2#68 arrives at 1519916.770826919, sleeping for 0.16606875462457538 seconds
Request model_6#7 arrives at 1519916.937395649, sleeping for 0.06463998160324991 seconds
Request model_3#14 arrives at 1519917.003179049, sleeping for 0.15644973027519882 seconds
Request model_2#69 arrives at 1519917.160074597, sleeping for 0.113971026847139 seconds
Request model_2#70 arrives at 1519917.274913052, sleeping for 0.0726786283776164 seconds
Request model_2#71 arrives at 1519917.348658181, sleeping for 0.01725500589236617 seconds
Request model_2#72 arrives at 1519917.366384584, sleeping for 0.4124086247757077 seconds
Request model_2#73 arrives at 1519917.779961753, sleeping for 0.25547023699618876 seconds
Request model_2#74 arrives at 1519918.036012599, sleeping for 0.08452368923462927 seconds
Request model_2#75 arrives at 1519918.120883031, sleeping for 0.3611932718195021 seconds
Request model_2#76 arrives at 1519918.482881266, sleeping for 0.19091823999769986 seconds
Request model_2#77 arrives at 1519918.674073079, sleeping for 0.1318177788052708 seconds
Request model_2#78 arrives at 1519918.806574396, sleeping for 0.062186866998672485 seconds
Request model_2#79 arrives at 1519918.86893576, sleeping for 0.1344176901038736 seconds
Request model_2#80 arrives at 1519919.003781654, sleeping for 0.06012934725731611 seconds
Request model_5#19 arrives at 1519919.06499673, sleeping for 0.21270011295564473 seconds
Request model_2#81 arrives at 1519919.278432489, sleeping for 0.15203565848059952 seconds
Request model_2#82 arrives at 1519919.431770301, sleeping for 0.13696671719662845 seconds
Request model_2#83 arrives at 1519919.569502736, sleeping for 0.1717952701728791 seconds
Request model_3#15 arrives at 1519919.742561364, sleeping for 0.35523455450311303 seconds
Request model_2#84 arrives at 1519920.098744596, sleeping for 0.33500807103700936 seconds
Request model_2#85 arrives at 1519920.434278434, sleeping for 0.257774343714118 seconds
Request model_6#8 arrives at 1519920.692590157, sleeping for 0.06496629770845175 seconds
Request model_2#86 arrives at 1519920.758653748, sleeping for 0.06351469201035798 seconds
Request model_2#87 arrives at 1519920.822501104, sleeping for 0.04111954336985946 seconds
Request model_2#88 arrives at 1519920.864651047, sleeping for 0.22386512416414917 seconds
Request model_2#89 arrives at 1519921.089535051, sleeping for 0.035511597292497754 seconds
Request model_2#90 arrives at 1519921.125283668, sleeping for 0.048096257261931896 seconds
Request model_5#20 arrives at 1519921.17400731, sleeping for 0.10931667662225664 seconds
Request model_3#16 arrives at 1519921.2841514, sleeping for 0.006638402584940195 seconds
Request model_2#91 arrives at 1519921.291872798, sleeping for 0.14785298565402627 seconds
Request model_2#92 arrives at 1519921.441763783, sleeping for 0.009323156904429197 seconds
Request model_6#9 arrives at 1519921.451282085, sleeping for 0.03099210374057293 seconds
Request model_5#21 arrives at 1519921.48295244, sleeping for 0.08684614021331072 seconds
Request model_5#22 arrives at 1519921.571063366, sleeping for 0.07040512352250516 seconds
Request model_3#17 arrives at 1519921.642442777, sleeping for 0.3938743267208338 seconds
Request model_2#93 arrives at 1519922.037595299, sleeping for 0.10177788743749261 seconds
Request model_2#94 arrives at 1519922.140570266, sleeping for 0.15318303718231618 seconds
Request model_5#23 arrives at 1519922.29435963, sleeping for 0.43954331264831126 seconds
Request model_2#95 arrives at 1519922.734873489, sleeping for 0.20397964748553932 seconds
Request model_2#96 arrives at 1519922.939669624, sleeping for 0.007313672685995698 seconds
Request model_2#97 arrives at 1519922.948173387, sleeping for 0.07378410524688661 seconds
Request model_5#24 arrives at 1519923.022279038, sleeping for 0.2468492912594229 seconds
Request model_2#98 arrives at 1519923.269911691, sleeping for 0.020736701553687453 seconds
Request model_5#25 arrives at 1519923.291722814, sleeping for 0.04867667658254504 seconds
Request model_2#99 arrives at 1519923.340772759, sleeping for 0.49203611351549625 seconds
Request model_3#18 arrives at 1519923.834463044, sleeping for 0.03855503746308386 seconds
Request model_2#100 arrives at 1519923.87418971, sleeping for 0.04851300991140306 seconds
Request model_2#101 arrives at 1519923.923230684, sleeping for 0.08775340463034809 seconds
Request model_2#102 arrives at 1519924.011450041, sleeping for 0.11224343767389655 seconds
Request model_2#103 arrives at 1519924.124466922, sleeping for 0.2756127240136266 seconds
Request model_3#19 arrives at 1519924.401068571, sleeping for 0.14816924696788192 seconds
Request model_2#104 arrives at 1519924.549965229, sleeping for 0.009562477702274919 seconds
Request model_5#26 arrives at 1519924.560611009, sleeping for 0.005503634689375758 seconds
Request model_2#105 arrives at 1519924.567227408, sleeping for 0.20892502553761005 seconds
Request model_6#10 arrives at 1519924.77712718, sleeping for 0.08848411659710109 seconds
Request model_2#106 arrives at 1519924.866685236, sleeping for 0.04031617962755263 seconds
Request model_2#107 arrives at 1519924.907961054, sleeping for 0.020643855445086956 seconds
Request model_6#11 arrives at 1519924.929122111, sleeping for 0.0007960654329508543 seconds
Request model_2#108 arrives at 1519924.930625803, sleeping for 0.04500343301333487 seconds
Request model_2#109 arrives at 1519924.975872619, sleeping for 0.18730611889623106 seconds
Request model_2#110 arrives at 1519925.163688497, sleeping for 0.04783179727382958 seconds
Request model_6#12 arrives at 1519925.21237913, sleeping for 0.05367853515781462 seconds
Request model_5#27 arrives at 1519925.267042767, sleeping for 0.002580478088930249 seconds
Request model_2#111 arrives at 1519925.270694674, sleeping for 0.20059272996149957 seconds
Request model_2#112 arrives at 1519925.472573436, sleeping for 0.02283350145444274 seconds
Request model_2#113 arrives at 1519925.496263842, sleeping for 0.14899434964172542 seconds
Request model_2#114 arrives at 1519925.646273279, sleeping for 0.09359036502428353 seconds
Request model_2#115 arrives at 1519925.740606741, sleeping for 0.17806454142555594 seconds
Request model_2#116 arrives at 1519925.919099759, sleeping for 0.19888755027204752 seconds
Request model_2#117 arrives at 1519926.118513414, sleeping for 0.07965096272528172 seconds
Request model_2#118 arrives at 1519926.199126713, sleeping for 0.11098355846479535 seconds
Request model_2#119 arrives at 1519926.311278818, sleeping for 0.17583408835344017 seconds
Request model_2#120 arrives at 1519926.488099504, sleeping for 0.0019058708567172289 seconds
Request model_2#121 arrives at 1519926.490786274, sleeping for 0.036821698769927025 seconds
Request model_6#13 arrives at 1519926.528400004, sleeping for 0.2981629522982985 seconds
Request model_3#20 arrives at 1519926.827346199, sleeping for 0.10241091996431351 seconds
Request model_2#122 arrives at 1519926.930795919, sleeping for 0.10972543945536017 seconds
Request model_2#123 arrives at 1519927.041266911, sleeping for 0.27657511294819415 seconds
Request model_2#124 arrives at 1519927.318976657, sleeping for 0.039220957551151514 seconds
Request model_2#125 arrives at 1519927.359406998, sleeping for 0.15912670455873013 seconds
Request model_2#126 arrives at 1519927.518950336, sleeping for 0.19680335884913802 seconds
Request model_2#127 arrives at 1519927.716162313, sleeping for 0.0035896298941224813 seconds
Request model_5#28 arrives at 1519927.720728667, sleeping for 0.06945501989684999 seconds
Request model_2#128 arrives at 1519927.7923131, sleeping for 0.1371931170579046 seconds
Request model_2#129 arrives at 1519927.93075333, sleeping for 0.2080887972842902 seconds
Request model_2#130 arrives at 1519928.140901424, sleeping for 0.040761749958619475 seconds
Request model_2#131 arrives at 1519928.182199151, sleeping for 0.4564105421304703 seconds
Request model_6#14 arrives at 1519928.639645976, sleeping for 0.0018329783342778683 seconds
Request model_3#21 arrives at 1519928.642004173, sleeping for 0.01333397557027638 seconds
Request model_2#132 arrives at 1519928.656692232, sleeping for 0.036724966717883945 seconds
Request model_6#15 arrives at 1519928.694413603, sleeping for 0.0526038056705147 seconds
Request model_2#133 arrives at 1519928.748135583, sleeping for 0.02665478130802512 seconds
Request model_2#134 arrives at 1519928.775836759, sleeping for 0.23408426903188229 seconds
Request model_2#135 arrives at 1519929.010682147, sleeping for 0.1551339952275157 seconds
Request model_2#136 arrives at 1519929.166800658, sleeping for 0.15215615252964199 seconds
Request model_2#137 arrives at 1519929.320125429, sleeping for 0.2691463890951127 seconds
Request model_5#29 arrives at 1519929.590672293, sleeping for 0.0905362730845809 seconds
Request model_2#138 arrives at 1519929.68176319, sleeping for 0.08783496008254588 seconds
Request model_2#139 arrives at 1519929.770510251, sleeping for 0.26365165668539703 seconds
Request model_2#140 arrives at 1519930.034702327, sleeping for 0.06475856946781278 seconds
Request model_2#141 arrives at 1519930.099779871, sleeping for 0.12714900635182858 seconds
Request model_5#30 arrives at 1519930.227639792, sleeping for 0.15670424583368003 seconds
Request model_2#142 arrives at 1519930.385490877, sleeping for 0.02462619706057012 seconds
Request model_5#31 arrives at 1519930.411146248, sleeping for 0.04554169997572899 seconds
Request model_3#22 arrives at 1519930.457768704, sleeping for 0.06488217622973025 seconds
Request model_2#143 arrives at 1519930.523366473, sleeping for 0.06006103381514549 seconds
Request model_2#144 arrives at 1519930.584290546, sleeping for 0.011322719510644674 seconds
Request model_2#145 arrives at 1519930.595866162, sleeping for 0.1806952217593789 seconds
Request model_6#16 arrives at 1519930.777597464, sleeping for 0.2407683040946722 seconds
Request model_3#23 arrives at 1519931.019562515, sleeping for 0.04214357049204409 seconds
Request model_2#146 arrives at 1519931.062178702, sleeping for 0.07873141788877547 seconds
Request model_2#147 arrives at 1519931.141958386, sleeping for 0.3052745235618204 seconds
Request model_3#24 arrives at 1519931.447376858, sleeping for 0.03487577452324331 seconds
Request model_6#17 arrives at 1519931.483135524, sleeping for 0.05256814579479396 seconds
Request model_2#148 arrives at 1519931.536828774, sleeping for 0.017170935170724988 seconds
Request model_2#149 arrives at 1519931.554487885, sleeping for 0.02680336101911962 seconds
Request model_2#150 arrives at 1519931.582210161, sleeping for 0.19401653530076146 seconds
Request model_2#151 arrives at 1519931.77700738, sleeping for 0.06126120686531067 seconds
Request model_2#152 arrives at 1519931.838880631, sleeping for 0.101790756219998 seconds
Request model_2#153 arrives at 1519931.941612785, sleeping for 0.012016438879072666 seconds
Request model_5#32 arrives at 1519931.95429831, sleeping for 0.050083165522664785 seconds
Request model_2#154 arrives at 1519932.004992477, sleeping for 0.012856150278821588 seconds
Request model_2#155 arrives at 1519932.019655036, sleeping for 0.14682264113798738 seconds
Request model_2#156 arrives at 1519932.167484316, sleeping for 0.005076502682641149 seconds
Request model_2#157 arrives at 1519932.173286699, sleeping for 0.0292942572850734 seconds
Request model_2#158 arrives at 1519932.20294838, sleeping for 0.07440055161714554 seconds
Request model_2#159 arrives at 1519932.277670306, sleeping for 0.21944271633401513 seconds
Request model_2#160 arrives at 1519932.497533262, sleeping for 0.06266347970813513 seconds
Request model_5#33 arrives at 1519932.561299186, sleeping for 0.4574505465570837 seconds
Request model_2#161 arrives at 1519933.019370104, sleeping for 0.0038049963768571615 seconds
Request model_5#34 arrives at 1519933.024279401, sleeping for 0.06350691104307771 seconds
Request model_2#162 arrives at 1519933.088021215, sleeping for 0.1898225371260196 seconds
Request model_2#163 arrives at 1519933.278905215, sleeping for 0.04425237327814102 seconds
Request model_2#164 arrives at 1519933.323714828, sleeping for 0.17392196878790855 seconds
Request model_2#165 arrives at 1519933.499655697, sleeping for 0.551842502085492 seconds
Request model_2#166 arrives at 1519934.052987484, sleeping for 0 seconds
Request model_2#167 arrives at 1519934.053503738, sleeping for 0.07402468658983707 seconds
Request model_2#168 arrives at 1519934.128405095, sleeping for 0.09523600363172591 seconds
Request model_6#18 arrives at 1519934.224073277, sleeping for 0.21635176334530115 seconds
Request model_2#169 arrives at 1519934.441093311, sleeping for 0.1712139097508043 seconds
Request model_2#170 arrives at 1519934.6130308, sleeping for 0.008858403889462352 seconds
Request model_2#171 arrives at 1519934.62374788, sleeping for 0.01090235449373722 seconds
Request model_3#25 arrives at 1519934.635470648, sleeping for 0.1982541736215353 seconds
Request model_2#172 arrives at 1519934.834520078, sleeping for 0.27254699426703155 seconds
Request model_2#173 arrives at 1519935.107256107, sleeping for 0.0793151305988431 seconds
Request model_2#174 arrives at 1519935.187209792, sleeping for 0.025839776266366243 seconds
Request model_5#35 arrives at 1519935.214951678, sleeping for 0.044321168679744005 seconds
Request model_2#175 arrives at 1519935.259697651, sleeping for 0.04082708619534969 seconds
Request model_6#19 arrives at 1519935.301496792, sleeping for 0.2493373758625239 seconds
Request model_2#176 arrives at 1519935.551376061, sleeping for 0.14758892357349396 seconds
Request model_2#177 arrives at 1519935.699286481, sleeping for 0.4307328835129738 seconds
Request model_2#178 arrives at 1519936.131491667, sleeping for 0.08737236401066184 seconds
Request model_2#179 arrives at 1519936.220370958, sleeping for 0.05946242087520659 seconds
Request model_2#180 arrives at 1519936.28110345, sleeping for 0.34790883027017117 seconds
Request model_5#36 arrives at 1519936.631163654, sleeping for 0.09104761853814125 seconds
Request model_2#181 arrives at 1519936.722884486, sleeping for 0.1156729613430798 seconds
Request model_2#182 arrives at 1519936.839623524, sleeping for 9.270594455301762e-05 seconds
Request model_2#183 arrives at 1519936.840063647, sleeping for 0.15526528540067375 seconds
Request model_2#184 arrives at 1519936.995900427, sleeping for 0.15265965275466442 seconds
Request model_2#185 arrives at 1519937.150576177, sleeping for 0.07890389626845717 seconds
Request model_2#186 arrives at 1519937.230318201, sleeping for 0.03181440359912813 seconds
Request model_2#187 arrives at 1519937.263044284, sleeping for 0.13027457939460874 seconds
Request model_2#188 arrives at 1519937.393794177, sleeping for 0.07604446122422814 seconds
Request model_2#189 arrives at 1519937.470522417, sleeping for 0.4322258986067027 seconds
Request model_5#37 arrives at 1519937.903387157, sleeping for 0.3132868157699704 seconds
Request model_5#38 arrives at 1519938.21705022, sleeping for 0.06250740983523428 seconds
Request model_2#190 arrives at 1519938.280331111, sleeping for 0.15929686231538653 seconds
Request model_2#191 arrives at 1519938.440511023, sleeping for 0.39460211037658155 seconds
Request model_2#192 arrives at 1519938.835864533, sleeping for 0.021776053588837385 seconds
Request model_6#20 arrives at 1519938.858684953, sleeping for 0.03812834434211254 seconds
Request model_2#193 arrives at 1519938.897859864, sleeping for 0.1606802826281637 seconds
Request model_2#194 arrives at 1519939.059639658, sleeping for 0.028898271964862943 seconds
Request model_3#26 arrives at 1519939.090564688, sleeping for 0.007701900787651539 seconds
Request model_3#27 arrives at 1519939.099276923, sleeping for 0.08729727170430124 seconds
Request model_2#195 arrives at 1519939.188037053, sleeping for 0.19465009681880474 seconds
Request model_2#196 arrives at 1519939.383121014, sleeping for 0.09940935531631112 seconds
Request model_2#197 arrives at 1519939.483237348, sleeping for 0.034154824912548065 seconds
Request model_2#198 arrives at 1519939.517973977, sleeping for 0.009011216927319765 seconds
Request model_2#199 arrives at 1519939.528700146, sleeping for 0.06318201078101993 seconds
Request model_5#39 arrives at 1519939.592773583, sleeping for 0.2007515651639551 seconds
Request model_2#200 arrives at 1519939.794629134, sleeping for 0.05604839697480202 seconds
Request model_2#201 arrives at 1519939.851351906, sleeping for 0.09568223147653043 seconds
Request model_2#202 arrives at 1519939.948059055, sleeping for 0.18308452819474041 seconds
Request model_2#203 arrives at 1519940.131862263, sleeping for 0.09521752712316811 seconds
Request model_2#204 arrives at 1519940.227681455, sleeping for 0.06395851192064583 seconds
Request model_2#205 arrives at 1519940.292284926, sleeping for 0.06715614884160459 seconds
Request model_5#40 arrives at 1519940.36014692, sleeping for 0.450182642089203 seconds
Request model_2#206 arrives at 1519940.811171385, sleeping for 0.045551879331469536 seconds
Request model_2#207 arrives at 1519940.857467609, sleeping for 0.12350407405756414 seconds
Request model_2#208 arrives at 1519940.981473652, sleeping for 0.2580887374933809 seconds
Request model_2#209 arrives at 1519941.24080372, sleeping for 0.006488171871751547 seconds
Request model_6#21 arrives at 1519941.247913503, sleeping for 0.0884895701892674 seconds
Request model_2#210 arrives at 1519941.337414459, sleeping for 0.0022685525473207235 seconds
Request model_2#211 arrives at 1519941.340868604, sleeping for 0.11776552442461252 seconds
Request model_2#212 arrives at 1519941.459726759, sleeping for 0.02698683668859303 seconds
Request model_5#41 arrives at 1519941.487517015, sleeping for 0.012393513461574912 seconds
Request model_2#213 arrives at 1519941.500193189, sleeping for 0.05234369984827936 seconds
Request model_2#214 arrives at 1519941.553846648, sleeping for 0.055444936733692884 seconds
Request model_2#215 arrives at 1519941.609645073, sleeping for 0.26246650656685233 seconds
Request model_2#216 arrives at 1519941.872530868, sleeping for 0.14110475475899875 seconds
Request model_2#217 arrives at 1519942.014351273, sleeping for 0.2800177540630102 seconds
Request model_2#218 arrives at 1519942.295705346, sleeping for 0.018447866896167397 seconds
Request model_1#0 arrives at 1519942.315408452, sleeping for 0.4232773089315742 seconds
Request model_1#1 arrives at 1519942.739453986, sleeping for 0.13778427708894014 seconds
Request model_1#2 arrives at 1519942.878329218, sleeping for 0.11925466428510845 seconds
Request model_1#3 arrives at 1519942.998316851, sleeping for 0.24290908710099757 seconds
Request model_4#0 arrives at 1519943.242227175, sleeping for 0.17664196528494358 seconds
Request model_5#42 arrives at 1519943.420082077, sleeping for 0.0019898221362382174 seconds
Request model_4#1 arrives at 1519943.422779587, sleeping for 0.11209955113008618 seconds
Request model_1#4 arrives at 1519943.535529916, sleeping for 0.3690453495364636 seconds
Request model_4#2 arrives at 1519943.904915853, sleeping for 0.19128115265630186 seconds
Request model_5#43 arrives at 1519944.097114412, sleeping for 0.01338808168657124 seconds
Request model_5#44 arrives at 1519944.112180184, sleeping for 0.010504964273422956 seconds
Request model_4#3 arrives at 1519944.12376586, sleeping for 0.027333280304446816 seconds
Request model_5#45 arrives at 1519944.151327605, sleeping for 1.0111408340744674 seconds
Request model_5#46 arrives at 1519945.163550242, sleeping for 0.006336604710668325 seconds
Request model_5#47 arrives at 1519945.170519714, sleeping for 0.027785701444372535 seconds
Request model_1#5 arrives at 1519945.199237038, sleeping for 0.06771565647795796 seconds
Request model_5#48 arrives at 1519945.267914258, sleeping for 0.11346202343702316 seconds
Request model_4#4 arrives at 1519945.381719834, sleeping for 0.2049996096175164 seconds
Request model_4#5 arrives at 1519945.588892115, sleeping for 0.007173127727583051 seconds
Request model_5#49 arrives at 1519945.596428621, sleeping for 0.12469130964018404 seconds
Request model_4#6 arrives at 1519945.722067935, sleeping for 0.20860220468603075 seconds
Request model_5#50 arrives at 1519945.932295018, sleeping for 0.005005454644560814 seconds
Request model_5#51 arrives at 1519945.937487617, sleeping for 0.13715402921661735 seconds
Request model_1#6 arrives at 1519946.075334862, sleeping for 0.011596410302445292 seconds
Request model_1#7 arrives at 1519946.087412882, sleeping for 0.048201927449554205 seconds
Request model_5#52 arrives at 1519946.136260845, sleeping for 0.04876995598897338 seconds
Request model_4#7 arrives at 1519946.18534852, sleeping for 0.0013846952933818102 seconds
Request model_3#28 arrives at 1519946.187408075, sleeping for 0.12732337205670774 seconds
Request model_1#8 arrives at 1519946.315662799, sleeping for 0.0630409880541265 seconds
Request model_5#53 arrives at 1519946.379799496, sleeping for 0.24010094930417836 seconds
Request model_5#54 arrives at 1519946.621636064, sleeping for 0.010845056734979153 seconds
Request model_5#55 arrives at 1519946.632966408, sleeping for 0.060579625656828284 seconds
Request model_1#9 arrives at 1519946.694523806, sleeping for 0.10738656925968826 seconds
Request model_5#56 arrives at 1519946.802891342, sleeping for 0.07584600779227912 seconds
Request model_5#57 arrives at 1519946.879974925, sleeping for 0.06429874780587852 seconds
