timestamp,gpu_id,gpu_utilization,memory_used_mib
1787214240.5308063,0,0,35432
1787214240.5308063,1,0,35446
1787214242.7846315,0,0,35924
1787214242.7846315,1,0,38766
1787214244.9725783,0,99,34598
1787214244.9725783,1,100,39824
1787214247.1384904,0,99,35020
1787214247.1384904,1,100,39960
1787214249.4203308,0,99,35546
1787214249.4203308,1,100,40138
1787214251.601168,0,99,35546
1787214251.601168,1,100,40292
1787214253.7848089,0,85,35548
1787214253.7848089,1,82,40404
1787214256.0511403,0,99,35692
1787214256.0511403,1,100,40404
1787214258.23557,0,99,35692
1787214258.23557,1,100,41010
1787214260.3793273,0,99,35694
1787214260.3793273,1,100,41282
1787214262.5451665,0,99,35694
1787214262.5451665,1,100,41766
1787214264.7121363,0,99,35694
1787214264.7121363,1,100,41878
1787214266.8984244,0,99,35694
1787214266.8984244,1,100,41902
1787214269.0857983,0,99,35694
1787214269.0857983,1,100,42014
1787214271.2314794,0,99,35694
1787214271.2314794,1,100,42238
1787214273.4137273,0,97,39198
1787214273.4137273,1,82,42574
1787214275.773491,0,99,39476
1787214275.773491,1,100,42574
1787214277.9478073,0,100,39636
1787214277.9478073,1,100,42670
1787214280.1094997,0,100,39720
1787214280.1094997,1,100,42670
1787214282.2744877,0,99,40270
1787214282.2744877,1,100,38584
1787214284.4675686,0,90,40270
1787214284.4675686,1,99,38584
1787214286.6542628,0,100,40270
1787214286.6542628,1,100,38584
1787214288.8044574,0,100,40398
1787214288.8044574,1,100,38584
1787214290.9742002,0,99,40398
1787214290.9742002,1,100,38472
1787214293.1435928,0,100,40398
1787214293.1435928,1,100,38472
1787214295.3046753,0,100,40600
1787214295.3046753,1,100,38472
1787214297.4517815,0,100,40600
1787214297.4517815,1,100,38360
1787214299.6146953,0,99,40600
1787214299.6146953,1,100,38360
1787214301.8055089,0,99,40600
1787214301.8055089,1,100,38360
1787214303.9775734,0,99,40600
1787214303.9775734,1,100,38360
1787214306.1403584,0,100,40600
1787214306.1403584,1,100,38360
1787214308.3323693,0,100,40600
1787214308.3323693,1,100,38360
1787214310.4771502,0,99,40600
1787214310.4771502,1,73,38360
1787214312.6328354,0,100,40600
1787214312.6328354,1,100,38362
1787214314.8175385,0,100,40600
1787214314.8175385,1,100,38362
1787214317.0048301,0,100,40600
1787214317.0048301,1,100,38362
1787214319.153314,0,99,40600
1787214319.153314,1,100,46782
1787214321.3379323,0,100,40600
1787214321.3379323,1,99,46782
1787214323.483946,0,100,40600
1787214323.483946,1,100,47000
1787214325.626337,0,100,40600
1787214325.626337,1,100,47152
1787214327.7964435,0,99,40600
1787214327.7964435,1,100,47152
1787214329.944035,0,79,38238
1787214329.944035,1,88,47154
1787214332.117069,0,99,38238
1787214332.117069,1,100,47154
1787214334.280241,0,99,38238
1787214334.280241,1,100,47154
1787214336.480259,0,87,38238
1787214336.480259,1,92,47154
1787214338.8355784,0,92,37854
1787214338.8355784,1,100,47198
1787214340.9967027,0,93,37854
1787214340.9967027,1,100,47298
1787214343.1637182,0,92,37854
1787214343.1637182,1,100,47410
1787214345.3462045,0,92,37854
1787214345.3462045,1,100,47410
1787214347.4960456,0,52,37854
1787214347.4960456,1,100,47410
1787214349.6645322,0,99,42544
1787214349.6645322,1,100,47730
1787214351.8375077,0,93,43840
1787214351.8375077,1,100,47410
1787214354.0226586,0,100,44250
1787214354.0226586,1,100,47522
1787214356.1737397,0,100,44394
1787214356.1737397,1,100,47522
1787214358.322764,0,100,44394
1787214358.322764,1,100,47522
1787214360.4854972,0,100,44396
1787214360.4854972,1,100,47522
1787214362.6564348,0,100,44396
1787214362.6564348,1,100,47634
1787214364.9901729,0,99,44396
1787214364.9901729,1,100,46626
1787214367.1623971,0,99,44396
1787214367.1623971,1,100,38898
1787214369.3592794,0,100,44524
1787214369.3592794,1,100,38898
1787214371.5578506,0,100,44524
1787214371.5578506,1,100,38898
1787214373.733776,0,100,44526
1787214373.733776,1,76,38898
1787214375.9266293,0,100,44654
