Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/steady_r8_s1.pkl
[PRISM_DIRECT] 3387 requests, span 419.8s
Request model_3#33 arrives at 189292.240510663, sleeping for 0.047348655527457595 seconds
Request model_6#14 arrives at 189292.288128342, sleeping for 0.40467321284813806 seconds
Request model_3#34 arrives at 189292.693438331, sleeping for 0.011950060696108267 seconds
Request model_4#14 arrives at 189292.706013887, sleeping for 0.024448912154184654 seconds
Request model_4#15 arrives at 189292.731546935, sleeping for 0.0017631244263611734 seconds
Request model_2#12 arrives at 189292.734066164, sleeping for 0.18935603761929087 seconds
Request model_5#45 arrives at 189292.923581836, sleeping for 0.23423644161084667 seconds
Request model_2#13 arrives at 189293.15830563, sleeping for 0.05131357378559187 seconds
Request model_5#46 arrives at 189293.210228631, sleeping for 0.000986572791589424 seconds
Request model_1#10 arrives at 189293.211828259, sleeping for 0.027972967887762934 seconds
Request model_6#15 arrives at 189293.240421947, sleeping for 0.5569975913094822 seconds
Request model_5#47 arrives at 189293.799303897, sleeping for 0.08856754744192585 seconds
Request model_3#35 arrives at 189293.888314875, sleeping for 0.014105254027526826 seconds
Request model_5#48 arrives at 189293.903529792, sleeping for 0.0965961333422456 seconds
Request model_3#36 arrives at 189294.00123049, sleeping for 0.03658994197030552 seconds
Request model_3#37 arrives at 189294.03804448, sleeping for 0.05023316026199609 seconds
Request model_2#14 arrives at 189294.089265162, sleeping for 0.09272995658102445 seconds
Request model_6#16 arrives at 189294.182899219, sleeping for 0.00012064140173606575 seconds
Request model_5#49 arrives at 189294.183570952, sleeping for 0.10604809789219871 seconds
Request model_2#15 arrives at 189294.290592957, sleeping for 0.23482796613825485 seconds
Request model_1#11 arrives at 189294.526044337, sleeping for 0.034205884498078376 seconds
Request model_5#50 arrives at 189294.560639263, sleeping for 0.005935669643804431 seconds
Request model_1#12 arrives at 189294.567221526, sleeping for 0.27556430772528984 seconds
Request model_5#51 arrives at 189294.843252219, sleeping for 0.1568679520569276 seconds
Request model_4#16 arrives at 189295.000502983, sleeping for 0.06052969265147112 seconds
Request model_2#16 arrives at 189295.061350949, sleeping for 0.069019905757159 seconds
Request model_5#52 arrives at 189295.130975876, sleeping for 0.09272039323695935 seconds
Request model_5#53 arrives at 189295.224658082, sleeping for 0.0911883887310978 seconds
Request model_4#17 arrives at 189295.317576386, sleeping for 0.39484898681985214 seconds
Request model_1#13 arrives at 189295.713335203, sleeping for 0.004077641264302656 seconds
Request model_2#17 arrives at 189295.718432459, sleeping for 0.09575600860989653 seconds
Request model_6#17 arrives at 189295.815292923, sleeping for 0.06839893068536185 seconds
Request model_5#54 arrives at 189295.884169486, sleeping for 0.04660777753451839 seconds
Request model_6#18 arrives at 189295.931009146, sleeping for 0.02758601916139014 seconds
Request model_5#55 arrives at 189295.959616139, sleeping for 0.1058425804367289 seconds
Request model_3#38 arrives at 189296.065746286, sleeping for 0.025595795799745247 seconds
Request model_5#56 arrives at 189296.093343441, sleeping for 0.006579608947504312 seconds
Request model_2#18 arrives at 189296.100938507, sleeping for 0.11208395051653497 seconds
Request model_3#39 arrives at 189296.213634626, sleeping for 0.14392275660065934 seconds
Request model_5#57 arrives at 189296.358079207, sleeping for 0.0035704185720533133 seconds
Request model_2#19 arrives at 189296.362674555, sleeping for 0.11458181284251623 seconds
Request model_4#18 arrives at 189296.477814743, sleeping for 0.01035422389395535 seconds
Request model_3#40 arrives at 189296.488410648, sleeping for 0.4885803795477841 seconds
Request model_5#58 arrives at 189296.9776997, sleeping for 0.30622016632696614 seconds
Request model_5#59 arrives at 189297.284294816, sleeping for 0.17096011416288093 seconds
Request model_6#19 arrives at 189297.4560111, sleeping for 0.044453420385252684 seconds
Request model_2#20 arrives at 189297.500858297, sleeping for 0.06278545680106618 seconds
Request model_5#60 arrives at 189297.564524053, sleeping for 0.004682333907112479 seconds
Request model_3#41 arrives at 189297.569479377, sleeping for 0.017654270224738866 seconds
Request model_4#19 arrives at 189297.589071609, sleeping for 0.09842139380634762 seconds
Request model_2#21 arrives at 189297.687713097, sleeping for 0.142618810699787 seconds
Request model_3#42 arrives at 189297.831460178, sleeping for 0.2883544357609935 seconds
Request model_5#61 arrives at 189298.120378304, sleeping for 0.015990252955816686 seconds
Request model_6#20 arrives at 189298.137221412, sleeping for 0.0700062284595333 seconds
Request model_3#43 arrives at 189298.207621733, sleeping for 0.059752557310275733 seconds
Request model_3#44 arrives at 189298.268287612, sleeping for 0.044791141466703266 seconds
Request model_3#45 arrives at 189298.314018903, sleeping for 0.007371711079031229 seconds
Request model_2#22 arrives at 189298.322045166, sleeping for 0.28828412466100417 seconds
Request model_4#20 arrives at 189298.611947182, sleeping for 0.23410092951962724 seconds
Request model_5#62 arrives at 189298.847217998, sleeping for 0.15776232810458168 seconds
Request model_5#63 arrives at 189299.00562, sleeping for 0.0695426890742965 seconds
Request model_3#46 arrives at 189299.075761843, sleeping for 0.07342430073185824 seconds
Request model_5#64 arrives at 189299.149594792, sleeping for 0.3727588507172186 seconds
Request model_4#21 arrives at 189299.523024345, sleeping for 0.0010570196900516748 seconds
Request model_3#47 arrives at 189299.5250386, sleeping for 0.15102506769471802 seconds
Request model_2#23 arrives at 189299.67682597, sleeping for 0.17434221488656476 seconds
Request model_3#48 arrives at 189299.852856844, sleeping for 0.18584427519817837 seconds
Request model_2#24 arrives at 189300.03940106, sleeping for 0.06291971681639552 seconds
Request model_6#21 arrives at 189300.103264683, sleeping for 0.6233372680144385 seconds
Request model_5#65 arrives at 189300.72791094, sleeping for 0.0009017362026497722 seconds
Request model_4#22 arrives at 189300.728969307, sleeping for 0.1307857201609295 seconds
Request model_2#25 arrives at 189300.861769394, sleeping for 0.049865364213474095 seconds
Request model_5#66 arrives at 189300.91232701, sleeping for 0.1421788591251243 seconds
Request model_2#26 arrives at 189301.055233838, sleeping for 0.03410805243765935 seconds
Request model_1#14 arrives at 189301.090431168, sleeping for 0.25978202739497647 seconds
Request model_5#67 arrives at 189301.350748092, sleeping for 0.03687849795096554 seconds
Request model_4#23 arrives at 189301.388729521, sleeping for 0.17063608672469854 seconds
Request model_5#68 arrives at 189301.560568974, sleeping for 0.04591248545330018 seconds
Request model_1#15 arrives at 189301.607479415, sleeping for 0.007026157865766436 seconds
Request model_5#69 arrives at 189301.615304456, sleeping for 0.023438939213519916 seconds
Request model_2#27 arrives at 189301.639858443, sleeping for 0.01154438772937283 seconds
Request model_6#22 arrives at 189301.652355294, sleeping for 0.053629483008990064 seconds
Request model_4#24 arrives at 189301.707000339, sleeping for 0.10216614871751517 seconds
Request model_2#28 arrives at 189301.810258995, sleeping for 0.125528304168256 seconds
Request model_2#29 arrives at 189301.936470488, sleeping for 0.27496538165723905 seconds
Request model_5#70 arrives at 189302.212501902, sleeping for 0.06612920344923623 seconds
Request model_1#16 arrives at 189302.279448506, sleeping for 0.038388032582588494 seconds
Request model_2#30 arrives at 189302.318201883, sleeping for 0.03574863588437438 seconds
Request model_1#17 arrives at 189302.355853672, sleeping for 0.030648672196548432 seconds
Request model_3#49 arrives at 189302.387472174, sleeping for 0.34673045144882053 seconds
Request model_3#50 arrives at 189302.735195989, sleeping for 0.03463896474568173 seconds
Request model_2#31 arrives at 189302.770319653, sleeping for 0.45621657132869586 seconds
Request model_6#23 arrives at 189303.227629175, sleeping for 0.14378359803231433 seconds
Request model_6#24 arrives at 189303.371706898, sleeping for 0.08106221936759539 seconds
Request model_3#51 arrives at 189303.453704276, sleeping for 0.0012850634811911732 seconds
Request model_2#32 arrives at 189303.455389943, sleeping for 0.03966691391542554 seconds
Request model_3#52 arrives at 189303.495953016, sleeping for 0.043804687942611054 seconds
Request model_3#53 arrives at 189303.540532757, sleeping for 0.29981665732339025 seconds
Request model_5#71 arrives at 189303.840818646, sleeping for 0.12314182368572801 seconds
Request model_6#25 arrives at 189303.964254485, sleeping for 0.41546230879612267 seconds
Request model_3#54 arrives at 189304.381280861, sleeping for 0.0089094850118272 seconds
Request model_6#26 arrives at 189304.392097775, sleeping for 0.06430659120087512 seconds
Request model_5#72 arrives at 189304.457306526, sleeping for 0.26997158260201104 seconds
Request model_2#33 arrives at 189304.728067093, sleeping for 0.026714510837337002 seconds
Request model_5#73 arrives at 189304.75565472, sleeping for 0.08144065373926423 seconds
Request model_3#55 arrives at 189304.837228254, sleeping for 0.003853491274639964 seconds
Request model_4#25 arrives at 189304.841944556, sleeping for 0.01140007542562671 seconds
Request model_1#18 arrives at 189304.853547243, sleeping for 0.12619235072634183 seconds
Request model_5#74 arrives at 189304.980481282, sleeping for 0.15405779099091887 seconds
Request model_3#56 arrives at 189305.134887114, sleeping for 0.05237833346473053 seconds
Request model_4#26 arrives at 189305.187835451, sleeping for 0.19809401154634543 seconds
Request model_6#27 arrives at 189305.386908227, sleeping for 0.04744957498041913 seconds
Request model_2#34 arrives at 189305.435411303, sleeping for 0.023487034224672243 seconds
Request model_5#75 arrives at 189305.459959841, sleeping for 0.11680346640059724 seconds
Request model_5#76 arrives at 189305.577570889, sleeping for 0.250694159505656 seconds
Request model_2#35 arrives at 189305.828641253, sleeping for 0.10942146723391488 seconds
Request model_5#77 arrives at 189305.938801933, sleeping for 0.3387727765075397 seconds
Request model_2#36 arrives at 189306.279325332, sleeping for 0.58294284529984 seconds
Request model_3#57 arrives at 189306.863206452, sleeping for 0.08056452794698998 seconds
Request model_2#37 arrives at 189306.94484702, sleeping for 0.0847107816953212 seconds
Request model_3#58 arrives at 189307.030229408, sleeping for 0.12279957084683701 seconds
Request model_2#38 arrives at 189307.154126791, sleeping for 0.06431405729381368 seconds
Request model_6#28 arrives at 189307.219599179, sleeping for 0.5289372070110403 seconds
Request model_5#78 arrives at 189307.749607051, sleeping for 0.029188548360252753 seconds
Request model_6#29 arrives at 189307.779508719, sleeping for 0.0532391396118328 seconds
Request model_2#39 arrives at 189307.833046556, sleeping for 0.16881135321455076 seconds
Request model_2#40 arrives at 189308.002818385, sleeping for 0.6526254656200763 seconds
Request model_3#59 arrives at 189308.657003248, sleeping for 0.05448822191101499 seconds
Request model_5#79 arrives at 189308.712139331, sleeping for 0.24178731633583084 seconds
Request model_2#41 arrives at 189308.95465767, sleeping for 0.3737743850797415 seconds
Request model_4#27 arrives at 189309.328898643, sleeping for 0.06749622439383529 seconds
Request model_3#60 arrives at 189309.398037681, sleeping for 0.23146005778107792 seconds
Request model_4#28 arrives at 189309.630639021, sleeping for 0.13800787742366083 seconds
Request model_3#61 arrives at 189309.768861345, sleeping for 0.12158328949590214 seconds
Request model_1#19 arrives at 189309.891278992, sleeping for 0.22913189939572476 seconds
Request model_5#80 arrives at 189310.121558006, sleeping for 0.03734336080378853 seconds
Request model_6#30 arrives at 189310.159465579, sleeping for 0.15927413117606193 seconds
Request model_1#20 arrives at 189310.319495312, sleeping for 0.005753726843977347 seconds
Request model_3#62 arrives at 189310.325525433, sleeping for 0.2517783455841709 seconds
Request model_5#81 arrives at 189310.577993201, sleeping for 0.05568443366792053 seconds
Request model_4#29 arrives at 189310.634207237, sleeping for 0.08165688542067073 seconds
Request model_3#63 arrives at 189310.716800287, sleeping for 0.08194439153885469 seconds
Request model_6#31 arrives at 189310.799385792, sleeping for 0.017681658820947632 seconds
Request model_3#64 arrives at 189310.818919025, sleeping for 0.20217078737914562 seconds
Request model_1#21 arrives at 189311.022827873, sleeping for 0.26241635883343406 seconds
Request model_5#82 arrives at 189311.286946618, sleeping for 0.07002136553637683 seconds
Request model_4#30 arrives at 189311.357200878, sleeping for 0.3332777918840293 seconds
Request model_5#83 arrives at 189311.691043313, sleeping for 0.1271299040527083 seconds
Request model_2#42 arrives at 189311.819126256, sleeping for 0.041480943764327094 seconds
Request model_6#32 arrives at 189311.86121476, sleeping for 0.1871586194029078 seconds
Request model_6#33 arrives at 189312.049157322, sleeping for 0.11270090378820896 seconds
Request model_5#84 arrives at 189312.162491591, sleeping for 0.12990490705124103 seconds
Request model_2#43 arrives at 189312.293441266, sleeping for 0.13053376306197606 seconds
Request model_3#65 arrives at 189312.424762849, sleeping for 0.18344053890905343 seconds
Request model_2#44 arrives at 189312.609186373, sleeping for 0.28422629737178795 seconds
Request model_3#66 arrives at 189312.894545367, sleeping for 0.06161505795898847 seconds
Request model_3#67 arrives at 189312.956345133, sleeping for 0.38348720350768417 seconds
Request model_3#68 arrives at 189313.340650157, sleeping for 0.02658099404652603 seconds
Request model_3#69 arrives at 189313.368379968, sleeping for 0.12568601116072387 seconds
Request model_5#85 arrives at 189313.495128143, sleeping for 0.08473061403492466 seconds
Request model_4#31 arrives at 189313.581195708, sleeping for 0.061546756071038544 seconds
Request model_5#86 arrives at 189313.64377698, sleeping for 0.015489467012230307 seconds
Request model_6#34 arrives at 189313.659483606, sleeping for 0.11341819888912141 seconds
Request model_2#45 arrives at 189313.774064931, sleeping for 0.07675930607365444 seconds
Request model_6#35 arrives at 189313.851478501, sleeping for 0.040998496202519163 seconds
Request model_4#32 arrives at 189313.893015536, sleeping for 0.1469207620830275 seconds
Request model_3#70 arrives at 189314.040638725, sleeping for 0.09187238776939921 seconds
Request model_2#46 arrives at 189314.13336289, sleeping for 0.29992022036458366 seconds
Request model_5#87 arrives at 189314.433571876, sleeping for 0.001958652777830139 seconds
Request model_3#71 arrives at 189314.435761976, sleeping for 0.06369023449951783 seconds
Request model_4#33 arrives at 189314.5001722, sleeping for 0.119243333931081 seconds
Request model_2#47 arrives at 189314.620889572, sleeping for 0.0008379067585337907 seconds
Request model_2#48 arrives at 189314.622558218, sleeping for 0.10795633197994903 seconds
Request model_3#72 arrives at 189314.731218874, sleeping for 0.08376807841705158 seconds
Request model_2#49 arrives at 189314.816063006, sleeping for 0.14351388823706657 seconds
Request model_5#88 arrives at 189314.960923056, sleeping for 0.11385391993098892 seconds
Request model_4#34 arrives at 189315.07549314, sleeping for 0.01038181217154488 seconds
Request model_5#89 arrives at 189315.086348825, sleeping for 0.061739363212836906 seconds
Request model_4#35 arrives at 189315.149252182, sleeping for 0.135678278922569 seconds
Request model_5#90 arrives at 189315.285280629, sleeping for 0.11645664987736382 seconds
Request model_5#91 arrives at 189315.403493009, sleeping for 0.2605481928330846 seconds
Request model_2#50 arrives at 189315.66445195, sleeping for 0.029152358940336853 seconds
Request model_5#92 arrives at 189315.694736525, sleeping for 0.008105511864414439 seconds
Request model_5#93 arrives at 189315.703469515, sleeping for 0.019246762210968882 seconds
Request model_4#36 arrives at 189315.723280411, sleeping for 0.03899665951030329 seconds
Request model_2#51 arrives at 189315.763037083, sleeping for 0.14521863075788133 seconds
Request model_3#73 arrives at 189315.908897703, sleeping for 0.2654505269310903 seconds
Request model_4#37 arrives at 189316.175675294, sleeping for 0.4068845953734126 seconds
Request model_5#94 arrives at 189316.584606139, sleeping for 0.04631116706877947 seconds
Request model_1#22 arrives at 189316.631786761, sleeping for 0.029967085109092295 seconds
Request model_5#95 arrives at 189316.662401576, sleeping for 0.10370989589137025 seconds
Request model_4#38 arrives at 189316.766989661, sleeping for 0.16090060331043787 seconds
Request model_2#52 arrives at 189316.929129726, sleeping for 0.22504479228518903 seconds
Request model_3#74 arrives at 189317.154486308, sleeping for 0.02936500293435529 seconds
Request model_4#39 arrives at 189317.184532322, sleeping for 0.14823975856415927 seconds
Request model_4#40 arrives at 189317.333359448, sleeping for 0.4559112497663591 seconds
Request model_1#23 arrives at 189317.790228715, sleeping for 0.047418639820534736 seconds
Request model_2#53 arrives at 189317.838236906, sleeping for 0.1921951804542914 seconds
Request model_4#41 arrives at 189318.030690911, sleeping for 0.08112112284288742 seconds
Request model_6#36 arrives at 189318.112027848, sleeping for 0.04578767449129373 seconds
Request model_3#75 arrives at 189318.158824348, sleeping for 0.1736596086411737 seconds
Request model_2#54 arrives at 189318.33364819, sleeping for 0.06796591993770562 seconds
Request model_6#37 arrives at 189318.402677034, sleeping for 0.05959560108021833 seconds
Request model_6#38 arrives at 189318.463135049, sleeping for 0.2240632746834308 seconds
Request model_5#96 arrives at 189318.687444124, sleeping for 0.06511019697063603 seconds
Request model_5#97 arrives at 189318.753113285, sleeping for 0.04190691516851075 seconds
Request model_5#98 arrives at 189318.796017598, sleeping for 0.16705165410530753 seconds
Request model_5#99 arrives at 189318.963662684, sleeping for 0.027500395372044295 seconds
Request model_3#76 arrives at 189318.992072342, sleeping for 0.039867868792498484 seconds
Request model_6#39 arrives at 189319.032894224, sleeping for 0.05436357721919194 seconds
Request model_5#100 arrives at 189319.087654973, sleeping for 0.0024163580092135817 seconds
Request model_3#77 arrives at 189319.090774933, sleeping for 0.05148106499109417 seconds
Request model_6#40 arrives at 189319.14244171, sleeping for 0.13331598549848422 seconds
Request model_3#78 arrives at 189319.276511024, sleeping for 0.03028506159898825 seconds
Request model_3#79 arrives at 189319.307596761, sleeping for 0.01641259071766399 seconds
Request model_4#42 arrives at 189319.324947106, sleeping for 0.04135980608407408 seconds
Request model_3#80 arrives at 189319.36693796, sleeping for 0.15807898720959201 seconds
Request model_5#101 arrives at 189319.526381449, sleeping for 0.0027125500491820276 seconds
Request model_5#102 arrives at 189319.52935604, sleeping for 0.024755375663517043 seconds
Request model_6#41 arrives at 189319.555030419, sleeping for 0.26439033838687465 seconds
Request model_5#103 arrives at 189319.820295273, sleeping for 0.29151279156212695 seconds
Request model_2#55 arrives at 189320.11289145, sleeping for 0.2182129038264975 seconds
Request model_3#81 arrives at 189320.331588266, sleeping for 0.023859514680225402 seconds
Request model_1#24 arrives at 189320.356499044, sleeping for 0.30208860273705795 seconds
Request model_1#25 arrives at 189320.658985131, sleeping for 0.05394206344499253 seconds
Request model_1#26 arrives at 189320.714030285, sleeping for 0.10389057680731639 seconds
