request_id,model,arrival_time,completion_time,prompt_tokens,output_tokens,ttft_s,tpot_s,e2e_s,ttft_slo_s,tpot_slo_s,ttft_slo_met,tpot_slo_met,joint_slo_met,success,in_measurement_window
model_3#0,model_3,0.08008317125203554,0.4972185132763023,228,16,0.04509997367858887,0.022728711366653442,0.4171353420242667,0.2780747413635254,0.03177899122238159,1,1,1,1,0
model_3#1,model_3,0.2170182125948088,11.990973255534442,58,292,0.01835155487060547,0.04023542306194567,11.773955042939633,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#0,model_6,0.304795446467155,13.838830309348682,13,280,0.11086797714233398,0.04791470340320042,13.534034862881526,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_1#0,model_1,1.1920138209344762,1.355925659950258,304,17,0.04492759704589844,0.00678710376515108,0.16391183901578188,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_3#2,model_3,1.96207943745429,2.5398361815652466,385,24,0.06612181663513184,0.021160900592803955,0.5777567441109568,0.2780747413635254,0.03177899122238159,1,1,1,1,0
model_3#3,model_3,2.427914957226683,3.0231270773238137,411,16,0.05335283279418945,0.03363613784313202,0.5952121200971305,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#1,model_1,2.6822122987733725,7.12653632372632,59,314,0.04613447189331055,0.013983586031919832,4.444324024952948,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_3#4,model_3,3.0293457593159303,19.63667388016782,1231,370,0.19035053253173828,0.044347566527289314,16.60732812085189,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#5,model_3,3.169454631357823,3.7092414684215527,241,17,0.12490653991699219,0.02419133747325224,0.5397868370637298,0.2780747413635254,0.03177899122238159,1,1,1,1,0
model_3#6,model_3,3.53785688793726,4.5691704679324445,169,20,0.04477357864379883,0.049114978313446044,1.0313135799951851,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#1,model_6,3.804595056216404,4.692769499256447,19,16,0.06045126914978027,0.05142703652381897,0.8881744430400431,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#7,model_3,3.8135653866349197,19.118326004537423,36,340,0.15806794166564941,0.044528334982254926,15.304760617902502,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#8,model_3,4.0646593959220585,6.935423363899895,310,63,0.11244416236877441,0.04370221637544178,2.8707639679778367,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#2,model_6,4.102005821593415,4.811782804491307,783,16,0.2660636901855469,0.02734692394733429,0.7097769828978926,0.4948878288269043,0.03492606058716774,1,1,1,1,0
model_6#3,model_6,4.290776628811309,12.59882022374908,938,154,0.16785717010498047,0.052814691097705396,8.308043594937772,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#9,model_3,4.396775192617521,19.693035164651544,1160,345,0.12535476684570312,0.04394867385643116,15.296259972034022,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#2,model_1,4.509334003529164,4.633501781592729,130,16,0.013637304306030273,0.006633847951889038,0.12416777806356549,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_3#10,model_3,4.566521196763142,21.760268049917293,14,384,0.05581855773925781,0.04461046059926351,17.193746853154153,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#4,model_6,4.982545530267392,8.921743428178463,63,79,0.15013337135314941,0.04790138594711883,3.9391978979110718,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#5,model_6,5.016508718016222,20.199161084131003,9,264,0.1157984733581543,0.05704877593300559,15.18265236611478,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#6,model_6,5.276891331423091,21.970914979467185,13,295,0.0753633975982666,0.05631461547592939,16.694023648044094,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#7,model_6,5.451971446211024,21.204493735265494,13,282,0.02958989143371582,0.05573038260142008,15.752522289054468,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#11,model_3,5.452645697619096,9.385142903763132,64,94,0.12247681617736816,0.04047504384466942,3.932497206144035,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#12,model_3,5.479609800872524,6.908981913837735,276,30,0.09452271461486816,0.044357927640279134,1.4293721129652113,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#13,model_3,5.518185162114784,6.412268082274928,448,16,0.16662096977233887,0.04503239691257477,0.8940829201601446,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#14,model_3,5.617237063449831,6.413891613575654,406,16,0.20111680030822754,0.03686597943305969,0.7966545501258224,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#8,model_6,6.260194556236204,7.1075795021913315,205,26,0.05746316909790039,0.030202700541569635,0.8473849459551275,0.4948878288269043,0.03492606058716774,1,1,1,1,0
model_3#15,model_3,6.354688391151,23.202146775150766,216,384,0.0990750789642334,0.04359085609515508,16.847458383999765,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#16,model_3,7.90608711800521,13.704571099988947,9,134,0.12452912330627441,0.042299003743413666,5.798483981983736,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#9,model_6,7.930363605339148,10.643140633199433,768,34,0.2842733860015869,0.07126154619104721,2.712777027860284,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#10,model_6,8.057678769707595,11.199652552736838,625,41,0.26027822494506836,0.07013451180806975,3.1419737830292434,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_2#0,model_2,8.128812314249293,22.513148677307832,252,384,0.0936729907989502,0.03719788417220116,14.384336363058537,0.16103267669677734,0.027996310964226723,1,0,0,1,0
model_6#11,model_6,8.28818758095513,12.364209344916892,10,60,0.0711216926574707,0.06667089462280273,4.076021763961762,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_1#3,model_1,8.297423694878388,13.036958051975388,10,308,0.01737380027770996,0.015309397276345785,4.739534357097,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_6#12,model_6,8.396111424591082,22.331662068653543,251,236,0.07609033584594727,0.05870211528519453,13.93555064406246,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_2#1,model_2,8.44838756597477,9.252491004018736,459,16,0.14721250534057617,0.04079374670982361,0.8041034380439669,0.16103267669677734,0.027996310964226723,1,0,0,1,0
model_3#17,model_3,8.460705440917206,15.107034912060168,8,153,0.13225102424621582,0.04254247472177144,6.646329471142963,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#13,model_6,9.302616808473568,30.288371832485744,753,384,0.14722323417663574,0.05424663300315539,20.985755024012178,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_1#4,model_1,9.853503370242668,11.44519073823887,16,71,0.0937204360961914,0.021029294376641933,1.591687367996201,0.11985421180725098,0.019033251330256462,1,0,0,1,0
model_6#14,model_6,10.166267520654674,16.16615017261329,31,90,0.08105731010437012,0.06571392483181424,5.999882651958615,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#15,model_6,10.395503521350445,30.66667129533668,249,384,0.11103510856628418,0.05248333389560381,20.271167773986235,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_1#5,model_1,10.568915832482938,15.897571691472743,10,318,0.02103734016418457,0.016663701279358293,5.328655858989805,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_6#16,model_6,10.719311268310287,13.056611808258333,476,36,0.09479999542236328,0.062170068422953285,2.337300539948046,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#18,model_3,10.851768207735963,11.750640464713447,351,16,0.21248102188110352,0.0425727516412735,0.8988722569774836,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#6,model_1,11.119161502447849,11.513528646425282,545,16,0.09233307838439941,0.018612205982208252,0.39436714397743344,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_6#17,model_6,11.291209978488158,27.035074460291188,17,311,0.16485333442687988,0.050071766905462625,15.74386448180303,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#18,model_6,11.451278755510021,31.65242821357565,735,384,0.1222066879272461,0.052265382061402,20.20114945806563,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#19,model_3,11.608761813844355,12.141688228937598,300,16,0.061341047286987305,0.029253095388412476,0.5329264150932431,0.2780747413635254,0.03177899122238159,1,1,1,1,0
model_6#19,model_6,11.75983862435126,16.491056386340944,369,76,0.1038203239440918,0.06082620746211002,4.731217761989683,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#20,model_6,12.165844792205181,28.930176618214038,19,337,0.09984612464904785,0.04943124547556529,16.764331826008856,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_2#2,model_2,12.335468771636819,18.694939046634694,20,170,0.12004399299621582,0.036669230461120604,6.359470274997875,0.16103267669677734,0.027996310964226723,1,0,0,1,0
model_6#21,model_6,12.918663584581163,33.180092693493286,18,384,0.07422041893005371,0.05254939446846644,20.261429108912125,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#22,model_6,13.085619485729374,17.668964075881057,382,73,0.07988262176513672,0.06162394236211907,4.5833445901516825,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_1#7,model_1,13.301250370899576,13.776872357800963,291,16,0.1428380012512207,0.020525798201560974,0.4756219869013876,0.11985421180725098,0.019033251330256462,0,0,0,1,0
model_1#8,model_1,13.726881301234187,19.487870751152457,314,384,0.025044918060302734,0.014919538671771685,5.76098944991827,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_1#9,model_1,13.844393273565203,13.982233137573331,23,18,0.017977237701416016,0.006469620598687066,0.13783986400812864,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_6#23,model_6,13.877428858944217,30.930983869762162,2634,330,0.3959360122680664,0.050444475809733075,17.053555010817945,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#20,model_3,13.928925901410873,14.84851089049294,439,16,0.08675050735473633,0.051681533455848694,0.9195849890820682,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#21,model_3,13.987215235388218,28.286964298250467,22,326,0.06964969635009766,0.043629382285603716,14.299749062862247,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#10,model_1,14.17004486720798,20.620964645061395,138,384,0.015071630477905273,0.01674150675535202,6.450919777853414,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_1#11,model_1,14.255970466638304,20.684812081734037,1486,384,0.5253701210021973,0.015345273539423943,6.428841615095735,0.11985421180725098,0.019033251330256462,0,1,0,1,0
model_3#22,model_3,14.557516916934704,18.3207945428326,530,73,0.12701988220214844,0.04973561796423507,3.7632776258978993,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#24,model_6,14.67944090318191,23.29409726912412,775,172,0.22187042236328125,0.04875713170960892,8.61465636594221,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_1#12,model_1,14.77790329163485,18.818512550560392,1755,287,0.03252911567687988,0.013936235514252028,4.040609258925542,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_6#25,model_6,14.824319200988127,15.975116362028954,295,16,0.15419912338256836,0.06200934946537018,1.1507971610408276,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#23,model_3,15.55435607374171,23.20207002178291,10,164,0.12771821022033691,0.045795160095866136,7.647713948041201,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#26,model_6,15.592798734855617,22.27618702578243,19,132,0.08932065963745117,0.04990723458203403,6.683388290926814,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_6#27,model_6,15.79219586143915,35.28525027048488,13,384,0.11220669746398926,0.05045439054568609,19.493054409045726,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#24,model_3,15.976989624868864,18.08009392892548,8,42,0.05481719970703125,0.04868045307341076,2.1031043040566146,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#13,model_1,16.115158906977438,18.329824561092817,165,124,0.014484643936157227,0.017704194591891383,2.214665654115379,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_1#14,model_1,16.345354542284802,16.482147879115836,606,16,0.02216315269470215,0.006909564137458801,0.13679333683103323,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_3#25,model_3,16.4899735739535,23.28857811191923,24,143,0.1123359203338623,0.046722595508282,6.79860453796573,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_3#26,model_3,16.527805980327035,25.880326808462346,72,208,0.21339941024780273,0.04390990963348976,9.352520828135312,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_6#28,model_6,16.569818294459928,27.96336857354452,66,248,0.0433957576751709,0.04573403154650042,11.393550279084593,0.4948878288269043,0.03492606058716774,1,0,0,1,0
model_3#27,model_3,16.570362388588475,17.967499529443668,23,22,0.17193150520324707,0.055530667304992676,1.3971371408551931,0.2780747413635254,0.03177899122238159,1,0,0,1,0
model_1#15,model_1,16.699859438558676,19.74864893555791,8,203,0.025383949279785156,0.014863960848653258,3.048789496999234,0.11985421180725098,0.019033251330256462,1,1,1,1,0
model_3#28,model_3,16.836134382591652,28.2364317735872,23,263,0.16466712951660156,0.04269331670985929,11.400297390995547,0.2780747413635254,0.03177899122238159,1,0,0,1,0
