request_id,model,arrival_time,completion_time,prompt_tokens,output_tokens,ttft_s,tpot_s,e2e_s,ttft_slo_s,tpot_slo_s,ttft_slo_met,tpot_slo_met,joint_slo_met,success,in_measurement_window
model_5#0,model_5,0.1507906632958389,0.6724320492993052,447,16,0.09185290336608887,0.02643287181854248,0.5216413860034663,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_2#0,model_2,0.3100245245480382,1.0021897795416352,235,37,0.08051943778991699,0.01638489800530511,0.692165254993597,0.22660613059997559,0.03378264047205448,1,1,1,1,0
model_2#1,model_2,0.3547171289361417,1.9411764449583702,185,85,0.08295750617980957,0.017625099069931927,1.5864593160222284,0.22660613059997559,0.03378264047205448,1,1,1,1,0
model_5#1,model_5,0.3742389711859917,9.975461034164187,10,240,0.058278799057006836,0.03973091542720795,9.601222062978195,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_6#0,model_6,1.0496139930164072,1.6375965130118284,354,16,0.10583353042602539,0.029671266674995422,0.5879825199954212,0.6012606620788574,0.037298424169421196,1,1,1,1,0
model_5#2,model_5,1.0548976039894797,16.1981366879804,14,356,0.025938034057617188,0.04241372025414799,15.14323908399092,0.6448996067047119,0.040172288194298744,1,0,0,1,0
model_6#1,model_6,1.1346520829332651,1.6366471129380291,313,16,0.08431720733642578,0.025742247700691223,0.501995030004764,0.6012606620788574,0.037298424169421196,1,1,1,1,0
model_3#0,model_3,1.323671383670153,1.9028416066755018,584,17,0.13339948654174805,0.025891977197983685,0.5791702230053488,0.3281092643737793,0.03691067732870579,1,1,1,1,0
model_4#0,model_4,1.4928667300943443,13.896653108104754,817,384,0.17384123802185059,0.03180584746102492,12.403786378010409,0.3274989128112793,0.04136216081678867,1,1,1,1,0
model_1#0,model_1,1.4984469578446702,1.9143967388625138,304,17,0.10273289680480957,0.01812849325292251,0.41594978101784363,0.14725327491760254,0.021735001355409622,1,1,1,1,0
model_5#3,model_5,1.5026358338831192,2.2350522628870526,371,21,0.0950007438659668,0.030119305565243677,0.7324164290039334,0.6448996067047119,0.040172288194298744,1,1,1,1,0
model_3#1,model_3,1.5430701377607159,11.473147431735761,51,346,0.05275321006774902,0.0285174247157367,9.930077293975046,0.3281092643737793,0.03691067732870579,1,1,1,1,0
model_3#2,model_3,1.677232936877442,12.738900965874233,61,384,0.024082183837890625,0.028715305030345917,11.061668028996792,0.3281092643737793,0.03691067732870579,1,1,1,1,0
model_6#2,model_6,1.724155713015998,2.5973618170223833,352,29,0.09500646591186523,0.02666009705642174,0.8732061040063854,0.6012606620788574,0.037298424169421196,1,1,1,1,0
model_6#3,model_6,2.0252454992173785,19.268291036222323,352,384,0.07835602760314941,0.04467189063628515,17.243045537004946,0.6012606620788574,0.037298424169421196,1,0,0,1,0
model_1#1,model_1,2.0657653879084914,8.766854836902517,59,314,0.04692649841308594,0.021160949567321,6.701089448994026,0.14725327491760254,0.021735001355409622,1,1,1,1,0
model_5#4,model_5,2.2531976663635556,3.228571605363393,733,21,0.16229867935180664,0.03844145366123745,0.9753739389998373,0.6448996067047119,0.040172288194298744,1,1,1,1,0
