Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s2.pkl
[PRISM_DIRECT] 3365 requests, span 419.8s
Request model_3#15 arrives at 1533294.000725915, sleeping for 0.21388566447421908 seconds
Request model_4#22 arrives at 1533294.21557463, sleeping for 0.004876081133261323 seconds
Request model_1#40 arrives at 1533294.221052172, sleeping for 0.2604830078780651 seconds
Request model_4#23 arrives at 1533294.482820609, sleeping for 0.20282978867180645 seconds
Request model_3#16 arrives at 1533294.686616459, sleeping for 0.11143691674806178 seconds
Request model_1#41 arrives at 1533294.798523841, sleeping for 0.08458230108954012 seconds
Request model_1#42 arrives at 1533294.883701207, sleeping for 0.10472264536656439 seconds
Request model_1#43 arrives at 1533294.992657517, sleeping for 0.028469370445236564 seconds
Request model_1#44 arrives at 1533295.021732511, sleeping for 0.09690129919908941 seconds
Request model_1#45 arrives at 1533295.119215822, sleeping for 0.21230404451489449 seconds
Request model_1#46 arrives at 1533295.333315591, sleeping for 0.00613322202116251 seconds
Request model_1#47 arrives at 1533295.340766468, sleeping for 0.08073932584375143 seconds
Request model_4#24 arrives at 1533295.422936471, sleeping for 0.2791256392374635 seconds
Request model_3#17 arrives at 1533295.703290241, sleeping for 0.0762129973154515 seconds
Request model_1#48 arrives at 1533295.780850499, sleeping for 0.12661345675587654 seconds
Request model_1#49 arrives at 1533295.908688324, sleeping for 0.02301076939329505 seconds
Request model_3#18 arrives at 1533295.932290136, sleeping for 0.10330534959211946 seconds
Request model_1#50 arrives at 1533296.036216486, sleeping for 0.011905915336683393 seconds
Request model_1#51 arrives at 1533296.048885023, sleeping for 0.016524970531463623 seconds
Request model_1#52 arrives at 1533296.06658015, sleeping for 0.14010205958038568 seconds
Request model_1#53 arrives at 1533296.207615996, sleeping for 0.035651604644954205 seconds
Request model_1#54 arrives at 1533296.245057255, sleeping for 0.15916894585825503 seconds
Request model_4#25 arrives at 1533296.405452131, sleeping for 0.08774133771657944 seconds
Request model_1#55 arrives at 1533296.495256672, sleeping for 0.15514100273139775 seconds
Request model_1#56 arrives at 1533296.650990892, sleeping for 0.3201487665064633 seconds
Request model_1#57 arrives at 1533296.971947915, sleeping for 0.003295153146609664 seconds
Request model_3#19 arrives at 1533296.976343019, sleeping for 0.036379272351041436 seconds
Request model_1#58 arrives at 1533297.01411818, sleeping for 0.021643258864060044 seconds
Request model_3#20 arrives at 1533297.036318041, sleeping for 0.23468122677877545 seconds
Request model_3#21 arrives at 1533297.271932006, sleeping for 0.05787957878783345 seconds
Request model_3#22 arrives at 1533297.330261455, sleeping for 0.0646224261727184 seconds
Request model_3#23 arrives at 1533297.395648319, sleeping for 0.033002286683768034 seconds
Request model_1#59 arrives at 1533297.429050316, sleeping for 0.5782996458001435 seconds
Request model_1#60 arrives at 1533298.008212548, sleeping for 0.01685969065874815 seconds
Request model_1#61 arrives at 1533298.026055805, sleeping for 0.034062250750139356 seconds
Request model_4#26 arrives at 1533298.060824563, sleeping for 0.16061284416355193 seconds
Request model_4#27 arrives at 1533298.221751153, sleeping for 0.28040507179684937 seconds
Request model_1#62 arrives at 1533298.504631582, sleeping for 0.20442689140327275 seconds
Request model_4#28 arrives at 1533298.710321377, sleeping for 0.022079232381656766 seconds
Request model_3#24 arrives at 1533298.733291803, sleeping for 0.0737599830608815 seconds
Request model_4#29 arrives at 1533298.810159616, sleeping for 0.11759331007488072 seconds
Request model_1#63 arrives at 1533298.929441605, sleeping for 0.016656889114528894 seconds
Request model_4#30 arrives at 1533298.946743008, sleeping for 0.04516913346014917 seconds
Request model_3#25 arrives at 1533298.992589251, sleeping for 0.31723403581418097 seconds
Request model_4#31 arrives at 1533299.310817693, sleeping for 0.44529166631400585 seconds
Request model_3#26 arrives at 1533299.75714516, sleeping for 0.20555208739824593 seconds
Request model_1#64 arrives at 1533299.964067295, sleeping for 0.14729162328876555 seconds
Request model_3#27 arrives at 1533300.112654259, sleeping for 0.022802493534982204 seconds
Request model_4#32 arrives at 1533300.135700227, sleeping for 0.008421336533501744 seconds
Request model_3#28 arrives at 1533300.144896347, sleeping for 0.2628689492121339 seconds
Request model_1#65 arrives at 1533300.409562896, sleeping for 0.0026220406871289015 seconds
Request model_1#66 arrives at 1533300.412947832, sleeping for 0.08023744821548462 seconds
Request model_4#33 arrives at 1533300.4944652, sleeping for 0.02011561137624085 seconds
Request model_1#67 arrives at 1533300.515593043, sleeping for 0.08969431323930621 seconds
Request model_4#34 arrives at 1533300.606414413, sleeping for 0.1593444359023124 seconds
Request model_1#68 arrives at 1533300.768074918, sleeping for 0.030587565153837204 seconds
Request model_1#69 arrives at 1533300.799719182, sleeping for 0.1335570956580341 seconds
Request model_3#29 arrives at 1533300.934274598, sleeping for 0.009372040163725615 seconds
Request model_1#70 arrives at 1533300.945435834, sleeping for 0.16447235876694322 seconds
Request model_3#30 arrives at 1533301.110598706, sleeping for 0.013370529050007463 seconds
Request model_1#71 arrives at 1533301.125938245, sleeping for 0.13252994627691805 seconds
Request model_1#72 arrives at 1533301.259268012, sleeping for 0.13461666624061763 seconds
Request model_1#73 arrives at 1533301.395796494, sleeping for 0.0729032545350492 seconds
Request model_1#74 arrives at 1533301.470066046, sleeping for 0.0772468289360404 seconds
Request model_1#75 arrives at 1533301.548401579, sleeping for 0.12403855775482953 seconds
Request model_4#35 arrives at 1533301.673812735, sleeping for 0.17078069224953651 seconds
Request model_4#36 arrives at 1533301.845676699, sleeping for 0.05677014566026628 seconds
Request model_1#76 arrives at 1533301.90298486, sleeping for 0.028093410655856133 seconds
Request model_3#31 arrives at 1533301.932104535, sleeping for 0.09437361103482544 seconds
Request model_4#37 arrives at 1533302.027378228, sleeping for 0.015139298513531685 seconds
Request model_1#77 arrives at 1533302.043523643, sleeping for 0.023816763423383236 seconds
Request model_1#78 arrives at 1533302.067612268, sleeping for 0.1262840274721384 seconds
Request model_1#79 arrives at 1533302.194544916, sleeping for 0.12789162225089967 seconds
Request model_4#38 arrives at 1533302.322683713, sleeping for 0.04424280719831586 seconds
Request model_1#80 arrives at 1533302.367267137, sleeping for 0.06637169234454632 seconds
Request model_1#81 arrives at 1533302.434668026, sleeping for 0.11562756006605923 seconds
Request model_4#39 arrives at 1533302.551092683, sleeping for 0.053757195826619864 seconds
Request model_1#82 arrives at 1533302.605461521, sleeping for 0.0076056362595409155 seconds
Request model_1#83 arrives at 1533302.613595634, sleeping for 0.008590335957705975 seconds
Request model_1#84 arrives at 1533302.622528933, sleeping for 0.3620762878563255 seconds
Request model_1#85 arrives at 1533302.985159226, sleeping for 0.1541869812645018 seconds
Request model_1#86 arrives at 1533303.140844205, sleeping for 0.09593659080564976 seconds
Request model_3#32 arrives at 1533303.237116057, sleeping for 0.07743283733725548 seconds
Request model_1#87 arrives at 1533303.315648122, sleeping for 0.08064746158197522 seconds
Request model_4#40 arrives at 1533303.396909898, sleeping for 0.043364135548472404 seconds
Request model_3#33 arrives at 1533303.44127527, sleeping for 0.18076495500281453 seconds
Request model_3#34 arrives at 1533303.623293082, sleeping for 0.14876101189292967 seconds
Request model_1#88 arrives at 1533303.772985225, sleeping for 0.06231012172065675 seconds
Request model_3#35 arrives at 1533303.836542934, sleeping for 0.05846062209457159 seconds
Request model_3#36 arrives at 1533303.8956991, sleeping for 0.19870946276932955 seconds
Request model_3#37 arrives at 1533304.09557213, sleeping for 0.06410859548486769 seconds
Request model_1#89 arrives at 1533304.160023736, sleeping for 0.04682776052504778 seconds
Request model_1#90 arrives at 1533304.207410201, sleeping for 0.11517806840129197 seconds
Request model_1#91 arrives at 1533304.324270641, sleeping for 0.18080872832797468 seconds
Request model_3#38 arrives at 1533304.505574468, sleeping for 0.0859698613639921 seconds
Request model_1#92 arrives at 1533304.592390337, sleeping for 0.20261640031822026 seconds
Request model_1#93 arrives at 1533304.796461778, sleeping for 0.1241799364797771 seconds
Request model_4#41 arrives at 1533304.921460041, sleeping for 0.39067906769923866 seconds
Request model_1#94 arrives at 1533305.315145114, sleeping for 0.03839492448605597 seconds
Request model_1#95 arrives at 1533305.355337013, sleeping for 0.01111246645450592 seconds
Request model_1#96 arrives at 1533305.36665046, sleeping for 0.04331867047585547 seconds
Request model_4#42 arrives at 1533305.410540958, sleeping for 0.23283276637084782 seconds
Request model_1#97 arrives at 1533305.646085193, sleeping for 0.030212112702429295 seconds
Request model_1#98 arrives at 1533305.677854248, sleeping for 0.018898379988968372 seconds
Request model_1#99 arrives at 1533305.697981782, sleeping for 0.04853603197261691 seconds
Request model_4#43 arrives at 1533305.746939869, sleeping for 0.27723226114176214 seconds
Request model_1#100 arrives at 1533306.025700737, sleeping for 0.03522381908260286 seconds
Request model_1#101 arrives at 1533306.061986696, sleeping for 0.11443899292498827 seconds
Request model_3#39 arrives at 1533306.176945672, sleeping for 0.08794407569803298 seconds
Request model_3#40 arrives at 1533306.265913967, sleeping for 0.18761957599781454 seconds
Request model_4#44 arrives at 1533306.454787352, sleeping for 0.28654084308072925 seconds
Request model_3#41 arrives at 1533306.743508996, sleeping for 0.33793397224508226 seconds
Request model_4#45 arrives at 1533307.082222915, sleeping for 0.010399258695542812 seconds
Request model_4#46 arrives at 1533307.093624613, sleeping for 0.12465714989230037 seconds
Request model_3#42 arrives at 1533307.219558663, sleeping for 0.040540420450270176 seconds
Request model_3#43 arrives at 1533307.260931031, sleeping for 0.005160204833373427 seconds
Request model_1#102 arrives at 1533307.26728078, sleeping for 0.08976930053904653 seconds
Request model_1#103 arrives at 1533307.357782267, sleeping for 0.2461226179730147 seconds
Request model_4#47 arrives at 1533307.604642479, sleeping for 0.07240660581737757 seconds
Request model_4#48 arrives at 1533307.677866192, sleeping for 0.2964693696703762 seconds
Request model_1#104 arrives at 1533307.97612574, sleeping for 0.07342410832643509 seconds
Request model_4#49 arrives at 1533308.050041979, sleeping for 0.1440660220105201 seconds
Request model_1#105 arrives at 1533308.195717971, sleeping for 0.17503785877488554 seconds
Request model_4#50 arrives at 1533308.371721886, sleeping for 0.006452541798353195 seconds
Request model_1#106 arrives at 1533308.378437669, sleeping for 0.29289370006881654 seconds
Request model_1#107 arrives at 1533308.672483053, sleeping for 0.0158070910256356 seconds
Request model_4#51 arrives at 1533308.6889751, sleeping for 0.2585164029151201 seconds
Request model_4#52 arrives at 1533308.948221797, sleeping for 0.045884045073762536 seconds
Request model_1#108 arrives at 1533308.994818116, sleeping for 0.3173693532589823 seconds
Request model_4#53 arrives at 1533309.313088528, sleeping for 0.17043088749051094 seconds
Request model_1#109 arrives at 1533309.484720569, sleeping for 0.08670386299490929 seconds
Request model_3#44 arrives at 1533309.572093032, sleeping for 0.013678396120667458 seconds
Request model_1#110 arrives at 1533309.587133978, sleeping for 0.21418746304698288 seconds
Request model_1#111 arrives at 1533309.803679506, sleeping for 0.15303335338830948 seconds
Request model_1#112 arrives at 1533309.958089825, sleeping for 0.011055730748921633 seconds
Request model_3#45 arrives at 1533309.969805415, sleeping for 0.09960811701603234 seconds
Request model_3#46 arrives at 1533310.070883474, sleeping for 0.015441948780789971 seconds
Request model_4#54 arrives at 1533310.086942698, sleeping for 0.11355850612744689 seconds
Request model_1#113 arrives at 1533310.201912873, sleeping for 0.02341679483652115 seconds
Request model_1#114 arrives at 1533310.225655936, sleeping for 0.3109513323288411 seconds
Request model_1#115 arrives at 1533310.53788171, sleeping for 0.17435876559466124 seconds
Request model_3#47 arrives at 1533310.713288222, sleeping for 0.10001380858011544 seconds
Request model_1#116 arrives at 1533310.814157038, sleeping for 0.041434549959376454 seconds
Request model_1#117 arrives at 1533310.856222372, sleeping for 0.092974659986794 seconds
Request model_1#118 arrives at 1533310.949839944, sleeping for 0.2221207490656525 seconds
Request model_3#48 arrives at 1533311.173095943, sleeping for 0.05110186757519841 seconds
Request model_3#49 arrives at 1533311.22463443, sleeping for 0.0014277789741754532 seconds
Request model_1#119 arrives at 1533311.226596805, sleeping for 0.2308223475702107 seconds
Request model_1#120 arrives at 1533311.457923917, sleeping for 0.04215251165442169 seconds
Request model_1#121 arrives at 1533311.500509335, sleeping for 0.1827858432661742 seconds
Request model_4#55 arrives at 1533311.685099216, sleeping for 0.014582127565518022 seconds
Request model_1#122 arrives at 1533311.701595444, sleeping for 0.22136469604447484 seconds
Request model_4#56 arrives at 1533311.923718384, sleeping for 0.014619024470448494 seconds
Request model_4#57 arrives at 1533311.938926492, sleeping for 0.7455321997404099 seconds
Request model_4#58 arrives at 1533312.685799434, sleeping for 0.10607155156321824 seconds
Request model_1#123 arrives at 1533312.792329384, sleeping for 0.13888266356661916 seconds
Request model_3#50 arrives at 1533312.933045308, sleeping for 0.08085700497031212 seconds
Request model_4#59 arrives at 1533313.01518124, sleeping for 0.007230096496641636 seconds
Request model_3#51 arrives at 1533313.023714016, sleeping for 0.045118504436686635 seconds
Request model_1#124 arrives at 1533313.069523739, sleeping for 0.144533320562914 seconds
Request model_3#52 arrives at 1533313.215631594, sleeping for 0.10586457536555827 seconds
Request model_3#53 arrives at 1533313.32280987, sleeping for 0.008848374243825674 seconds
Request model_1#125 arrives at 1533313.332827717, sleeping for 0.019580175168812275 seconds
Request model_1#126 arrives at 1533313.355516322, sleeping for 0.17389243165962398 seconds
Request model_1#127 arrives at 1533313.531150234, sleeping for 0.026609771884977818 seconds
Request model_4#60 arrives at 1533313.559281331, sleeping for 0.15620164619758725 seconds
Request model_1#128 arrives at 1533313.716118339, sleeping for 0.04236420174129307 seconds
Request model_1#129 arrives at 1533313.759498633, sleeping for 0.012072368990629911 seconds
Request model_3#54 arrives at 1533313.77210425, sleeping for 0.13378967228345573 seconds
Request model_3#55 arrives at 1533313.906653016, sleeping for 0.03963299375027418 seconds
Request model_1#130 arrives at 1533313.948058115, sleeping for 0.08648685039952397 seconds
Request model_4#61 arrives at 1533314.035751011, sleeping for 0.2262537544593215 seconds
Request model_1#131 arrives at 1533314.263123671, sleeping for 0.19000081694684923 seconds
Request model_1#132 arrives at 1533314.453971501, sleeping for 0.026539273094385862 seconds
Request model_3#56 arrives at 1533314.482529471, sleeping for 0.03219361649826169 seconds
Request model_3#57 arrives at 1533314.516414342, sleeping for 0.07732859090901911 seconds
Request model_1#133 arrives at 1533314.594332902, sleeping for 0.25506658875383437 seconds
Request model_1#134 arrives at 1533314.849944271, sleeping for 0.71891695773229 seconds
Request model_1#135 arrives at 1533315.569952226, sleeping for 0.1411390407010913 seconds
Request model_1#136 arrives at 1533315.711734498, sleeping for 0.6762690136674792 seconds
Request model_1#137 arrives at 1533316.389212205, sleeping for 7.074465975165367e-05 seconds
Request model_1#138 arrives at 1533316.390130042, sleeping for 0.25231940601952374 seconds
Request model_4#62 arrives at 1533316.643341942, sleeping for 0.07756833103485405 seconds
Request model_1#139 arrives at 1533316.721914157, sleeping for 0.06019225693307817 seconds
Request model_3#58 arrives at 1533316.783047868, sleeping for 0.056775731733068824 seconds
Request model_1#140 arrives at 1533316.840963254, sleeping for 0.10114664421416819 seconds
Request model_1#141 arrives at 1533316.943177352, sleeping for 0.06851169955916703 seconds
Request model_3#59 arrives at 1533317.012548126, sleeping for 0.02095702150836587 seconds
Request model_4#63 arrives at 1533317.033998211, sleeping for 0.8450873226393014 seconds
Request model_1#142 arrives at 1533317.880841112, sleeping for 0.002983077894896269 seconds
Request model_1#143 arrives at 1533317.884858343, sleeping for 0.11491521773859859 seconds
Request model_1#144 arrives at 1533318.001097078, sleeping for 0.04856497352011502 seconds
Request model_1#145 arrives at 1533318.050539119, sleeping for 0.04222600348293781 seconds
Request model_1#146 arrives at 1533318.093691371, sleeping for 0.0077665322460234165 seconds
Request model_3#60 arrives at 1533318.101883084, sleeping for 0.1102046703454107 seconds
Request model_1#147 arrives at 1533318.213449674, sleeping for 0.07769963657483459 seconds
Request model_4#64 arrives at 1533318.292083819, sleeping for 0.18925040285103023 seconds
Request model_1#148 arrives at 1533318.481997902, sleeping for 0.12210262194275856 seconds
Request model_1#149 arrives at 1533318.604497345, sleeping for 0.2941568314563483 seconds
Request model_1#150 arrives at 1533318.899473327, sleeping for 0.11402583052404225 seconds
Request model_4#65 arrives at 1533319.01418055, sleeping for 0.025350197684019804 seconds
Request model_1#151 arrives at 1533319.040308792, sleeping for 0 seconds
Request model_1#152 arrives at 1533319.040768305, sleeping for 0.18816405744291842 seconds
Request model_3#61 arrives at 1533319.229796321, sleeping for 0.06717222393490374 seconds
Request model_4#66 arrives at 1533319.297510672, sleeping for 0.12922738888300955 seconds
Request model_4#67 arrives at 1533319.428880684, sleeping for 0.042033625300973654 seconds
Request model_4#68 arrives at 1533319.471943415, sleeping for 0.0077139451168477535 seconds
Request model_3#62 arrives at 1533319.480416261, sleeping for 0.25010647368617356 seconds
Request model_1#153 arrives at 1533319.731619365, sleeping for 0.0635697478428483 seconds
Request model_1#154 arrives at 1533319.796447244, sleeping for 0.07710189465433359 seconds
Request model_1#155 arrives at 1533319.874342104, sleeping for 0.24118132540024817 seconds
Request model_4#69 arrives at 1533320.116815691, sleeping for 0.09058043593540788 seconds
Request model_3#63 arrives at 1533320.208587238, sleeping for 0.04175218497402966 seconds
Request model_1#156 arrives at 1533320.251128246, sleeping for 0.20470709260553122 seconds
Request model_1#157 arrives at 1533320.456331806, sleeping for 0.00466904928907752 seconds
Request model_1#158 arrives at 1533320.461419965, sleeping for 0.0857616129796952 seconds
Request model_3#64 arrives at 1533320.548450615, sleeping for 0.056691854959353805 seconds
Request model_3#65 arrives at 1533320.60618513, sleeping for 0.09184231562539935 seconds
Request model_4#70 arrives at 1533320.698853613, sleeping for 0.04117184039205313 seconds
Request model_1#159 arrives at 1533320.74120212, sleeping for 0.032374202972278 seconds
Request model_4#71 arrives at 1533320.774319065, sleeping for 0.28223340935073793 seconds
Request model_3#66 arrives at 1533321.057699267, sleeping for 0.00026363017968833447 seconds
Request model_1#160 arrives at 1533321.058635134, sleeping for 0.05577942403033376 seconds
Request model_1#161 arrives at 1533321.115350411, sleeping for 0.07238473650068045 seconds
Request model_4#72 arrives at 1533321.1893304, sleeping for 0.15695413085632026 seconds
Request model_1#162 arrives at 1533321.347098155, sleeping for 0.019524757051840425 seconds
Request model_1#163 arrives at 1533321.366978179, sleeping for 0.09451427008025348 seconds
Request model_4#73 arrives at 1533321.462381103, sleeping for 0.15292720962315798 seconds
Request model_4#74 arrives at 1533321.617547948, sleeping for 0.045924562495201826 seconds
Request model_1#164 arrives at 1533321.664393419, sleeping for 0.2059592113364488 seconds
Request model_1#165 arrives at 1533321.870720877, sleeping for 0.04966863454319537 seconds
Request model_3#67 arrives at 1533321.921097605, sleeping for 0.08142590476199985 seconds
Request model_1#166 arrives at 1533322.006658095, sleeping for 0.025020703673362732 seconds
Request model_1#167 arrives at 1533322.032305742, sleeping for 0.0061797178350389 seconds
Request model_1#168 arrives at 1533322.039492077, sleeping for 0.2188412412069738 seconds
Request model_1#169 arrives at 1533322.258816466, sleeping for 0.0506576313637197 seconds
Request model_1#170 arrives at 1533322.311900445, sleeping for 0.15580882923677564 seconds
Request model_4#75 arrives at 1533322.46837291, sleeping for 0.028595449635758996 seconds
Request model_1#171 arrives at 1533322.498149039, sleeping for 0.4316418787930161 seconds
Request model_1#172 arrives at 1533322.931515486, sleeping for 0.5962104534264654 seconds
Request model_1#173 arrives at 1533323.528743415, sleeping for 0.004355698125436902 seconds
Request model_3#68 arrives at 1533323.534184537, sleeping for 0.06419177679345012 seconds
Request model_1#174 arrives at 1533323.599350629, sleeping for 0.0021883337758481503 seconds
Request model_4#76 arrives at 1533323.602985757, sleeping for 0.33759285043925047 seconds
Request model_1#175 arrives at 1533323.941827426, sleeping for 0.04815615667030215 seconds
Request model_4#77 arrives at 1533323.991016594, sleeping for 0.11935102706775069 seconds
Request model_1#176 arrives at 1533324.112280129, sleeping for 0.04527648584917188 seconds
Request model_1#177 arrives at 1533324.158271252, sleeping for 0.1877569945063442 seconds
Request model_3#69 arrives at 1533324.346696724, sleeping for 0.0040102310013026 seconds
Request model_1#178 arrives at 1533324.351601531, sleeping for 0.04204027261584997 seconds
Request model_4#78 arrives at 1533324.394482822, sleeping for 0.08463656506501138 seconds
Request model_4#79 arrives at 1533324.480764866, sleeping for 0.18795578880235553 seconds
Request model_1#179 arrives at 1533324.669854352, sleeping for 0.1537875405047089 seconds
Request model_1#180 arrives at 1533324.82416104, sleeping for 0.2992497766390443 seconds
Request model_1#181 arrives at 1533325.124377042, sleeping for 0.03739028889685869 seconds
Request model_1#182 arrives at 1533325.163512853, sleeping for 0.00031637982465326786 seconds
Request model_1#183 arrives at 1533325.165135936, sleeping for 0.04681442095898092 seconds
Request model_1#184 arrives at 1533325.21235984, sleeping for 0.08432870614342391 seconds
Request model_1#185 arrives at 1533325.297366544, sleeping for 0.03314437298104167 seconds
Request model_1#186 arrives at 1533325.331385146, sleeping for 0.08256571926176548 seconds
Request model_1#187 arrives at 1533325.414569176, sleeping for 0.21172756212763488 seconds
Request model_3#70 arrives at 1533325.627314214, sleeping for 0.18174618482589722 seconds
Request model_1#188 arrives at 1533325.810246183, sleeping for 0.071827752282843 seconds
Request model_4#80 arrives at 1533325.882418689, sleeping for 0.07425976102240384 seconds
Request model_4#81 arrives at 1533325.956966043, sleeping for 0.30868410016410053 seconds
Request model_4#82 arrives at 1533326.26704077, sleeping for 0.03406471782363951 seconds
Request model_4#83 arrives at 1533326.30202201, sleeping for 0.39608339429832995 seconds
Request model_1#189 arrives at 1533326.698484402, sleeping for 0.1130253232549876 seconds
