Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r8_s2.pkl
[PRISM_DIRECT] 3365 requests, span 419.8s
Starting TP benchmark: paper-faithful-v6_bursty_rate8_seed2
Generated 3365 requests
Request model_3#0 arrives at 1631757.494425004, sleeping for 0.15798652009107172 seconds
Request model_4#0 arrives at 1631757.65272501, sleeping for 0.15829332591965795 seconds
Request model_4#1 arrives at 1631757.811623971, sleeping for 0.038454427383840084 seconds
Request model_4#2 arrives at 1631757.850739399, sleeping for 0.1802366180345416 seconds
Request model_1#0 arrives at 1631758.031936635, sleeping for 0.011141173308715224 seconds
Request model_3#1 arrives at 1631758.044238866, sleeping for 0.09644699399359524 seconds
Request model_1#1 arrives at 1631758.141469522, sleeping for 0.07091083005070686 seconds
Request model_1#2 arrives at 1631758.214560771, sleeping for 0.05262113711796701 seconds
Request model_1#3 arrives at 1631758.268811261, sleeping for 0.32861313014291227 seconds
Request model_3#2 arrives at 1631758.598690502, sleeping for 0.4218187660444528 seconds
Request model_1#4 arrives at 1631759.020845604, sleeping for 0.06846761470660567 seconds
Request model_3#3 arrives at 1631759.090124024, sleeping for 0.1813335947226733 seconds
Request model_1#5 arrives at 1631759.272464688, sleeping for 0.2341524437069893 seconds
Request model_1#6 arrives at 1631759.50750635, sleeping for 0.15034881001338363 seconds
Request model_1#7 arrives at 1631759.659134258, sleeping for 0.0698089012876153 seconds
Request model_1#8 arrives at 1631759.729416956, sleeping for 0.20291498769074678 seconds
Request model_3#4 arrives at 1631759.933315909, sleeping for 0.07868998218327761 seconds
Request model_4#3 arrives at 1631760.012596793, sleeping for 0.14440088625997305 seconds
Request model_1#9 arrives at 1631760.158975182, sleeping for 0.01004757615737617 seconds
Request model_4#4 arrives at 1631760.170252755, sleeping for 0.16038246522657573 seconds
Request model_1#10 arrives at 1631760.331779076, sleeping for 0.4971970140468329 seconds
Request model_4#5 arrives at 1631760.829601395, sleeping for 0.03009447199292481 seconds
Request model_3#5 arrives at 1631760.860902505, sleeping for 0.05273143178783357 seconds
Request model_1#11 arrives at 1631760.915196075, sleeping for 0.09218806540593505 seconds
Request model_3#6 arrives at 1631761.008606844, sleeping for 0.2392408549785614 seconds
Request model_1#12 arrives at 1631761.250054364, sleeping for 0.1743063882458955 seconds
Request model_4#6 arrives at 1631761.426424883, sleeping for 0.02982140611857176 seconds
Request model_1#13 arrives at 1631761.456714837, sleeping for 0.07011198857799172 seconds
Request model_1#14 arrives at 1631761.527170626, sleeping for 0.14242141065187752 seconds
Request model_1#15 arrives at 1631761.670061569, sleeping for 0.17207893962040544 seconds
Request model_1#16 arrives at 1631761.842943053, sleeping for 0.23176412121392787 seconds
Request model_1#17 arrives at 1631762.076773147, sleeping for 0.061518744798377156 seconds
Request model_1#18 arrives at 1631762.139513429, sleeping for 0.05708877323195338 seconds
Request model_4#7 arrives at 1631762.196844761, sleeping for 0.04402916086837649 seconds
Request model_4#8 arrives at 1631762.242053085, sleeping for 0.11889372952282429 seconds
Request model_4#9 arrives at 1631762.362335831, sleeping for 0.3472902080975473 seconds
Request model_1#19 arrives at 1631762.711874287, sleeping for 0.05125273857265711 seconds
Request model_4#10 arrives at 1631762.763672819, sleeping for 0.09706904133781791 seconds
Request model_1#20 arrives at 1631762.861823263, sleeping for 0.021822059294208884 seconds
Request model_1#21 arrives at 1631762.884126237, sleeping for 0.017545335460454226 seconds
Request model_3#7 arrives at 1631762.902367781, sleeping for 0.15727791632525623 seconds
Request model_1#22 arrives at 1631763.060726739, sleeping for 0.09929837542586029 seconds
Request model_4#11 arrives at 1631763.161587032, sleeping for 0.21051852754317224 seconds
Request model_1#23 arrives at 1631763.372844429, sleeping for 0.027135113952681422 seconds
Request model_4#12 arrives at 1631763.401794572, sleeping for 0.3719369557220489 seconds
Request model_1#24 arrives at 1631763.774116746, sleeping for 0.4234551035333425 seconds
Request model_1#25 arrives at 1631764.198029301, sleeping for 0.05267211748287082 seconds
Request model_4#13 arrives at 1631764.252902906, sleeping for 0.2965694449376315 seconds
Request model_4#14 arrives at 1631764.550377778, sleeping for 0.2844605860300362 seconds
Request model_3#8 arrives at 1631764.835706341, sleeping for 0.1812042035162449 seconds
Request model_4#15 arrives at 1631765.018133025, sleeping for 0.02569077187217772 seconds
Request model_1#26 arrives at 1631765.044410519, sleeping for 0.01565953972749412 seconds
Request model_3#9 arrives at 1631765.060428937, sleeping for 0.2362033303361386 seconds
Request model_3#10 arrives at 1631765.298541672, sleeping for 0.07663771836087108 seconds
Request model_1#27 arrives at 1631765.375994693, sleeping for 0.024895413778722286 seconds
Request model_1#28 arrives at 1631765.401869564, sleeping for 0.12313140509650111 seconds
Request model_1#29 arrives at 1631765.52622011, sleeping for 0.27156761405058205 seconds
Request model_4#16 arrives at 1631765.798184615, sleeping for 0.3076915123965591 seconds
Request model_1#30 arrives at 1631766.10684931, sleeping for 0.20922707137651742 seconds
Request model_1#31 arrives at 1631766.31716379, sleeping for 0.09561316017061472 seconds
Request model_4#17 arrives at 1631766.413958263, sleeping for 0.06187635031528771 seconds
Request model_3#11 arrives at 1631766.476627945, sleeping for 0.06996204075403512 seconds
Request model_4#18 arrives at 1631766.547571438, sleeping for 0.05654412158764899 seconds
Request model_3#12 arrives at 1631766.605133822, sleeping for 0.004105918109416962 seconds
Request model_1#32 arrives at 1631766.610397121, sleeping for 0.09595894231460989 seconds
Request model_1#33 arrives at 1631766.70668904, sleeping for 0.0446178347337991 seconds
Request model_3#13 arrives at 1631766.751704633, sleeping for 0.06271410756744444 seconds
Request model_1#34 arrives at 1631766.815403522, sleeping for 0.030565139837563038 seconds
Request model_1#35 arrives at 1631766.846162068, sleeping for 0.10393393528647721 seconds
Request model_1#36 arrives at 1631766.951981579, sleeping for 0 seconds
Request model_1#37 arrives at 1631766.952967786, sleeping for 0.006585022667422891 seconds
Request model_1#38 arrives at 1631766.959862757, sleeping for 0.2195161881390959 seconds
Request model_4#19 arrives at 1631767.180768615, sleeping for 0.07999633345752954 seconds
Request model_4#20 arrives at 1631767.261916413, sleeping for 0.038300508400425315 seconds
Request model_3#14 arrives at 1631767.300985141, sleeping for 0.2285651541315019 seconds
Request model_4#21 arrives at 1631767.530288421, sleeping for 0.02159270248375833 seconds
Request model_1#39 arrives at 1631767.552580885, sleeping for 0.1213129167445004 seconds
Request model_3#15 arrives at 1631767.675080388, sleeping for 0.2135702376253903 seconds
Request model_4#22 arrives at 1631767.889821021, sleeping for 0.004667896078899503 seconds
Request model_1#40 arrives at 1631767.89516877, sleeping for 0.2604051260277629 seconds
Request model_4#23 arrives at 1631768.156768968, sleeping for 0.20291927573271096 seconds
Request model_3#16 arrives at 1631768.360273668, sleeping for 0.11181775387376547 seconds
Request model_1#41 arrives at 1631768.472631336, sleeping for 0.084512232337147 seconds
Request model_1#42 arrives at 1631768.558330508, sleeping for 0.10413190047256649 seconds
Request model_1#43 arrives at 1631768.663018599, sleeping for 0.032141074538230896 seconds
Request model_1#44 arrives at 1631768.696333345, sleeping for 0.09633889119140804 seconds
Request model_1#45 arrives at 1631768.793043338, sleeping for 0.2125138146802783 seconds
Request model_1#46 arrives at 1631769.006431381, sleeping for 0.007055638125166297 seconds
Request model_1#47 arrives at 1631769.013770305, sleeping for 0.08176346495747566 seconds
Request model_4#24 arrives at 1631769.096084161, sleeping for 0.28001548536121845 seconds
Request model_3#17 arrives at 1631769.376862431, sleeping for 0.07667850330471992 seconds
Request model_1#48 arrives at 1631769.45413415, sleeping for 0.1273656317498535 seconds
Request model_1#49 arrives at 1631769.582263765, sleeping for 0.023473144508898258 seconds
Request model_3#18 arrives at 1631769.606567074, sleeping for 0.10306650772690773 seconds
Request model_1#50 arrives at 1631769.711054044, sleeping for 0.011105963261798024 seconds
Request model_1#51 arrives at 1631769.723328315, sleeping for 0.016119394451379776 seconds
Request model_1#52 arrives at 1631769.740686022, sleeping for 0.14003506349399686 seconds
Request model_1#53 arrives at 1631769.881956553, sleeping for 0.035348243778571486 seconds
Request model_1#54 arrives at 1631769.917648157, sleeping for 0.16061546001583338 seconds
Request model_4#25 arrives at 1631770.079340229, sleeping for 0.08789016585797071 seconds
Request model_1#55 arrives at 1631770.16776119, sleeping for 0.15667398064397275 seconds
Request model_1#56 arrives at 1631770.325555643, sleeping for 0.31962085142731667 seconds
Request model_1#57 arrives at 1631770.645885114, sleeping for 0.0033948002383112907 seconds
Request model_3#19 arrives at 1631770.649606142, sleeping for 0.0371539955958724 seconds
Request model_1#58 arrives at 1631770.687162778, sleeping for 0.022635686909779906 seconds
Request model_3#20 arrives at 1631770.710816543, sleeping for 0.23421971080824733 seconds
Request model_3#21 arrives at 1631770.945627264, sleeping for 0.05822136695496738 seconds
Request model_3#22 arrives at 1631771.005480085, sleeping for 0.06344111240468919 seconds
Request model_3#23 arrives at 1631771.069187754, sleeping for 0.03349949768744409 seconds
Request model_1#59 arrives at 1631771.102886273, sleeping for 0.5785011448897421 seconds
Request model_1#60 arrives at 1631771.682583885, sleeping for 0.016524619655683637 seconds
Request model_1#61 arrives at 1631771.699232968, sleeping for 0.03492267383262515 seconds
Request model_4#26 arrives at 1631771.73478157, sleeping for 0.16069255326874554 seconds
Request model_4#27 arrives at 1631771.896560512, sleeping for 0.2796321187634021 seconds
Request model_1#62 arrives at 1631772.176651257, sleeping for 0.20643761241808534 seconds
Request model_4#28 arrives at 1631772.384075436, sleeping for 0.02236180962063372 seconds
Request model_3#24 arrives at 1631772.407380938, sleeping for 0.0737056543584913 seconds
Request model_4#29 arrives at 1631772.481982877, sleeping for 0.11978442408144474 seconds
Request model_1#63 arrives at 1631772.602148573, sleeping for 0.017988637322559953 seconds
Request model_4#30 arrives at 1631772.620406568, sleeping for 0.04554444970563054 seconds
Request model_3#25 arrives at 1631772.666663718, sleeping for 0.31719768489710987 seconds
Request model_4#31 arrives at 1631772.985141796, sleeping for 0.4450047384016216 seconds
Request model_3#26 arrives at 1631773.430966971, sleeping for 0.20576774259097874 seconds
Request model_1#64 arrives at 1631773.637123431, sleeping for 0.14827261352911592 seconds
Request model_3#27 arrives at 1631773.78750577, sleeping for 0.0219869886059314 seconds
Request model_4#32 arrives at 1631773.810225457, sleeping for 0.007934412453323603 seconds
Request model_3#28 arrives at 1631773.818352447, sleeping for 0.2634512654040009 seconds
Request model_1#65 arrives at 1631774.082257602, sleeping for 0.003964330768212676 seconds
Request model_1#66 arrives at 1631774.086436503, sleeping for 0.0807831531856209 seconds
Request model_4#33 arrives at 1631774.167588161, sleeping for 0.021030426491051912 seconds
Request model_1#67 arrives at 1631774.189778564, sleeping for 0.08954748813994229 seconds
Request model_4#34 arrives at 1631774.279979739, sleeping for 0.15981593588367105 seconds
Request model_1#68 arrives at 1631774.440263451, sleeping for 0.03243307815864682 seconds
Request model_1#69 arrives at 1631774.472994222, sleeping for 0.13431955175474286 seconds
Request model_3#29 arrives at 1631774.608764192, sleeping for 0.008919332176446915 seconds
Request model_1#70 arrives at 1631774.619738093, sleeping for 0.1642078657168895 seconds
Request model_3#30 arrives at 1631774.784625389, sleeping for 0.01338207209482789 seconds
Request model_1#71 arrives at 1631774.799940842, sleeping for 0.13256612536497414 seconds
Request model_1#72 arrives at 1631774.933542086, sleeping for 0.13438082835637033 seconds
Request model_1#73 arrives at 1631775.068513181, sleeping for 0.07422434375621378 seconds
Request model_1#74 arrives at 1631775.143837846, sleeping for 0.07751289498992264 seconds
Request model_1#75 arrives at 1631775.222763078, sleeping for 0.12371539487503469 seconds
Request model_4#35 arrives at 1631775.347082194, sleeping for 0.1715489993803203 seconds
Request model_4#36 arrives at 1631775.518957821, sleeping for 0.05752675957046449 seconds
Request model_1#76 arrives at 1631775.577428132, sleeping for 0.02768806484527886 seconds
Request model_3#31 arrives at 1631775.605692161, sleeping for 0.0948240312281996 seconds
Request model_4#37 arrives at 1631775.700915852, sleeping for 0.015639370772987604 seconds
Request model_1#77 arrives at 1631775.71685466, sleeping for 0.02452350244857371 seconds
Request model_1#78 arrives at 1631775.742524909, sleeping for 0.12540929252281785 seconds
Request model_1#79 arrives at 1631775.868246945, sleeping for 0.12822742946445942 seconds
Request model_4#38 arrives at 1631775.997579399, sleeping for 0.04338460718281567 seconds
Request model_1#80 arrives at 1631776.041533673, sleeping for 0.06614289223216474 seconds
Request model_1#81 arrives at 1631776.109388513, sleeping for 0.11494345916435122 seconds
Request model_4#39 arrives at 1631776.225224657, sleeping for 0.05366253782995045 seconds
Request model_1#82 arrives at 1631776.279155404, sleeping for 0.007949089398607612 seconds
Request model_1#83 arrives at 1631776.287853548, sleeping for 0.008370298193767667 seconds
Request model_1#84 arrives at 1631776.296520702, sleeping for 0.3621222849469632 seconds
Request model_1#85 arrives at 1631776.659163285, sleeping for 0.15421962831169367 seconds
Request model_1#86 arrives at 1631776.813991726, sleeping for 0.09682634589262307 seconds
Request model_3#32 arrives at 1631776.911738637, sleeping for 0.07684741332195699 seconds
Request model_1#87 arrives at 1631776.98953004, sleeping for 0.08080255961976945 seconds
Request model_4#40 arrives at 1631777.072065759, sleeping for 0.042245480697602034 seconds
Request model_3#33 arrives at 1631777.115226896, sleeping for 0.18085009511560202 seconds
Request model_3#34 arrives at 1631777.297025947, sleeping for 0.1490640628617257 seconds
Request model_1#88 arrives at 1631777.446936481, sleeping for 0.062395301880314946 seconds
Request model_3#35 arrives at 1631777.509598823, sleeping for 0.059441199293360114 seconds
Request model_3#36 arrives at 1631777.570287361, sleeping for 0.19815810793079436 seconds
Request model_3#37 arrives at 1631777.769139356, sleeping for 0.06457875552587211 seconds
Request model_1#89 arrives at 1631777.834449457, sleeping for 0.046438965713605285 seconds
Request model_1#90 arrives at 1631777.881139212, sleeping for 0.11548621347174048 seconds
Request model_1#91 arrives at 1631777.996896455, sleeping for 0.18221995048224926 seconds
Request model_3#38 arrives at 1631778.180236256, sleeping for 0.08534536929801106 seconds
Request model_1#92 arrives at 1631778.266001338, sleeping for 0.2030419153161347 seconds
Request model_1#93 arrives at 1631778.469282027, sleeping for 0.12539655365981162 seconds
Request model_4#41 arrives at 1631778.595283525, sleeping for 0.39089265977963805 seconds
Request model_1#94 arrives at 1631778.987450716, sleeping for 0.04009601776488125 seconds
Request model_1#95 arrives at 1631779.028079275, sleeping for 0.012407810660079122 seconds
