implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v3-alg1only,steady,8,3,model_1,173,173,0.01,0.017341040462427744,81.98022842407227,174.05643463134766,216.72390937805181,36.45129614862903,44.6309357881546,50.77423956083215,5950.226887012832,14651.750843797345,15530.68384599872
paper-faithful-v3-alg1only,steady,8,3,model_2,244,244,0.07333333333333333,0.09016393442622951,94.92313861846924,192.35954284667966,380.1006317138663,41.874817504235736,51.379433274269104,57.99321681937655,5457.463559490861,17013.85133744334,18163.203229388455
paper-faithful-v3-alg1only,steady,8,3,model_3,328,328,0.19333333333333333,0.17682926829268292,95.78561782836914,190.9755825996398,258.96357059478794,43.117622684647316,58.67045940771983,64.39920008182527,6918.470980992424,18226.028776605377,21315.096432638533
paper-faithful-v3-alg1only,steady,8,3,model_4,386,386,0.30666666666666664,0.23834196891191708,107.7510118484497,199.2175579071045,271.0112810134885,49.02784774700801,62.42887777273393,67.32952594757079,6108.400978002464,21791.87364425161,23003.07180890959
paper-faithful-v3-alg1only,steady,8,3,model_5,548,548,0.03666666666666667,0.020072992700729927,141.10755920410156,374.4556784629822,1045.0281476974483,72.71244071639435,95.24268783055817,128.06584791452775,8482.459549995838,31548.26745064056,34091.6218923591
paper-faithful-v3-alg1only,steady,8,3,model_6,746,746,0.03,0.012064343163538873,126.0443925857544,307.6454997062683,442.985200881958,62.97181654034662,87.24851417152777,106.11468147900368,6967.899237497477,26292.644461987948,30266.83849935361
paper-faithful-v3-alg2only,bursty,8,1,model_1,134,134,0.04,0.08955223880597014,81.42328262329102,1260.3509664535507,4869.341461658473,31.85671402462127,47.414545379054374,55.117803663015344,2601.820712996414,14671.919457156037,16293.825340866448
paper-faithful-v3-alg2only,bursty,8,1,model_2,260,260,0.18,0.2076923076923077,85.37805080413818,205.5577158927917,1126.7489290237486,36.93097162541452,48.68249371647834,59.828840139749936,4518.041359493509,15765.048422267135,16721.80197391165
paper-faithful-v3-alg2only,bursty,8,1,model_3,744,744,0.17666666666666667,0.07123655913978495,114.62438106536865,727.8910875320435,920.698063373566,65.81268563471745,104.55147847533232,166.95984334630134,8696.92989900068,30437.64199078578,36792.87217395991
paper-faithful-v3-alg2only,bursty,8,1,model_4,221,221,0.14333333333333334,0.19457013574660634,109.85684394836426,217.41223335266113,2360.7716560363783,46.36664688587189,60.536974354794154,73.0937192606372,7161.828077980317,18743.615783023415,21159.768803574847
paper-faithful-v3-alg2only,bursty,8,1,model_5,592,592,0.19,0.09628378378378379,134.1496706008911,499.99125003814675,1291.7117643356326,58.477866099798746,187.78050462017208,267.6189768080618,7940.4816985043,36304.536326491456,52301.06485006924
paper-faithful-v3-alg2only,bursty,8,1,model_6,461,461,0.016666666666666666,0.010845986984815618,135.8931064605713,560.1921081542969,1088.8714790344227,89.31448913755871,124.15688452513321,142.49690839877496,10427.231806999771,35888.99790801224,37991.434334387304
paper-faithful-v3-alg2only,bursty,8,2,model_1,230,230,0.04666666666666667,0.06086956521739131,78.3078670501709,819.8390126228171,3752.0853900909456,37.04454294609002,56.106831878423684,74.09501594902709,3695.3624925081385,15962.625132998799,17919.856981929046
paper-faithful-v3-alg2only,bursty,8,2,model_2,253,253,0.06333333333333334,0.07509881422924901,103.02543640136719,5694.137954711906,8999.127807617184,45.9961779165588,61.802314554943756,74.83579860014073,7310.1589220168535,18867.930832202543,21600.09525804081
paper-faithful-v3-alg2only,bursty,8,2,model_3,461,461,0.49666666666666665,0.3232104121475054,97.22185134887695,447.18456268310547,915.655422210693,48.55006974318932,81.4357364878935,102.11265614692199,5833.914494025521,21937.71428000764,25130.171851796327
paper-faithful-v3-alg2only,bursty,8,2,model_4,312,312,0.27666666666666667,0.266025641025641,123.41487407684326,4367.180180549621,6972.600145339965,61.32382112291624,103.72067853012356,176.44981039894915,7111.37369700009,30901.825330789143,37828.79182981269
paper-faithful-v3-alg2only,bursty,8,2,model_5,566,566,0.12333333333333334,0.06537102473498234,134.3456506729126,958.181619644165,4917.372834682465,70.80469498155165,145.43816350303493,218.85574162006387,8349.470221495721,37053.86621149955,48659.4790037998
paper-faithful-v3-alg2only,bursty,8,2,model_6,564,564,0.32666666666666666,0.17375886524822695,129.2729377746582,4359.60820913315,8798.019225597382,64.8012916991299,159.40956469429173,312.6032286598569,8921.904736504075,34477.4619191885,45210.68236491179
paper-faithful-v3-alg2only,bursty,8,3,model_1,154,154,0.11,0.21428571428571427,83.5714340209961,371.4547991752624,11463.368582725525,40.568530842985794,50.63611750563505,60.7909470796585,6340.063261013711,16241.848789453798,18150.408987470437
paper-faithful-v3-alg2only,bursty,8,3,model_2,246,246,0.08666666666666667,0.10569105691056911,102.01966762542725,815.5622482299805,2360.21274328232,48.43810604264338,80.7978445874121,90.89812934398657,5597.543644515099,21315.84464348998,22787.899776696577
paper-faithful-v3-alg2only,bursty,8,3,model_3,300,300,0.19,0.19,111.21189594268799,453.8006186485292,1032.312579154968,50.68141708745405,93.71263803331072,144.52371432906702,7620.360238011926,25954.039937893685,31387.415654502398
paper-faithful-v3-alg2only,bursty,8,3,model_4,454,454,0.36666666666666664,0.2422907488986784,99.86317157745361,412.4612092971739,5498.168616294849,47.26949334144592,70.16394014976355,112.67692059278477,6031.069740987732,21620.312049452317,27001.75767953944
paper-faithful-v3-alg2only,bursty,8,3,model_5,647,647,0.15,0.0695517774343122,192.0785903930664,1118.225502967834,1930.0445413589473,109.88431506686742,429.04426113647554,655.8828222183954,12265.26776200626,58265.0534479995,64979.328721876926
paper-faithful-v3-alg2only,bursty,8,3,model_6,648,648,0.043333333333333335,0.020061728395061727,145.53701877593994,797.573637962341,1383.8249874114983,69.80579328678903,259.0324219270763,440.6637102365491,10322.862047993112,45620.239492159446,57931.27345115322
paper-faithful-v3-alg2only,steady,8,1,model_1,168,168,0.03,0.05357142857142857,88.59062194824219,161.63437366485596,212.8259062767032,34.597372993676345,44.00965943932534,50.50677235973517,2721.1604894982884,14268.425315010245,14985.731709153628
