Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r8_s99.pkl
[PRISM_DIRECT] 3429 requests, span 419.9s
Request model_4#20 arrives at 1613254.006554502, sleeping for 0.08275510533712804 seconds
Request model_6#8 arrives at 1613254.089686453, sleeping for 0.12019936833530664 seconds
Request model_2#4 arrives at 1613254.21149017, sleeping for 0.1887655546888709 seconds
Request model_4#21 arrives at 1613254.401152347, sleeping for 0.11389305791817605 seconds
Request model_6#9 arrives at 1613254.515576566, sleeping for 0.0581432122271508 seconds
Request model_6#10 arrives at 1613254.574398283, sleeping for 0.15089539764449 seconds
Request model_4#22 arrives at 1613254.725580164, sleeping for 0.04227495053783059 seconds
Request model_4#23 arrives at 1613254.768390785, sleeping for 0.0680946004576981 seconds
Request model_6#11 arrives at 1613254.837351722, sleeping for 0.01547950622625649 seconds
Request model_4#24 arrives at 1613254.853016957, sleeping for 0.2258817758411169 seconds
Request model_4#25 arrives at 1613255.079347755, sleeping for 0.23746532923541963 seconds
Request model_4#26 arrives at 1613255.318080011, sleeping for 0.3314269173424691 seconds
Request model_2#5 arrives at 1613255.650893435, sleeping for 0.08038183161988854 seconds
Request model_6#12 arrives at 1613255.7320639, sleeping for 0.017451144522055984 seconds
Request model_4#27 arrives at 1613255.750561647, sleeping for 0.002853098325431347 seconds
Request model_6#13 arrives at 1613255.754505158, sleeping for 0.22459998400881886 seconds
Request model_4#28 arrives at 1613255.979745957, sleeping for 0.02148848120123148 seconds
Request model_4#29 arrives at 1613256.002413897, sleeping for 0.0839241580106318 seconds
Request model_4#30 arrives at 1613256.086605256, sleeping for 0.013962720986455679 seconds
Request model_4#31 arrives at 1613256.101756146, sleeping for 0.7821986228227615 seconds
Request model_4#32 arrives at 1613256.884312173, sleeping for 0.03144354489631951 seconds
Request model_4#33 arrives at 1613256.91667621, sleeping for 0.19633690104819834 seconds
Request model_4#34 arrives at 1613257.114126149, sleeping for 0.1480986224487424 seconds
Request model_4#35 arrives at 1613257.262766919, sleeping for 0.004524971824139357 seconds
Request model_4#36 arrives at 1613257.268099302, sleeping for 0.02803571871481836 seconds
Request model_4#37 arrives at 1613257.297140492, sleeping for 0.03899434697814286 seconds
Request model_4#38 arrives at 1613257.337412792, sleeping for 0.05390454619191587 seconds
Request model_6#14 arrives at 1613257.392038546, sleeping for 0.10744652524590492 seconds
Request model_4#39 arrives at 1613257.500404527, sleeping for 0.10223844484426081 seconds
Request model_4#40 arrives at 1613257.60395829, sleeping for 0.01073260954581201 seconds
Request model_4#41 arrives at 1613257.61526918, sleeping for 0.0021797707304358482 seconds
Request model_4#42 arrives at 1613257.618149872, sleeping for 0.06959328474476933 seconds
Request model_6#15 arrives at 1613257.689073986, sleeping for 0.03705101413652301 seconds
Request model_4#43 arrives at 1613257.727593432, sleeping for 0.4157497179694474 seconds
Request model_6#16 arrives at 1613258.145928905, sleeping for 0.01823893398977816 seconds
Request model_4#44 arrives at 1613258.166176696, sleeping for 0.08652881695888937 seconds
Request model_4#45 arrives at 1613258.253211187, sleeping for 0.1639351851772517 seconds
Request model_4#46 arrives at 1613258.419304016, sleeping for 0.17075890861451626 seconds
Request model_6#17 arrives at 1613258.590797969, sleeping for 0.13076653541065753 seconds
Request model_4#47 arrives at 1613258.722752237, sleeping for 0.021568092983216047 seconds
Request model_4#48 arrives at 1613258.745460377, sleeping for 0.4290835214778781 seconds
Request model_6#18 arrives at 1613259.176094468, sleeping for 0.20031695859506726 seconds
Request model_6#19 arrives at 1613259.376769002, sleeping for 0.03036113316193223 seconds
Request model_6#20 arrives at 1613259.407496876, sleeping for 0.08564225398004055 seconds
Request model_6#21 arrives at 1613259.494234075, sleeping for 0.2942230091430247 seconds
Request model_4#49 arrives at 1613259.789315919, sleeping for 0.09297809354029596 seconds
Request model_4#50 arrives at 1613259.883172675, sleeping for 0.03131777560338378 seconds
Request model_4#51 arrives at 1613259.915449071, sleeping for 0.32011354761198163 seconds
Request model_6#22 arrives at 1613260.236789404, sleeping for 0.03924700245261192 seconds
Request model_4#52 arrives at 1613260.277304995, sleeping for 0.023908816743642092 seconds
Request model_4#53 arrives at 1613260.30181813, sleeping for 0.004148673499003053 seconds
Request model_4#54 arrives at 1613260.307104622, sleeping for 0.013832169817760587 seconds
Request model_4#55 arrives at 1613260.322430504, sleeping for 0.2819374375976622 seconds
Request model_4#56 arrives at 1613260.604969988, sleeping for 0.01935979095287621 seconds
Request model_4#57 arrives at 1613260.625513641, sleeping for 0.07160880975425243 seconds
Request model_6#23 arrives at 1613260.699069936, sleeping for 0.062294462230056524 seconds
Request model_2#6 arrives at 1613260.76259302, sleeping for 0.06128097348846495 seconds
Request model_2#7 arrives at 1613260.825066076, sleeping for 0.024193153716623783 seconds
Request model_6#24 arrives at 1613260.849579811, sleeping for 0.11453702207654715 seconds
Request model_2#8 arrives at 1613260.966165637, sleeping for 0.055847812443971634 seconds
Request model_6#25 arrives at 1613261.022355514, sleeping for 0.24611291592009366 seconds
Request model_2#9 arrives at 1613261.269476577, sleeping for 0.015102065401151776 seconds
Request model_4#58 arrives at 1613261.285733006, sleeping for 0.0007262381259351969 seconds
Request model_4#59 arrives at 1613261.286751524, sleeping for 0.06181721901521087 seconds
Request model_4#60 arrives at 1613261.348868697, sleeping for 0.005229635862633586 seconds
Request model_4#61 arrives at 1613261.354997676, sleeping for 0.2504369674716145 seconds
Request model_4#62 arrives at 1613261.60725551, sleeping for 0.013676792150363326 seconds
Request model_6#26 arrives at 1613261.622679502, sleeping for 0.25120133929885924 seconds
Request model_4#63 arrives at 1613261.874555763, sleeping for 0.14801830472424626 seconds
Request model_4#64 arrives at 1613262.023485646, sleeping for 0.10276335058733821 seconds
Request model_4#65 arrives at 1613262.127059929, sleeping for 0.010623081587255001 seconds
Request model_6#27 arrives at 1613262.13859008, sleeping for 0.022014409070834517 seconds
Request model_4#66 arrives at 1613262.160923018, sleeping for 0.44149562902748585 seconds
Request model_4#67 arrives at 1613262.604042718, sleeping for 0.16969339386560023 seconds
Request model_4#68 arrives at 1613262.77433903, sleeping for 0.08569518849253654 seconds
Request model_6#28 arrives at 1613262.86117629, sleeping for 0.06063137506134808 seconds
Request model_4#69 arrives at 1613262.922211935, sleeping for 0.13505298201926053 seconds
Request model_4#70 arrives at 1613263.058393837, sleeping for 0.35085511789657176 seconds
Request model_4#71 arrives at 1613263.410239341, sleeping for 0.0005202898755669594 seconds
Request model_4#72 arrives at 1613263.411089878, sleeping for 0.28421319811604917 seconds
Request model_6#29 arrives at 1613263.697410852, sleeping for 0.014283221680670977 seconds
Request model_6#30 arrives at 1613263.712825615, sleeping for 0.21214183839038014 seconds
Request model_4#73 arrives at 1613263.925208212, sleeping for 0.059631416806951165 seconds
Request model_4#74 arrives at 1613263.985265269, sleeping for 0.03627448785118759 seconds
Request model_6#31 arrives at 1613264.022387714, sleeping for 0.01911499979905784 seconds
Request model_6#32 arrives at 1613264.04206249, sleeping for 0.08961136150173843 seconds
Request model_4#75 arrives at 1613264.132788521, sleeping for 0.1521095708012581 seconds
Request model_2#10 arrives at 1613264.28624937, sleeping for 0.17049108375795186 seconds
Request model_4#76 arrives at 1613264.457594911, sleeping for 0.03984980075620115 seconds
Request model_4#77 arrives at 1613264.497622549, sleeping for 0.010138175217434764 seconds
Request model_4#78 arrives at 1613264.508740837, sleeping for 0.01715228520333767 seconds
Request model_2#11 arrives at 1613264.526466218, sleeping for 0.08883585594594479 seconds
Request model_6#33 arrives at 1613264.615581596, sleeping for 0.0234846705570817 seconds
Request model_6#34 arrives at 1613264.639656117, sleeping for 0.051541352877393365 seconds
Request model_4#79 arrives at 1613264.693339693, sleeping for 0.5852119058836251 seconds
Request model_4#80 arrives at 1613265.280503057, sleeping for 0.19582296162843704 seconds
Request model_6#35 arrives at 1613265.476755646, sleeping for 0.0864437953568995 seconds
Request model_4#81 arrives at 1613265.564093, sleeping for 0.09926172764971852 seconds
Request model_4#82 arrives at 1613265.664554498, sleeping for 0.19469717261381447 seconds
Request model_4#83 arrives at 1613265.85997199, sleeping for 0.016321904957294464 seconds
Request model_2#12 arrives at 1613265.877379938, sleeping for 0.01779849804006517 seconds
Request model_4#84 arrives at 1613265.897389957, sleeping for 0.17427225783467293 seconds
Request model_6#36 arrives at 1613266.073741198, sleeping for 0.08004410937428474 seconds
Request model_4#85 arrives at 1613266.154455209, sleeping for 0.033013219479471445 seconds
Request model_2#13 arrives at 1613266.187875934, sleeping for 0.13565974705852568 seconds
Request model_2#14 arrives at 1613266.32460058, sleeping for 0.23320139292627573 seconds
Request model_4#86 arrives at 1613266.558418678, sleeping for 0.10062924865633249 seconds
Request model_4#87 arrives at 1613266.659942254, sleeping for 0.09235818753950298 seconds
Request model_4#88 arrives at 1613266.75263949, sleeping for 0.03125797142274678 seconds
Request model_6#37 arrives at 1613266.785187979, sleeping for 0.06982308300212026 seconds
Request model_4#89 arrives at 1613266.85581228, sleeping for 0.0839487814810127 seconds
Request model_4#90 arrives at 1613266.940441712, sleeping for 0.16210904088802636 seconds
Request model_4#91 arrives at 1613267.102984993, sleeping for 0.039800571044906974 seconds
Request model_6#38 arrives at 1613267.14296007, sleeping for 0.21001426014117897 seconds
Request model_4#92 arrives at 1613267.354203598, sleeping for 0.2798897288739681 seconds
Request model_4#93 arrives at 1613267.634562715, sleeping for 0.04613348585553467 seconds
Request model_4#94 arrives at 1613267.680962034, sleeping for 0.17406026762910187 seconds
Request model_6#39 arrives at 1613267.8555056, sleeping for 0.45160750136710703 seconds
Request model_2#15 arrives at 1613268.307609621, sleeping for 0.2638912338297814 seconds
Request model_6#40 arrives at 1613268.572066052, sleeping for 0.04299515252932906 seconds
Request model_4#95 arrives at 1613268.6159243, sleeping for 0.04466985398903489 seconds
Request model_6#41 arrives at 1613268.660923428, sleeping for 0.08100438280962408 seconds
Request model_6#42 arrives at 1613268.742165313, sleeping for 0.008302458794787526 seconds
Request model_6#43 arrives at 1613268.751346646, sleeping for 0.21160793025046587 seconds
Request model_4#96 arrives at 1613268.963203468, sleeping for 0.18884727614931762 seconds
Request model_6#44 arrives at 1613269.152627473, sleeping for 0.26517802639864385 seconds
Request model_6#45 arrives at 1613269.41913071, sleeping for 0.05777699453756213 seconds
Request model_4#97 arrives at 1613269.478221569, sleeping for 0.08118282770738006 seconds
Request model_2#16 arrives at 1613269.560662214, sleeping for 0.01111496053636074 seconds
Request model_6#46 arrives at 1613269.572857081, sleeping for 0.1970731767360121 seconds
Request model_6#47 arrives at 1613269.771793761, sleeping for 0.046673770528286695 seconds
Request model_4#98 arrives at 1613269.820092514, sleeping for 0.16575984354130924 seconds
Request model_6#48 arrives at 1613269.986413806, sleeping for 0.20694723702035844 seconds
Request model_6#49 arrives at 1613270.193834453, sleeping for 0.34335500258021057 seconds
Request model_6#50 arrives at 1613270.537640144, sleeping for 0.21408726461231709 seconds
Request model_4#99 arrives at 1613270.752599231, sleeping for 0.01459773094393313 seconds
Request model_4#100 arrives at 1613270.76756444, sleeping for 0.1155197077896446 seconds
Request model_4#101 arrives at 1613270.883625222, sleeping for 0.5946955741383135 seconds
Request model_2#17 arrives at 1613271.47900414, sleeping for 0.2282504925969988 seconds
Request model_4#102 arrives at 1613271.708524033, sleeping for 0.20023495354689658 seconds
Request model_6#51 arrives at 1613271.909462789, sleeping for 0.08382714632898569 seconds
Request model_4#103 arrives at 1613271.993739329, sleeping for 0.24812639108859003 seconds
Request model_2#18 arrives at 1613272.243231961, sleeping for 0.20084685273468494 seconds
Request model_4#104 arrives at 1613272.446269173, sleeping for 0.09403171786107123 seconds
Request model_4#105 arrives at 1613272.540999965, sleeping for 0.2895539996679872 seconds
Request model_6#52 arrives at 1613272.831257851, sleeping for 0.05137153179384768 seconds
Request model_2#19 arrives at 1613272.883748697, sleeping for 0.019560452084988356 seconds
Request model_2#20 arrives at 1613272.904127949, sleeping for 0.005931449588388205 seconds
Request model_4#106 arrives at 1613272.910279708, sleeping for 0.09743887581862509 seconds
Request model_4#107 arrives at 1613273.008177966, sleeping for 0.18689540843479335 seconds
Request model_4#108 arrives at 1613273.196163619, sleeping for 0.06803278508596122 seconds
Request model_4#109 arrives at 1613273.265016286, sleeping for 0.013787388568744063 seconds
Request model_4#110 arrives at 1613273.279776533, sleeping for 0.05434986832551658 seconds
Request model_6#53 arrives at 1613273.334413497, sleeping for 0.003924078540876508 seconds
Request model_4#111 arrives at 1613273.339129515, sleeping for 0.054790547117590904 seconds
Request model_4#112 arrives at 1613273.394792077, sleeping for 0.16056698304601014 seconds
Request model_4#113 arrives at 1613273.556274219, sleeping for 0.3401694353669882 seconds
Request model_4#114 arrives at 1613273.897361338, sleeping for 0.058258075499907136 seconds
Request model_4#115 arrives at 1613273.956079164, sleeping for 0.2949417079798877 seconds
Request model_4#116 arrives at 1613274.252081445, sleeping for 0.07737318286672235 seconds
Request model_6#54 arrives at 1613274.330023984, sleeping for 0.5764804978389293 seconds
Request model_4#117 arrives at 1613274.906908726, sleeping for 0.004424004582688212 seconds
Request model_4#118 arrives at 1613274.911841595, sleeping for 0.21139580756425858 seconds
Request model_4#119 arrives at 1613275.123829709, sleeping for 0.027526797959581017 seconds
Request model_6#55 arrives at 1613275.151790321, sleeping for 0.48318101139739156 seconds
Request model_6#56 arrives at 1613275.636111078, sleeping for 0.13177205785177648 seconds
Request model_6#57 arrives at 1613275.768868612, sleeping for 0.0697123734280467 seconds
Request model_4#120 arrives at 1613275.838926968, sleeping for 0.1424717043992132 seconds
Request model_4#121 arrives at 1613275.983113433, sleeping for 0.07327083521522582 seconds
Request model_4#122 arrives at 1613276.057461524, sleeping for 0.07262342143803835 seconds
Request model_4#123 arrives at 1613276.130677186, sleeping for 0.10344127891585231 seconds
Request model_4#124 arrives at 1613276.234853943, sleeping for 0.075092802522704 seconds
Request model_6#58 arrives at 1613276.310735185, sleeping for 0.03052694583311677 seconds
Request model_4#125 arrives at 1613276.34150859, sleeping for 0.2302672725636512 seconds
Request model_6#59 arrives at 1613276.572687496, sleeping for 0.28527544159442186 seconds
Request model_4#126 arrives at 1613276.858893369, sleeping for 0.12575238407589495 seconds
Request model_4#127 arrives at 1613276.985455674, sleeping for 0.1198912663385272 seconds
Request model_6#60 arrives at 1613277.10705748, sleeping for 0.0030702929943799973 seconds
Request model_6#61 arrives at 1613277.111252693, sleeping for 0.18089763494208455 seconds
Request model_4#128 arrives at 1613277.29340701, sleeping for 0.032947549829259515 seconds
Request model_4#129 arrives at 1613277.327025907, sleeping for 0.18100176681764424 seconds
Request model_2#21 arrives at 1613277.508504498, sleeping for 0.002029045019298792 seconds
Request model_4#130 arrives at 1613277.511703624, sleeping for 0.1224504467099905 seconds
Request model_4#131 arrives at 1613277.634901282, sleeping for 0.19087243336252868 seconds
Request model_4#132 arrives at 1613277.826341692, sleeping for 0.0201190032530576 seconds
Request model_4#133 arrives at 1613277.84738596, sleeping for 0.09692176571115851 seconds
Request model_4#134 arrives at 1613277.945170276, sleeping for 0.03928777272813022 seconds
Request model_2#22 arrives at 1613277.985490367, sleeping for 0.03812561184167862 seconds
Request model_4#135 arrives at 1613278.024861819, sleeping for 0.2661519965622574 seconds
Request model_4#136 arrives at 1613278.291471426, sleeping for 0.09970715525560081 seconds
Request model_2#23 arrives at 1613278.391612402, sleeping for 0.22777025634422898 seconds
Request model_4#137 arrives at 1613278.619885695, sleeping for 0.054941456066444516 seconds
Request model_4#138 arrives at 1613278.675644598, sleeping for 0.026734660379588604 seconds
Request model_4#139 arrives at 1613278.703418109, sleeping for 0.054835119284689426 seconds
Request model_4#140 arrives at 1613278.758669667, sleeping for 0.5930637016426772 seconds
Request model_4#141 arrives at 1613279.352422313, sleeping for 0.46075370139442384 seconds
Request model_4#142 arrives at 1613279.813861467, sleeping for 0.2752582363318652 seconds
Request model_4#143 arrives at 1613280.089669418, sleeping for 0.2226491493638605 seconds
Request model_4#144 arrives at 1613280.312971631, sleeping for 0.013100225012749434 seconds
Request model_6#62 arrives at 1613280.328089901, sleeping for 0.33702652039937675 seconds
Request model_2#24 arrives at 1613280.665618682, sleeping for 0.02964448812417686 seconds
Request model_4#145 arrives at 1613280.695448959, sleeping for 0.06210147636011243 seconds
Request model_6#63 arrives at 1613280.758178807, sleeping for 0.03649165574461222 seconds
Request model_4#146 arrives at 1613280.795661224, sleeping for 0.3988860787358135 seconds
Request model_4#147 arrives at 1613281.195302978, sleeping for 0.23260837839916348 seconds
Request model_2#25 arrives at 1613281.428620341, sleeping for 0.055235636653378606 seconds
Request model_6#64 arrives at 1613281.484382904, sleeping for 0.18381431023590267 seconds
Request model_4#148 arrives at 1613281.669324783, sleeping for 0.1295326144900173 seconds
Request model_6#65 arrives at 1613281.799564287, sleeping for 0.0535875279456377 seconds
Request model_4#149 arrives at 1613281.854129301, sleeping for 0.24825870571658015 seconds
Request model_6#66 arrives at 1613282.103476931, sleeping for 0.17615980305708945 seconds
Request model_4#150 arrives at 1613282.28093336, sleeping for 0.07709136418998241 seconds
Request model_6#67 arrives at 1613282.358298325, sleeping for 0.035542984725907445 seconds
Request model_4#151 arrives at 1613282.394507702, sleeping for 0.022520051570609212 seconds
Request model_4#152 arrives at 1613282.41812915, sleeping for 0.06995714781805873 seconds
Request model_4#153 arrives at 1613282.488762061, sleeping for 0.0027187217492610216 seconds
Request model_4#154 arrives at 1613282.492328779, sleeping for 0.00537556828930974 seconds
Request model_4#155 arrives at 1613282.498306076, sleeping for 0.09442666941322386 seconds
Request model_4#156 arrives at 1613282.59324869, sleeping for 0.35564736113883555 seconds
Request model_4#157 arrives at 1613282.949675111, sleeping for 0.13440526416525245 seconds
Request model_6#68 arrives at 1613283.086021904, sleeping for 0.02167788054794073 seconds
Request model_4#158 arrives at 1613283.108000139, sleeping for 0.0024676211178302765 seconds
Request model_2#26 arrives at 1613283.11072906, sleeping for 0.055911733536049724 seconds
Request model_4#159 arrives at 1613283.167227049, sleeping for 0.06454641628079116 seconds
Request model_4#160 arrives at 1613283.23282776, sleeping for 0.5022283948492259 seconds
Request model_4#161 arrives at 1613283.736900842, sleeping for 0.005005248356610537 seconds
Request model_4#162 arrives at 1613283.74283186, sleeping for 0.4685975562315434 seconds
Request model_2#27 arrives at 1613284.212315688, sleeping for 0.04119583987630904 seconds
Request model_2#28 arrives at 1613284.254483343, sleeping for 0.021969060879200697 seconds
Request model_4#163 arrives at 1613284.277444605, sleeping for 0.12540698237717152 seconds
Request model_4#164 arrives at 1613284.403473667, sleeping for 0.16644334373995662 seconds
Request model_4#165 arrives at 1613284.570604403, sleeping for 0.1991213085129857 seconds
Request model_4#166 arrives at 1613284.770877034, sleeping for 0.010664394125342369 seconds
Request model_4#167 arrives at 1613284.7817487, sleeping for 0.2413138155825436 seconds
Request model_4#168 arrives at 1613285.023738142, sleeping for 0.007624761434271932 seconds
Request model_4#169 arrives at 1613285.032222889, sleeping for 0.1430822741240263 seconds
Request model_6#69 arrives at 1613285.177474613, sleeping for 0.14251768752001226 seconds
Request model_6#70 arrives at 1613285.322117562, sleeping for 0.2846504682675004 seconds
Request model_6#71 arrives at 1613285.6090319, sleeping for 0.0051635203417390585 seconds
Request model_6#72 arrives at 1613285.614630675, sleeping for 0.15488645271398127 seconds
Request model_6#73 arrives at 1613285.770643514, sleeping for 0.1327462161425501 seconds
Request model_2#29 arrives at 1613285.904424386, sleeping for 0.007686240365728736 seconds
Request model_4#170 arrives at 1613285.913127245, sleeping for 0.34900320204906166 seconds
Request model_6#74 arrives at 1613286.262710571, sleeping for 0.12524439627304673 seconds
Request model_2#30 arrives at 1613286.389062714, sleeping for 0.13380264746956527 seconds
Request model_6#75 arrives at 1613286.523644353, sleeping for 0.02286841464228928 seconds
Request model_6#76 arrives at 1613286.547771675, sleeping for 0.09160524397157133 seconds
Request model_4#171 arrives at 1613286.640234549, sleeping for 0.17679040832445025 seconds
Request model_4#172 arrives at 1613286.81790292, sleeping for 0.019294052850455046 seconds
Request model_6#77 arrives at 1613286.838433023, sleeping for 0.02580460300669074 seconds
Request model_4#173 arrives at 1613286.864965704, sleeping for 0.134767486480996 seconds
Request model_4#174 arrives at 1613287.001211346, sleeping for 0.5362930954433978 seconds
Request model_4#175 arrives at 1613287.538064509, sleeping for 0.3527653773780912 seconds
Request model_4#176 arrives at 1613287.891437255, sleeping for 0.033553145825862885 seconds
Request model_4#177 arrives at 1613287.925320494, sleeping for 0.11313334386795759 seconds
Request model_4#178 arrives at 1613288.039112038, sleeping for 0.04082789388485253 seconds
Request model_4#179 arrives at 1613288.080810579, sleeping for 0.053629124304279685 seconds
Request model_4#180 arrives at 1613288.134894879, sleeping for 0.2166761711705476 seconds
Request model_4#181 arrives at 1613288.351894362, sleeping for 0.08270254032686353 seconds
Request model_6#78 arrives at 1613288.435364555, sleeping for 0.020812493516132236 seconds
Request model_6#79 arrives at 1613288.456811245, sleeping for 0.0684979259967804 seconds
Request model_2#31 arrives at 1613288.526110935, sleeping for 0.08186430856585503 seconds
Request model_6#80 arrives at 1613288.60860577, sleeping for 0.07017520861700177 seconds
Request model_6#81 arrives at 1613288.680177909, sleeping for 0.13902523601427674 seconds
Request model_2#32 arrives at 1613288.819741797, sleeping for 0.04076025960966945 seconds
Request model_2#33 arrives at 1613288.861219906, sleeping for 0.2113461249973625 seconds
Request model_4#182 arrives at 1613289.073358691, sleeping for 0.5466066079679877 seconds
Request model_4#183 arrives at 1613289.62108797, sleeping for 0.12347263935953379 seconds
Request model_4#184 arrives at 1613289.745181056, sleeping for 0.02079056715592742 seconds
Request model_4#185 arrives at 1613289.767249231, sleeping for 0.03081332496367395 seconds
Request model_4#186 arrives at 1613289.798749412, sleeping for 0.29348359489813447 seconds
Request model_4#187 arrives at 1613290.093475132, sleeping for 0.07118316204287112 seconds
Request model_6#82 arrives at 1613290.165311482, sleeping for 0.0948542202822864 seconds
Request model_2#34 arrives at 1613290.261069443, sleeping for 0.13538616918958724 seconds
Request model_4#188 arrives at 1613290.397313345, sleeping for 0.18417008151300251 seconds
Request model_4#189 arrives at 1613290.582308773, sleeping for 0.002087873173877597 seconds
Request model_2#35 arrives at 1613290.584645512, sleeping for 0.5395024644676596 seconds
Request model_4#190 arrives at 1613291.124747491, sleeping for 0.014567202888429165 seconds
Request model_6#83 arrives at 1613291.140254354, sleeping for 0.022005638340488076 seconds
Request model_4#191 arrives at 1613291.16367515, sleeping for 0.06614950019866228 seconds
Request model_2#36 arrives at 1613291.230900484, sleeping for 0.7182492855936289 seconds
Request model_6#84 arrives at 1613291.949833883, sleeping for 0.2038262104615569 seconds
Request model_4#192 arrives at 1613292.155012842, sleeping for 0.07799438829533756 seconds
Request model_4#193 arrives at 1613292.23409478, sleeping for 0.04365029651671648 seconds
Request model_4#194 arrives at 1613292.277991029, sleeping for 0.10061866394244134 seconds
Request model_4#195 arrives at 1613292.379067801, sleeping for 0.05045248894020915 seconds
Request model_4#196 arrives at 1613292.429919085, sleeping for 0.08628673176281154 seconds
Request model_4#197 arrives at 1613292.517155688, sleeping for 0.26785670476965606 seconds
Request model_6#85 arrives at 1613292.785520209, sleeping for 0.044293942395597696 seconds
Request model_6#86 arrives at 1613292.830285064, sleeping for 0.16946559492498636 seconds
Request model_4#198 arrives at 1613293.000101603, sleeping for 0.012923403875902295 seconds
Request model_2#37 arrives at 1613293.014997681, sleeping for 0.09415378677658737 seconds
Request model_2#38 arrives at 1613293.110448669, sleeping for 0.011946442304179072 seconds
Request model_4#199 arrives at 1613293.122783597, sleeping for 0.13511850172653794 seconds
Request model_6#87 arrives at 1613293.258880588, sleeping for 0.07082702312618494 seconds
Request model_4#200 arrives at 1613293.330458566, sleeping for 0.03744889912195504 seconds
Request model_6#88 arrives at 1613293.368976122, sleeping for 0.16397875384427607 seconds
Request model_6#89 arrives at 1613293.534202214, sleeping for 0.07264980138279498 seconds
Request model_4#201 arrives at 1613293.608513044, sleeping for 0.01858947449363768 seconds
Request model_4#202 arrives at 1613293.628942616, sleeping for 0.022179770516231656 seconds
Request model_4#203 arrives at 1613293.652338442, sleeping for 0.14705751673318446 seconds
Request model_2#39 arrives at 1613293.800441288, sleeping for 0.2060162713751197 seconds
Request model_2#40 arrives at 1613294.008200028, sleeping for 0.029971365816891193 seconds
Request model_4#204 arrives at 1613294.039038833, sleeping for 0.03506476292386651 seconds
Request model_4#205 arrives at 1613294.074551325, sleeping for 0.031033809762448072 seconds
Request model_6#90 arrives at 1613294.106172486, sleeping for 0.4081835700199008 seconds
Request model_4#206 arrives at 1613294.515010612, sleeping for 0.050990425515919924 seconds
Request model_6#91 arrives at 1613294.567064286, sleeping for 0.47407155972905457 seconds
Request model_4#207 arrives at 1613295.041796665, sleeping for 0.07210778933949769 seconds
Request model_6#92 arrives at 1613295.116164576, sleeping for 0.08799791242927313 seconds
Request model_4#208 arrives at 1613295.205621706, sleeping for 0.03042322234250605 seconds
Request model_4#209 arrives at 1613295.238065624, sleeping for 0.10069542727433145 seconds
Request model_2#41 arrives at 1613295.33957924, sleeping for 0.008702185470610857 seconds
