implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v6,bursty,20,0,model_1,356,257,0.043333333333333335,0.03651685393258427,123.31175804138184,2485.9205722808797,5322.834596633906,43.90112062295278,80.5140763521194,129.07424377070532,4346.386714139953,19202.594489930194,21489.967026123777
paper-faithful-v6,bursty,20,0,model_2,178,178,0.03333333333333333,0.056179775280898875,130.64301013946533,5786.452913284303,6668.397011756892,50.9058009492614,90.9583977070348,138.46206545829773,6004.730298416689,20794.091184483852,25104.928407231342
paper-faithful-v6,bursty,20,0,model_3,851,451,0.05333333333333334,0.01880141010575793,181.868314743042,23879.961371421814,36952.595472335815,67.79273475209872,246.9945192337036,444.93795852912103,11858.483679126948,49490.10704201646,54634.38966998365
paper-faithful-v6,bursty,20,0,model_4,1094,884,0.006666666666666667,0.0018281535648994515,43138.214230537415,83740.55395126341,93839.28060293196,135.05326049604665,529.9830541014671,769.6403929591179,60747.24112160038,122038.64589224104,130424.71603160488
paper-faithful-v6,bursty,20,0,model_5,1685,1595,0.0,0.0,567.8839683532715,4917.648196220397,7485.388312339771,182.83877275921972,1188.0921825766563,2038.2132300734513,28518.889799015597,89010.75431583449,101612.90572385304
paper-faithful-v6,bursty,20,0,model_6,1696,991,0.0033333333333333335,0.0005896226415094339,208.05120468139648,26409.695744514465,35404.8017024994,131.87884531523054,218.64011138677597,240.8435459522641,19519.27797193639,51396.54341805726,55248.42722802423
paper-faithful-v6,bursty,20,42,model_1,502,490,0.06666666666666667,0.0398406374501992,139.58001136779785,9540.493190288542,20369.929656982433,37.27047099475411,57.64451411176718,79.90390378056152,5507.094899541698,19089.858145767354,26069.113227373462
paper-faithful-v6,bursty,20,42,model_2,549,534,0.07666666666666666,0.04189435336976321,122.15018272399902,11438.835823535906,17555.128662586205,47.7863463262717,75.01853840618296,103.49782258272171,6570.731409010477,21842.62920514447,26143.97520674624
paper-faithful-v6,bursty,20,42,model_3,870,868,0.013333333333333334,0.004597701149425287,2682.898163795471,47423.56436252594,59100.91420412064,80.98176680505276,219.49760335728632,460.03553424562796,17923.389820964076,71044.89979090868,78760.7523410907
paper-faithful-v6,bursty,20,42,model_4,1215,1215,0.006666666666666667,0.0016460905349794238,190.2174949645996,6980.931639671325,9699.020423889153,144.25425568458493,516.9227227568626,756.8393093347548,17904.877816094086,66053.68873423428,82248.58816541728
paper-faithful-v6,bursty,20,42,model_5,1449,1449,0.0,0.0,31791.92280769348,38182.66315460205,39010.12372016907,119.0558573971056,169.55255539971807,321.9948299317491,40882.95889087021,83246.0981659591,87738.01594222896
paper-faithful-v6,bursty,20,42,model_6,1511,1083,0.03666666666666667,0.00727994705493051,974.123477935791,4093.8121080398264,27354.638881683368,169.23385486006737,1425.2117584858618,1995.7473540306098,25930.365248117596,65130.795536935315,72291.36743630748
