implementation,workload,request_rate,seed,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max
paper-faithful-v6,bursty,20,0,10315.205190299956,445.1342821121216,67803.85237932205,83806.20026588438,101174.92985725403,192.42638682822576,131.63170582782743,522.1218168244167,1624.2005035281181,2469.9650406837463,32196.206590797003,22781.343998969533,98416.05157236336,122053.60222634627,133838.2403999567
paper-faithful-v6,bursty,20,42,9366.513519216078,1045.5400943756104,36765.84250926971,44927.69865989678,67228.33013534546,158.0176654263223,108.9437665610478,452.53058307700667,1378.9658232582192,2132.56399333477,26986.562439275276,22013.80938012153,72017.93773714443,85677.91971208993,89392.8948820103
