Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r4_s2.pkl
[PRISM_DIRECT] 1705 requests, span 419.6s
Starting TP benchmark: paper-faithful-v6_bursty_rate4_seed2
Generated 1705 requests
Request model_1#0 arrives at 1629870.844077706, sleeping for 0.2653427724726498 seconds
Request model_4#0 arrives at 1629871.110567196, sleeping for 0.45146622811444104 seconds
Request model_3#0 arrives at 1629871.562988139, sleeping for 0.053846171125769615 seconds
Request model_1#1 arrives at 1629871.617585625, sleeping for 0.13507800782099366 seconds
Request model_1#2 arrives at 1629871.754167799, sleeping for 0.10381591273471713 seconds
Request model_1#3 arrives at 1629871.859685644, sleeping for 0.48155022761784494 seconds
Request model_4#1 arrives at 1629872.342800973, sleeping for 0.6647070690523833 seconds
Request model_4#2 arrives at 1629873.008480992, sleeping for 0.07011456927284598 seconds
Request model_1#4 arrives at 1629873.07905454, sleeping for 0.1699097310192883 seconds
Request model_1#5 arrives at 1629873.250363799, sleeping for 0.16083989781327546 seconds
Request model_4#3 arrives at 1629873.41192455, sleeping for 1.3620886642020196 seconds
Request model_3#1 arrives at 1629874.775841548, sleeping for 0.10063775954768062 seconds
Request model_3#2 arrives at 1629874.877274504, sleeping for 0.31451790663413703 seconds
Request model_3#3 arrives at 1629875.192719961, sleeping for 0.2952251227106899 seconds
Request model_4#4 arrives at 1629875.489381645, sleeping for 0.05687265913002193 seconds
Request model_3#4 arrives at 1629875.54668819, sleeping for 0.566091867396608 seconds
Request model_4#5 arrives at 1629876.113747744, sleeping for 0.13757672044448555 seconds
Request model_4#6 arrives at 1629876.252990247, sleeping for 0.25668761832639575 seconds
Request model_1#6 arrives at 1629876.510100702, sleeping for 0.17320467345416546 seconds
Request model_1#7 arrives at 1629876.684126031, sleeping for 0.5221255209762603 seconds
Request model_1#8 arrives at 1629877.207242904, sleeping for 0.33872841810807586 seconds
Request model_4#7 arrives at 1629877.546866533, sleeping for 0.00035774847492575645 seconds
Request model_3#5 arrives at 1629877.548209482, sleeping for 0.05214331834577024 seconds
Request model_1#9 arrives at 1629877.602217723, sleeping for 0.0024219234474003315 seconds
Request model_1#10 arrives at 1629877.605674328, sleeping for 0.21064562443643808 seconds
Request model_1#11 arrives at 1629877.816800009, sleeping for 0.5534626096487045 seconds
Request model_4#8 arrives at 1629878.371237174, sleeping for 0.03848567674867809 seconds
Request model_4#9 arrives at 1629878.410685363, sleeping for 0.3398568157572299 seconds
Request model_3#6 arrives at 1629878.752099734, sleeping for 0.12255384703166783 seconds
Request model_1#12 arrives at 1629878.875727827, sleeping for 0.08854827750474215 seconds
Request model_1#13 arrives at 1629878.965332209, sleeping for 0.26089979126118124 seconds
Request model_1#14 arrives at 1629879.226853656, sleeping for 0.017475310247391462 seconds
Request model_1#15 arrives at 1629879.245173476, sleeping for 0.37506744428537786 seconds
Request model_4#10 arrives at 1629879.622104638, sleeping for 0.043624075362458825 seconds
Request model_4#11 arrives at 1629879.666628023, sleeping for 0.09580240910872817 seconds
Request model_3#7 arrives at 1629879.763214925, sleeping for 0.3377442618366331 seconds
Request model_4#12 arrives at 1629880.101777866, sleeping for 0.09384383773431182 seconds
Request model_3#8 arrives at 1629880.196701816, sleeping for 0.10304728918708861 seconds
Request model_3#9 arrives at 1629880.30208236, sleeping for 0 seconds
Request model_1#16 arrives at 1629880.303050567, sleeping for 0.32261242624372244 seconds
Request model_1#17 arrives at 1629880.626477402, sleeping for 0.008289103163406253 seconds
Request model_3#10 arrives at 1629880.636063369, sleeping for 0.3874834745656699 seconds
Request model_3#11 arrives at 1629881.024288982, sleeping for 1.0205229735001922 seconds
Request model_1#18 arrives at 1629882.046747234, sleeping for 0.024665198754519224 seconds
Request model_4#13 arrives at 1629882.071902642, sleeping for 0.0704213862773031 seconds
Request model_3#12 arrives at 1629882.142871293, sleeping for 0.21233789157122374 seconds
Request model_4#14 arrives at 1629882.35608405, sleeping for 0.007054620888084173 seconds
Request model_3#13 arrives at 1629882.364210997, sleeping for 0.08097432483918965 seconds
