timestamp,gpu_id,gpu_utilization,memory_used_mib
1787344862.3076444,0,0,33468
1787344862.3076444,1,0,33482
1787344862.3076444,2,0,0
1787344862.3076444,3,0,0
1787344865.046209,0,6,33948
1787344865.046209,1,0,33938
1787344865.046209,2,0,0
1787344865.046209,3,0,0
1787344867.4564652,0,11,34052
1787344867.4564652,1,7,33940
1787344867.4564652,2,0,0
1787344867.4564652,3,0,0
1787344869.851628,0,5,34052
1787344869.851628,1,31,33940
1787344869.851628,2,0,0
1787344869.851628,3,0,0
1787344872.261592,0,22,34054
1787344872.261592,1,23,33940
1787344872.261592,2,0,0
1787344872.261592,3,0,0
1787344874.6259053,0,21,34054
1787344874.6259053,1,0,33940
1787344874.6259053,2,0,0
1787344874.6259053,3,0,0
1787344876.975972,0,23,34054
1787344876.975972,1,9,33940
1787344876.975972,2,0,0
1787344876.975972,3,0,0
1787344879.5036676,0,15,34054
1787344879.5036676,1,9,33940
1787344879.5036676,2,0,0
1787344879.5036676,3,0,0
1787344881.8082774,0,26,34054
1787344881.8082774,1,13,33980
1787344881.8082774,2,0,0
1787344881.8082774,3,0,0
1787344884.1354814,0,27,34054
1787344884.1354814,1,12,33982
1787344884.1354814,2,0,0
1787344884.1354814,3,0,0
1787344886.6075659,0,49,34086
1787344886.6075659,1,15,34008
1787344886.6075659,2,0,0
1787344886.6075659,3,0,0
1787344888.9875162,0,46,34086
1787344888.9875162,1,12,34008
1787344888.9875162,2,0,0
1787344888.9875162,3,0,0
1787344891.444228,0,27,34086
1787344891.444228,1,0,34008
1787344891.444228,2,0,0
1787344891.444228,3,0,0
1787344893.8595235,0,18,34086
1787344893.8595235,1,11,34038
1787344893.8595235,2,0,0
1787344893.8595235,3,0,0
1787344896.6883342,0,18,34086
1787344896.6883342,1,7,34038
1787344896.6883342,2,0,0
1787344896.6883342,3,0,0
1787344899.8591635,0,19,34158
1787344899.8591635,1,27,34192
1787344899.8591635,2,0,0
1787344899.8591635,3,0,0
1787344902.3322172,0,21,34222
1787344902.3322172,1,14,34192
1787344902.3322172,2,0,0
1787344902.3322172,3,0,0
1787344904.7776282,0,22,34222
1787344904.7776282,1,10,34304
1787344904.7776282,2,0,0
1787344904.7776282,3,0,0
1787344907.1577222,0,22,34222
1787344907.1577222,1,13,34304
1787344907.1577222,2,0,0
1787344907.1577222,3,0,0
1787344909.5655289,0,22,34222
1787344909.5655289,1,13,34304
1787344909.5655289,2,0,0
1787344909.5655289,3,0,0
1787344912.119572,0,18,34224
1787344912.119572,1,10,34304
1787344912.119572,2,0,0
1787344912.119572,3,0,0
1787344914.4888182,0,16,34224
1787344914.4888182,1,14,34304
1787344914.4888182,2,0,0
1787344914.4888182,3,0,0
1787344916.7846913,0,19,33086
1787344916.7846913,1,12,32092
1787344916.7846913,2,0,0
1787344916.7846913,3,0,0
1787344919.2216175,0,21,33150
1787344919.2216175,1,13,32092
1787344919.2216175,2,0,0
1787344919.2216175,3,0,0
1787344921.6297524,0,11,33150
1787344921.6297524,1,13,32092
1787344921.6297524,2,0,0
1787344921.6297524,3,0,0
1787344923.9620626,0,25,33152
1787344923.9620626,1,7,32092
1787344923.9620626,2,0,0
1787344923.9620626,3,0,0
1787344926.275827,0,15,33152
1787344926.275827,1,13,32092
1787344926.275827,2,0,0
1787344926.275827,3,0,0
1787344928.7284138,0,20,33152
1787344928.7284138,1,7,32092
1787344928.7284138,2,0,0
1787344928.7284138,3,0,0
1787344931.15185,0,18,33152
1787344931.15185,1,13,32092
1787344931.15185,2,0,0
1787344931.15185,3,0,0
1787344933.596204,0,19,33152
1787344933.596204,1,6,32092
1787344933.596204,2,0,0
1787344933.596204,3,0,0
1787344935.9855778,0,18,33152
1787344935.9855778,1,16,32092
1787344935.9855778,2,0,0
1787344935.9855778,3,0,0
1787344938.4300807,0,14,33152
1787344938.4300807,1,0,32092
1787344938.4300807,2,0,0
1787344938.4300807,3,0,0
1787344940.7807748,0,25,33152
1787344940.7807748,1,13,32092
1787344940.7807748,2,0,0
1787344940.7807748,3,0,0
1787344943.18828,0,14,33152
1787344943.18828,1,28,32092
1787344943.18828,2,0,0
1787344943.18828,3,0,0
1787344945.496504,0,20,33152
1787344945.496504,1,13,32092
1787344945.496504,2,0,0
1787344945.496504,3,0,0
1787344948.0197074,0,15,33152
1787344948.0197074,1,26,32092
1787344948.0197074,2,0,0
1787344948.0197074,3,0,0
1787344950.424973,0,18,33152
1787344950.424973,1,12,32092
1787344950.424973,2,0,0
1787344950.424973,3,0,0
1787344952.7377694,0,15,33152
1787344952.7377694,1,10,32092
1787344952.7377694,2,0,0
1787344952.7377694,3,0,0
1787344955.1829808,0,18,33152
1787344955.1829808,1,13,32090
1787344955.1829808,2,0,0
1787344955.1829808,3,0,0
1787344957.5581422,0,0,33152
1787344957.5581422,1,16,47798
1787344957.5581422,2,0,0
1787344957.5581422,3,0,0
1787344959.9075186,0,0,33152
1787344959.9075186,1,36,65222
1787344959.9075186,2,0,0
1787344959.9075186,3,0,0
1787344962.2515478,0,2,37906
1787344962.2515478,1,34,65334
1787344962.2515478,2,0,0
1787344962.2515478,3,0,0
1787344964.584764,0,0,37942
1787344964.584764,1,69,65354
1787344964.584764,2,0,0
1787344964.584764,3,0,0
1787344967.0061848,0,0,37942
1787344967.0061848,1,44,65468
1787344967.0061848,2,0,0
1787344967.0061848,3,0,0
1787344969.4903493,0,0,37942
1787344969.4903493,1,52,65840
1787344969.4903493,2,0,0
1787344969.4903493,3,0,0
1787344971.904556,0,0,37942
1787344971.904556,1,36,65840
1787344971.904556,2,0,0
1787344971.904556,3,0,0
1787344975.004832,0,0,37942
1787344975.004832,1,45,65840
1787344975.004832,2,0,0
1787344975.004832,3,0,0
1787344977.930949,0,0,37942
1787344977.930949,1,46,65840
1787344977.930949,2,0,0
1787344977.930949,3,0,0
1787344980.5169156,0,0,37942
1787344980.5169156,1,57,65840
1787344980.5169156,2,0,0
1787344980.5169156,3,0,0
1787344983.1399956,0,0,37942
1787344983.1399956,1,24,65840
1787344983.1399956,2,0,0
1787344983.1399956,3,0,0
1787344985.5870993,0,0,37942
1787344985.5870993,1,50,65840
1787344985.5870993,2,0,0
1787344985.5870993,3,0,0
1787344987.9122505,0,0,37942
1787344987.9122505,1,40,65840
1787344987.9122505,2,0,0
1787344987.9122505,3,0,0
1787344990.388301,0,0,37942
1787344990.388301,1,41,65840
1787344990.388301,2,0,0
1787344990.388301,3,0,0
1787344992.7446184,0,0,37942
1787344992.7446184,1,41,65840
1787344992.7446184,2,0,0
1787344992.7446184,3,0,0
1787344995.313889,0,0,37942
1787344995.313889,1,45,65840
1787344995.313889,2,0,0
1787344995.313889,3,0,0
1787344997.8411384,0,0,37942
1787344997.8411384,1,31,65840
1787344997.8411384,2,0,0
1787344997.8411384,3,0,0
1787345000.3035617,0,0,37856
1787345000.3035617,1,53,65840
1787345000.3035617,2,0,0
1787345000.3035617,3,0,0
1787345002.797934,0,0,35392
1787345002.797934,1,44,65952
1787345002.797934,2,0,0
1787345002.797934,3,0,0
1787345005.2760243,0,0,35392
1787345005.2760243,1,37,65952
1787345005.2760243,2,0,0
1787345005.2760243,3,0,0
1787345007.7203712,0,0,35392
1787345007.7203712,1,66,65952
1787345007.7203712,2,0,0
1787345007.7203712,3,0,0
1787345010.1524515,0,0,35392
1787345010.1524515,1,48,65954
1787345010.1524515,2,0,0
1787345010.1524515,3,0,0
1787345012.4877405,0,0,34140
1787345012.4877405,1,63,65844
1787345012.4877405,2,0,0
1787345012.4877405,3,0,0
1787345014.9833808,0,0,34140
1787345014.9833808,1,7,66084
1787345014.9833808,2,0,0
1787345014.9833808,3,0,0
1787345017.4449794,0,0,34140
1787345017.4449794,1,37,66084
1787345017.4449794,2,0,0
1787345017.4449794,3,0,0
1787345019.8806455,0,0,34140
1787345019.8806455,1,51,66212
1787345019.8806455,2,0,0
1787345019.8806455,3,0,0
1787345022.3874683,0,0,34140
1787345022.3874683,1,29,66212
1787345022.3874683,2,0,0
1787345022.3874683,3,0,0
1787345025.036855,0,0,34140
1787345025.036855,1,39,66212
1787345025.036855,2,0,0
1787345025.036855,3,0,0
