implementation,workload,request_rate,seed,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max
paper-faithful-v6,bursty,20,0,634.730513234239,174.61347579956055,3153.862524032589,5080.989508628845,10963.079452514648,194.68821517755353,142.18008518218994,479.76050508576486,1568.2795064764878,2238.5107427835464,20863.98805707003,11900.805331999436,67687.78477292498,103484.7888618196,112646.16734813899
paper-faithful-v6,bursty,20,42,1218.6218753271962,213.55414390563965,5966.305983066555,8583.680419921875,10385.261297225952,211.84529372496067,112.6314103332104,766.1590025380802,1708.5221809148788,2143.0785804986954,23345.387006480338,14877.003191038966,77831.37710767332,119883.24695953367,145890.83281089552
