timestamp,gpu_id,gpu_utilization,memory_used_mib
1787137101.2592285,0,0,35696
1787137101.2592285,1,1,35686
1787137101.2592285,2,0,0
1787137101.2592285,3,0,0
1787137103.5490918,0,0,35808
1787137103.5490918,1,12,35844
1787137103.5490918,2,0,0
1787137103.5490918,3,0,0
1787137105.8314102,0,9,35830
1787137105.8314102,1,56,36396
1787137105.8314102,2,0,0
1787137105.8314102,3,0,0
1787137108.1205373,0,84,36148
1787137108.1205373,1,32,37208
1787137108.1205373,2,0,0
1787137108.1205373,3,0,0
1787137110.4164324,0,51,36212
1787137110.4164324,1,88,38528
1787137110.4164324,2,0,0
1787137110.4164324,3,0,0
1787137112.706638,0,89,36468
1787137112.706638,1,79,40196
1787137112.706638,2,0,0
1787137112.706638,3,0,0
1787137114.9775004,0,99,36606
1787137114.9775004,1,100,40714
1787137114.9775004,2,0,0
1787137114.9775004,3,0,0
1787137117.2612562,0,49,36734
1787137117.2612562,1,63,41586
1787137117.2612562,2,0,0
1787137117.2612562,3,0,0
1787137119.5590217,0,79,36798
1787137119.5590217,1,100,42734
1787137119.5590217,2,0,0
1787137119.5590217,3,0,0
1787137121.8719015,0,31,36798
1787137121.8719015,1,49,43296
1787137121.8719015,2,0,0
1787137121.8719015,3,0,0
1787137124.1661582,0,29,36798
1787137124.1661582,1,42,43618
1787137124.1661582,2,0,0
1787137124.1661582,3,0,0
1787137126.450659,0,49,36798
1787137126.450659,1,53,43954
1787137126.450659,2,0,0
1787137126.450659,3,0,0
1787137128.7457635,0,39,36840
1787137128.7457635,1,53,44068
1787137128.7457635,2,0,0
1787137128.7457635,3,0,0
1787137131.1403186,0,48,36916
1787137131.1403186,1,50,44068
1787137131.1403186,2,0,0
1787137131.1403186,3,0,0
1787137133.4971662,0,52,36916
1787137133.4971662,1,49,44516
1787137133.4971662,2,0,0
1787137133.4971662,3,0,0
1787137135.8592772,0,47,36916
1787137135.8592772,1,77,44740
1787137135.8592772,2,0,0
1787137135.8592772,3,0,0
1787137138.140579,0,52,36916
1787137138.140579,1,78,45524
1787137138.140579,2,0,0
1787137138.140579,3,0,0
1787137140.4312105,0,51,37008
1787137140.4312105,1,86,46084
1787137140.4312105,2,0,0
1787137140.4312105,3,0,0
1787137142.820339,0,35,37008
1787137142.820339,1,14,46940
1787137142.820339,2,0,0
1787137142.820339,3,0,0
1787137145.2032773,0,47,37008
1787137145.2032773,1,27,47630
1787137145.2032773,2,0,0
1787137145.2032773,3,0,0
1787137147.4667969,0,45,37066
1787137147.4667969,1,60,48378
1787137147.4667969,2,0,0
1787137147.4667969,3,0,0
1787137149.7475724,0,29,37924
1787137149.7475724,1,47,48910
1787137149.7475724,2,0,0
1787137149.7475724,3,0,0
1787137152.143091,0,38,38988
1787137152.143091,1,62,49470
1787137152.143091,2,0,0
1787137152.143091,3,0,0
1787137154.4861648,0,67,39954
1787137154.4861648,1,45,49668
1787137154.4861648,2,0,0
1787137154.4861648,3,0,0
1787137156.8391347,0,8,40770
1787137156.8391347,1,60,49668
1787137156.8391347,2,0,0
1787137156.8391347,3,0,0
1787137159.2129812,0,9,41890
1787137159.2129812,1,52,49668
1787137159.2129812,2,0,0
1787137159.2129812,3,0,0
1787137161.6531098,0,15,42796
1787137161.6531098,1,58,49668
1787137161.6531098,2,0,0
1787137161.6531098,3,0,0
1787137164.5427482,0,10,43430
1787137164.5427482,1,54,49668
1787137164.5427482,2,0,0
1787137164.5427482,3,0,0
1787137167.8317275,0,12,44564
1787137167.8317275,1,83,49668
1787137167.8317275,2,0,0
1787137167.8317275,3,0,0
1787137170.268426,0,16,46288
1787137170.268426,1,80,49668
1787137170.268426,2,0,0
1787137170.268426,3,0,0
1787137172.639916,0,19,47618
1787137172.639916,1,66,49668
1787137172.639916,2,0,0
1787137172.639916,3,0,0
1787137175.043713,0,85,49026
1787137175.043713,1,54,49668
1787137175.043713,2,0,0
1787137175.043713,3,0,0
1787137177.4662676,0,14,49914
1787137177.4662676,1,71,49668
1787137177.4662676,2,0,0
1787137177.4662676,3,0,0
1787137179.9972303,0,12,50690
1787137179.9972303,1,61,49668
1787137179.9972303,2,0,0
1787137179.9972303,3,0,0
1787137182.3891513,0,11,52186
1787137182.3891513,1,54,49668
1787137182.3891513,2,0,0
1787137182.3891513,3,0,0
1787137184.855705,0,16,52954
1787137184.855705,1,42,49334
1787137184.855705,2,0,0
1787137184.855705,3,0,0
1787137187.2889116,0,16,53850
1787137187.2889116,1,48,49334
1787137187.2889116,2,0,0
1787137187.2889116,3,0,0
1787137189.7341888,0,13,54618
1787137189.7341888,1,42,49222
1787137189.7341888,2,0,0
1787137189.7341888,3,0,0
1787137192.1343415,0,20,55770
1787137192.1343415,1,84,49110
1787137192.1343415,2,0,0
1787137192.1343415,3,0,0
1787137194.6699927,0,57,56796
1787137194.6699927,1,43,48998
1787137194.6699927,2,0,0
1787137194.6699927,3,0,0
1787137197.0732822,0,13,57436
1787137197.0732822,1,48,48998
1787137197.0732822,2,0,0
1787137197.0732822,3,0,0
1787137199.587901,0,30,58270
1787137199.587901,1,63,48550
1787137199.587901,2,0,0
1787137199.587901,3,0,0
1787137202.0864413,0,50,54370
1787137202.0864413,1,8,48260
1787137202.0864413,2,0,0
1787137202.0864413,3,0,0
1787137204.5903075,0,57,54370
1787137204.5903075,1,27,47094
1787137204.5903075,2,0,0
1787137204.5903075,3,0,0
1787137206.9327738,0,78,54370
1787137206.9327738,1,55,46982
1787137206.9327738,2,0,0
