timestamp,gpu_id,gpu_utilization,memory_used_mib
1787142814.3362381,0,0,35336
1787142814.3362381,1,0,35350
1787142814.3362381,2,0,0
1787142814.3362381,3,0,0
1787142817.371283,0,24,35830
1787142817.371283,1,19,35828
1787142817.371283,2,0,0
1787142817.371283,3,0,0
1787142820.0027134,0,59,36098
1787142820.0027134,1,85,35894
1787142820.0027134,2,0,0
1787142820.0027134,3,0,0
1787142822.262033,0,100,36392
1787142822.262033,1,99,35928
1787142822.262033,2,0,0
1787142822.262033,3,0,0
1787142824.5068235,0,100,36938
1787142824.5068235,1,99,36076
1787142824.5068235,2,0,0
1787142824.5068235,3,0,0
1787142826.7699864,0,56,37194
1787142826.7699864,1,100,36454
1787142826.7699864,2,0,0
1787142826.7699864,3,0,0
1787142829.0420005,0,99,37342
1787142829.0420005,1,100,36454
1787142829.0420005,2,0,0
1787142829.0420005,3,0,0
1787142831.3107307,0,100,37342
1787142831.3107307,1,100,37014
1787142831.3107307,2,0,0
1787142831.3107307,3,0,0
1787142833.631047,0,100,37342
1787142833.631047,1,99,37262
1787142833.631047,2,0,0
1787142833.631047,3,0,0
1787142835.900521,0,56,37598
1787142835.900521,1,48,37262
1787142835.900521,2,0,0
1787142835.900521,3,0,0
1787142838.1843252,0,45,37598
1787142838.1843252,1,49,37626
1787142838.1843252,2,0,0
1787142838.1843252,3,0,0
1787142840.4929788,0,60,37598
1787142840.4929788,1,53,37650
1787142840.4929788,2,0,0
1787142840.4929788,3,0,0
1787142842.7709596,0,43,37598
1787142842.7709596,1,60,37762
1787142842.7709596,2,0,0
1787142842.7709596,3,0,0
1787142845.0838873,0,19,37598
1787142845.0838873,1,16,37986
1787142845.0838873,2,0,0
1787142845.0838873,3,0,0
1787142849.6892083,0,60,37724
1787142849.6892083,1,51,38292
1787142849.6892083,2,0,0
1787142849.6892083,3,0,0
1787142852.326979,0,75,37724
1787142852.326979,1,62,38612
1787142852.326979,2,0,0
1787142852.326979,3,0,0
1787142855.0942934,0,71,37808
1787142855.0942934,1,66,38612
1787142855.0942934,2,0,0
1787142855.0942934,3,0,0
1787142857.4085467,0,48,38320
1787142857.4085467,1,58,38612
1787142857.4085467,2,0,0
1787142857.4085467,3,0,0
1787142859.7292762,0,72,38464
1787142859.7292762,1,59,38724
1787142859.7292762,2,0,0
1787142859.7292762,3,0,0
1787142862.0393906,0,42,38464
1787142862.0393906,1,39,38724
1787142862.0393906,2,0,0
1787142862.0393906,3,0,0
1787142864.3202965,0,46,38592
1787142864.3202965,1,62,38724
1787142864.3202965,2,0,0
1787142864.3202965,3,0,0
1787142866.5980358,0,78,38592
1787142866.5980358,1,72,38724
1787142866.5980358,2,0,0
1787142866.5980358,3,0,0
1787142868.868223,0,48,38666
1787142868.868223,1,58,38500
1787142868.868223,2,0,0
1787142868.868223,3,0,0
1787142871.1293018,0,50,38666
1787142871.1293018,1,57,38500
1787142871.1293018,2,0,0
1787142871.1293018,3,0,0
1787142873.4096305,0,74,38794
1787142873.4096305,1,53,38500
1787142873.4096305,2,0,0
1787142873.4096305,3,0,0
1787142875.7835152,0,59,38794
1787142875.7835152,1,67,38500
1787142875.7835152,2,0,0
1787142875.7835152,3,0,0
1787142878.1892076,0,48,38794
1787142878.1892076,1,70,38500
1787142878.1892076,2,0,0
1787142878.1892076,3,0,0
1787142880.5374908,0,57,38794
1787142880.5374908,1,47,38500
1787142880.5374908,2,0,0
1787142880.5374908,3,0,0
1787142882.8441868,0,74,38794
1787142882.8441868,1,63,38500
1787142882.8441868,2,0,0
1787142882.8441868,3,0,0
1787142885.1599119,0,62,38794
1787142885.1599119,1,59,38502
1787142885.1599119,2,0,0
1787142885.1599119,3,0,0
1787142887.4147522,0,56,38794
1787142887.4147522,1,58,38502
1787142887.4147522,2,0,0
1787142887.4147522,3,0,0
1787142889.703612,0,79,38794
1787142889.703612,1,64,38502
1787142889.703612,2,0,0
1787142889.703612,3,0,0
1787142892.1236904,0,62,38794
1787142892.1236904,1,40,38702
1787142892.1236904,2,0,0
1787142892.1236904,3,0,0
1787142894.9535804,0,47,38794
1787142894.9535804,1,48,38702
1787142894.9535804,2,0,0
1787142894.9535804,3,0,0
1787142897.2283783,0,44,38794
1787142897.2283783,1,38,38702
1787142897.2283783,2,0,0
1787142897.2283783,3,0,0
1787142899.512004,0,43,38794
1787142899.512004,1,53,38702
1787142899.512004,2,0,0
1787142899.512004,3,0,0
1787142901.841139,0,70,38794
1787142901.841139,1,71,38702
1787142901.841139,2,0,0
1787142901.841139,3,0,0
1787142904.1204662,0,84,38794
1787142904.1204662,1,81,38702
1787142904.1204662,2,0,0
1787142904.1204662,3,0,0
1787142906.4298227,0,60,38794
1787142906.4298227,1,77,38702
1787142906.4298227,2,0,0
1787142906.4298227,3,0,0
1787142908.701075,0,100,38794
1787142908.701075,1,100,38702
1787142908.701075,2,0,0
1787142908.701075,3,0,0
1787142910.9561434,0,99,38666
1787142910.9561434,1,100,38702
1787142910.9561434,2,0,0
1787142910.9561434,3,0,0
1787142913.2278545,0,100,38538
1787142913.2278545,1,99,38702
1787142913.2278545,2,0,0
1787142913.2278545,3,0,0
1787142915.4937677,0,56,38538
1787142915.4937677,1,57,38702
1787142915.4937677,2,0,0
