Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s2.pkl
[PRISM_DIRECT] 8244 requests, span 419.9s
Request model_4#15 arrives at 1600832.908048848, sleeping for 0.0016183636616915464 seconds
Request model_4#16 arrives at 1600832.910737568, sleeping for 0.07966087805107236 seconds
Request model_1#35 arrives at 1600832.9917142, sleeping for 0.08512968267314136 seconds
Request model_4#17 arrives at 1600833.077076474, sleeping for 0.0001875213347375393 seconds
Request model_4#18 arrives at 1600833.077627579, sleeping for 0.03945330996066332 seconds
Request model_1#36 arrives at 1600833.117403344, sleeping for 0.026672831503674388 seconds
Request model_4#19 arrives at 1600833.144497376, sleeping for 0.09524129284545779 seconds
Request model_1#37 arrives at 1600833.240217887, sleeping for 0.06987540703266859 seconds
Request model_3#11 arrives at 1600833.31060307, sleeping for 0.030209860997274518 seconds
Request model_1#38 arrives at 1600833.341343479, sleeping for 0.053407551953569055 seconds
Request model_1#39 arrives at 1600833.395026348, sleeping for 0.09347505657933652 seconds
Request model_1#40 arrives at 1600833.488794195, sleeping for 0.005146178416907787 seconds
Request model_1#41 arrives at 1600833.494655859, sleeping for 0.25151958456262946 seconds
Request model_1#42 arrives at 1600833.747230547, sleeping for 0.15824735024943948 seconds
Request model_1#43 arrives at 1600833.906651892, sleeping for 0.10129234753549099 seconds
Request model_4#20 arrives at 1600834.00863755, sleeping for 0.09916108404286206 seconds
Request model_1#44 arrives at 1600834.108902605, sleeping for 0.041807495756074786 seconds
Request model_4#21 arrives at 1600834.151813384, sleeping for 0.16491817659698427 seconds
Request model_1#45 arrives at 1600834.317218224, sleeping for 0.006039208732545376 seconds
Request model_4#22 arrives at 1600834.323922274, sleeping for 0 seconds
Request model_3#12 arrives at 1600834.324259017, sleeping for 0.03444913309067488 seconds
Request model_1#46 arrives at 1600834.359802161, sleeping for 0.09171254304237664 seconds
Request model_1#47 arrives at 1600834.451959376, sleeping for 0.0009334525093436241 seconds
Request model_1#48 arrives at 1600834.453661728, sleeping for 0.1021626500878483 seconds
Request model_4#23 arrives at 1600834.556426832, sleeping for 0.01928005018271506 seconds
Request model_1#49 arrives at 1600834.57628172, sleeping for 0.043128025718033314 seconds
Request model_1#50 arrives at 1600834.620276077, sleeping for 0.05744309932924807 seconds
Request model_3#13 arrives at 1600834.677977266, sleeping for 0.04401359986513853 seconds
Request model_4#24 arrives at 1600834.722729759, sleeping for 0.0902548017911613 seconds
Request model_3#14 arrives at 1600834.813605834, sleeping for 0.028458124725148082 seconds
Request model_4#25 arrives at 1600834.842362838, sleeping for 0.033846146892756224 seconds
Request model_1#51 arrives at 1600834.9246133, sleeping for 0.011433653766289353 seconds
Request model_4#26 arrives at 1600834.936637249, sleeping for 0.16734103485941887 seconds
Request model_4#27 arrives at 1600835.104455896, sleeping for 0.0567244125995785 seconds
Request model_3#15 arrives at 1600835.162311257, sleeping for 0.028431726153939962 seconds
Request model_1#52 arrives at 1600835.19101979, sleeping for 0.05322507955133915 seconds
Request model_3#16 arrives at 1600835.245055242, sleeping for 0.09680343233048916 seconds
Request model_1#53 arrives at 1600835.342726098, sleeping for 0.022036318201571703 seconds
Request model_1#54 arrives at 1600835.365417847, sleeping for 0.017370779532939196 seconds
Request model_1#55 arrives at 1600835.383085318, sleeping for 0.08584850607439876 seconds
Request model_1#56 arrives at 1600835.469827583, sleeping for 0.17131449445150793 seconds
Request model_1#57 arrives at 1600835.641354128, sleeping for 0.17341530974954367 seconds
Request model_3#17 arrives at 1600835.815294501, sleeping for 0.03792937262915075 seconds
Request model_1#58 arrives at 1600835.853485305, sleeping for 0.027610992081463337 seconds
Request model_4#28 arrives at 1600835.881484364, sleeping for 0.08419452188536525 seconds
Request model_4#29 arrives at 1600835.966376964, sleeping for 0.05795121844857931 seconds
Request model_3#18 arrives at 1600836.025279952, sleeping for 0.10149032017216086 seconds
Request model_3#19 arrives at 1600836.127097809, sleeping for 0.12775163282640278 seconds
Request model_1#59 arrives at 1600836.255703435, sleeping for 0.08201258908957243 seconds
Request model_1#60 arrives at 1600836.338195999, sleeping for 0.0837324382737279 seconds
Request model_1#61 arrives at 1600836.423003599, sleeping for 0.07950784778222442 seconds
Request model_4#30 arrives at 1600836.502706052, sleeping for 0.02972967573441565 seconds
Request model_4#31 arrives at 1600836.53335086, sleeping for 0.0048826446291059256 seconds
Request model_1#62 arrives at 1600836.538423337, sleeping for 0.12452878896147013 seconds
Request model_1#63 arrives at 1600836.663188765, sleeping for 0.014247199287638068 seconds
Request model_1#64 arrives at 1600836.677903884, sleeping for 0.0007845994550734758 seconds
Request model_1#65 arrives at 1600836.679583827, sleeping for 0.052234035450965166 seconds
Request model_1#66 arrives at 1600836.733303026, sleeping for 0.002800882328301668 seconds
Request model_4#32 arrives at 1600836.737034564, sleeping for 0.11672848812304437 seconds
Request model_1#67 arrives at 1600836.854420207, sleeping for 0.0933646576013416 seconds
Request model_1#68 arrives at 1600836.949840036, sleeping for 0.05387515923939645 seconds
Request model_1#69 arrives at 1600837.004644013, sleeping for 0.004479983355849981 seconds
Request model_3#20 arrives at 1600837.00956619, sleeping for 0.021023315144702792 seconds
Request model_3#21 arrives at 1600837.031244571, sleeping for 0 seconds
Request model_4#33 arrives at 1600837.031577094, sleeping for 0.062125442549586296 seconds
Request model_4#34 arrives at 1600837.094477682, sleeping for 0.0691988724283874 seconds
Request model_1#70 arrives at 1600837.164732394, sleeping for 0.053401857148855925 seconds
Request model_4#35 arrives at 1600837.219014987, sleeping for 0.0751433540135622 seconds
Request model_1#71 arrives at 1600837.29473104, sleeping for 0.012318008346483111 seconds
Request model_3#22 arrives at 1600837.307410045, sleeping for 0.008545523043721914 seconds
Request model_4#36 arrives at 1600837.318095054, sleeping for 0.006357069127261639 seconds
Request model_1#72 arrives at 1600837.324765123, sleeping for 0.17696193768642843 seconds
Request model_3#23 arrives at 1600837.502587426, sleeping for 0.022353374864906073 seconds
Request model_1#73 arrives at 1600837.525447795, sleeping for 0.015739907743409276 seconds
Request model_4#37 arrives at 1600837.5421402, sleeping for 0.03698991145938635 seconds
Request model_1#74 arrives at 1600837.579966861, sleeping for 0.3020400598179549 seconds
Request model_4#38 arrives at 1600837.8824459, sleeping for 0.05350405513308942 seconds
Request model_4#39 arrives at 1600837.936558892, sleeping for 0.01580310007557273 seconds
Request model_1#75 arrives at 1600837.953341817, sleeping for 0.052776295924559236 seconds
Request model_4#40 arrives at 1600838.007056866, sleeping for 0 seconds
Request model_3#24 arrives at 1600838.007390149, sleeping for 0.0227792055811733 seconds
Request model_1#76 arrives at 1600838.031279846, sleeping for 0.06446054065600038 seconds
Request model_4#41 arrives at 1600838.096044188, sleeping for 0.000279103871434927 seconds
Request model_1#77 arrives at 1600838.096525211, sleeping for 0.07242347183637321 seconds
Request model_3#25 arrives at 1600838.170531052, sleeping for 0.016526899067685008 seconds
Request model_1#78 arrives at 1600838.187221086, sleeping for 0.03957833396270871 seconds
Request model_1#79 arrives at 1600838.227900128, sleeping for 0.05100451014004648 seconds
Request model_1#80 arrives at 1600838.279603753, sleeping for 0.0715086234267801 seconds
Request model_1#81 arrives at 1600838.352346714, sleeping for 0.005349838407710195 seconds
Request model_4#42 arrives at 1600838.358037526, sleeping for 0.0021070344373583794 seconds
Request model_1#82 arrives at 1600838.360804896, sleeping for 0.014988652430474758 seconds
Request model_3#26 arrives at 1600838.376488773, sleeping for 0.21050434838980436 seconds
Request model_4#43 arrives at 1600838.58732043, sleeping for 0.02759621967561543 seconds
Request model_1#83 arrives at 1600838.616044064, sleeping for 0.05677420157007873 seconds
Request model_1#84 arrives at 1600838.673749613, sleeping for 0.01817447878420353 seconds
Request model_1#85 arrives at 1600838.692283691, sleeping for 0.05942176142707467 seconds
Request model_1#86 arrives at 1600838.752518869, sleeping for 0.04467457649298012 seconds
Request model_1#87 arrives at 1600838.79840859, sleeping for 0.014843442244455218 seconds
Request model_4#44 arrives at 1600838.813769274, sleeping for 0.00562215456739068 seconds
Request model_1#88 arrives at 1600838.820501724, sleeping for 0.07026005606167018 seconds
Request model_1#89 arrives at 1600838.891458442, sleeping for 0.0024364821147173643 seconds
Request model_3#27 arrives at 1600838.894184952, sleeping for 0.01916180457919836 seconds
Request model_3#28 arrives at 1600838.913701187, sleeping for 0.043249950278550386 seconds
Request model_1#90 arrives at 1600838.957400862, sleeping for 0.07030623778700829 seconds
Request model_4#45 arrives at 1600839.027910296, sleeping for 0.025756029412150383 seconds
Request model_3#29 arrives at 1600839.055438571, sleeping for 0.029794092755764723 seconds
Request model_4#46 arrives at 1600839.086049329, sleeping for 0.06252398551441729 seconds
Request model_1#91 arrives at 1600839.149195458, sleeping for 0.03827751940116286 seconds
Request model_1#92 arrives at 1600839.187971876, sleeping for 0.044451922876760364 seconds
Request model_4#47 arrives at 1600839.23291424, sleeping for 0.00692504458129406 seconds
Request model_1#93 arrives at 1600839.240260105, sleeping for 0.01889666309580207 seconds
Request model_3#30 arrives at 1600839.2598686, sleeping for 0.018686720402911305 seconds
Request model_1#94 arrives at 1600839.279567227, sleeping for 0.04751913878135383 seconds
Request model_1#95 arrives at 1600839.327268372, sleeping for 0.10394555516541004 seconds
Request model_1#96 arrives at 1600839.433003958, sleeping for 0 seconds
Request model_1#97 arrives at 1600839.43331959, sleeping for 0.007351042702794075 seconds
Request model_4#48 arrives at 1600839.441524931, sleeping for 0.1415931622032076 seconds
Request model_1#98 arrives at 1600839.583971551, sleeping for 0.07652531797066331 seconds
Request model_3#31 arrives at 1600839.660947823, sleeping for 0.016295520355924964 seconds
Request model_1#99 arrives at 1600839.677706447, sleeping for 0.01030955882743001 seconds
Request model_3#32 arrives at 1600839.688405817, sleeping for 0.053476355504244566 seconds
Request model_1#100 arrives at 1600839.742077646, sleeping for 0.015050249174237251 seconds
Request model_1#101 arrives at 1600839.757910334, sleeping for 0.008320503169670701 seconds
Request model_1#102 arrives at 1600839.766596528, sleeping for 0.09089615754783154 seconds
Request model_4#49 arrives at 1600839.85834198, sleeping for 0.033546998631209135 seconds
Request model_1#103 arrives at 1600839.892655745, sleeping for 0.06906711729243398 seconds
Request model_4#50 arrives at 1600839.963664263, sleeping for 0.053740305127575994 seconds
Request model_4#51 arrives at 1600840.0183509, sleeping for 0.006377421319484711 seconds
Request model_4#52 arrives at 1600840.0251147, sleeping for 0.004609857685863972 seconds
Request model_4#53 arrives at 1600840.030825673, sleeping for 0.09342644270509481 seconds
Request model_4#54 arrives at 1600840.125028763, sleeping for 0 seconds
Request model_4#55 arrives at 1600840.125416936, sleeping for 0.015748058911412954 seconds
Request model_1#104 arrives at 1600840.142281541, sleeping for 0.012730194721370935 seconds
Request model_1#105 arrives at 1600840.156968801, sleeping for 0.05465025664307177 seconds
Request model_4#56 arrives at 1600840.212659745, sleeping for 0.0737428197171539 seconds
Request model_3#33 arrives at 1600840.28738036, sleeping for 0.03360708826221526 seconds
Request model_1#106 arrives at 1600840.322097609, sleeping for 0.047669401625171304 seconds
Request model_3#34 arrives at 1600840.37077725, sleeping for 0.00482843117788434 seconds
Request model_4#57 arrives at 1600840.376646974, sleeping for 0.07026192033663392 seconds
Request model_1#107 arrives at 1600840.44735178, sleeping for 0.1602968464139849 seconds
Request model_1#108 arrives at 1600840.608010904, sleeping for 0.0020691524259746075 seconds
Request model_1#109 arrives at 1600840.610714074, sleeping for 0.002914423355832696 seconds
Request model_1#110 arrives at 1600840.614390782, sleeping for 0.022299957927316427 seconds
Request model_4#58 arrives at 1600840.637099601, sleeping for 0.18304118583910167 seconds
Request model_3#35 arrives at 1600840.821087458, sleeping for 0.019718139665201306 seconds
Request model_1#111 arrives at 1600840.841103607, sleeping for 0.1121048687491566 seconds
Request model_1#112 arrives at 1600840.953876366, sleeping for 0.08438516617752612 seconds
Request model_1#113 arrives at 1600841.038820597, sleeping for 0.036572513403370976 seconds
Request model_1#114 arrives at 1600841.077236483, sleeping for 0.04015423892997205 seconds
Request model_1#115 arrives at 1600841.118679851, sleeping for 0.024899981450289488 seconds
Request model_1#116 arrives at 1600841.144244101, sleeping for 0.03203320666216314 seconds
Request model_1#117 arrives at 1600841.176693613, sleeping for 0.026184431975707412 seconds
Request model_1#118 arrives at 1600841.205150304, sleeping for 0.06863972637802362 seconds
Request model_4#59 arrives at 1600841.27458883, sleeping for 0.010812039952725172 seconds
Request model_1#119 arrives at 1600841.285833854, sleeping for 0.20084059261716902 seconds
Request model_1#120 arrives at 1600841.487569544, sleeping for 0.007033949019387364 seconds
Request model_4#60 arrives at 1600841.495474523, sleeping for 0.07112188497558236 seconds
Request model_1#121 arrives at 1600841.568265694, sleeping for 0.00838530994951725 seconds
Request model_1#122 arrives at 1600841.57716734, sleeping for 0.06973949423991144 seconds
Request model_1#123 arrives at 1600841.647967266, sleeping for 0.1101182287093252 seconds
Request model_3#36 arrives at 1600841.759089713, sleeping for 0.09812697721645236 seconds
Request model_4#61 arrives at 1600841.85824183, sleeping for 0.11236657435074449 seconds
Request model_1#124 arrives at 1600841.971396461, sleeping for 0.04902589996345341 seconds
Request model_4#62 arrives at 1600842.021266112, sleeping for 0.015642600366845727 seconds
Request model_1#125 arrives at 1600842.037955366, sleeping for 0.024662409909069538 seconds
Request model_1#126 arrives at 1600842.063676327, sleeping for 0.023177626309916377 seconds
Request model_1#127 arrives at 1600842.087383553, sleeping for 0.1158936582505703 seconds
Request model_1#128 arrives at 1600842.204172372, sleeping for 0.01639262167736888 seconds
Request model_1#129 arrives at 1600842.221027617, sleeping for 0.03494453174062073 seconds
Request model_1#130 arrives at 1600842.256735893, sleeping for 0.10510188667103648 seconds
Request model_1#131 arrives at 1600842.362958212, sleeping for 0.03546431893482804 seconds
Request model_3#37 arrives at 1600842.399249192, sleeping for 0.10663064592517912 seconds
Request model_1#132 arrives at 1600842.506821212, sleeping for 0.033958677435293794 seconds
Request model_1#133 arrives at 1600842.54152301, sleeping for 0.017858450999483466 seconds
Request model_1#134 arrives at 1600842.561195846, sleeping for 0.06131633440963924 seconds
Request model_4#63 arrives at 1600842.622914115, sleeping for 0.024423130322247744 seconds
Request model_3#38 arrives at 1600842.647606309, sleeping for 0.0007421297486871481 seconds
Request model_1#135 arrives at 1600842.649313272, sleeping for 0.12486178753897548 seconds
Request model_1#136 arrives at 1600842.775067317, sleeping for 0.03048528777435422 seconds
Request model_1#137 arrives at 1600842.805793695, sleeping for 0.0037220416124910116 seconds
Request model_4#64 arrives at 1600842.810611201, sleeping for 0.023357887286692858 seconds
Request model_1#138 arrives at 1600842.834295427, sleeping for 0.052100494503974915 seconds
Request model_4#65 arrives at 1600842.888091477, sleeping for 0.06850922969169915 seconds
Request model_4#66 arrives at 1600842.956941849, sleeping for 0.1351830766070634 seconds
Request model_1#139 arrives at 1600843.092799919, sleeping for 0.03349421941675246 seconds
Request model_1#140 arrives at 1600843.126592791, sleeping for 0.003804757259786129 seconds
Request model_4#67 arrives at 1600843.131452196, sleeping for 0.0115227026399225 seconds
Request model_1#141 arrives at 1600843.143214604, sleeping for 0.04770165495574474 seconds
Request model_1#142 arrives at 1600843.191910586, sleeping for 0.012003670213744044 seconds
Request model_4#68 arrives at 1600843.204624741, sleeping for 0.08783408091403544 seconds
Request model_4#69 arrives at 1600843.29333446, sleeping for 0.07757231127470732 seconds
Request model_4#70 arrives at 1600843.37133554, sleeping for 0.008469212567433715 seconds
Request model_1#143 arrives at 1600843.380092985, sleeping for 0.046061242930591106 seconds
Request model_1#144 arrives at 1600843.47748876, sleeping for 0.07255039131268859 seconds
Request model_1#145 arrives at 1600843.550572743, sleeping for 0.1511461492627859 seconds
Request model_4#71 arrives at 1600843.702363721, sleeping for 0.1264522394631058 seconds
Request model_4#72 arrives at 1600843.829130604, sleeping for 0.10140213323757052 seconds
Request model_4#73 arrives at 1600843.931396594, sleeping for 0.07638954813592136 seconds
Request model_1#146 arrives at 1600844.008037624, sleeping for 0.04721185611560941 seconds
Request model_1#147 arrives at 1600844.056067862, sleeping for 0.039784397929906845 seconds
Request model_3#39 arrives at 1600844.096801354, sleeping for 0.047199871158227324 seconds
Request model_1#148 arrives at 1600844.144317688, sleeping for 0.018187373876571655 seconds
Request model_1#149 arrives at 1600844.164058674, sleeping for 0.013945694314315915 seconds
Request model_1#150 arrives at 1600844.178753284, sleeping for 0.0014732647687196732 seconds
Request model_1#151 arrives at 1600844.180462797, sleeping for 0.03481063898652792 seconds
Request model_3#40 arrives at 1600844.216148062, sleeping for 0.16044414532370865 seconds
Request model_1#152 arrives at 1600844.376983348, sleeping for 0.09535558521747589 seconds
Request model_4#74 arrives at 1600844.473053842, sleeping for 0.026874680072069168 seconds
Request model_1#153 arrives at 1600844.500746658, sleeping for 0.020331637235358357 seconds
Request model_4#75 arrives at 1600844.521435492, sleeping for 0.08598004258237779 seconds
Request model_3#41 arrives at 1600844.607593973, sleeping for 0.04971634177491069 seconds
Request model_1#154 arrives at 1600844.658305, sleeping for 0.20590067352168262 seconds
Request model_3#42 arrives at 1600844.865118997, sleeping for 0.022435102611780167 seconds
Request model_1#155 arrives at 1600844.887930867, sleeping for 0.10348815424367785 seconds
Request model_3#43 arrives at 1600844.99190598, sleeping for 0.09097922523505986 seconds
Request model_1#156 arrives at 1600845.083824133, sleeping for 0.01742993132211268 seconds
Request model_3#44 arrives at 1600845.101608916, sleeping for 0.045458745677024126 seconds
Request model_1#157 arrives at 1600845.147306465, sleeping for 0.002993165049701929 seconds
Request model_4#76 arrives at 1600845.151015953, sleeping for 0.007003101520240307 seconds
Request model_4#77 arrives at 1600845.15869764, sleeping for 0.054243772523477674 seconds
Request model_1#158 arrives at 1600845.213391247, sleeping for 0.030786650022491813 seconds
Request model_1#159 arrives at 1600845.245106383, sleeping for 0.09291984140872955 seconds
Request model_4#78 arrives at 1600845.339160652, sleeping for 0.18555760802701116 seconds
Request model_4#79 arrives at 1600845.525250076, sleeping for 0.023486473597586155 seconds
Request model_1#160 arrives at 1600845.548971982, sleeping for 0.03214037069119513 seconds
Request model_4#80 arrives at 1600845.581670895, sleeping for 0.06079310039058328 seconds
Request model_4#81 arrives at 1600845.643437685, sleeping for 0.025161932222545147 seconds
Request model_1#161 arrives at 1600845.669121266, sleeping for 0.021258526714518666 seconds
Request model_1#162 arrives at 1600845.690810727, sleeping for 0.046986322151497006 seconds
Request model_4#82 arrives at 1600845.738503681, sleeping for 0.0010672439821064472 seconds
Request model_1#163 arrives at 1600845.740176814, sleeping for 0.06595737650059164 seconds
Request model_1#164 arrives at 1600845.807221743, sleeping for 0.000514334300532937 seconds
Request model_1#165 arrives at 1600845.807815637, sleeping for 0.04666054714471102 seconds
Request model_3#45 arrives at 1600845.855457871, sleeping for 0.05580634740181267 seconds
Request model_4#83 arrives at 1600845.912350224, sleeping for 0.019602484768256545 seconds
Request model_1#166 arrives at 1600845.932591195, sleeping for 0.09475203370675445 seconds
Request model_3#46 arrives at 1600846.027871033, sleeping for 0.0218497421592474 seconds
Request model_4#84 arrives at 1600846.050006658, sleeping for 0.05934228375554085 seconds
Request model_4#85 arrives at 1600846.139563244, sleeping for 0 seconds
Request model_1#167 arrives at 1600846.140132108, sleeping for 0 seconds
Request model_4#86 arrives at 1600846.140507881, sleeping for 0.002866374561563134 seconds
Request model_3#47 arrives at 1600846.14446711, sleeping for 0.006534210639074445 seconds
Request model_1#168 arrives at 1600846.152040296, sleeping for 0.1121648766566068 seconds
Request model_1#169 arrives at 1600846.265037607, sleeping for 0.0014765013474971056 seconds
Request model_3#48 arrives at 1600846.267294714, sleeping for 0.03198218951001763 seconds
Request model_4#87 arrives at 1600846.299661924, sleeping for 0.1408728170208633 seconds
Request model_1#170 arrives at 1600846.441819181, sleeping for 0.09286965010687709 seconds
Request model_4#88 arrives at 1600846.535655019, sleeping for 0 seconds
Request model_1#171 arrives at 1600846.536282924, sleeping for 0.03105591284111142 seconds
Request model_1#172 arrives at 1600846.569594871, sleeping for 0.07874237932264805 seconds
Request model_3#49 arrives at 1600846.648824061, sleeping for 0.020912350388243794 seconds
Request model_1#173 arrives at 1600846.670146139, sleeping for 0.034743306459859014 seconds
Request model_4#89 arrives at 1600846.705533872, sleeping for 0.036917987279593945 seconds
Request model_4#90 arrives at 1600846.743966468, sleeping for 0 seconds
Request model_1#174 arrives at 1600846.744729894, sleeping for 0.01571324234828353 seconds
Request model_1#175 arrives at 1600846.760684022, sleeping for 0.019747375743463635 seconds
Request model_4#91 arrives at 1600846.781353166, sleeping for 0.039906859397888184 seconds
Request model_3#50 arrives at 1600846.822541552, sleeping for 0.0983717970084399 seconds
Request model_1#176 arrives at 1600846.922026532, sleeping for 0.03178839129395783 seconds
Request model_3#51 arrives at 1600846.954763426, sleeping for 0.11134086293168366 seconds
Request model_1#177 arrives at 1600847.06701659, sleeping for 0.021414967719465494 seconds
Request model_1#178 arrives at 1600847.088843512, sleeping for 0.009957656264305115 seconds
Request model_1#179 arrives at 1600847.100048666, sleeping for 0.07974792132154107 seconds
Request model_1#180 arrives at 1600847.180974247, sleeping for 0.08408947568386793 seconds
Request model_1#181 arrives at 1600847.265762528, sleeping for 0.013361887075006962 seconds
Request model_1#182 arrives at 1600847.280565028, sleeping for 0.007234401069581509 seconds
Request model_4#92 arrives at 1600847.288251295, sleeping for 0.02446135599166155 seconds
Request model_1#183 arrives at 1600847.312941469, sleeping for 0.09465472935698926 seconds
Request model_1#184 arrives at 1600847.408667211, sleeping for 0.004956460325047374 seconds
Request model_4#93 arrives at 1600847.414466024, sleeping for 0.1155838593840599 seconds
Request model_1#185 arrives at 1600847.531214552, sleeping for 0.017825156450271606 seconds
Request model_3#52 arrives at 1600847.550916109, sleeping for 0.047321882797405124 seconds
Request model_1#186 arrives at 1600847.598609873, sleeping for 0.025244785705581307 seconds
Request model_1#187 arrives at 1600847.624294764, sleeping for 0.07817319082096219 seconds
Request model_1#188 arrives at 1600847.70309657, sleeping for 0.12449879688210785 seconds
Request model_1#189 arrives at 1600847.828587103, sleeping for 0.05595772317610681 seconds
Request model_4#94 arrives at 1600847.885283955, sleeping for 0.0011842455714941025 seconds
Request model_4#95 arrives at 1600847.887003438, sleeping for 0.004389731679111719 seconds
Request model_4#96 arrives at 1600847.891697943, sleeping for 0.0627434600610286 seconds
Request model_4#97 arrives at 1600847.955448627, sleeping for 0.04285882064141333 seconds
Request model_3#53 arrives at 1600847.999277883, sleeping for 0.058323891600593925 seconds
Request model_1#190 arrives at 1600848.05815547, sleeping for 0.02807768085040152 seconds
Request model_4#98 arrives at 1600848.086922044, sleeping for 0.07543974765576422 seconds
Request model_1#191 arrives at 1600848.162661018, sleeping for 0.005758074810728431 seconds
Request model_1#192 arrives at 1600848.169409478, sleeping for 0.012223508208990097 seconds
Request model_3#54 arrives at 1600848.182678526, sleeping for 0.014994270633906126 seconds
