model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle,migration_id,implementation,workload,request_rate,seed
model_3,meta-llama/Llama-3.2-3B,1,0,1787334139.6822112,1787334141.9504344,1787334147.5848472,2.268223285675049,5.633938312530518,7.9026360511779785,prepare-quiesce-commit,1,0,7213504512,2160607232,9374111744,gpu-to-gpu-p2p,13.395848379466527,True,0.0020152599079334365,0.0012013733797482998,0.00035,1,0,paper-faithful-v6,bursty,20,0
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787334172.707985,1787334173.9601974,1787334174.5319088,1.2522125244140625,0.5710301399230957,1.8239238262176514,prepare-quiesce-commit,1,0,6794207232,743178240,7537385472,gpu-to-gpu-p2p,16.474876715163937,True,0.14641570047103938,0.1555402671730717,0.00035,7,1,paper-faithful-v6,bursty,20,0
model_1,meta-llama/Llama-3.2-1B,0,1,1787334234.3285668,1787334235.4085836,1787334236.4005115,1.080016851425171,0.9911899566650391,2.0719447135925293,prepare-quiesce-commit,1,0,2996965376,19562496,3016527872,gpu-to-gpu-p2p,15.7477081392677,True,0.23154327401200966,0.20618209147247699,0.00035,19,2,paper-faithful-v6,bursty,20,0
model_3,meta-llama/Llama-3.2-3B,0,1,1787334263.6577885,1787334265.4696782,1787334277.7769778,1.8118896484375,12.306685209274292,14.119189262390137,prepare-quiesce-commit,1,0,7213504512,2160607232,9374111744,host-to-device + helper-gpu-p2p,6.498041528843753,True,0.2890242619166403,0.1833016567739867,0.00035,25,3,paper-faithful-v6,bursty,20,0
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787334303.1822913,1787334304.4636652,1787334322.9646547,1.2813739776611328,18.499897956848145,19.782363414764404,prepare-quiesce-commit,1,0,6794207232,743178240,7537385472,gpu-to-gpu-p2p,16.474876715163937,True,0.24475320734766567,0.2569646743130794,0.00035,31,4,paper-faithful-v6,bursty,20,0
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787334333.2265828,1787334335.433971,1787334336.7942224,2.207388162612915,1.359632968902588,3.5676395893096924,prepare-quiesce-commit,1,0,15231233024,0,15231233024,gpu-to-gpu-p2p,16.801963654776287,True,0.13804124245950747,0.1074290147664232,0.00035,34,5,paper-faithful-v6,bursty,20,0
model_1,meta-llama/Llama-3.2-1B,0,1,1787334363.8679776,1787334367.4746757,1787334370.9911845,3.6066980361938477,3.5160043239593506,7.123206853866577,prepare-quiesce-commit,1,0,2996965376,19562496,3016527872,gpu-to-gpu-p2p,15.7477081392677,True,0.19082759949972194,0.1825193180149025,0.00035,40,6,paper-faithful-v6,bursty,20,0
model_1,meta-llama/Llama-3.2-1B,0,1,1787334764.4077568,1787334765.7896779,1787334770.407078,1.3819210529327393,4.616673946380615,5.999321222305298,prepare-quiesce-commit,1,0,2996965376,102072320,3099037696,gpu-to-gpu-p2p,15.195651202323987,True,0.04003614778785071,0.03244843834443652,0.00035,2,0,paper-faithful-v6,bursty,20,42
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787334866.603836,1787334869.182757,1787334869.6943562,2.578920841217041,0.5109364986419678,3.090520143508911,prepare-quiesce-commit,1,0,15231233024,0,15231233024,gpu-to-gpu-p2p,10.611189747102788,True,0.20082591925330903,0.1904471888778841,0.00035,22,1,paper-faithful-v6,bursty,20,42
