Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s1.pkl
[PRISM_DIRECT] 8423 requests, span 419.9s
Starting TP benchmark: paper-faithful-v6_bursty_rate20_seed1
Generated 8423 requests
Request model_2#0 arrives at 1634921.85482647, sleeping for 0.06031654239632189 seconds
Request model_6#0 arrives at 1634921.916089789, sleeping for 0.05276837758719921 seconds
Request model_5#0 arrives at 1634921.969559417, sleeping for 0.12890832452103496 seconds
Request model_5#1 arrives at 1634922.099744614, sleeping for 0.07022632285952568 seconds
Request model_2#1 arrives at 1634922.170701115, sleeping for 0.06158162304200232 seconds
Request model_2#2 arrives at 1634922.232642658, sleeping for 0.007675194879993796 seconds
Request model_2#3 arrives at 1634922.240708471, sleeping for 0.02771631209179759 seconds
Request model_2#4 arrives at 1634922.269563408, sleeping for 0.08828578400425613 seconds
Request model_3#0 arrives at 1634922.358172265, sleeping for 0.04632196854799986 seconds
Request model_2#5 arrives at 1634922.40511544, sleeping for 0.003439438994973898 seconds
Request model_2#6 arrives at 1634922.409389028, sleeping for 0.1001074796076864 seconds
Request model_2#7 arrives at 1634922.510774598, sleeping for 0.06383748329244554 seconds
Request model_2#8 arrives at 1634922.575024086, sleeping for 0.07058607926592231 seconds
Request model_2#9 arrives at 1634922.646211839, sleeping for 0.027478491188958287 seconds
Request model_2#10 arrives at 1634922.674180271, sleeping for 0.09986273315735161 seconds
Request model_2#11 arrives at 1634922.775158398, sleeping for 0.1173291327431798 seconds
Request model_5#2 arrives at 1634922.892974905, sleeping for 0.06839668937027454 seconds
Request model_3#1 arrives at 1634922.961957493, sleeping for 0.05210935091599822 seconds
Request model_2#12 arrives at 1634923.014344184, sleeping for 0.008989947382360697 seconds
Request model_2#13 arrives at 1634923.025037734, sleeping for 0.002411335241049528 seconds
Request model_2#14 arrives at 1634923.027709141, sleeping for 0.06257026246748865 seconds
Request model_2#15 arrives at 1634923.091395275, sleeping for 0.10800440749153495 seconds
Request model_2#16 arrives at 1634923.200135053, sleeping for 0.07909271982498467 seconds
Request model_2#17 arrives at 1634923.279935923, sleeping for 0.11260466743260622 seconds
Request model_2#18 arrives at 1634923.3933048, sleeping for 0.024044473422691226 seconds
Request model_3#2 arrives at 1634923.417965881, sleeping for 0.1460524385329336 seconds
Request model_2#19 arrives at 1634923.564782466, sleeping for 0.0314389041159302 seconds
