Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r4_s1.pkl
[PRISM_DIRECT] 1736 requests, span 419.6s
Starting TP benchmark: released-prototype_bursty_rate4_seed1
Generated 1736 requests
Request model_3#0 arrives at 1591339.602715488, sleeping for 0.3774571679532528 seconds
Request model_5#0 arrives at 1591339.981237732, sleeping for 0.03507738886401057 seconds
Request model_2#0 arrives at 1591340.016651414, sleeping for 0.13979337294586003 seconds
Request model_5#1 arrives at 1591340.157479698, sleeping for 0.16502203117124736 seconds
Request model_2#1 arrives at 1591340.323343474, sleeping for 0.31703456467948854 seconds
Request model_2#2 arrives at 1591340.641728793, sleeping for 0.498703925171867 seconds
Request model_2#3 arrives at 1591341.142068697, sleeping for 0.023172054206952453 seconds
Request model_2#4 arrives at 1591341.166520476, sleeping for 0.17759156203828752 seconds
Request model_2#5 arrives at 1591341.345608485, sleeping for 0.7003737424965948 seconds
Request model_2#6 arrives at 1591342.047973893, sleeping for 0.04104772745631635 seconds
Request model_2#7 arrives at 1591342.089378287, sleeping for 0.43084093811921775 seconds
Request model_6#0 arrives at 1591342.521272924, sleeping for 0.315681568114087 seconds
Request model_5#2 arrives at 1591342.838797505, sleeping for 0.1608330700546503 seconds
Request model_2#8 arrives at 1591343.000369255, sleeping for 0.005640019429847598 seconds
Request model_2#9 arrives at 1591343.006689959, sleeping for 0.040183069882914424 seconds
Request model_2#10 arrives at 1591343.048058632, sleeping for 0.22401426802389324 seconds
Request model_3#1 arrives at 1591343.27265565, sleeping for 0.17181324097327888 seconds
Request model_2#11 arrives at 1591343.445176793, sleeping for 0.2579691323917359 seconds
Request model_2#12 arrives at 1591343.704352325, sleeping for 0.23410056671127677 seconds
Request model_2#13 arrives at 1591343.938953948, sleeping for 0.01484546042047441 seconds
Request model_2#14 arrives at 1591343.954830763, sleeping for 0.013174757128581405 seconds
Request model_6#1 arrives at 1591343.9684455, sleeping for 0.32516171620227396 seconds
Request model_2#15 arrives at 1591344.294302071, sleeping for 0.06680278899148107 seconds
Request model_2#16 arrives at 1591344.361418644, sleeping for 0.3041707098018378 seconds
Request model_2#17 arrives at 1591344.666441657, sleeping for 0.08007233985699713 seconds
