migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787150090.9711952,1787150094.6929817,1787150112.0774329,3.7217864990234375,0.0,21.106237649917603,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,18.217113940236864,True,0.2343515992234203,0.1860730257877085,0.14606195048946127,14
1,model_1,meta-llama/Llama-3.2-1B,0,1,1787150122.3422155,1787150123.7576246,1787150134.6362538,1.4154090881347656,0.0,12.29403829574585,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,15.414907738641114,True,0.30001520198841,0.24656136899499004,0.14606195048946127,17
2,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787150175.757931,1787150178.2507885,1787150179.6629617,2.4928574562072754,0.0,3.9050307273864746,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.931466353811673,True,0.3555382795786208,0.3250087244216321,0.14606195048946127,26
3,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787150191.0970962,1787150284.155992,1787150284.155992,93.05889582633972,93.05889582633972,93.05889582633972,source-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,18.217113940236864,True,,,,
4,model_1,meta-llama/Llama-3.2-1B,1,0,1787150206.8398519,1787150208.315989,1787150216.9260182,1.4761371612548828,0.0,10.086166381835938,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.706857555548519,True,0.3147162107367576,0.3031668309121853,0.14606195048946127,32
5,model_1,meta-llama/Llama-3.2-1B,0,1,1787150237.6894634,1787150239.2142303,1787150251.5401728,1.5247669219970703,0.0,13.850709438323975,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,15.414907738641114,True,0.20449349833784278,0.1926105889734655,0.14606195048946127,37
6,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787150360.9467993,1787150363.4245548,1787150378.8189278,2.477755546569824,0.0,17.8721284866333,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,7.279175944937271,True,0.2692935861819122,0.2436428823333456,0.14606195048946127,59
7,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787150415.7217424,1787150444.1787872,1787150444.1787872,28.45704483985901,28.45704483985901,28.45704483985901,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,9.672450693912397,True,0.3757731852144731,0.2880198275276039,0.14606195048946127,67
8,model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787150447.5130324,1787150449.166035,1787150457.6565578,1.6530025005340576,0.0,10.14352536201477,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.797366242738703,True,0.3025934098404719,0.27548512832340716,0.14606195048946127,73
