1787213618.195715701 0, 35432, 0;1, 35446, 0;
1787213620.412613887 0, 35884, 0;1, 35882, 0;
1787213622.585680409 0, 41356, 99;1, 34482, 93;
1787213624.763958999 0, 41500, 99;1, 35068, 99;
1787213626.917989796 0, 41664, 99;1, 35070, 100;
1787213629.078165595 0, 41664, 99;1, 35070, 99;
1787213631.251896878 0, 42138, 99;1, 35294, 100;
1787213633.427866036 0, 42172, 82;1, 35294, 77;
1787213635.713611924 0, 42300, 99;1, 35294, 99;
1787213637.897830895 0, 42492, 99;1, 35294, 100;
1787213640.096067603 0, 42528, 99;1, 35294, 100;
1787213642.271000976 0, 42676, 99;1, 35294, 99;
1787213644.428291735 0, 42822, 99;1, 35294, 85;
1787213646.653505667 0, 42822, 99;1, 35294, 100;
1787213648.851858981 0, 42822, 100;1, 35294, 99;
1787213651.026274548 0, 43070, 99;1, 38934, 100;
1787213653.212852740 0, 42968, 99;1, 40716, 99;
1787213655.413764363 0, 42968, 99;1, 40998, 100;
1787213657.595676574 0, 42968, 99;1, 41352, 99;
1787213659.775118280 0, 42968, 99;1, 41606, 100;
1787213661.955256610 0, 37568, 100;1, 41606, 100;
1787213664.130303948 0, 37700, 99;1, 41606, 100;
1787213666.311424767 0, 37886, 99;1, 41606, 100;
1787213668.469742837 0, 38290, 99;1, 41606, 100;
1787213670.669521934 0, 38418, 99;1, 41690, 100;
1787213672.975465104 0, 38422, 99;1, 41802, 100;
1787213675.150518139 0, 38422, 99;1, 41802, 100;
1787213677.326600975 0, 38422, 99;1, 41802, 100;
1787213679.515486231 0, 38422, 99;1, 41914, 100;
1787213681.715096353 0, 41922, 99;1, 42160, 100;
1787213683.882598071 0, 43746, 99;1, 41914, 100;
1787213686.068874007 0, 43746, 100;1, 36368, 99;
1787213688.271118038 0, 43746, 99;1, 36368, 99;
1787213690.447030783 0, 43746, 99;1, 36368, 99;
1787213692.632320612 0, 43746, 99;1, 36368, 99;
1787213694.793283433 0, 43748, 99;1, 36368, 100;
1787213696.951418849 0, 43748, 69;1, 36368, 60;
1787213699.296214889 0, 43748, 99;1, 36368, 100;
1787213701.477996019 0, 43748, 99;1, 36368, 99;
1787213703.681764320 0, 43748, 99;1, 36368, 99;
1787213705.879173111 0, 43748, 99;1, 36368, 100;
1787213708.086191306 0, 43748, 77;1, 36368, 100;
1787213710.242814269 0, 43748, 91;1, 36368, 94;
1787213712.531080796 0, 43884, 91;1, 40144, 72;
1787213714.741039027 0, 43884, 99;1, 41404, 99;
1787213716.922553064 0, 43884, 99;1, 41640, 100;
1787213719.102565509 0, 44012, 99;1, 41640, 100;
1787213721.286875049 0, 44012, 99;1, 41642, 100;
1787213723.452243005 0, 44012, 99;1, 41642, 88;
1787213725.664862117 0, 44012, 99;1, 41644, 100;
1787213727.832437910 0, 41634, 99;1, 41644, 100;
1787213730.034686891 0, 41634, 99;1, 41644, 100;
1787213732.198770455 0, 41634, 99;1, 41644, 99;
1787213734.380366401 0, 41634, 99;1, 41680, 100;
1787213736.584506378 0, 41634, 99;1, 41680, 99;
1787213738.768939655 0, 41634, 99;1, 41680, 100;
1787213740.953067784 0, 41634, 99;1, 41680, 100;
1787213743.130917375 0, 50100, 99;1, 41568, 100;
1787213745.333082482 0, 49972, 99;1, 41568, 100;
1787213747.495118412 0, 49972, 99;1, 41568, 100;
1787213749.698474525 0, 49972, 99;1, 41568, 99;
1787213751.991625554 0, 49972, 99;1, 41568, 100;
1787213754.192892935 0, 50118, 99;1, 32970, 99;
1787213756.377256292 0, 49926, 99;1, 32970, 99;
1787213758.579948611 0, 49926, 99;1, 32970, 99;
1787213760.755996889 0, 49926, 99;1, 32970, 99;
1787213762.951975222 0, 49926, 99;1, 32970, 99;
1787213765.155546947 0, 49926, 99;1, 32970, 100;
1787213767.331439144 0, 49926, 99;1, 32634, 99;
1787213769.507500742 0, 49928, 99;1, 32634, 99;
1787213771.687484642 0, 49930, 99;1, 32636, 100;
1787213773.884240613 0, 50176, 99;1, 36164, 100;
1787213776.130245455 0, 49930, 92;1, 37944, 100;
1787213778.335616256 0, 50186, 99;1, 37948, 99;
1787213780.519478164 0, 50186, 99;1, 37948, 100;
1787213782.725180130 0, 50314, 99;1, 37948, 100;
1787213784.903834709 0, 45052, 99;1, 37948, 100;
1787213787.069827101 0, 45052, 92;1, 37948, 100;
1787213789.248078096 0, 45052, 86;1, 37948, 81;
1787213791.708722242 0, 45052, 79;1, 37948, 85;
1787213794.091644489 0, 45052, 100;1, 38172, 100;
1787213796.269035522 0, 45052, 99;1, 38256, 100;
1787213798.429348630 0, 45052, 99;1, 38256, 100;
1787213800.612394136 0, 45052, 99;1, 38368, 100;
1787213802.819499556 0, 45052, 99;1, 38368, 96;
1787213805.005475867 0, 48798, 99;1, 38614, 100;
1787213807.209782532 0, 50732, 100;1, 38368, 100;
1787213809.395352534 0, 50732, 99;1, 38368, 100;
1787213811.597848714 0, 50732, 99;1, 33002, 100;
1787213813.775671287 0, 50732, 99;1, 33002, 99;
1787213815.932791813 0, 50732, 99;1, 33002, 96;
1787213818.112876925 0, 50732, 99;1, 33002, 79;
1787213820.441585001 0, 50892, 99;1, 33002, 100;
1787213822.624059146 0, 50892, 99;1, 33002, 100;
1787213824.825111274 0, 50892, 99;1, 33002, 100;
1787213827.024354282 0, 50892, 99;1, 33002, 99;
1787213829.208079781 0, 50892, 99;1, 33002, 99;
1787213831.367318943 0, 50892, 99;1, 33002, 99;
1787213833.545469183 0, 50892, 99;1, 33002, 100;
1787213835.731395024 0, 51138, 99;1, 36510, 99;
1787213837.935832204 0, 50892, 99;1, 38454, 100;
1787213840.124924254 0, 50892, 99;1, 38454, 100;
1787213842.305634948 0, 50892, 99;1, 38454, 100;
1787213844.505623579 0, 50892, 69;1, 38454, 84;
1787213846.754831763 0, 45458, 99;1, 38454, 100;
1787213848.952440666 0, 45330, 99;1, 38454, 100;
1787213851.160953506 0, 45330, 99;1, 38456, 100;
1787213853.364492160 0, 45330, 100;1, 38456, 100;
1787213855.570492456 0, 45330, 99;1, 38456, 100;
1787213857.776513136 0, 45330, 99;1, 38456, 100;
1787213859.976902145 0, 45330, 99;1, 38456, 100;
1787213862.142257416 0, 45330, 99;1, 38456, 100;
1787213864.322917053 0, 45330, 99;1, 38456, 100;
1787213866.535953008 0, 45650, 97;1, 45014, 98;
1787213868.885396375 0, 45506, 99;1, 46994, 100;
1787213871.071401160 0, 45506, 92;1, 47110, 62;
1787213873.277520882 0, 45506, 100;1, 47110, 100;
1787213875.459109652 0, 30304, 100;1, 47254, 100;
1787213877.637564824 0, 30304, 99;1, 47254, 100;
1787213879.838770497 0, 30304, 98;1, 47254, 100;
1787213882.019251570 0, 30304, 99;1, 47254, 100;
1787213884.181826107 0, 30304, 99;1, 47254, 100;
1787213886.385504594 0, 30304, 98;1, 47254, 100;
1787213888.569229810 0, 30304, 99;1, 47256, 100;
1787213890.735030025 0, 30304, 98;1, 47256, 100;
1787213892.937941405 0, 30176, 99;1, 47256, 100;
1787213895.100459803 0, 30048, 97;1, 47256, 100;
1787213897.283374708 0, 30048, 79;1, 47256, 94;
1787213899.522732557 0, 29920, 99;1, 47256, 100;
1787213901.725585227 0, 44518, 100;1, 47256, 100;
1787213903.890924602 0, 46232, 100;1, 47258, 100;
1787213906.067984365 0, 46234, 99;1, 47258, 100;
1787213908.236798583 0, 46234, 93;1, 47258, 85;
1787213910.402620873 0, 46234, 99;1, 47258, 100;
1787213912.603704887 0, 46406, 99;1, 47258, 100;
1787213914.763506696 0, 46406, 100;1, 47258, 100;
1787213916.965043912 0, 46482, 100;1, 47258, 100;
1787213919.168072745 0, 46594, 99;1, 44270, 100;
1787213921.325373209 0, 46594, 100;1, 44270, 99;
1787213923.534708972 0, 46706, 91;1, 44232, 43;
1787213925.848961404 0, 46824, 100;1, 44046, 99;
1787213928.013052651 0, 46824, 100;1, 44046, 99;
1787213930.195667519 0, 46824, 99;1, 44046, 99;
1787213932.352159223 0, 46824, 100;1, 44046, 99;
1787213934.528493077 0, 47232, 89;1, 59230, 79;
1787213936.712521281 0, 47232, 100;1, 59342, 100;
1787213938.873458872 0, 47232, 100;1, 59456, 100;
1787213941.074915309 0, 47232, 99;1, 59456, 100;
1787213943.284558006 0, 47232, 97;1, 59456, 98;
1787213945.506914728 0, 47848, 100;1, 59568, 100;
1787213947.704354387 0, 47058, 100;1, 59568, 100;
1787213949.887028291 0, 30656, 75;1, 59570, 93;
1787213952.194293514 0, 30656, 98;1, 59570, 100;
1787213954.351509872 0, 30656, 98;1, 59570, 100;
1787213956.536229542 0, 30656, 98;1, 59570, 100;
1787213958.733717958 0, 30400, 98;1, 59682, 100;
1787213960.910370060 0, 30272, 93;1, 59794, 100;
1787213963.067494448 0, 30272, 98;1, 59794, 100;
1787213965.262703100 0, 38812, 99;1, 59906, 100;
1787213967.422266155 0, 39020, 100;1, 59906, 100;
1787213969.600718687 0, 39166, 99;1, 59906, 100;
1787213971.788645001 0, 39166, 99;1, 60018, 100;
1787213973.952453320 0, 39166, 99;1, 60018, 100;
1787213976.133366567 0, 39426, 99;1, 60018, 100;
1787213978.393661976 0, 39426, 99;1, 59960, 100;
1787213980.577549009 0, 39426, 99;1, 51206, 100;
1787213982.741869646 0, 39426, 99;1, 51294, 100;
1787213984.945372147 0, 39426, 99;1, 51294, 100;
1787213987.124192740 0, 39426, 73;1, 51294, 70;
1787213989.308383415 0, 39426, 99;1, 51294, 100;
1787213991.471191725 0, 39426, 99;1, 51294, 100;
1787213993.652962279 0, 39554, 99;1, 51294, 100;
1787213995.836208980 0, 39874, 100;1, 57872, 98;
1787213998.044228572 0, 39554, 99;1, 59822, 100;
1787214000.244039788 0, 39554, 99;1, 59822, 97;
1787214002.444370022 0, 30400, 100;1, 60028, 100;
1787214004.622534953 0, 30400, 99;1, 60028, 100;
1787214006.804722995 0, 30400, 97;1, 60028, 100;
1787214009.011553105 0, 30400, 99;1, 60028, 100;
1787214011.191372580 0, 30400, 98;1, 60028, 100;
1787214013.367797344 0, 30400, 71;1, 60172, 85;
1787214015.525173471 0, 30400, 99;1, 60172, 100;
1787214017.705909405 0, 30400, 99;1, 60172, 100;
1787214019.905778076 0, 30400, 98;1, 60172, 100;
1787214022.141504322 0, 30400, 99;1, 60172, 100;
1787214024.353769058 0, 30528, 98;1, 60172, 100;
1787214026.532116695 0, 30528, 99;1, 60172, 100;
1787214028.693262131 0, 35660, 99;1, 60172, 100;
1787214030.877099337 0, 35794, 98;1, 60284, 100;
1787214033.060033321 0, 35666, 99;1, 60396, 100;
1787214035.217078636 0, 35538, 99;1, 54922, 100;
1787214037.402221151 0, 35538, 100;1, 54922, 100;
1787214039.583825939 0, 35558, 74;1, 55034, 86;
1787214041.813907143 0, 35558, 99;1, 55034, 100;
1787214044.011953790 0, 35558, 99;1, 55034, 100;
1787214046.210400795 0, 35558, 99;1, 54922, 100;
1787214048.410526002 0, 35430, 92;1, 54922, 99;
