implementation,workload,request_rate,seed,migration_count,migration_decisions_logged,migration_success,migration_failed,migration_latency_is_submission_only,migration_latency_mean,migration_latency_p50,migration_latency_p95,migration_latency_p99,migration_latency_max,migration_total_time,migration_weight_bytes,migration_kv_bytes,migration_total_bytes,migration_bandwidth,migration_bandwidth_p50,migration_paths,service_downtime_mean,service_downtime_p50,service_downtime_p95,service_downtime_p99,weight_transfers,p2p_weight_transfers,page_locked_transfers
paper-faithful-v4,bursty,8,1,2,3,2,0,0,14445.058226585388,14445.058226585388,26041.324651241302,27072.103888988495,27329.798698425293,43.87754845619202,10348383232,0,10348383232,18.934793197184003,18.934793197184003,host-to-device + helper-gpu-p2p,13664.899349212646,13664.899349212646,25963.30876350403,27056.50071144104,13,0,13
paper-faithful-v4,bursty,8,2,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,15,0,15
paper-faithful-v4,bursty,8,3,1,2,1,0,0,1349.2605686187744,1349.2605686187744,1349.2605686187744,1349.2605686187744,1349.2605686187744,4.174618244171143,6794207232,0,6794207232,23.540833859852334,23.540833859852334,host-to-device + helper-gpu-p2p,0.0,0.0,0.0,0.0,14,0,14
paper-faithful-v4,bursty,20,1,9,15,9,0,0,15141.961759991116,2477.755546569824,67218.15543174741,87890.74774742126,93058.89582633972,210.77377700805664,51713102848,0,51713102848,11.739040016522724,9.672450693912397,host-to-device + helper-gpu-p2p,13501.771185133191,0.0,67218.15543174741,87890.74774742126,19,0,19
paper-faithful-v4,steady,8,1,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,6,0,6
paper-faithful-v4,steady,8,2,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,6,0,6
paper-faithful-v4,steady,8,3,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,6,0,6
