implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v4,bursty,20,1,model_1,367,367,0.01,0.008174386920980926,103.21974754333496,10229.927182197567,14564.256916046139,49.32917654514313,95.91827243566512,154.54825818538666,7035.791796995909,22497.780893302115,34117.87220113765
paper-faithful-v4,bursty,20,1,model_2,613,613,0.17666666666666667,0.0864600326264274,104.05659675598145,699.6252536773665,2733.9865016937256,46.42529147011893,73.91489131110055,120.26594638824463,6288.6131790000945,19857.125747398823,24006.3506286015
paper-faithful-v4,bursty,20,1,model_3,1832,1832,0.043333333333333335,0.007096069868995633,443.25411319732666,3428.78630161285,4821.480474472047,205.87296009351667,1113.2820579822233,1796.6132122670358,29752.485208999133,82976.22908114568,97530.35179666377
paper-faithful-v4,bursty,20,1,model_4,560,560,0.06666666666666667,0.03571428571428571,128.00776958465576,543.1864142417907,1663.9203405380247,63.594117531644514,83.1579507181519,108.93161994795643,6768.954407496494,26573.67007911016,30375.384925300015
paper-faithful-v4,bursty,20,1,model_5,1512,1512,0.0,0.0,297.49608039855957,4377.689838409425,5806.0334396362405,206.55644995470843,1630.2807340828272,2568.917422503234,31221.20265650301,98305.58463504641,108335.2794006722
paper-faithful-v4,bursty,20,1,model_6,1172,1172,0.0,0.0,476.42743587493896,6458.896982669834,8274.485051631927,288.3208139489094,1202.3397754539146,1967.1897701919079,33290.28449100588,107793.18184069416,119880.97112875083
paper-faithful-v4,bursty,8,1,model_1,134,134,0.03666666666666667,0.08208955223880597,78.6447525024414,226.08050107955924,3132.4343061447116,32.59503996620576,49.9053706382883,55.07741296116039,2648.448672494851,16639.79448204409,17001.269860046596
paper-faithful-v4,bursty,8,1,model_2,260,260,0.09666666666666666,0.11153846153846154,98.17206859588623,605.6890487670888,5050.222923755652,40.73790289538921,55.110203912577674,71.84420565312567,5133.880556495569,18399.006043747064,19201.581684369015
paper-faithful-v4,bursty,8,1,model_3,744,744,0.12,0.04838709677419355,105.12077808380127,551.2919664382936,1025.325548648836,60.622256913388426,140.87827121434006,205.2143834744188,8746.88753400551,32726.437083551726,41448.86767130128
paper-faithful-v4,bursty,8,1,model_4,221,221,0.15666666666666668,0.21266968325791855,109.40766334533691,470.2904224395752,1238.2010459899927,48.58001756171385,62.96858191490173,78.43001016728346,7162.5921730010305,19134.76897199871,21383.87103900605
paper-faithful-v4,bursty,8,1,model_5,592,592,0.21,0.10641891891891891,143.41294765472412,754.7496557235708,1314.0594172477747,76.30628005911906,216.9143671589297,295.99592685699525,8562.744075992669,54167.00030384933,72237.06984172111
paper-faithful-v4,bursty,8,1,model_6,461,461,0.03666666666666667,0.02386117136659436,131.62660598754883,827.6927471160889,1434.7386360168375,73.10693875878258,109.41235721111298,147.0344968650029,9349.36123699299,32482.976122002583,33775.30044539017
paper-faithful-v4,bursty,8,2,model_1,230,230,0.05,0.06521739130434782,79.14566993713379,1457.4020743369886,4385.4939699173,33.33803910990916,51.49189680814743,81.82269105405523,3325.183401495451,13447.743157103832,16830.929756205733
paper-faithful-v4,bursty,8,2,model_2,253,253,0.15666666666666668,0.1857707509881423,89.67375755310059,4119.219636917112,7177.235393524166,37.20409870147705,49.23198873346501,57.75949299654221,5833.358104006038,15783.042301592648,17156.333715203797
paper-faithful-v4,bursty,8,2,model_3,461,461,0.38666666666666666,0.25162689804772237,99.14731979370117,202.38852500915527,434.09385681152276,45.350055558986575,68.90633702278137,79.89526607773512,5631.4136250002775,24072.813595004845,25317.85194760596
paper-faithful-v4,bursty,8,2,model_4,312,312,0.36333333333333334,0.34935897435897434,107.65373706817627,5801.9853949546805,8409.577836990355,49.3797367438674,95.34544321623711,213.59234070336285,6685.188917501364,22213.51415999743,30874.169224393117
paper-faithful-v4,bursty,8,2,model_5,566,566,0.13,0.06890459363957598,147.09174633026123,1425.1426458358765,6627.467358112337,76.38604878573804,134.40869376063347,185.10878550864405,8870.847969999886,40425.847393256845,46691.92191645125
paper-faithful-v4,bursty,8,2,model_6,564,564,0.13333333333333333,0.07092198581560284,140.68150520324707,1863.578462600714,5874.110238552094,75.63063414657816,159.0589798841203,336.5923654039701,10185.282092992566,41879.07492669765,48194.1795907839
paper-faithful-v4,bursty,8,3,model_1,154,154,0.0033333333333333335,0.006493506493506494,96.7189073562622,270.00759840011546,5273.660850524902,43.87612248435757,54.84653550059828,70.77889315345708,7949.582454006304,17523.75224429925,18498.7353207072
paper-faithful-v4,bursty,8,3,model_2,246,246,0.04,0.04878048780487805,98.66166114807129,5088.957488536835,6458.500230312349,43.53761185299267,83.3214683227819,116.83598607778549,6694.623683993996,18261.91900924823,21886.517548551656
