implementation,workload,request_rate,seed,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max
paper-faithful-v6,bursty,20,0,1209.0084018849288,169.05760765075684,3164.257931709277,27807.469174861915,45116.59336090088,157.13873965072673,97.63423353433609,562.461870797421,931.2585003674054,1331.192523241043,16811.409079810386,11492.31299792882,51132.52996993249,70930.37655293017,99816.07001484372
paper-faithful-v6,bursty,20,42,301.58347373718505,129.85539436340332,694.3926811218262,5497.237920761108,6226.467847824097,83.6171716273627,72.13899493217468,155.99323045178718,212.33250200748444,262.6778483390808,12036.207190568008,7713.763020001352,35959.55913304351,50366.10743589699,52176.16299097426
