Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s3.pkl
[PRISM_DIRECT] 3372 requests, span 419.5s
Request model_3#23 arrives at 138987.081905072, sleeping for 0.007987980381585658 seconds
Request model_6#23 arrives at 138987.090225454, sleeping for 0.24843652671552263 seconds
Request model_6#24 arrives at 138987.339403467, sleeping for 0.29727996548172086 seconds
Request model_3#24 arrives at 138987.637752743, sleeping for 0.18085757349035703 seconds
Request model_6#25 arrives at 138987.819224044, sleeping for 0.1796309631317854 seconds
Request model_6#26 arrives at 138987.999913424, sleeping for 0.2608273790392559 seconds
Request model_1#10 arrives at 138988.261477685, sleeping for 0.08822224542382173 seconds
Request model_6#27 arrives at 138988.350438659, sleeping for 0.028568494773935527 seconds
Request model_1#11 arrives at 138988.379694012, sleeping for 0.10005470845499076 seconds
Request model_1#12 arrives at 138988.480091732, sleeping for 0.10762844089185819 seconds
Request model_6#28 arrives at 138988.588537125, sleeping for 0.08501481462735683 seconds
Request model_3#25 arrives at 138988.673976952, sleeping for 0.008284116687718779 seconds
Request model_6#29 arrives at 138988.683281176, sleeping for 0.013288198271766305 seconds
Request model_3#26 arrives at 138988.697085957, sleeping for 0.21441055234754458 seconds
Request model_6#30 arrives at 138988.912570179, sleeping for 0.10484901911695488 seconds
Request model_6#31 arrives at 138989.018944108, sleeping for 0.15415859062341042 seconds
Request model_3#27 arrives at 138989.174382421, sleeping for 0.06092234532115981 seconds
Request model_3#28 arrives at 138989.235750322, sleeping for 0.22557027701986954 seconds
Request model_3#29 arrives at 138989.46182245, sleeping for 0.3453810664941557 seconds
Request model_3#30 arrives at 138989.808909309, sleeping for 0.15836326451972127 seconds
Request model_3#31 arrives at 138989.968150827, sleeping for 0.3076813653751742 seconds
Request model_3#32 arrives at 138990.276668959, sleeping for 0.010424183768918738 seconds
Request model_2#7 arrives at 138990.287943506, sleeping for 0.12047294579679146 seconds
Request model_6#32 arrives at 138990.409308277, sleeping for 0.037689886637963355 seconds
Request model_3#33 arrives at 138990.447601054, sleeping for 0.04500542097957805 seconds
Request model_1#13 arrives at 138990.492863562, sleeping for 0.030160952708683908 seconds
Request model_2#8 arrives at 138990.523474558, sleeping for 0.009403565811226144 seconds
Request model_3#34 arrives at 138990.534794615, sleeping for 0.14704365521902218 seconds
Request model_1#14 arrives at 138990.682176215, sleeping for 0.16928603465203196 seconds
Request model_1#15 arrives at 138990.85262077, sleeping for 0.3716185010562185 seconds
Request model_1#16 arrives at 138991.225527587, sleeping for 0.08862507034791633 seconds
Request model_3#35 arrives at 138991.314888631, sleeping for 0.11976842157309875 seconds
Request model_1#17 arrives at 138991.436274222, sleeping for 0.006330871634418145 seconds
Request model_6#33 arrives at 138991.443769184, sleeping for 0.0648384711239487 seconds
Request model_3#36 arrives at 138991.509070131, sleeping for 0.09254284275812097 seconds
Request model_3#37 arrives at 138991.602436301, sleeping for 0.7478580733877607 seconds
Request model_3#38 arrives at 138992.3513221, sleeping for 0.0421003169612959 seconds
Request model_1#18 arrives at 138992.393674164, sleeping for 0.3782898506615311 seconds
Request model_3#39 arrives at 138992.77281581, sleeping for 0.0025208963779732585 seconds
Request model_3#40 arrives at 138992.776089345, sleeping for 0.4193451062019449 seconds
Request model_3#41 arrives at 138993.195978653, sleeping for 0.058465975569561124 seconds
Request model_6#34 arrives at 138993.255317232, sleeping for 0.036717461567604914 seconds
Request model_1#19 arrives at 138993.293589919, sleeping for 0.00030683065415360034 seconds
Request model_6#35 arrives at 138993.2944784, sleeping for 0.018386138341156766 seconds
Request model_3#42 arrives at 138993.314840141, sleeping for 0.02547257801052183 seconds
Request model_1#20 arrives at 138993.34114107, sleeping for 0.08366709057008848 seconds
Request model_1#21 arrives at 138993.425485166, sleeping for 0.19230717397294939 seconds
Request model_1#22 arrives at 138993.618353594, sleeping for 0.18602964500314556 seconds
Request model_6#36 arrives at 138993.805147764, sleeping for 0.03314314334420487 seconds
Request model_6#37 arrives at 138993.839416445, sleeping for 0.003332255990244448 seconds
Request model_1#23 arrives at 138993.843702211, sleeping for 0.008123731444356963 seconds
Request model_6#38 arrives at 138993.852972595, sleeping for 0.18445851394790225 seconds
Request model_3#43 arrives at 138994.038427192, sleeping for 0.07036502088885754 seconds
Request model_3#44 arrives at 138994.109754289, sleeping for 0.031218413379974663 seconds
Request model_3#45 arrives at 138994.142116297, sleeping for 0.053088326181750745 seconds
Request model_3#46 arrives at 138994.196247328, sleeping for 0.11194199143210426 seconds
Request model_3#47 arrives at 138994.308944687, sleeping for 0.11265185862430371 seconds
Request model_6#39 arrives at 138994.422441836, sleeping for 0.15869266641675495 seconds
Request model_6#40 arrives at 138994.581469054, sleeping for 0.3214601967774797 seconds
Request model_3#48 arrives at 138994.903692856, sleeping for 0.18211886647623032 seconds
Request model_3#49 arrives at 138995.086212508, sleeping for 0.4050196811440401 seconds
Request model_6#41 arrives at 138995.492428926, sleeping for 0.1502273643272929 seconds
Request model_6#42 arrives at 138995.643913122, sleeping for 0.1344046355516184 seconds
Request model_3#50 arrives at 138995.780422176, sleeping for 0.04467920894967392 seconds
Request model_3#51 arrives at 138995.826074614, sleeping for 0.3310853864240926 seconds
Request model_6#43 arrives at 138996.15773541, sleeping for 0.03987704124301672 seconds
Request model_3#52 arrives at 138996.198463191, sleeping for 0.04029592449660413 seconds
Request model_3#53 arrives at 138996.239821473, sleeping for 0.13516070452169515 seconds
Request model_1#24 arrives at 138996.376331707, sleeping for 0.2724327380710747 seconds
Request model_6#44 arrives at 138996.649900546, sleeping for 0.22913848483585753 seconds
Request model_3#54 arrives at 138996.879987129, sleeping for 0.08462092577246949 seconds
Request model_1#25 arrives at 138996.964985756, sleeping for 0.010707165289204568 seconds
Request model_6#45 arrives at 138996.976329133, sleeping for 0.1196160914551001 seconds
Request model_1#26 arrives at 138997.097747565, sleeping for 0.004823049617698416 seconds
Request model_6#46 arrives at 138997.103105103, sleeping for 0.13586163078434765 seconds
Request model_2#9 arrives at 138997.239525527, sleeping for 0.0053019253828097135 seconds
Request model_3#55 arrives at 138997.245914106, sleeping for 0.012696400139247999 seconds
Request model_1#27 arrives at 138997.259277186, sleeping for 0.48891492903931066 seconds
Request model_3#56 arrives at 138997.749424179, sleeping for 0.08152454168885015 seconds
Request model_1#28 arrives at 138997.831734402, sleeping for 0.09704148961463943 seconds
Request model_5#4 arrives at 138997.929104327, sleeping for 0.2561072616954334 seconds
Request model_6#47 arrives at 138998.186213771, sleeping for 0.05984939486370422 seconds
Request model_6#48 arrives at 138998.247542513, sleeping for 0.1892600291466806 seconds
Request model_1#29 arrives at 138998.437415367, sleeping for 0.05242535340948962 seconds
Request model_3#57 arrives at 138998.491578538, sleeping for 0.2905702596763149 seconds
Request model_5#5 arrives at 138998.783510034, sleeping for 0.12392724331584759 seconds
Request model_6#49 arrives at 138998.90772775, sleeping for 0.16091070178663358 seconds
Request model_6#50 arrives at 138999.069722002, sleeping for 0.04587661262485199 seconds
Request model_6#51 arrives at 138999.116770522, sleeping for 0.07380443124566227 seconds
Request model_3#58 arrives at 138999.190903453, sleeping for 0.02035792256356217 seconds
Request model_3#59 arrives at 138999.212239194, sleeping for 0.028145902062533423 seconds
Request model_2#10 arrives at 138999.241487648, sleeping for 0.2135147270746529 seconds
Request model_3#60 arrives at 138999.455889249, sleeping for 0.29532552624004893 seconds
Request model_6#52 arrives at 138999.752110561, sleeping for 0.044494752917671576 seconds
Request model_3#61 arrives at 138999.797409449, sleeping for 0.029496206814656034 seconds
Request model_6#53 arrives at 138999.827650694, sleeping for 0.14280268410220742 seconds
Request model_3#62 arrives at 138999.971578459, sleeping for 0.05905921396333724 seconds
Request model_6#54 arrives at 139000.031379839, sleeping for 0.05298432905692607 seconds
Request model_5#6 arrives at 139000.08568695, sleeping for 0.20937875972595066 seconds
Request model_3#63 arrives at 139000.295922244, sleeping for 0.08806152691249736 seconds
Request model_5#7 arrives at 139000.384881457, sleeping for 0.2898444030433893 seconds
Request model_3#64 arrives at 139000.675696901, sleeping for 0.18786366321728565 seconds
Request model_1#30 arrives at 139000.863897872, sleeping for 0.6329773477627896 seconds
Request model_5#8 arrives at 139001.49811778, sleeping for 0.20352988873491995 seconds
Request model_2#11 arrives at 139001.703586527, sleeping for 0.15863430546596646 seconds
Request model_3#65 arrives at 139001.863125025, sleeping for 0.013930490851635113 seconds
Request model_5#9 arrives at 139001.878457788, sleeping for 0.08479346105013974 seconds
Request model_1#31 arrives at 139001.963825036, sleeping for 0.002955815347377211 seconds
Request model_2#12 arrives at 139001.967310531, sleeping for 0.22127628268208355 seconds
Request model_6#55 arrives at 139002.189810423, sleeping for 0.024584571714513004 seconds
Request model_3#66 arrives at 139002.215232901, sleeping for 0.04111089144134894 seconds
Request model_6#56 arrives at 139002.256638773, sleeping for 0.13319126455462538 seconds
Request model_3#67 arrives at 139002.391101154, sleeping for 0.10127993649803102 seconds
Request model_3#68 arrives at 139002.492710266, sleeping for 0.07215393433580175 seconds
Request model_3#69 arrives at 139002.567143797, sleeping for 0.05180171222309582 seconds
Request model_6#57 arrives at 139002.619639105, sleeping for 0.36884638108313084 seconds
Request model_6#58 arrives at 139002.989511278, sleeping for 0.02705020029679872 seconds
Request model_3#70 arrives at 139003.01793996, sleeping for 0.06890271048177965 seconds
Request model_3#71 arrives at 139003.087311384, sleeping for 0.09682846275973134 seconds
Request model_6#59 arrives at 139003.18471157, sleeping for 0.23539315516245551 seconds
Request model_5#10 arrives at 139003.420651052, sleeping for 0.15682247615768574 seconds
Request model_3#72 arrives at 139003.578256727, sleeping for 0.016346646996680647 seconds
Request model_3#73 arrives at 139003.595625183, sleeping for 0.08650608421885408 seconds
Request model_6#60 arrives at 139003.683113934, sleeping for 0.02232088311575353 seconds
Request model_3#74 arrives at 139003.706394369, sleeping for 0.5040534724248573 seconds
Request model_3#75 arrives at 139004.212123754, sleeping for 0.2110946268949192 seconds
Request model_6#61 arrives at 139004.42370571, sleeping for 0.01952265659929253 seconds
Request model_1#32 arrives at 139004.443970691, sleeping for 0.13742308062501252 seconds
Request model_3#76 arrives at 139004.582649948, sleeping for 0.14214134236681275 seconds
Request model_6#62 arrives at 139004.725951762, sleeping for 0.10864249381120317 seconds
Request model_3#77 arrives at 139004.835380785, sleeping for 0.13366886353469454 seconds
Request model_3#78 arrives at 139004.969310565, sleeping for 0.06916009588167071 seconds
Request model_6#63 arrives at 139005.03961984, sleeping for 0.18065482983365655 seconds
Request model_6#64 arrives at 139005.220999831, sleeping for 0.05446964831207879 seconds
Request model_6#65 arrives at 139005.276344674, sleeping for 0.05896481851232238 seconds
Request model_6#66 arrives at 139005.335710813, sleeping for 0.006889627984492108 seconds
Request model_6#67 arrives at 139005.343237254, sleeping for 0.046438658609986305 seconds
Request model_6#68 arrives at 139005.390473434, sleeping for 0.3750737938389648 seconds
Request model_2#13 arrives at 139005.767141757, sleeping for 0.5822448631806765 seconds
Request model_3#79 arrives at 139006.350718139, sleeping for 0.0994995033252053 seconds
Request model_6#69 arrives at 139006.451145498, sleeping for 0.4826311101205647 seconds
Request model_1#33 arrives at 139006.93403487, sleeping for 0.005577644420554861 seconds
Request model_6#70 arrives at 139006.940310619, sleeping for 0.01889793196460232 seconds
Request model_6#71 arrives at 139006.960525729, sleeping for 0.09507364296587184 seconds
Request model_3#80 arrives at 139007.056139702, sleeping for 0.04865378967951983 seconds
Request model_5#11 arrives at 139007.105407896, sleeping for 0.012250357453012839 seconds
Request model_3#81 arrives at 139007.118631545, sleeping for 0.06670358116389252 seconds
Request model_6#72 arrives at 139007.185886806, sleeping for 0.04033173917559907 seconds
Request model_6#73 arrives at 139007.227177547, sleeping for 0.03131034233956598 seconds
Request model_1#34 arrives at 139007.259440016, sleeping for 0.047462997637921944 seconds
Request model_3#82 arrives at 139007.307645588, sleeping for 0.169549996702699 seconds
Request model_3#83 arrives at 139007.478133772, sleeping for 0.05631036523845978 seconds
Request model_5#12 arrives at 139007.535553558, sleeping for 0.28963044873671606 seconds
Request model_1#35 arrives at 139007.826351132, sleeping for 0.04530848830472678 seconds
Request model_3#84 arrives at 139007.873341882, sleeping for 0.10661490925122052 seconds
Request model_3#85 arrives at 139007.980332072, sleeping for 0.32692676776787266 seconds
Request model_3#86 arrives at 139008.308094502, sleeping for 0.11099996228585951 seconds
Request model_3#87 arrives at 139008.419677978, sleeping for 0.006347667134832591 seconds
Request model_3#88 arrives at 139008.426903499, sleeping for 0.015940028883051127 seconds
Request model_6#74 arrives at 139008.443171103, sleeping for 0.06360018838313408 seconds
Request model_3#89 arrives at 139008.507431849, sleeping for 0.05304280770360492 seconds
Request model_6#75 arrives at 139008.56169031, sleeping for 0.06537506962195039 seconds
Request model_3#90 arrives at 139008.627455559, sleeping for 1.0926777508866508 seconds
Request model_6#76 arrives at 139009.721525242, sleeping for 0.25952074976521544 seconds
Request model_6#77 arrives at 139009.982103731, sleeping for 0.0020561662095133215 seconds
Request model_3#91 arrives at 139009.985360846, sleeping for 0.2263066692103166 seconds
Request model_3#92 arrives at 139010.212787776, sleeping for 0.08092310579377227 seconds
Request model_3#93 arrives at 139010.294623718, sleeping for 0.017017356207361445 seconds
Request model_3#94 arrives at 139010.312845075, sleeping for 0.10435718484222889 seconds
Request model_6#78 arrives at 139010.419422284, sleeping for 0.004496490408200771 seconds
Request model_3#95 arrives at 139010.424704822, sleeping for 0.0027544306067284197 seconds
Request model_3#96 arrives at 139010.427899417, sleeping for 0.2909214746032376 seconds
Request model_6#79 arrives at 139010.721095245, sleeping for 0.02957915997831151 seconds
Request model_3#97 arrives at 139010.75140142, sleeping for 0.04176711675245315 seconds
Request model_6#80 arrives at 139010.793673533, sleeping for 0.1717071191233117 seconds
Request model_3#98 arrives at 139010.966582801, sleeping for 0.031150039547355846 seconds
Request model_6#81 arrives at 139010.998836509, sleeping for 0.014954490441596135 seconds
Request model_6#82 arrives at 139011.014139882, sleeping for 0.060167443501995876 seconds
Request model_3#99 arrives at 139011.075440874, sleeping for 0.19018502673134208 seconds
Request model_6#83 arrives at 139011.266694409, sleeping for 0.005827761488035321 seconds
Request model_3#100 arrives at 139011.272924629, sleeping for 0.15558791992953047 seconds
Request model_1#36 arrives at 139011.429146502, sleeping for 0.09702366110286675 seconds
Request model_3#101 arrives at 139011.527403789, sleeping for 0.13945519909611903 seconds
Request model_3#102 arrives at 139011.66863948, sleeping for 0.24127288788440637 seconds
Request model_3#103 arrives at 139011.91036971, sleeping for 0.012416666402714327 seconds
Request model_3#104 arrives at 139011.923092579, sleeping for 0.12557051071780734 seconds
Request model_6#84 arrives at 139012.049147838, sleeping for 0.0494659086689353 seconds
Request model_6#85 arrives at 139012.099496083, sleeping for 0.12974189536180347 seconds
Request model_3#105 arrives at 139012.229704567, sleeping for 0.3316099782823585 seconds
Request model_5#13 arrives at 139012.562306174, sleeping for 0.06786527205258608 seconds
Request model_3#106 arrives at 139012.630709116, sleeping for 0.05498227319912985 seconds
Request model_3#107 arrives at 139012.686333539, sleeping for 0.03074482423835434 seconds
Request model_3#108 arrives at 139012.717603286, sleeping for 0.07852452533552423 seconds
Request model_2#14 arrives at 139012.796896564, sleeping for 0.10076533199753612 seconds
Request model_3#109 arrives at 139012.898935526, sleeping for 0.10877473227446899 seconds
Request model_6#86 arrives at 139013.00832948, sleeping for 0.020727293653180823 seconds
Request model_6#87 arrives at 139013.029654261, sleeping for 0.07392272402648814 seconds
Request model_6#88 arrives at 139013.103941902, sleeping for 0.33140977803850546 seconds
Request model_2#15 arrives at 139013.435894968, sleeping for 0.13365085385157727 seconds
Request model_5#14 arrives at 139013.570309288, sleeping for 0.03039680965594016 seconds
Request model_1#37 arrives at 139013.601307085, sleeping for 0.06520757687394507 seconds
Request model_2#16 arrives at 139013.667613564, sleeping for 0.5386091559776105 seconds
Request model_3#110 arrives at 139014.206532558, sleeping for 0 seconds
Request model_1#38 arrives at 139014.207387459, sleeping for 0.007992123399162665 seconds
Request model_1#39 arrives at 139014.215907472, sleeping for 0.02246942464262247 seconds
Request model_1#40 arrives at 139014.239069767, sleeping for 0.019195980683434755 seconds
Request model_1#41 arrives at 139014.259190227, sleeping for 0.13037981290835887 seconds
Request model_6#89 arrives at 139014.390426793, sleeping for 0.2032520915963687 seconds
Request model_3#111 arrives at 139014.594604468, sleeping for 0.040987069747643545 seconds
Request model_2#17 arrives at 139014.635990399, sleeping for 0.04665388527791947 seconds
Request model_3#112 arrives at 139014.68325405, sleeping for 0.2121131319727283 seconds
Request model_2#18 arrives at 139014.896280898, sleeping for 0.08248977310722694 seconds
Request model_6#90 arrives at 139014.979386332, sleeping for 0.0885883616283536 seconds
Request model_6#91 arrives at 139015.068341265, sleeping for 0.17490576696582139 seconds
Request model_1#42 arrives at 139015.244125557, sleeping for 0.17920095750014298 seconds
Request model_3#113 arrives at 139015.424483846, sleeping for 0.016122613131301478 seconds
Request model_3#114 arrives at 139015.440825391, sleeping for 0.030004236556123942 seconds
Request model_6#92 arrives at 139015.471995487, sleeping for 0.032801165973069146 seconds
Request model_6#93 arrives at 139015.505184737, sleeping for 0.011939063464524224 seconds
Request model_1#43 arrives at 139015.517420975, sleeping for 0.045814073528163135 seconds
Request model_1#44 arrives at 139015.563605034, sleeping for 0.07834317651577294 seconds
Request model_6#94 arrives at 139015.644017114, sleeping for 0.22724293306237087 seconds
Request model_3#115 arrives at 139015.871950104, sleeping for 0.1422555134340655 seconds
Request model_6#95 arrives at 139016.015411938, sleeping for 0.13259838274098001 seconds
Request model_3#116 arrives at 139016.148994538, sleeping for 0.17505941673880443 seconds
Request model_1#45 arrives at 139016.32449397, sleeping for 0.07278187159681693 seconds
Request model_3#117 arrives at 139016.399062241, sleeping for 0.04752839426510036 seconds
Request model_3#118 arrives at 139016.447327123, sleeping for 0.08545570232672617 seconds
Request model_2#19 arrives at 139016.533573362, sleeping for 0.17450578563148156 seconds
Request model_3#119 arrives at 139016.710144135, sleeping for 0.1105946839088574 seconds
Request model_6#96 arrives at 139016.821816752, sleeping for 0.2912140152475331 seconds
Request model_6#97 arrives at 139017.113530227, sleeping for 0.02419692193507217 seconds
Request model_3#120 arrives at 139017.138860225, sleeping for 0.011360830452758819 seconds
Request model_6#98 arrives at 139017.151134193, sleeping for 0.2644706931314431 seconds
Request model_1#46 arrives at 139017.416467189, sleeping for 0.06309573762700893 seconds
Request model_1#47 arrives at 139017.480138464, sleeping for 0.21727238915627822 seconds
Request model_3#121 arrives at 139017.697871209, sleeping for 0.1009687430341728 seconds
Request model_3#122 arrives at 139017.799218171, sleeping for 0.12051094198250212 seconds
Request model_5#15 arrives at 139017.920738972, sleeping for 0.09335126052610576 seconds
Request model_6#99 arrives at 139018.015055253, sleeping for 0.05364994879346341 seconds
Request model_6#100 arrives at 139018.069397294, sleeping for 0.1591735020338092 seconds
Request model_3#123 arrives at 139018.229727653, sleeping for 0.12572904356056824 seconds
Request model_3#124 arrives at 139018.356413592, sleeping for 0.3976326277188491 seconds
Request model_1#48 arrives at 139018.754681206, sleeping for 0.5240747664647643 seconds
Request model_2#20 arrives at 139019.27970245, sleeping for 0.050155883480329067 seconds
Request model_6#101 arrives at 139019.331076347, sleeping for 0.07567413899232633 seconds
Request model_1#49 arrives at 139019.40711613, sleeping for 0.1711722604231909 seconds
Request model_6#102 arrives at 139019.579705018, sleeping for 0.049157009285409003 seconds
Request model_3#125 arrives at 139019.629242342, sleeping for 0.14682926260866225 seconds
Request model_3#126 arrives at 139019.776681341, sleeping for 0.41752700027427636 seconds
Request model_1#50 arrives at 139020.195109606, sleeping for 0.08678172892541625 seconds
Request model_6#103 arrives at 139020.282366306, sleeping for 0.14438530121697113 seconds
Request model_1#51 arrives at 139020.428789495, sleeping for 0.15832377262995578 seconds
Request model_3#127 arrives at 139020.588199483, sleeping for 0.22810228684102185 seconds
Request model_6#104 arrives at 139020.817187624, sleeping for 0.014776403870200738 seconds
Request model_3#128 arrives at 139020.832446687, sleeping for 0.13339876191457734 seconds
Request model_5#16 arrives at 139020.966762047, sleeping for 0.012684934976277873 seconds
Request model_3#129 arrives at 139020.979938937, sleeping for 0.05427880911156535 seconds
Request model_3#130 arrives at 139021.034653759, sleeping for 0.04683076805667952 seconds
Request model_6#105 arrives at 139021.081898369, sleeping for 0.2249105849477928 seconds
Request model_6#106 arrives at 139021.307659306, sleeping for 0.03605624692863785 seconds
Request model_1#52 arrives at 139021.34397234, sleeping for 0.8704631423170213 seconds
Request model_3#131 arrives at 139022.21514425, sleeping for 0.18987559218658134 seconds
Request model_6#107 arrives at 139022.405847035, sleeping for 0.41841596880112775 seconds
Request model_6#108 arrives at 139022.825584291, sleeping for 0.05342401852249168 seconds
Request model_5#17 arrives at 139022.879972102, sleeping for 0.18972463853424415 seconds
Request model_5#18 arrives at 139023.070189816, sleeping for 0.08647511570597999 seconds
Request model_3#132 arrives at 139023.157595656, sleeping for 0.0747192780545447 seconds
Request model_3#133 arrives at 139023.233344409, sleeping for 0.11659163873991929 seconds
Request model_5#19 arrives at 139023.350709954, sleeping for 0.07613452355144545 seconds
Request model_5#20 arrives at 139023.427119788, sleeping for 0.045581757702166215 seconds
Request model_2#21 arrives at 139023.473414657, sleeping for 0.09302375171682797 seconds
Request model_2#22 arrives at 139023.566928357, sleeping for 0.2255590794957243 seconds
Request model_5#21 arrives at 139023.793122794, sleeping for 0.07212908379733562 seconds
Request model_5#22 arrives at 139023.866537834, sleeping for 0.3726736192184035 seconds
Request model_3#134 arrives at 139024.23939685, sleeping for 0.1102911337511614 seconds
Request model_3#135 arrives at 139024.350586066, sleeping for 0.08647288737120107 seconds
Request model_5#23 arrives at 139024.438062776, sleeping for 0.047851993615040556 seconds
Request model_3#136 arrives at 139024.486808959, sleeping for 0.03464926593005657 seconds
Request model_2#23 arrives at 139024.522206462, sleeping for 0.3292493625776842 seconds
Request model_5#24 arrives at 139024.852967325, sleeping for 0.28378940108814277 seconds
Request model_5#25 arrives at 139025.137213269, sleeping for 0.2239569039666094 seconds
Request model_2#24 arrives at 139025.361876014, sleeping for 0.010007494944147766 seconds
Request model_5#26 arrives at 139025.373274601, sleeping for 0.22854820475913584 seconds
Request model_2#25 arrives at 139025.602509583, sleeping for 0.13563910956145264 seconds
Request model_2#26 arrives at 139025.739105977, sleeping for 0.05779324090690352 seconds
Request model_5#27 arrives at 139025.797534414, sleeping for 0.2900800477655139 seconds
