Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r8_s3.pkl
[PRISM_DIRECT] 3372 requests, span 419.5s
Starting TP benchmark: paper-faithful-v6_bursty_rate8_seed3
Generated 3372 requests
Request model_2#0 arrives at 1632384.449737012, sleeping for 0.08008237113244832 seconds
Request model_5#0 arrives at 1632384.530950032, sleeping for 0.023853010032325983 seconds
Request model_1#0 arrives at 1632384.555430305, sleeping for 0.10072056716307998 seconds
Request model_3#0 arrives at 1632384.656390018, sleeping for 0.09814187069423497 seconds
Request model_2#1 arrives at 1632384.755203023, sleeping for 0.026826309505850077 seconds
Request model_6#0 arrives at 1632384.782936902, sleeping for 0.18297732854261994 seconds
Request model_6#1 arrives at 1632384.966895651, sleeping for 0.49917960027232766 seconds
Request model_6#2 arrives at 1632385.46833531, sleeping for 0.04382840916514397 seconds
Request model_5#1 arrives at 1632385.512658536, sleeping for 0.5781169875990599 seconds
Request model_3#1 arrives at 1632386.092429901, sleeping for 0.22188554052263498 seconds
Request model_1#1 arrives at 1632386.314779216, sleeping for 0.13086333684623241 seconds
Request model_6#3 arrives at 1632386.44612449, sleeping for 0.1652593114413321 seconds
Request model_2#2 arrives at 1632386.611610816, sleeping for 0.04900202713906765 seconds
Request model_2#3 arrives at 1632386.661292836, sleeping for 0.2163585931994021 seconds
Request model_1#2 arrives at 1632386.878155925, sleeping for 0.5854708275292069 seconds
Request model_3#2 arrives at 1632387.464953717, sleeping for 0.02208006102591753 seconds
Request model_6#4 arrives at 1632387.488152938, sleeping for 0.128650858765468 seconds
Request model_6#5 arrives at 1632387.617297184, sleeping for 0.02296172035858035 seconds
Request model_6#6 arrives at 1632387.641255172, sleeping for 0.22843815898522735 seconds
Request model_6#7 arrives at 1632387.870263822, sleeping for 0.08309607766568661 seconds
Request model_6#8 arrives at 1632387.954454696, sleeping for 0.07687886524945498 seconds
Request model_6#9 arrives at 1632388.032197828, sleeping for 0.21535663586109877 seconds
Request model_3#3 arrives at 1632388.248128749, sleeping for 0.006203589262440801 seconds
Request model_6#10 arrives at 1632388.254670863, sleeping for 0.08175486302934587 seconds
Request model_3#4 arrives at 1632388.337035183, sleeping for 0.21470763068646193 seconds
Request model_3#5 arrives at 1632388.553136555, sleeping for 0.18737720581702888 seconds
Request model_6#11 arrives at 1632388.74160751, sleeping for 0.00695486250333488 seconds
Request model_3#6 arrives at 1632388.74886504, sleeping for 0.1131053538993001 seconds
Request model_1#3 arrives at 1632388.863076172, sleeping for 0.09599417354911566 seconds
Request model_6#12 arrives at 1632388.95977299, sleeping for 0.138989076949656 seconds
Request model_6#13 arrives at 1632389.099531113, sleeping for 0.22661282704211771 seconds
Request model_6#14 arrives at 1632389.327274681, sleeping for 0.03484722343273461 seconds
Request model_3#7 arrives at 1632389.363108427, sleeping for 0.05154619342647493 seconds
Request model_3#8 arrives at 1632389.415393759, sleeping for 0.01688909321092069 seconds
Request model_6#15 arrives at 1632389.432667721, sleeping for 0 seconds
Request model_3#9 arrives at 1632389.433251996, sleeping for 0.005928281461820006 seconds
Request model_3#10 arrives at 1632389.439775759, sleeping for 0.026470201089978218 seconds
Request model_6#16 arrives at 1632389.468071653, sleeping for 0.059172275476157665 seconds
Request model_3#11 arrives at 1632389.529336298, sleeping for 0.19729234534315765 seconds
Request model_1#4 arrives at 1632389.727967736, sleeping for 0.07582054822705686 seconds
Request model_3#12 arrives at 1632389.804321876, sleeping for 0.09738680208101869 seconds
Request model_2#4 arrives at 1632389.902647747, sleeping for 0.06527460715733469 seconds
Request model_2#5 arrives at 1632389.968924604, sleeping for 0.09804979129694402 seconds
Request model_1#5 arrives at 1632390.068592306, sleeping for 0.1235047287773341 seconds
Request model_5#2 arrives at 1632390.192968822, sleeping for 0.2603078782558441 seconds
Request model_3#13 arrives at 1632390.45458644, sleeping for 0.2553452984429896 seconds
Request model_3#14 arrives at 1632390.710759452, sleeping for 0.09772860910743475 seconds
Request model_3#15 arrives at 1632390.809248155, sleeping for 0.12592005566693842 seconds
Request model_6#17 arrives at 1632390.935804758, sleeping for 0.2739712907932699 seconds
Request model_6#18 arrives at 1632391.210366293, sleeping for 0.053268007934093475 seconds
Request model_1#6 arrives at 1632391.2646485, sleeping for 0.09234284004196525 seconds
Request model_1#7 arrives at 1632391.35795379, sleeping for 0.5873300549574196 seconds
Request model_6#19 arrives at 1632391.946024619, sleeping for 0.019578774692490697 seconds
Request model_2#6 arrives at 1632391.966303376, sleeping for 0.06833435478620231 seconds
Request model_6#20 arrives at 1632392.035570287, sleeping for 0.1464571098331362 seconds
Request model_3#16 arrives at 1632392.182943732, sleeping for 0.07657996588386595 seconds
Request model_6#21 arrives at 1632392.26021696, sleeping for 0.05370508413761854 seconds
Request model_3#17 arrives at 1632392.314468057, sleeping for 0.06563273025676608 seconds
Request model_3#18 arrives at 1632392.380659952, sleeping for 0.1267551297787577 seconds
Request model_1#8 arrives at 1632392.508401026, sleeping for 0.0701475702226162 seconds
Request model_3#19 arrives at 1632392.57936321, sleeping for 0.05495845153927803 seconds
Request model_3#20 arrives at 1632392.63505871, sleeping for 0.10286521282978356 seconds
Request model_6#22 arrives at 1632392.740062526, sleeping for 0.040996004128828645 seconds
Request model_3#21 arrives at 1632392.782013321, sleeping for 0.04374806536361575 seconds
Request model_3#22 arrives at 1632392.825959624, sleeping for 0.0198880925308913 seconds
Request model_1#9 arrives at 1632392.846896676, sleeping for 0.05122728203423321 seconds
Request model_5#3 arrives at 1632392.898664723, sleeping for 0.11602642457000911 seconds
Request model_3#23 arrives at 1632393.015692868, sleeping for 0.007943418342620134 seconds
Request model_6#23 arrives at 1632393.024738463, sleeping for 0.24766610166989267 seconds
Request model_6#24 arrives at 1632393.272813688, sleeping for 0.29761315835639834 seconds
Request model_3#24 arrives at 1632393.571731982, sleeping for 0.18062172853387892 seconds
Request model_6#25 arrives at 1632393.752860925, sleeping for 0.17973780608735979 seconds
Request model_6#26 arrives at 1632393.933207822, sleeping for 0.26127593615092337 seconds
Request model_1#10 arrives at 1632394.1962644, sleeping for 0.08717861445620656 seconds
Request model_6#27 arrives at 1632394.285030871, sleeping for 0.027719156816601753 seconds
Request model_1#11 arrives at 1632394.313707928, sleeping for 0.09978363639675081 seconds
Request model_1#12 arrives at 1632394.414589239, sleeping for 0.10687362775206566 seconds
Request model_6#28 arrives at 1632394.52269668, sleeping for 0.0845989235676825 seconds
Request model_3#25 arrives at 1632394.608040734, sleeping for 0.007963889744132757 seconds
Request model_6#29 arrives at 1632394.616277692, sleeping for 0.014035426313057542 seconds
Request model_3#26 arrives at 1632394.631288075, sleeping for 0.21395163843408227 seconds
Request model_6#30 arrives at 1632394.847180775, sleeping for 0.10398212727159262 seconds
Request model_6#31 arrives at 1632394.952661094, sleeping for 0.1541851486545056 seconds
Request model_3#27 arrives at 1632395.107861664, sleeping for 0.061185816302895546 seconds
Request model_3#28 arrives at 1632395.169607512, sleeping for 0.22545616095885634 seconds
Request model_3#29 arrives at 1632395.395748376, sleeping for 0.34519806457683444 seconds
Request model_3#30 arrives at 1632395.742032809, sleeping for 0.15898264851421118 seconds
Request model_3#31 arrives at 1632395.901735216, sleeping for 0.30783967045135796 seconds
Request model_3#32 arrives at 1632396.210771512, sleeping for 0.01006500469520688 seconds
Request model_2#7 arrives at 1632396.221771093, sleeping for 0.12038797279819846 seconds
Request model_6#32 arrives at 1632396.342476137, sleeping for 0.03826547064818442 seconds
Request model_3#33 arrives at 1632396.381563199, sleeping for 0.04478676011785865 seconds
Request model_1#13 arrives at 1632396.426909643, sleeping for 0.02985851583071053 seconds
Request model_2#8 arrives at 1632396.457176612, sleeping for 0.009445365983992815 seconds
Request model_3#34 arrives at 1632396.468414725, sleeping for 0.1471672693733126 seconds
Request model_1#14 arrives at 1632396.616752127, sleeping for 0.16845387662760913 seconds
Request model_1#15 arrives at 1632396.786457856, sleeping for 0.3715252091642469 seconds
Request model_1#16 arrives at 1632397.159053725, sleeping for 0.08884256635792553 seconds
Request model_3#35 arrives at 1632397.248995636, sleeping for 0.11940506054088473 seconds
Request model_1#17 arrives at 1632397.370325906, sleeping for 0.006022961577400565 seconds
Request model_6#33 arrives at 1632397.377572846, sleeping for 0.06477836309932172 seconds
Request model_3#36 arrives at 1632397.443163796, sleeping for 0.09219279163517058 seconds
Request model_3#37 arrives at 1632397.536472875, sleeping for 0.7475651735439897 seconds
Request model_3#38 arrives at 1632398.285604046, sleeping for 0.041561695048585534 seconds
Request model_1#18 arrives at 1632398.327891275, sleeping for 0.37781629362143576 seconds
Request model_3#39 arrives at 1632398.706332702, sleeping for 0.002747518476098776 seconds
Request model_3#40 arrives at 1632398.709607869, sleeping for 0.41957024624571204 seconds
Request model_3#41 arrives at 1632399.129763729, sleeping for 0.05842366348952055 seconds
Request model_6#34 arrives at 1632399.188441933, sleeping for 0.037335604429244995 seconds
Request model_1#19 arrives at 1632399.226099143, sleeping for 0.0015404406003654003 seconds
Request model_6#35 arrives at 1632399.228780335, sleeping for 0.017827227246016264 seconds
Request model_3#42 arrives at 1632399.248419817, sleeping for 0.025635636178776622 seconds
Request model_1#20 arrives at 1632399.276071684, sleeping for 0.08247919054701924 seconds
Request model_1#21 arrives at 1632399.358756235, sleeping for 0.19277880899608135 seconds
Request model_1#22 arrives at 1632399.552619242, sleeping for 0.1855075911153108 seconds
Request model_6#36 arrives at 1632399.739301799, sleeping for 0.03273273236118257 seconds
Request model_6#37 arrives at 1632399.772266021, sleeping for 0.004225463839247823 seconds
Request model_1#23 arrives at 1632399.77700522, sleeping for 0.008563586510717869 seconds
Request model_6#38 arrives at 1632399.787665468, sleeping for 0.18350839498452842 seconds
Request model_3#43 arrives at 1632399.971486041, sleeping for 0.07104916591197252 seconds
Request model_3#44 arrives at 1632400.044583864, sleeping for 0.03013194352388382 seconds
Request model_3#45 arrives at 1632400.075232346, sleeping for 0.053715021116659045 seconds
Request model_3#46 arrives at 1632400.129906116, sleeping for 0.11202612752094865 seconds
Request model_3#47 arrives at 1632400.242949457, sleeping for 0.11239000246860087 seconds
Request model_6#39 arrives at 1632400.355944848, sleeping for 0.15893254848197103 seconds
Request model_6#40 arrives at 1632400.5153646, sleeping for 0.32130755484104156 seconds
Request model_3#48 arrives at 1632400.837072699, sleeping for 0.182482217438519 seconds
Request model_3#49 arrives at 1632401.020035716, sleeping for 0.4049395171459764 seconds
Request model_6#41 arrives at 1632401.425519234, sleeping for 0.15088051045313478 seconds
Request model_6#42 arrives at 1632401.576903641, sleeping for 0.13515696045942605 seconds
Request model_3#50 arrives at 1632401.712556368, sleeping for 0.046288000885397196 seconds
Request model_3#51 arrives at 1632401.759334413, sleeping for 0.3315687314607203 seconds
Request model_6#43 arrives at 1632402.091404957, sleeping for 0.03995079826563597 seconds
Request model_3#52 arrives at 1632402.132267423, sleeping for 0.04023496643640101 seconds
Request model_3#53 arrives at 1632402.173550613, sleeping for 0.13517490844242275 seconds
Request model_1#24 arrives at 1632402.309602733, sleeping for 0.2729039862751961 seconds
Request model_6#44 arrives at 1632402.583631969, sleeping for 0.22914988570846617 seconds
