migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787212359.2252939,1787212360.7201712,1787212361.3866405,1.4948773384094238,0.0,2.161346673965454,target-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,12.013768780785016,True,0.0010302666583726907,0.000933119462430406,0.00035,1
1,model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787212389.2780936,1787212391.3606179,1787212404.2392294,2.082524299621582,0.0,14.961135864257812,target-first,1,0,15231233024,0,15231233024,gpu-to-gpu-p2p,12.035758087602556,True,0.14478512039431105,0.08742190156912977,0.00035,7
2,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787212419.2993963,1787212420.7870033,1787212426.7564554,1.4876070022583008,0.0,7.457059144973755,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,7.933667722756417,True,0.1089405828426114,0.07571946564699035,0.00035,11
3,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787212482.0155842,1787212483.424073,1787212494.7471156,1.4084887504577637,0.0,12.731531381607056,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.558441172511974,True,0.08312620706254617,0.05649561721586767,0.00035,23
4,model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787212514.9203336,1787212547.6242645,1787212547.6242645,32.70393085479736,32.70393085479736,32.70393085479736,source-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,9.595477767975664,True,0.0635674444993832,0.060324999777039486,0.00035,28
5,model_3,meta-llama/Llama-3.2-3B,1,0,1787212545.150902,1787212546.633282,1787212548.430256,1.4823799133300781,0.0,3.2793538570404053,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,11.90472612776081,True,0.04902799263119011,0.06199475124251153,0.00035,34
6,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787212575.4029245,1787212576.4152215,1787212589.892997,1.0122969150543213,0.0,14.49007248878479,target-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,12.013768780785016,True,0.06827903199308474,0.04414074356667051,0.00035,40
7,model_3,meta-llama/Llama-3.2-3B,0,1,1787212610.1173794,1787212611.0613067,1787212613.0093772,0.9439272880554199,0.0,2.891997814178467,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,5.546619286338329,True,0.22796694769322345,0.19275689187246978,0.00035,45
8,model_1,meta-llama/Llama-3.2-1B,0,1,1787212640.412869,1787212641.2546108,1787212645.2860148,0.8417418003082275,0.0,4.873145818710327,target-first,1,0,2996965376,0,2996965376,gpu-to-gpu-p2p,11.598998221266337,True,0.08059959435222384,0.07773675298733164,0.00035,17
9,model_1,meta-llama/Llama-3.2-1B,1,0,1787212670.808288,1787212671.444021,1787212680.5893848,0.635732889175415,0.0,9.781096696853638,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,11.940109520480714,True,0.13168898027492204,0.09573037722315807,0.00035,57
10,model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787212701.2128947,1787212702.720311,1787212712.457679,1.5074162483215332,0.0,11.244784355163574,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.558441172511974,True,0.08280136973570419,0.0673259248014324,0.00035,62
11,model_5,meta-llama/Llama-3.1-8B,1,0,1787212763.5335622,1787212765.6170037,1787212780.3851845,2.0834414958953857,0.0,16.851622343063354,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,8.986572616568882,True,0.07507927301713498,0.048818888004893916,0.00035,73
