timestamp,gpu_id,gpu_utilization,memory_used_mib
1787146138.0264745,0,0,35432
1787146138.0264745,1,0,35446
1787146138.0264745,2,0,0
1787146138.0264745,3,0,0
1787146140.598764,0,67,35926
1787146140.598764,1,15,35882
1787146140.598764,2,0,0
1787146140.598764,3,0,0
1787146143.1547306,0,65,35926
1787146143.1547306,1,58,35944
1787146143.1547306,2,0,0
1787146143.1547306,3,0,0
1787146145.653515,0,42,36138
1787146145.653515,1,50,36056
1787146145.653515,2,0,0
1787146145.653515,3,0,0
1787146148.0825155,0,48,36238
1787146148.0825155,1,68,36450
1787146148.0825155,2,0,0
1787146148.0825155,3,0,0
1787146150.4551604,0,44,36396
1787146150.4551604,1,62,36450
1787146150.4551604,2,0,0
1787146150.4551604,3,0,0
1787146152.8542838,0,54,37008
1787146152.8542838,1,75,36474
1787146152.8542838,2,0,0
1787146152.8542838,3,0,0
1787146155.247252,0,57,37136
1787146155.247252,1,75,36474
1787146155.247252,2,0,0
1787146155.247252,3,0,0
1787146157.6597025,0,56,37612
1787146157.6597025,1,52,37022
1787146157.6597025,2,0,0
1787146157.6597025,3,0,0
1787146160.13068,0,60,37740
1787146160.13068,1,35,37332
1787146160.13068,2,0,0
1787146160.13068,3,0,0
1787146162.5992634,0,50,37996
1787146162.5992634,1,36,37556
1787146162.5992634,2,0,0
1787146162.5992634,3,0,0
1787146165.0281365,0,79,38156
1787146165.0281365,1,65,37780
1787146165.0281365,2,0,0
1787146165.0281365,3,0,0
1787146167.505613,0,74,38156
1787146167.505613,1,59,37860
1787146167.505613,2,0,0
1787146167.505613,3,0,0
1787146169.9093323,0,61,38156
1787146169.9093323,1,43,37890
1787146169.9093323,2,0,0
1787146169.9093323,3,0,0
1787146172.2617729,0,67,38412
1787146172.2617729,1,57,37890
1787146172.2617729,2,0,0
1787146172.2617729,3,0,0
1787146174.5206163,0,51,38412
1787146174.5206163,1,70,37890
1787146174.5206163,2,0,0
1787146174.5206163,3,0,0
1787146176.9977942,0,43,38414
1787146176.9977942,1,53,37890
1787146176.9977942,2,0,0
1787146176.9977942,3,0,0
1787146179.4449496,0,43,38414
1787146179.4449496,1,55,38346
1787146179.4449496,2,0,0
1787146179.4449496,3,0,0
1787146181.9260788,0,58,38414
1787146181.9260788,1,43,38348
1787146181.9260788,2,0,0
1787146181.9260788,3,0,0
1787146184.372523,0,80,38414
1787146184.372523,1,64,38460
1787146184.372523,2,0,0
1787146184.372523,3,0,0
1787146186.7404218,0,79,38414
1787146186.7404218,1,42,38460
1787146186.7404218,2,0,0
1787146186.7404218,3,0,0
1787146189.2170143,0,65,38414
1787146189.2170143,1,62,38460
1787146189.2170143,2,0,0
1787146189.2170143,3,0,0
1787146191.627478,0,66,38414
1787146191.627478,1,81,38460
1787146191.627478,2,0,0
1787146191.627478,3,0,0
1787146194.0947542,0,60,38478
1787146194.0947542,1,75,38560
1787146194.0947542,2,0,0
1787146194.0947542,3,0,0
1787146196.506705,0,53,38478
1787146196.506705,1,74,38560
1787146196.506705,2,0,0
1787146196.506705,3,0,0
1787146198.9222345,0,36,38478
1787146198.9222345,1,58,38560
1787146198.9222345,2,0,0
1787146198.9222345,3,0,0
1787146201.3772955,0,43,38478
1787146201.3772955,1,45,38560
1787146201.3772955,2,0,0
1787146201.3772955,3,0,0
1787146203.7309518,0,52,38478
1787146203.7309518,1,55,38562
1787146203.7309518,2,0,0
1787146203.7309518,3,0,0
1787146206.1483417,0,57,38478
1787146206.1483417,1,69,38562
1787146206.1483417,2,0,0
1787146206.1483417,3,0,0
1787146208.5386124,0,55,38644
1787146208.5386124,1,39,38562
1787146208.5386124,2,0,0
1787146208.5386124,3,0,0
1787146210.9796112,0,85,38644
1787146210.9796112,1,55,38562
1787146210.9796112,2,0,0
1787146210.9796112,3,0,0
1787146213.4817238,0,58,38688
1787146213.4817238,1,75,38562
1787146213.4817238,2,0,0
1787146213.4817238,3,0,0
1787146215.9211075,0,65,38816
1787146215.9211075,1,71,38562
1787146215.9211075,2,0,0
1787146215.9211075,3,0,0
1787146218.3022597,0,59,38904
1787146218.3022597,1,66,38562
1787146218.3022597,2,0,0
1787146218.3022597,3,0,0
1787146221.0765665,0,61,38960
1787146221.0765665,1,42,38562
1787146221.0765665,2,0,0
1787146221.0765665,3,0,0
1787146224.0532773,0,77,38960
1787146224.0532773,1,51,38562
1787146224.0532773,2,0,0
1787146224.0532773,3,0,0
1787146226.342854,0,70,38960
1787146226.342854,1,37,38562
1787146226.342854,2,0,0
1787146226.342854,3,0,0
