Real trace file: /workspace/prism-exp/exp/workloads/paper-faithful-v4/bursty_r8_s2.pkl
[PRISM_DIRECT] 3365 requests, span 419.8s
Request model_1#37 arrives at 1532405.470485858, sleeping for 0.007587680593132973 seconds
Request model_1#38 arrives at 1532405.478460461, sleeping for 0.21943953400477767 seconds
Request model_4#19 arrives at 1532405.698236824, sleeping for 0.08104853425174952 seconds
Request model_4#20 arrives at 1532405.780285572, sleeping for 0.03845476941205561 seconds
Request model_3#14 arrives at 1532405.819688668, sleeping for 0.2283823669422418 seconds
Request model_4#21 arrives at 1532406.048927367, sleeping for 0.02147379657253623 seconds
Request model_1#39 arrives at 1532406.071351056, sleeping for 0.12106996565125883 seconds
Request model_3#15 arrives at 1532406.193233884, sleeping for 0.21393671166151762 seconds
Request model_4#22 arrives at 1532406.407800345, sleeping for 0.005209192167967558 seconds
Request model_1#40 arrives at 1532406.419793801, sleeping for 0.25431365496478975 seconds
Request model_4#23 arrives at 1532406.675597172, sleeping for 0.2026113315951079 seconds
Request model_3#16 arrives at 1532406.879237355, sleeping for 0.11137493676505983 seconds
Request model_1#41 arrives at 1532406.991036532, sleeping for 0.0846285461448133 seconds
Request model_1#42 arrives at 1532407.07686661, sleeping for 0.10411640838719904 seconds
Request model_1#43 arrives at 1532407.181727101, sleeping for 0.031953132478520274 seconds
Request model_1#44 arrives at 1532407.214274872, sleeping for 0.09691789420321584 seconds
Request model_1#45 arrives at 1532407.312052656, sleeping for 0.21202571666799486 seconds
Request model_1#46 arrives at 1532407.525467057, sleeping for 0.00654020207002759 seconds
Request model_1#47 arrives at 1532407.532837726, sleeping for 0.08121575391851366 seconds
Request model_4#24 arrives at 1532407.615194946, sleeping for 0.27943496010266244 seconds
Request model_3#17 arrives at 1532407.896181629, sleeping for 0.07587946532294154 seconds
Request model_1#48 arrives at 1532407.972920955, sleeping for 0.12710277666337788 seconds
Request model_1#49 arrives at 1532408.101213764, sleeping for 0.023044435307383537 seconds
Request model_3#18 arrives at 1532408.124766353, sleeping for 0.10338802868500352 seconds
Request model_1#50 arrives at 1532408.228865347, sleeping for 0.011816100217401981 seconds
Request model_1#51 arrives at 1532408.241873401, sleeping for 0.016103738453239202 seconds
Request model_1#52 arrives at 1532408.258376934, sleeping for 0.14086431148461998 seconds
Request model_1#53 arrives at 1532408.399632266, sleeping for 0.03619395080022514 seconds
Request model_1#54 arrives at 1532408.436625713, sleeping for 0.16016095387749374 seconds
Request model_4#25 arrives at 1532408.598101958, sleeping for 0.08765058661811054 seconds
Request model_1#55 arrives at 1532408.687698386, sleeping for 0.1552636947017163 seconds
Request model_1#56 arrives at 1532408.843589466, sleeping for 0.32010790845379233 seconds
Request model_1#57 arrives at 1532409.16465362, sleeping for 0.003147704293951392 seconds
Request model_3#19 arrives at 1532409.16838822, sleeping for 0.036892667412757874 seconds
Request model_1#58 arrives at 1532409.206168663, sleeping for 0.022151221754029393 seconds
Request model_3#20 arrives at 1532409.228821644, sleeping for 0.23473619972355664 seconds
Request model_3#21 arrives at 1532409.464859817, sleeping for 0.057510253973305225 seconds
Request model_3#22 arrives at 1532409.523561577, sleeping for 0.06388126034289598 seconds
Request model_3#23 arrives at 1532409.587896153, sleeping for 0.033312418730929494 seconds
Request model_1#59 arrives at 1532409.622391449, sleeping for 0.5775273686740547 seconds
Request model_1#60 arrives at 1532410.20246341, sleeping for 0.015167014673352242 seconds
Request model_1#61 arrives at 1532410.219623918, sleeping for 0.03305501374416053 seconds
Request model_4#26 arrives at 1532410.254198915, sleeping for 0.15979834808968008 seconds
Request model_4#27 arrives at 1532410.415102844, sleeping for 0.27961129671894014 seconds
Request model_1#62 arrives at 1532410.695663184, sleeping for 0.2059463553596288 seconds
Request model_4#28 arrives at 1532410.903275098, sleeping for 0.021683087572455406 seconds
Request model_3#24 arrives at 1532410.925762148, sleeping for 0.07384762424044311 seconds
Request model_4#29 arrives at 1532411.000474317, sleeping for 0.11981468414887786 seconds
Request model_1#63 arrives at 1532411.120975413, sleeping for 0.017682467121630907 seconds
Request model_4#30 arrives at 1532411.139234349, sleeping for 0.045237288577482104 seconds
Request model_3#25 arrives at 1532411.185576151, sleeping for 0.3168066318612546 seconds
Request model_4#31 arrives at 1532411.504134944, sleeping for 0.4445601801853627 seconds
Request model_3#26 arrives at 1532411.950637553, sleeping for 0.20461947051808238 seconds
Request model_1#64 arrives at 1532412.156855846, sleeping for 0.1470617784652859 seconds
Request model_3#27 arrives at 1532412.305105634, sleeping for 0.022908604703843594 seconds
Request model_4#32 arrives at 1532412.329135287, sleeping for 0.0075450625736266375 seconds
Request model_3#28 arrives at 1532412.337142361, sleeping for 0.2631812612526119 seconds
Request model_1#65 arrives at 1532412.60159261, sleeping for 0.0031500726472586393 seconds
Request model_1#66 arrives at 1532412.605188799, sleeping for 0.0805513272061944 seconds
Request model_4#33 arrives at 1532412.686229979, sleeping for 0.020909478422254324 seconds
Request model_1#67 arrives at 1532412.70761046, sleeping for 0.09023627219721675 seconds
Request model_4#34 arrives at 1532412.799000463, sleeping for 0.1593158219475299 seconds
Request model_1#68 arrives at 1532412.959952203, sleeping for 0.031266167061403394 seconds
Request model_1#69 arrives at 1532412.992252531, sleeping for 0.1335824124980718 seconds
Request model_3#29 arrives at 1532413.126681119, sleeping for 0.00952370511367917 seconds
Request model_1#70 arrives at 1532413.136611179, sleeping for 0.16585581959225237 seconds
Request model_3#30 arrives at 1532413.303075643, sleeping for 0.013452728046104312 seconds
Request model_1#71 arrives at 1532413.318572827, sleeping for 0.13245451031252742 seconds
Request model_1#72 arrives at 1532413.451898185, sleeping for 0.13454528944566846 seconds
Request model_1#73 arrives at 1532413.58721184, sleeping for 0.07404650468379259 seconds
Request model_1#74 arrives at 1532413.661920468, sleeping for 0.07795105292461812 seconds
Request model_1#75 arrives at 1532413.892727088, sleeping for 0 seconds
Request model_4#35 arrives at 1532413.893866137, sleeping for 0.14328616647981107 seconds
Request model_4#36 arrives at 1532414.039486714, sleeping for 0.05551894661039114 seconds
Request model_1#76 arrives at 1532414.096059587, sleeping for 0.02757728984579444 seconds
Request model_3#31 arrives at 1532414.125304652, sleeping for 0.09373529022559524 seconds
Request model_4#37 arrives at 1532414.220110322, sleeping for 0.014966620597988367 seconds
Request model_1#77 arrives at 1532414.235857838, sleeping for 0.024041624506935477 seconds
Request model_1#78 arrives at 1532414.261000809, sleeping for 0.12545482255518436 seconds
Request model_1#79 arrives at 1532414.387254611, sleeping for 0.12774141342379153 seconds
Request model_4#38 arrives at 1532414.515910352, sleeping for 0.04357502423226833 seconds
Request model_1#80 arrives at 1532414.560329248, sleeping for 0.06586854718625546 seconds
Request model_1#81 arrives at 1532414.626490468, sleeping for 0.11636288394220173 seconds
Request model_4#39 arrives at 1532414.74405677, sleeping for 0.0533518148586154 seconds
Request model_1#82 arrives at 1532414.798112493, sleeping for 0.007513080257922411 seconds
Request model_1#83 arrives at 1532414.806151447, sleeping for 0.008593549020588398 seconds
Request model_1#84 arrives at 1532414.815310141, sleeping for 0.3618537758011371 seconds
Request model_1#85 arrives at 1532415.178030288, sleeping for 0.15387403615750372 seconds
Request model_1#86 arrives at 1532415.333257431, sleeping for 0.09608225082047284 seconds
Request model_3#32 arrives at 1532415.433311583, sleeping for 0.07379668718203902 seconds
Request model_1#87 arrives at 1532415.507589048, sleeping for 0.08126503159292042 seconds
Request model_4#40 arrives at 1532415.589242422, sleeping for 0.04359019757248461 seconds
Request model_3#33 arrives at 1532415.633565577, sleeping for 0.1810329440049827 seconds
Request model_3#34 arrives at 1532415.815038202, sleeping for 0.14957377780228853 seconds
Request model_1#88 arrives at 1532415.965499567, sleeping for 0.06235395581461489 seconds
Request model_3#35 arrives at 1532416.028703494, sleeping for 0.058858318254351616 seconds
Request model_3#36 arrives at 1532416.088992197, sleeping for 0.19798714271746576 seconds
Request model_3#37 arrives at 1532416.288877268, sleeping for 0.06336312368512154 seconds
Request model_1#89 arrives at 1532416.352964322, sleeping for 0.046445670537650585 seconds
Request model_1#90 arrives at 1532416.400541923, sleeping for 0.1146368223708123 seconds
Request model_1#91 arrives at 1532416.517099037, sleeping for 0.18053901847451925 seconds
Request model_3#38 arrives at 1532416.698949144, sleeping for 0.08515365142375231 seconds
Request model_1#92 arrives at 1532416.785117864, sleeping for 0.20244668936356902 seconds
Request model_1#93 arrives at 1532416.98806009, sleeping for 0.1251399104949087 seconds
Request model_4#41 arrives at 1532417.11414364, sleeping for 0.39055403461679816 seconds
Request model_1#94 arrives at 1532417.505838358, sleeping for 0.04022963554598391 seconds
Request model_1#95 arrives at 1532417.546475203, sleeping for 0.012532612541690469 seconds
Request model_1#96 arrives at 1532417.559661199, sleeping for 0.04286727751605213 seconds
Request model_4#42 arrives at 1532417.602786644, sleeping for 0.23314540646970272 seconds
Request model_1#97 arrives at 1532417.837243313, sleeping for 0.03161282860673964 seconds
Request model_1#98 arrives at 1532417.870369308, sleeping for 0.01894633611664176 seconds
Request model_1#99 arrives at 1532417.89300993, sleeping for 0.04606698011048138 seconds
Request model_4#43 arrives at 1532417.939633223, sleeping for 0.2770978230983019 seconds
Request model_1#100 arrives at 1532418.218092244, sleeping for 0.03539040801115334 seconds
Request model_1#101 arrives at 1532418.254511446, sleeping for 0.11447322904132307 seconds
Request model_3#39 arrives at 1532418.369633208, sleeping for 0.08781533571891487 seconds
Request model_3#40 arrives at 1532418.459233945, sleeping for 0.18685744400136173 seconds
Request model_4#44 arrives at 1532418.650002783, sleeping for 0.2838848680257797 seconds
Request model_3#41 arrives at 1532418.935064217, sleeping for 0.33893755730241537 seconds
Request model_4#45 arrives at 1532419.274671877, sleeping for 0.01050855265930295 seconds
Request model_4#46 arrives at 1532419.288316167, sleeping for 0.12252711202017963 seconds
Request model_3#42 arrives at 1532419.411266081, sleeping for 0.041391518665477633 seconds
Request model_3#43 arrives at 1532419.453345048, sleeping for 0.00530475378036499 seconds
Request model_1#102 arrives at 1532419.459286655, sleeping for 0.09032162162475288 seconds
Request model_1#103 arrives at 1532419.550656378, sleeping for 0.24580637295730412 seconds
Request model_4#47 arrives at 1532419.798122179, sleeping for 0.0714853317476809 seconds
Request model_4#48 arrives at 1532419.870861683, sleeping for 0.2960329847410321 seconds
Request model_1#104 arrives at 1532420.167961012, sleeping for 0.07414770242758095 seconds
Request model_4#49 arrives at 1532420.243661748, sleeping for 0.14300586911849678 seconds
Request model_1#105 arrives at 1532420.38876755, sleeping for 0.17454612581059337 seconds
Request model_4#50 arrives at 1532420.564571388, sleeping for 0.00617400580085814 seconds
Request model_1#106 arrives at 1532420.571973637, sleeping for 0.2919163282494992 seconds
Request model_1#107 arrives at 1532420.86443416, sleeping for 0.016411560121923685 seconds
Request model_4#51 arrives at 1532420.881516267, sleeping for 0.25853463215753436 seconds
Request model_4#52 arrives at 1532421.140973954, sleeping for 0.045690134167671204 seconds
Request model_1#108 arrives at 1532421.18781479, sleeping for 0.31693190545774996 seconds
Request model_4#53 arrives at 1532421.505651525, sleeping for 0.17042666650377214 seconds
Request model_1#109 arrives at 1532421.677609992, sleeping for 0.0863717261236161 seconds
Request model_3#44 arrives at 1532421.764616239, sleeping for 0.013713355176150799 seconds
Request model_1#110 arrives at 1532421.779807391, sleeping for 0.21407280606217682 seconds
Request model_1#111 arrives at 1532421.995039564, sleeping for 0.15420560142956674 seconds
Request model_1#112 arrives at 1532422.150052415, sleeping for 0.011651946930214763 seconds
Request model_3#45 arrives at 1532422.162389834, sleeping for 0.09958859393373132 seconds
Request model_3#46 arrives at 1532422.262570756, sleeping for 0.016313212690874934 seconds
Request model_4#54 arrives at 1532422.279483902, sleeping for 0.11357569810934365 seconds
Request model_1#113 arrives at 1532422.393444365, sleeping for 0.024444218957796693 seconds
Request model_1#114 arrives at 1532422.418690017, sleeping for 0.3104780383873731 seconds
Request model_1#115 arrives at 1532422.729967199, sleeping for 0.17483256268315017 seconds
Request model_3#47 arrives at 1532422.905448564, sleeping for 0.10041169263422489 seconds
Request model_1#116 arrives at 1532423.006413253, sleeping for 0.041737260995432734 seconds
Request model_1#117 arrives at 1532423.048995434, sleeping for 0.09276382415555418 seconds
Request model_1#118 arrives at 1532423.143024397, sleeping for 0.22149474220350385 seconds
Request model_3#48 arrives at 1532423.365330667, sleeping for 0.051425779704004526 seconds
Request model_3#49 arrives at 1532423.417648305, sleeping for 0.0009723501279950142 seconds
Request model_1#119 arrives at 1532423.419053076, sleeping for 0.23092621262185276 seconds
Request model_1#120 arrives at 1532423.650789912, sleeping for 0.04184510256163776 seconds
Request model_1#121 arrives at 1532423.693259182, sleeping for 0.18259501224383712 seconds
Request model_4#55 arrives at 1532423.877230325, sleeping for 0.015009914757683873 seconds
Request model_1#122 arrives at 1532423.89286151, sleeping for 0.2226551859639585 seconds
Request model_4#56 arrives at 1532424.116164188, sleeping for 0.014731276547536254 seconds
Request model_4#57 arrives at 1532424.131664552, sleeping for 0.7453530156053603 seconds
Request model_4#58 arrives at 1532424.87830687, sleeping for 0.1061227316968143 seconds
Request model_1#123 arrives at 1532424.985381357, sleeping for 0.1383893364109099 seconds
Request model_3#50 arrives at 1532425.124543431, sleeping for 0.08191658812575042 seconds
Request model_4#59 arrives at 1532425.20675136, sleeping for 0.008217932423576713 seconds
Request model_3#51 arrives at 1532425.215853542, sleeping for 0.04553431458771229 seconds
Request model_1#124 arrives at 1532425.262066122, sleeping for 0.14454990369267762 seconds
Request model_3#52 arrives at 1532425.407129054, sleeping for 0.10692533128894866 seconds
Request model_3#53 arrives at 1532425.514756765, sleeping for 0.009458315093070269 seconds
Request model_1#125 arrives at 1532425.526233357, sleeping for 0.018733281176537275 seconds
Request model_1#126 arrives at 1532425.546836922, sleeping for 0.17510750656947494 seconds
Request model_1#127 arrives at 1532425.724219032, sleeping for 0.026099839946255088 seconds
Request model_4#60 arrives at 1532425.750748814, sleeping for 0.15729279909282923 seconds
Request model_1#128 arrives at 1532425.909279683, sleeping for 0.04176310379989445 seconds
Request model_1#129 arrives at 1532425.95383529, sleeping for 0.010298377834260464 seconds
Request model_3#54 arrives at 1532425.96507588, sleeping for 0.13338450831361115 seconds
Request model_3#55 arrives at 1532426.099350465, sleeping for 0.03947782074101269 seconds
Request model_1#130 arrives at 1532426.139811019, sleeping for 0.0872885724529624 seconds
Request model_4#61 arrives at 1532426.228071485, sleeping for 0.2264915865380317 seconds
Request model_1#131 arrives at 1532426.455281504, sleeping for 0.19040145981125534 seconds
Request model_1#132 arrives at 1532426.646969378, sleeping for 0.026099532144144177 seconds
Request model_3#56 arrives at 1532426.673724642, sleeping for 0.03355803154408932 seconds
Request model_3#57 arrives at 1532426.707979496, sleeping for 0.0783206329215318 seconds
Request model_1#133 arrives at 1532426.786766187, sleeping for 0.25519158970564604 seconds
Request model_1#134 arrives at 1532427.042823027, sleeping for 0.7185960479546338 seconds
Request model_1#135 arrives at 1532427.763181512, sleeping for 0.1404692307114601 seconds
Request model_1#136 arrives at 1532427.904797906, sleeping for 0.6757645115721971 seconds
Request model_1#137 arrives at 1532428.581414571, sleeping for 0.0004276847466826439 seconds
Request model_1#138 arrives at 1532428.582855933, sleeping for 0.2521529709920287 seconds
Request model_4#62 arrives at 1532428.836579723, sleeping for 0.07688982598483562 seconds
Request model_1#139 arrives at 1532428.914531067, sleeping for 0.06013389304280281 seconds
Request model_3#58 arrives at 1532428.97615448, sleeping for 0.05622847564518452 seconds
Request model_1#140 arrives at 1532429.032771623, sleeping for 0.10189729137346148 seconds
Request model_1#141 arrives at 1532429.135414535, sleeping for 0.06883299257606268 seconds
Request model_3#59 arrives at 1532429.204910651, sleeping for 0.02115362253971398 seconds
Request model_4#63 arrives at 1532429.226702215, sleeping for 0.8449420246761292 seconds
Request model_1#142 arrives at 1532430.07704606, sleeping for 0 seconds
Request model_1#143 arrives at 1532430.077941727, sleeping for 0.11439162981696427 seconds
Request model_1#144 arrives at 1532430.193057709, sleeping for 0.04916313849389553 seconds
Request model_1#145 arrives at 1532430.242615305, sleeping for 0.042708973633125424 seconds
Request model_1#146 arrives at 1532430.286336255, sleeping for 0.007680544396862388 seconds
Request model_3#60 arrives at 1532430.294960134, sleeping for 0.10968585638329387 seconds
Request model_1#147 arrives at 1532430.407458484, sleeping for 0.07626135274767876 seconds
Request model_4#64 arrives at 1532430.484760923, sleeping for 0.18913221498951316 seconds
Request model_1#148 arrives at 1532430.675515909, sleeping for 0.12114259111694992 seconds
Request model_1#149 arrives at 1532430.798569473, sleeping for 0.2926436096895486 seconds
Request model_1#150 arrives at 1532431.092679477, sleeping for 0.11337809660471976 seconds
Request model_4#65 arrives at 1532431.207277174, sleeping for 0.024812109768390656 seconds
Request model_1#151 arrives at 1532431.232767658, sleeping for 0 seconds
Request model_1#152 arrives at 1532431.233668255, sleeping for 0.18782327347435057 seconds
Request model_3#61 arrives at 1532431.422520016, sleeping for 0.06700691510923207 seconds
Request model_4#66 arrives at 1532431.490076596, sleeping for 0.1292197408620268 seconds
Request model_4#67 arrives at 1532431.619686333, sleeping for 0.04378530220128596 seconds
Request model_4#68 arrives at 1532431.665110887, sleeping for 0.007104299264028668 seconds
Request model_3#62 arrives at 1532431.675402179, sleeping for 0.2477059317752719 seconds
Request model_1#153 arrives at 1532431.924551882, sleeping for 0.0631963568739593 seconds
Request model_1#154 arrives at 1532431.990061027, sleeping for 0.07605300773866475 seconds
Request model_1#155 arrives at 1532432.067365725, sleeping for 0.240716120461002 seconds
Request model_4#69 arrives at 1532432.308986289, sleeping for 0.09096865402534604 seconds
Request model_3#63 arrives at 1532432.400718132, sleeping for 0.042179456911981106 seconds
Request model_1#156 arrives at 1532432.443173782, sleeping for 0.205219772644341 seconds
Request model_1#157 arrives at 1532432.64921241, sleeping for 0.004346441477537155 seconds
Request model_1#158 arrives at 1532432.654409812, sleeping for 0.08533040201291442 seconds
Request model_3#64 arrives at 1532432.74049434, sleeping for 0.05720750615000725 seconds
Request model_3#65 arrives at 1532432.798379884, sleeping for 0.09220557752996683 seconds
Request model_4#70 arrives at 1532432.890937824, sleeping for 0.041646545520052314 seconds
Request model_1#159 arrives at 1532432.933541445, sleeping for 0.03259915392845869 seconds
Request model_4#71 arrives at 1532432.966830681, sleeping for 0.282280589453876 seconds
Request model_3#66 arrives at 1532433.253550265, sleeping for 0 seconds
Request model_1#160 arrives at 1532433.25541427, sleeping for 0.05155991413630545 seconds
Request model_1#161 arrives at 1532433.307638767, sleeping for 0.07265449641272426 seconds
Request model_4#72 arrives at 1532433.38164465, sleeping for 0.15719773690216243 seconds
Request model_1#162 arrives at 1532433.539761315, sleeping for 0.019420152995735407 seconds
Request model_1#163 arrives at 1532433.561406918, sleeping for 0.09264626703225076 seconds
Request model_4#73 arrives at 1532433.655978024, sleeping for 0.15188854443840683 seconds
Request model_4#74 arrives at 1532433.808302603, sleeping for 0.047727393452078104 seconds
Request model_1#164 arrives at 1532433.856443778, sleeping for 0.20646202727220953 seconds
Request model_1#165 arrives at 1532434.0655248, sleeping for 0.0474239275790751 seconds
Request model_3#67 arrives at 1532434.113416453, sleeping for 0.08166527282446623 seconds
Request model_1#166 arrives at 1532434.196109424, sleeping for 0.02812787052243948 seconds
Request model_1#167 arrives at 1532434.225167887, sleeping for 0.005876208888366818 seconds
Request model_1#168 arrives at 1532434.23182619, sleeping for 0.21906550414860249 seconds
Request model_1#169 arrives at 1532434.452702277, sleeping for 0.04933217656798661 seconds
Request model_1#170 arrives at 1532434.504187788, sleeping for 0.15608499222435057 seconds
Request model_4#75 arrives at 1532434.661613488, sleeping for 0.027912807650864124 seconds
Request model_1#171 arrives at 1532434.69060431, sleeping for 0.43175131478346884 seconds
Request model_1#172 arrives at 1532435.123145749, sleeping for 0.5971382863353938 seconds
Request model_1#173 arrives at 1532435.722003949, sleeping for 0.003653830150142312 seconds
Request model_3#68 arrives at 1532435.726671836, sleeping for 0.06426343391649425 seconds
Request model_1#174 arrives at 1532435.792273211, sleeping for 0.001825867686420679 seconds
Request model_4#76 arrives at 1532435.794404198, sleeping for 0.33873248542658985 seconds
Request model_1#175 arrives at 1532436.133911184, sleeping for 0.04863183479756117 seconds
Request model_4#77 arrives at 1532436.183663932, sleeping for 0.11926417495124042 seconds
Request model_1#176 arrives at 1532436.305317934, sleeping for 0.04479783680289984 seconds
Request model_1#177 arrives at 1532436.35101043, sleeping for 0.18757585249841213 seconds
Request model_3#69 arrives at 1532436.539265406, sleeping for 0.004000274930149317 seconds
Request model_1#178 arrives at 1532436.543481589, sleeping for 0.04271942051127553 seconds
Request model_4#78 arrives at 1532436.586561254, sleeping for 0.08511600899510086 seconds
Request model_4#79 arrives at 1532436.672606002, sleeping for 0.18867155886255205 seconds
Request model_1#179 arrives at 1532436.862286309, sleeping for 0.15391529933549464 seconds
Request model_1#180 arrives at 1532437.017245188, sleeping for 0.2987237647175789 seconds
Request model_1#181 arrives at 1532437.316938845, sleeping for 0.03738682181574404 seconds
Request model_1#182 arrives at 1532437.355328102, sleeping for 0.0010596569627523422 seconds
Request model_1#183 arrives at 1532437.357477469, sleeping for 0.047032814007252455 seconds
Request model_1#184 arrives at 1532437.405520223, sleeping for 0.08372675930149853 seconds
Request model_1#185 arrives at 1532437.490392542, sleeping for 0.03267695102840662 seconds
Request model_1#186 arrives at 1532437.523291025, sleeping for 0.08321716613136232 seconds
Request model_1#187 arrives at 1532437.607819891, sleeping for 0.21103625325486064 seconds
Request model_3#70 arrives at 1532437.819491883, sleeping for 0.18212659191340208 seconds
Request model_1#188 arrives at 1532438.006332147, sleeping for 0.06832680432125926 seconds
Request model_4#80 arrives at 1532438.075649672, sleeping for 0.0735875740647316 seconds
Request model_4#81 arrives at 1532438.149482212, sleeping for 0.3087271873373538 seconds
Request model_4#82 arrives at 1532438.459554211, sleeping for 0.03410346293821931 seconds
Request model_4#83 arrives at 1532438.49441571, sleeping for 0.3962480102200061 seconds
Request model_1#189 arrives at 1532438.89208859, sleeping for 0.11198014114052057 seconds
Request model_1#190 arrives at 1532439.004509119, sleeping for 0.29873198992572725 seconds
