migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_3,meta-llama/Llama-3.2-3B,1,0,1787302688.1851432,1787302688.192121,1787302688.192121,0.00697779655456543,0.00697779655456543,0.00697779655456543,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.586231064249002,True,,,,
1,model_3,meta-llama/Llama-3.2-3B,0,1,1787302794.5989456,1787302794.6053562,1787302794.6055894,0.0064105987548828125,0.0064105987548828125,0.006643772125244141,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,5.5165674357220045,True,,,,
2,model_1,meta-llama/Llama-3.2-1B,0,1,1787302809.8047335,1787302809.810193,1787302809.8107843,0.00545954704284668,0.00545954704284668,0.006050825119018555,source-first,0,1,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.368797277976583,True,,,,
3,model_1,meta-llama/Llama-3.2-1B,0,1,1787303013.306501,1787303013.311347,1787303013.3117604,0.004846096038818359,0.004846096038818359,0.005259513854980469,source-first,0,1,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.368797277976583,True,,,,
