migration_id,model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle
0,model_5,meta-llama/Llama-3.1-8B,0,1,1787304023.3620293,1787304023.3672225,1787304023.3672225,0.005193233489990234,0.005193233489990234,0.005193233489990234,source-first,0,1,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,9.896773329284986,True,,,,
1,model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787304028.4023283,1787304028.4073462,1787304028.4073462,0.005017995834350586,0.005017995834350586,0.005017995834350586,source-first,0,1,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,10.44636474872645,True,,,,
2,model_3,meta-llama/Llama-3.2-3B,1,0,1787304058.6384602,1787304058.6424346,1787304058.6430426,0.003974437713623047,0.003974437713623047,0.004582405090332031,source-first,0,1,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,8.084843691137138,True,,,,
3,model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787304129.6137702,1787304129.621343,1787304129.621343,0.007572650909423828,0.007572650909423828,0.007572650909423828,source-first,0,1,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,7.120449245700651,True,,,,
